,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
286,ReleaseEvent,2023-06-11 19:30:10+00:00,37556070,gplepage/gvar,1808545,gplepage,,,published,v11.11.11,gvar version 11.11.11,Minor fixes to avoid crashes in ``gvar.powerseries`` and when pickling objects of type ``gvar.GVar``.
664,ReleaseEvent,2023-03-14 10:08:30+00:00,92205085,aws/aws-sam-cli,46753707,aws-sam-cli-bot,2232217,aws,published,sam-cli-nightly,[Unstable] Nightly Release v1.76.0.dev202303140901 - 2023-03-14,"### Warning: This pre-release version is not fully tested, and is not as stable as the normal release ones.

### New Changes today:
[3422dd3](https://api.github.com/repos/aws/aws-sam-cli/commits/3422dd32b9634f7fe43f43a31ce87d39173d9997) - feat: Update translator to use new managed policy map (#4859)
[7c6c1de](https://api.github.com/repos/aws/aws-sam-cli/commits/7c6c1deb71dc8bbfbdd98ee52df48d0124af277c) - chore(deps): bump six from 1.15.0 to 1.16.0 in /requirements (#4855)
[d4e0e1a](https://api.github.com/repos/aws/aws-sam-cli/commits/d4e0e1a18483fa4b37f1c0ea9732e5a677fcd507) - chore(deps): bump zipp from 3.10.0 to 3.15.0 in /requirements (#4853)

### Changes from last PROD version:
[3422dd3](https://api.github.com/repos/aws/aws-sam-cli/commits/3422dd32b9634f7fe43f43a31ce87d39173d9997) - feat: Update translator to use new managed policy map (#4859)
[7c6c1de](https://api.github.com/repos/aws/aws-sam-cli/commits/7c6c1deb71dc8bbfbdd98ee52df48d0124af277c) - chore(deps): bump six from 1.15.0 to 1.16.0 in /requirements (#4855)
[d4e0e1a](https://api.github.com/repos/aws/aws-sam-cli/commits/d4e0e1a18483fa4b37f1c0ea9732e5a677fcd507) - chore(deps): bump zipp from 3.10.0 to 3.15.0 in /requirements (#4853)
[627f8f7](https://api.github.com/repos/aws/aws-sam-cli/commits/627f8f7efeb6937c0792d6e3b8b4a7c5d309d562) - feat: Auto infra sync after 7 days (#4839)
[2d9d366](https://api.github.com/repos/aws/aws-sam-cli/commits/2d9d3667bed7f85886162ba05efe47b0ad3495af) - feat: sam docs command (#4842)
[adcc1dd](https://api.github.com/repos/aws/aws-sam-cli/commits/adcc1dd8a2a507d1096d094dd006ba9a13ec1efe) - bug: adding missing MemorySize field to terraform hook (#4846)
[00492d2](https://api.github.com/repos/aws/aws-sam-cli/commits/00492d2a6b090b8ce1b38a2082aeb374531167bc) - update reproducable linux & third party licenses (#4848)
[709009e](https://api.github.com/repos/aws/aws-sam-cli/commits/709009e0aa99d196943166717d90a76bbef0b91f) - feat: Add threshold to the number of code syncs that trigger skip infra sync (#4838)
[bb76d78](https://api.github.com/repos/aws/aws-sam-cli/commits/bb76d7896640020ccc874d0d0050a62909bc54b7) - chore: Add 'format' target to Makefile (#4847)
[35293de](https://api.github.com/repos/aws/aws-sam-cli/commits/35293de513cac9e1aec8235e3e7f2ab109330ad1) - test: Disable running the Java build test cases in windows. (#4845)
[dd33a03](https://api.github.com/repos/aws/aws-sam-cli/commits/dd33a030d6a383eb5147b1447ab39d6587668d36) - chore(deps-dev): bump pytest from 6.1.1 to 7.2.2 in /requirements (#4816)
[7a31f00](https://api.github.com/repos/aws/aws-sam-cli/commits/7a31f000ca7e46c46062b94734ea8c18cdb3859b) - bug: Don't set DisableRollback with OnFailure (#4834)
[aed3aa8](https://api.github.com/repos/aws/aws-sam-cli/commits/aed3aa8bc637374ade051ddb54ae22f71f080fb3) - chore: Enable workflow to trigger on merge_group (#4836)
[5a5e685](https://api.github.com/repos/aws/aws-sam-cli/commits/5a5e685a71e83cfeb184f4b431893c55f989850e) - chore(deps): bump tomlkit from 0.7.2 to 0.11.6 in /requirements (#4757)
[113f252](https://api.github.com/repos/aws/aws-sam-cli/commits/113f252752a49f1c6a963a57acef813aadd618ef) - fix: use sha256 where it is possible & update md5 call to include usedforsecurity=False (#4812)
[fc85574](https://api.github.com/repos/aws/aws-sam-cli/commits/fc855749b6b39849265ef100ef846f59a2ceb679) - chore(deps): bump wheel from 0.38.1 to 0.38.4 in /requirements (#4758)
[7d353e3](https://api.github.com/repos/aws/aws-sam-cli/commits/7d353e34a4a67a506a626d2125763325816062ea) - feat: Skip first infra sync if template doesn't change from previous deployment (#4815)
[594a6b1](https://api.github.com/repos/aws/aws-sam-cli/commits/594a6b1acc23e41700bee99061272621d8707821) - Wire up the Go with Image package type into the init command flow (#4778)
[47c2afd](https://api.github.com/repos/aws/aws-sam-cli/commits/47c2afd4a19642c5528a854d7b79f4ec9f4f98c9) - fix: Add default values for init schema test teardown (#4831)
[e9c2e4a](https://api.github.com/repos/aws/aws-sam-cli/commits/e9c2e4a73f1db789a1fc8156f683aeaa1dacdc0f) - fix: Use python3.7 template in E2E tests (#4829)
[b55caf7](https://api.github.com/repos/aws/aws-sam-cli/commits/b55caf7189075afb23bcd80d65ad2518e8508f3b) - feat: only clone init templates when required (#4817)
[e28713f](https://api.github.com/repos/aws/aws-sam-cli/commits/e28713f537f300fb5e97626c3a4d5fc35a154b01) - chore: move CI jobs to GH actions (#4790)
[2c08697](https://api.github.com/repos/aws/aws-sam-cli/commits/2c086972c78c347bab6de4c760b08575cb2b7912) - fix: Create cache dir before attempting to lock it (#4823)
[9603334](https://api.github.com/repos/aws/aws-sam-cli/commits/9603334f39a3a55a6b505315dfef4029a5cb3e4a) - chore: Add class tear down for cleaning up custom credentials (#4805)
[e39d1e7](https://api.github.com/repos/aws/aws-sam-cli/commits/e39d1e7a7fbafc983ca3597a7435c2ba1dc29ac1) - chore: fix sync tests by moving default field values into package test (#4822)
[17cde51](https://api.github.com/repos/aws/aws-sam-cli/commits/17cde51a346a05179688f91d0e7841470c09c337) - test: Configure end-to-end tests in canaries (#4804)
[2407b0e](https://api.github.com/repos/aws/aws-sam-cli/commits/2407b0e663742d9ea400aabfd542d25d3b2e755b) - design: per command help text criteria (#4792)
[0268e8f](https://api.github.com/repos/aws/aws-sam-cli/commits/0268e8f95bf7ef512ac5c203696cac13d80a0b24) - Update commands to upload test reports to narrow filtering (#4808)
[e3b382d](https://api.github.com/repos/aws/aws-sam-cli/commits/e3b382df18d8e80b1c3d06eecc34c5ee0977efa6) - bug: Allow re-use of poll delay env variable on wait changeset (#4729)
[4cdefb8](https://api.github.com/repos/aws/aws-sam-cli/commits/4cdefb8e01fda5be5ff2fa4d02a1e59af6c6e8f9) - test: end-to-end test suite (#4788)

### Hashes:
Filename | SHA256
--- | ---
**AWS_SAM_CLI_64_PY3.msi** | `274524ba3372ff203726976cce962b9db8323204b195f56e317aa78b91dee58e`
**aws-sam-cli-linux-x86_64.zip** | `168561813f782e716d8971a557510158e82db34f7023428699e9b04899ef0e3c`
**aws-sam-cli-macos-x86_64.pkg** | `3b00a7947428a8b70674b648e08e555696ef64ba7cf392f444c72636548dcdb4`
**aws-sam-cli-macos-arm64.pkg** | `e4236807b0273f4d99c4a88ad954a4b04c82679c44c000cbd404680f8aaec2dd`
**aws-sam-cli-nightly-202303140901.sierra.bottle.tar.gz** | `fa7c50c8f124292f295854fac102b37f747d367f30ad3186cb567b3202d3dece`
"
1309,ReleaseEvent,2022-09-08 00:27:29+00:00,66304342,lyft/python-confidant-client,23424469,erickduran,4269340,lyft,published,2.3.2,2.3.2,"## What's Changed
* Adding metadata to get credential and get service by @erickduran in https://github.com/lyft/python-confidant-client/pull/49


**Full Changelog**: https://github.com/lyft/python-confidant-client/compare/2.3.1...2.3.2"
1483,ReleaseEvent,2022-11-02 11:18:52+00:00,25215084,scaleway/python-scaleway,1553319,karibou,5185491,scaleway,published,v1.14.0,Release 1.14.0,
2169,ReleaseEvent,2023-06-14 15:40:32+00:00,60466577,jealous/stockstats,1789979,jealous,,,published,v0.5.4,Release 0.5.4,"## What's Changed
* [GH-139] Add Awesome Oscillator by @jealous in https://github.com/jealous/stockstats/pull/140


**Full Changelog**: https://github.com/jealous/stockstats/compare/v0.5.3...v0.5.4"
2182,ReleaseEvent,2023-05-17 12:13:52+00:00,6982635,plone/mockup,511761,petschki,72034,plone,published,5.1.0-alpha.4,Release 5.1.0-alpha.4,"## [5.1.0-alpha.4](https://github.com/plone/mockup/compare/5.1.0-alpha.3...5.1.0-alpha.4) (2023-05-17)


### Bug Fixes


* Get the remote bundle name from package.json. ([079c3c2](https://github.com/plone/mockup/commit/079c3c272af87fcdb87c796d5d0287598b3ad614))


* Include the select2 patch in the npm package. ([6b8d0fb](https://github.com/plone/mockup/commit/6b8d0fbc6ab0a04c4ed6e772473905c24793fb74))


* **pat reccurrence:** Fix default selected range option if there's no ""repeat forever"" button (which is default in the event behavior). ([06441b1](https://github.com/plone/mockup/commit/06441b1675d9b228fe1b50c2505a09ed228ad4d9))


* **pat tinymce:** Add urlconverter_callback and do not convert external links/images urls ([aca7201](https://github.com/plone/mockup/commit/aca72015d68c87cb32ee2d606b270fe1216d8485))


* **pat tinymce:** Do not remove current paragraph when inserting image. ([856b519](https://github.com/plone/mockup/commit/856b519c8f598aa93d629d1b786984c7b08e7db3))



### Maintenance


* update dependencies ([44c5a0b](https://github.com/plone/mockup/commit/44c5a0b1d6a5e9417f5cdd744df6e0c9fed27893))"
2275,ReleaseEvent,2022-08-10 01:40:04+00:00,140365570,sdispater/tomlkit,41898282,github-actions[bot],,,published,0.11.3,0.11.3,
2484,ReleaseEvent,2021-04-23 18:27:33+00:00,55159660,dmort27/panphon,47853,dmort27,,,published,0.19,PanPhon 0.19,Updated deprecated calls to YAML.load.
2651,ReleaseEvent,2022-08-15 14:22:21+00:00,226992635,googleapis/python-speech,55107282,release-please[bot],16785467,googleapis,published,v2.15.1,v2.15.1,"## [2.15.1](https://github.com/googleapis/python-speech/compare/v2.15.0...v2.15.1) (2022-08-11)


### Bug Fixes

* **deps:** allow protobuf < 5.0.0 ([#425](https://github.com/googleapis/python-speech/issues/425)) ([1ad5df9](https://github.com/googleapis/python-speech/commit/1ad5df96cd2c5ed8ffacd23267efe2038ae17ada))
* **deps:** require proto-plus >= 1.22.0 ([1ad5df9](https://github.com/googleapis/python-speech/commit/1ad5df96cd2c5ed8ffacd23267efe2038ae17ada))"
2664,ReleaseEvent,2021-11-25 01:03:00+00:00,31262911,jaraco/keyring,41898282,github-actions[bot],,,published,v23.3.0,v23.3.0,
