,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
161,ReleaseEvent,2023-01-15 02:31:08+00:00,17120231,automicus/PyISY,18057952,shbatm,6746350,automicus,published,v3.1.6,[v3.1.6] Hotfix events with filters,"## What's Changed
* Hotfix events with filters return instead of continue by @shbatm in https://github.com/automicus/PyISY/pull/368


**Full Changelog**: https://github.com/automicus/PyISY/compare/v3.1.5...v3.1.6"
526,ReleaseEvent,2022-08-20 14:31:58+00:00,121000770,helloflask/bootstrap-flask,12967000,greyli,23183074,helloflask,published,2.1.0,Version 2.1.0,"Features:

- Add ``safe_columns`` and ``urlize_columns`` parameters to ``render_table`` macro
  to support rendering table column as HTML/URL (#204). Thanks @PanderMusubi 

Changes:

- Rename the ``badge`` parameter of ``render_nav_item`` macro to ``_badge``.
- Rename the ``use_li`` parameter of ``render_nav_item`` macro to ``_use_li``."
583,ReleaseEvent,2022-11-02 14:37:55+00:00,17710133,googleads/googleads-python-lib,6739520,msaniscalchi,4551618,googleads,published,35.0.0,googles Python Client Library 35.0.0,"#### googleads Python Client Library v35.0.0 -- 10/28/2022
* Added support for Ad Manager v202211.
* Removed support for Ad Manager v202111.
* Updated setup.py to support the latest 2.x google-auth version.
* Removed examples for Ad Manager v202202.

| Download | Description |
|:-------- |:----------- |
| [adwords_python3_examples](https://github.com/googleads/googleads-python-lib/releases/download/35.0.0/adwords_python3_examples_35.0.0.tar.gz) | AdWords Examples for Python 3 |
| [ad_manager_python3_examples](https://github.com/googleads/googleads-python-lib/releases/download/35.0.0/ad_manager_python3_examples_35.0.0.tar.gz) | Ad Manager Examples for Python 3 |"
647,ReleaseEvent,2022-10-16 20:25:33+00:00,103022374,nim65s/ndh,41898282,github-actions[bot],,,published,v5.11.3,Release v5.11.3,"
- update unit tests"
876,ReleaseEvent,2023-05-13 23:31:28+00:00,129336541,Kintyre/ksconf,41898282,github-actions[bot],17438055,Kintyre,published,v0.11.0,Release v0.11.0,
1106,ReleaseEvent,2023-01-14 07:08:05+00:00,107833499,JECSand/yahoofinancials,32915591,JECSand,,,published,1.9,Version 1.9,"## What's Changed
* Development by @JECSand in https://github.com/JECSand/yahoofinancials/pull/113
* Add financial data by @flipdazed in https://github.com/JECSand/yahoofinancials/pull/47
* Company profile data by @shaunpatterson in https://github.com/JECSand/yahoofinancials/pull/66
* Development by @JECSand in https://github.com/JECSand/yahoofinancials/pull/115

## New Contributors
* @flipdazed made their first contribution in https://github.com/JECSand/yahoofinancials/pull/47
* @shaunpatterson made their first contribution in https://github.com/JECSand/yahoofinancials/pull/66

**Full Changelog**: https://github.com/JECSand/yahoofinancials/compare/1.8...1.9"
1218,ReleaseEvent,2021-04-13 08:59:12+00:00,4127088,Azure/azure-sdk-for-python,53356347,azure-sdk,6844498,Azure,published,azure-mgmt-healthcareapis_1.0.0,azure-mgmt-healthcareapis_1.0.0,"## 1.0.0 (2021-04-12)

**Features**

  - Model ServicesDescription has a new parameter system_data
  - Model ServicesProperties has a new parameter acr_configuration
"
1339,ReleaseEvent,2023-01-21 10:39:00+00:00,57036078,milesgranger/gap_statistic,13764397,milesgranger,,,published,v2.0.2,v2.0.2,"## What's Changed
* Update Example.ipynb to support scikit-learn 0.24 by @alinaselega in https://github.com/milesgranger/gap_statistic/pull/51
* Replaced gap_df.append by pd.concat by @psads-git in https://github.com/milesgranger/gap_statistic/pull/58

## New Contributors
* @alinaselega made their first contribution in https://github.com/milesgranger/gap_statistic/pull/51
* @psads-git made their first contribution in https://github.com/milesgranger/gap_statistic/pull/58

**Full Changelog**: https://github.com/milesgranger/gap_statistic/compare/v2.0.1...v2.0.2"
1497,ReleaseEvent,2022-08-24 10:25:04+00:00,143328315,mindsdb/mindsdb,4068133,StpMax,31035808,mindsdb,published,v22.8.4.0,v22.8.4.0,"New handlers:
 - Amazon S3
 - Vertica
 - Airtable
 - Crate DB
 - Apache Pinot"
2327,ReleaseEvent,2021-11-12 21:49:09+00:00,26661222,tinode/chat,5938143,or-else,9325720,tinode,published,v0.18.0-beta1,"Avatars sent out of band, trusted badges, bug fixes","## Server

Multiple new features:

- Trusted account and topic parameters which enable tagging account as `verified`, `staff`, etc.
- Support for sending links to avatars instead of binary data.
- More informative push notifications.
- Simplified message routing.
- Support for more SMTP authentications mechanisms.

Bug fixes.

The full list of changes: https://github.com/tinode/chat/compare/v0.17.10...v0.18.0-beta1

## Android

https://github.com/tinode/tindroid/releases/tag/v0.18.0-beta1

## Webapp

https://github.com/tinode/webapp/releases/tag/v0.18.0-beta1

## JS-SDK

https://github.com/tinode/tinode-js/releases/tag/v0.18.0-beta1

## iOS

Not released yet."
2681,ReleaseEvent,2023-06-01 06:50:45+00:00,458833658,sanguinariojoe/pip-openexr,41898282,github-actions[bot],,,published,nightly,nightly,
2775,ReleaseEvent,2022-08-26 11:45:46+00:00,103022374,nim65s/ndh,41898282,github-actions[bot],,,published,v5.7.1,Release v5.7.1,"
- implement `NDHFormMixin.continue_edit` for formsets"
