,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
4,IssueCommentEvent,2017-01-17 18:09:00+00:00,54391698,jd/pifpaf,2644,jd,,,201361770,273249980,This is definitely not the good fix. I think Aodh should expose an option at this point.,{},,User,False
12,IssueCommentEvent,2016-04-09 04:55:12+00:00,1673145,FSX/misaka,8649062,sjjpo2002,,,115199020,207706376,"step 3 above should be revised to:

> Copy stdint.h to installation path\VC\include ",{},,User,False
13,IssueCommentEvent,2015-12-26 14:35:10+00:00,1673145,FSX/misaka,10275711,weaming,,,123664339,167328162,@FSX You can visit my demo blog site http://codelog.sinaapp.com/,{},,User,False
18,IssueCommentEvent,2016-02-24 18:13:45+00:00,2792391,gruns/furl,1041265,gruns,,,129613336,188388048,"Great to hear you found a solution. Closing this Issue.

Thank you for bringing this to my attention, Matt. Don't hesitate to let me know
if there's anything else I can help with.",{},,User,False
22,IssueCommentEvent,2016-11-26 23:28:06+00:00,68802946,h2non/pook,2354108,coveralls,,,190591551,263092213,"
[![Coverage Status](https://coveralls.io/builds/9010304/badge)](https://coveralls.io/builds/9010304)

Changes Unknown when pulling **524e785777e3c728470fd73d8456b3d562c94ea8 on develop** into ** on master**.
",{},,User,False
35,IssueCommentEvent,2017-02-20 08:09:30+00:00,55258005,jopohl/urh,18219846,jopohl,,,208798277,281012783,"I think it is too late there, because the socket gets bound in the ``` init_recv_socket() ``` in AbstractBaseThread.py line 139. Did you pull latest master? I already added the call ``` self.socket.setsockopt(socket.SOL_SOCKET, socket.SO_REUSEADDR, 1) ``` there.

Could you add a ``` print(self.ip, self.port) ``` before ``` self.socket.connect((self.ip, self.port)) ``` so we can see what is going on?",{},,User,False
44,IssueCommentEvent,2017-12-15 00:18:03+00:00,10156090,klen/mixer,3046397,Fingel,,,232230358,351876006,This is a bit worrying. Back when we decided to use Mixer it looked like an actively developed project. Now thinking we probably should have stuck with FactoryBoy.,{},NONE,User,False
47,IssueCommentEvent,2011-12-14 03:29:02+00:00,2792391,gruns/furl,1041265,gruns,,,2532129,3134845,"I don't think overloading operators is the best direction for improved usability. I think there are better ways.

One route to ponder is AlexeyMK's suggestion to process __args__ and __kwargs__ directly. For example, process __args__ like

```python
>>> f = furl('http://www.google.com')
>>> f.path.add('path', 'another_path', 'one_more_path')
>>> f.url
'http://www.google.com/path/another_path/one_more_path'
```

To me, this is more explicit and straightforward than the overloaded '/' operator.

Here's another example using kwargs for setting fragment query arguments

```python
>>> f = furl('http://www.google.com')
>>> f.fragment.query.add(one=1, two=2)
>>> f.url
'http://www.google.com#two=2&one=1'
```

So Path and Query objects would each have add(), set(), and remove() methods that process __args__ and __kwargs__. __args__ and __kwargs__ also play nicely with the unpack operator

```python
>>> argdic = {'one':'1', 'two':'2'}
>>> furl(...).query.set(**argdic)
```

One downside of adding such __args__ and __kwargs__ functionality to add(), set(), and remove() would be breaking the tenet 'There should be one-- and preferably only one --obvious way to do it.'",{},,,
50,IssueCommentEvent,2016-10-20 10:04:06+00:00,7369432,Turbo87/utm,141300,Turbo87,,,184180810,255064121,"cool, thanks!",{},,User,False
53,IssueCommentEvent,2018-05-17 02:52:45+00:00,119872225,ZYunH/zmail,18065074,ZYunH,,,323081357,389728309,这个是因为邮箱内的部分邮件信头信息被破坏而导致的，可以到邮箱客户端内把这个邮件删除或者移动到别的文件夹就可以解决这个问题。根据已有信息猜测这是第301封邮件。另：get_mails出现一些问题，将会在近期修复,{},OWNER,User,False
