,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
0,IssueCommentEvent,2017-07-10 14:18:49+00:00,10525728,eofs/aws,1619102,willpower232,,,89649544,314119763,"its taken a year but I've finally done this, any chance of anyone getting this sorted?",{},,User,False
5,IssueCommentEvent,2018-05-15 14:58:04+00:00,73567304,ofek/bit,29787563,linux-mining,,,323068497,389198328,"Yes I understand one is apparently a custom class you designed vs a string literal. My interest was more a practical one. I simply needed to generate key pairs.  I don't expect you to help my ignorance of bitcoin, it is just not clear to me how to generate these key pairs in the format that most end users expect to use.

Bitcoin core's daemon does exactly what I needed. It will spit out a private/public key pair in what ever format seems to be desired by end users.  Issue is solved. 

Thanks for your time. ",{},NONE,User,False
6,IssueCommentEvent,2017-02-28 22:19:08+00:00,7470121,wuub/rxv,5844438,indigodomo,,,210916433,283179555,Found a setting that seems to work (net standby).,{},,User,False
8,IssueCommentEvent,2017-10-09 15:22:41+00:00,7470121,wuub/rxv,588857,wuub,,,199442805,335190980,Fixed by @sdague ,{},OWNER,User,False
9,IssueCommentEvent,2016-11-08 11:30:28+00:00,7470121,wuub/rxv,14367,sdague,,,187808979,259113441,"Great, thanks! When you get chance, can we get another release out so we can do a req bump for the Home Assistant bug?",{},,User,False
13,IssueCommentEvent,2017-02-20 23:38:29+00:00,28550291,cdown/srt,660663,cdown,,,202949658,281206560,Merged in dac00515dcfcf2506d.,{},,User,False
16,IssueCommentEvent,2018-01-19 11:16:39+00:00,54391698,jd/pifpaf,29290835,pastamaker[bot],,,289939318,358937710,"Tests SUCCESS for HEAD 9671c50aa8a1f860ccc89d9efb94313a6a5d660b

- [JOB #0](https://api.travis-ci.org/jobs/330760292/log): PASSED ✅
- [JOB #1](https://api.travis-ci.org/jobs/330760293/log): PASSED ✅
- [JOB #2](https://api.travis-ci.org/jobs/330760294/log): PASSED ✅",{},NONE,Bot,False
18,IssueCommentEvent,2016-04-29 18:53:10+00:00,54391698,jd/pifpaf,2644,jd,,,151864428,215847284,"Yeah I wish it was that simple. I think it's still an issue, but there's no perfect and easy way to solve that for the general case.",{},,User,False
38,IssueCommentEvent,2016-02-03 07:43:22+00:00,20087961,T0ha/ezodf,2689585,T0ha,,,130814343,179070634,"Hi crc16,

If you have existing cell (row or column) with style you want, it's better to copy styles. 
`
table = Table(..) #Some existing table# 
# col1, row1 - existing cell coordinates
cell1 = table[(row1, col1)] # Existing cell with style
# col2, row2 - new cell coordinates
cel2 = table[(row2, col2)]
cell2.set_value('New cell')
cell2.style_name = cell1.style_name
table.row_info(row2).style_name = table.row_info(row1).style_name
table.column_info(col2).style_name = table.column_info(col1).style_name
`

Something like this. ",{},,User,False
44,IssueCommentEvent,2017-08-17 09:33:50+00:00,2792391,gruns/furl,1041265,gruns,,,249588060,323019118,"Huge thank you for your pull request, @NoobSkywalker.

Before I merge, help me understand your motivation for this pull request. For what use(s) do you want to access furl objects (Path objects, Query objects, furl objects, etc) as JSON dictionaries? In what situations is this helpful?",{},,User,False
