,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
15,PullRequestReviewCommentEvent,2017-11-22 12:04:20+00:00,82165392,flou/brume,60556,flou,,,created,78421941,baf33e5d095a6daf03b4a4d91f95c2079681ed0b,False,Please use snake_case for variables in this function.,OWNER,10,{}
80,PullRequestReviewCommentEvent,2017-06-26 16:50:41+00:00,72066935,cs01/gdbgui,8177383,wuyihao14,,,created,46319265,7768598137f7bb25dbbd0bc31a5c46cc32c5424b,False,"`-var-list-children`'s response is processed in :

    if('has_more' in r.payload && 'numchild' in r.payload && 'children' in r.payload){
        Expressions.gdb_created_children_variables(r)
    }

On absent of this line :

`parent_obj.children` becomes non-empty array while `parent_obj.numchild` still be 0, 
so children aren't displayed. 

Will this line introduce any troubles ?",,86,{}
191,PullRequestReviewCommentEvent,2016-07-08 11:49:36+00:00,10074815,berdario/pew,925560,Lucas-C,,,created,,592a59e2d1b7377cb31d2d1a30e921726874c618,False,"Yeah I wanted the test name to match the command executed :)
And the {{workon}}-based tests seem to pass perfectly",,109,{}
234,PullRequestReviewCommentEvent,2018-04-24 15:11:39+00:00,6662075,joke2k/faker,15091571,stephenross,,,created,114831763,10250f04eb168bc567603f52a833cd5dd49c5e03,False,"Ya, I haven't had time to come through and fix all of these yet, it will probably be a while so this will likely sit lazy for a bit.",NONE,359,{}
270,PullRequestReviewCommentEvent,2015-05-12 21:18:44+00:00,33614304,nvbn/thefuck,907063,nwinkler,,,created,,8ac4dafe6d89f0d405ca4acad140d75482a00dc4,False,Shouldn't it unstash the changes after running the command? Like `git stash pop`?,,187,{}
556,PullRequestReviewCommentEvent,2018-01-18 22:48:43+00:00,6865808,danilop/yas3fs,1291220,dacut,,,created,89961935,711362187fafbcee0a1febc919f42157f00a59d6,False,Intentional logic change?,COLLABORATOR,164,{}
647,PullRequestReviewCommentEvent,2015-10-26 22:07:21+00:00,17308448,jquast/blessed,972584,jquast,,,created,,c8b47be92fbc2727070c6790650aa965070452d5,False,"presumably ``'?'`` is, ""what should we name it? I would just call it ""SGR1"" or ""SGR4"", where the number indicates number of parameters.",,78,{}
829,PullRequestReviewCommentEvent,2018-08-05 21:15:48+00:00,27283062,ktbyers/netmiko,899716,ktbyers,,,created,143423102,37b8cdf40b482e014128c138f5595ab8cf371b23,False,"Sorry for asking twice on this as I now see you made note of this in the original comments. I think it is actually the device that is different here not Netmiko. I suspect the issue is that in the `enable` case the device is interpreting the \n as part of the password, but with \r\n it understands that it is the <enter>. Definite assumptions here on my part.

I have seen something similar before. I think for Aruba (IIRC).",OWNER,893,{}
953,PullRequestReviewCommentEvent,2017-10-26 21:24:43+00:00,87262342,astorfi/speechpy,13461059,astorfi,,,created,72346165,742cd4f0f41600eeb9b9c2dadfe7d2b18ff17ab3,False,"Thank you so much for your pull request. I investigated this case. Don't you think the implementation of the following:

`    
  if length_signal <= frame_sample_length:
         signal = np.lib.pad(sig, (0, frame_sample_length-length_signal),'constant',constant_values=(0, 0))
         numframes = 1
`

is better?",OWNER,5,{}
1010,PullRequestReviewCommentEvent,2018-05-26 09:16:08+00:00,20101515,giampaolo/psutil,681260,giampaolo,,,created,123551996,995228550a0aa40a147f2d621f0c4f4302c83c11,False,"I think it's easier if you use a list instead of a dict, and append values as you find them; ",OWNER,1284,{}
1026,PullRequestReviewCommentEvent,2017-05-21 16:50:49+00:00,20101515,giampaolo/psutil,681260,giampaolo,,,created,39360470,1e8dd17da3a60dbe21c6b718a006d78fbb8479c2,False,oh you're right,,1091,{}
1031,PullRequestReviewCommentEvent,2017-07-03 19:01:38+00:00,23076316,horazont/aioxmpp,152464,sebastianriese,,,created,47725444,ce3704ac7a51eded9074a11bf4cca77f889357cd,False,"BookmarkClient does not resolve via aioxmpp.bookmarks (I don't get why, but compare above, where `.. currentmodule:: aioxmpp` is used to document BookmarkClient).",,125,{}
1032,PullRequestReviewCommentEvent,2018-06-08 14:51:04+00:00,23076316,horazont/aioxmpp,152464,sebastianriese,,,created,127192898,ab7230ffd38e4bc01ad3c55a7bdeb3418c669417,False,There is no need for a try-except block if the except block simply re-raises the exception.,COLLABORATOR,211,{}
1034,PullRequestReviewCommentEvent,2018-03-22 13:25:25+00:00,23076316,horazont/aioxmpp,152464,sebastianriese,,,created,106113944,7459956107971ec5821d7f5e5e7817bc778e0df3,False,"Yes, factoring out the mock setup sounds right. I did it this way, because I considered avoiding the code duplication to be more important than having separate test cases, don't ask why I did not think of factoring the setup out.",COLLABORATOR,183,{}
1145,PullRequestReviewCommentEvent,2015-01-31 17:14:37+00:00,1998014,Diaoul/subliminal,319220,Diaoul,,,created,,1b7291e45c6f9b5404a743e222cd6d3739168dc0,False,This is why I hate python 2.6...,,404,{}
