,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
6,IssueCommentEvent,2015-11-12 19:06:35+00:00,2537101,phn/jdcal,1738147,chrislococo-wf,,,115855830,156203685,"No problem, sorry for the friction over there! :grinning: ",{},,User,False
7,IssueCommentEvent,2017-09-18 14:54:44+00:00,8387179,uiri/toml,2585816,Woile,,,222421613,330249338,"Hi guys, I'd like to know when will the next version be released.

Thanks!",{},NONE,User,False
9,IssueCommentEvent,2012-02-21 17:10:29+00:00,1673145,FSX/misaka,64273,FSX,,,3250950,4079137,"Then you should make a custom renderer. The behavior you describe is the default with Sundown's own HTML renderer. I can't change much about it. By making a custom renderer you can override this method. For example:

~~~{python}
from misaka import Markdown, HtmlRenderer

class BleepRenderer(HtmlRenderer):
    def block_code(self, text, lang):
        if lang:
            lang = ' class=""%s""' % lang
        else:
            lang  = ''
        return '\n<pre%s><code>%s</code></pre>\n' % (lang, text)

md = Markdown(BleepRenderer(), EXT_FENCED_CODE)

print(md.render(""""""
Some normal text

    var name = 'William Shakespeare';

Some normal text
""""""))
~~~
",{},,,
12,IssueCommentEvent,2015-08-08 07:37:37+00:00,2792391,gruns/furl,1041265,gruns,,,99401805,128927070,"The example is correct. From the initial URL

```python
f = furl('http://www.google.com/?one=1&two=2')
```

`three` is added with

```python
f.args['three'] = '3'
```

and `one` is removed with

```python
del f.args['one']
```

resulting in `http://www.google.com/?two=2&three=3`.


Thank you for bringing this up, though. Never hurts to double check.",{},,User,False
17,IssueCommentEvent,2016-07-01 16:00:41+00:00,2792391,gruns/furl,190835,jmagnusson,,,159664028,229984206,Will do! Thanks for the implementation!,{},,User,False
20,IssueCommentEvent,2015-11-20 14:48:24+00:00,46566669,jaraco/irc,308610,jaraco,,,118055942,158421314,"No sweat. I agree this is a pain point in the library, but I also believe the pain is worth it, emphasizing the best practice, but providing a technique for supporting client in less capable environments.

----------------------------------------
Original comment by: Jason R. Coombs
",{},,User,False
22,IssueCommentEvent,2016-09-02 19:37:35+00:00,46566669,jaraco/irc,308610,jaraco,,,174754001,244468922,The DCCConnection uses a LineBuffer that shouldn't be decoding anything... it seems like something is being sent over the primary ServerConnection that's not UTF-8. Perhaps that's the byte count being sent in binary?,{},,User,False
23,IssueCommentEvent,2016-03-19 16:39:22+00:00,46566669,jaraco/irc,1573352,JonasT,,,142079255,198746742,"After a bit of pondering, I think my fix will solve the hangs I observed with a single connection, but break multiple connections handled by a single reactor. I will think a bit about it, it probably needs to be solved with non-blocking sockets.",{},,User,False
32,IssueCommentEvent,2018-01-23 14:14:31+00:00,55258005,jopohl/urh,18219846,jopohl,,,290829890,359802902,"Sounds cool! I would love to add support, but I see two obstacles for it:

1. I could not find an API after a quick google search. However, on the link you provided they say that they are currently rewriting the docs so this may be just a matter of time.
2. More imporantly, I do not possess any Pluto SDRs for testing. Maybe you know someone that could provide me with one or two test devices?",{},OWNER,User,False
37,IssueCommentEvent,2017-07-07 23:42:22+00:00,55258005,jopohl/urh,18219846,jopohl,,,241387327,313817124,Does it still work on Windows when you remove the ``` shell=True ``` argument? I have to remove it to get your change working on Linux. If it works on Windows and you add that change to the PR I will merge it.,{},,User,False
