,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url
8,PullRequestEvent,2016-09-05 17:54:21+00:00,3462960,lazka/pgi,56311,tobes,,,84029625,,Allow tuple creation,open,False,35,"Hi,

I've been playing trying to get pydbus to work with pgi (currently it is hardcoded to work with python-gi).  So far I can get it working as far as connecting to dbus objects and getting their properties/methods.  My next task is to try to get subscriptions fully working I seem to be having the odd seg fault etc.  Part of my reason for doing this is to allow better testing inside tox as python-gi is unavailable.

This PR adds tuple support so we can now do `GLib.Variant('(si), ('foo', 42))` I'm sure that it could be done better but I have managed to get it working well enough to achieve some success. 

I've found it quite complex especially the Wrapping which I still haven't quite got my head round.  `_CONTAINER_CONSTRUCTORS` allowed me to have an unwrapped creator.  Other approaches such as using `VariantBuilder` had issues due to the wrapping.

As you can see in `pgi/codegen/ctypes_backend/types_interface.py` I've had to disable type checking this is to allow `Glib.VariantType` to pass the test as I get  `<Variant structure at 0x7f7448f28150 (GVariant at 0x7f743c005060)> is not a structure object` due to the wrapping.  Is there a better way of preventing GLib objects being wrapped like this as it caused me many problems.

",https://api.github.com/repos/lazka/pgi/issues/35,,,2016-09-05T17:54:20Z,1,20,18,2,[],[],[],[],,,,,[],https://github.com/lazka/pgi/pull/35.patch,https://api.github.com/repos/lazka/pgi/pulls/35/commits
19,PullRequestEvent,2016-12-08 22:25:34+00:00,68802946,h2non/pook,63402,h2non,,,97167574,,"Update setup.py, fix #31",closed,False,32,"add explicit 'UTF-8' encoding argument into all open file calls
solve #31 problem",https://api.github.com/repos/h2non/pook/issues/32,2016-12-08T22:25:34Z,2016-12-08T22:25:34Z,2016-12-08T22:25:34Z,1,5,5,1,[],[],[],[],h2non,63402,User,False,[],https://github.com/h2non/pook/pull/32.patch,https://api.github.com/repos/h2non/pook/pulls/32/commits
75,PullRequestEvent,2016-08-17 17:24:23+00:00,48198706,dschep/ntfy,667763,dschep,,,81617723,,Pushjet support,closed,False,76,"This adds pushjet.io support
somehow I managed to screw up the other pull request",https://api.github.com/repos/dschep/ntfy/issues/76,2016-08-17T17:24:23Z,2016-08-17T17:24:23Z,2016-08-17T17:24:23Z,5,98,2,4,[],[],[],[],dschep,667763,User,False,[],https://github.com/dschep/ntfy/pull/76.patch,https://api.github.com/repos/dschep/ntfy/pulls/76/commits
80,PullRequestEvent,2018-08-05 21:46:24+00:00,10031150,emre/kaptan,26336,tony,,,205888834,MDExOlB1bGxSZXF1ZXN0MjA1ODg4ODM0,Update pytest to 3.7.1,closed,False,98,"
This PR updates [pytest](https://pypi.org/project/pytest) from **3.6.4** to **3.7.1**.



<details>
  <summary>Changelog</summary>
  
  
   ### 3.7.1
   ```
   =========================

Bug Fixes
---------

- `3473 &lt;https://github.com/pytest-dev/pytest/issues/3473&gt;`_: Raise immediately if ``approx()`` is given an expected value of a type it doesn&#39;t understand (e.g. strings, nested dicts, etc.).


- `3712 &lt;https://github.com/pytest-dev/pytest/issues/3712&gt;`_: Correctly represent the dimensions of an numpy array when calling ``repr()`` on ``approx()``.

- `3742 &lt;https://github.com/pytest-dev/pytest/issues/3742&gt;`_: Fix incompatibility with third party plugins during collection, which produced the error ``object has no attribute &#39;_collectfile&#39;``.

- `3745 &lt;https://github.com/pytest-dev/pytest/issues/3745&gt;`_: Display the absolute path if ``cache_dir`` is not relative to the ``rootdir`` instead of failing.


- `3747 &lt;https://github.com/pytest-dev/pytest/issues/3747&gt;`_: Fix compatibility problem with plugins and the warning code issued by fixture functions when they are called directly.


- `3748 &lt;https://github.com/pytest-dev/pytest/issues/3748&gt;`_: Fix infinite recursion in ``pytest.approx`` with arrays in ``numpy&lt;1.13``.


- `3757 &lt;https://github.com/pytest-dev/pytest/issues/3757&gt;`_: Pin pathlib2 to ``&gt;=2.2.0`` as we require ``__fspath__`` support.


- `3763 &lt;https://github.com/pytest-dev/pytest/issues/3763&gt;`_: Fix ``TypeError`` when the assertion message is ``bytes`` in python 3.
   ```
   
  
  
   ### 3.7.0
   ```
   =========================

Deprecations and Removals
-------------------------

- `2639 &lt;https://github.com/pytest-dev/pytest/issues/2639&gt;`_: ``pytest_namespace`` has been deprecated.

  See the documentation for ``pytest_namespace`` hook for suggestions on how to deal
  with this in plugins which use this functionality.


- `3661 &lt;https://github.com/pytest-dev/pytest/issues/3661&gt;`_: Calling a fixture function directly, as opposed to request them in a test function, now issues a ``RemovedInPytest4Warning``. It will be changed into an error in pytest ``4.0``.

  This is a great source of confusion to new users, which will often call the fixture functions and request them from test functions interchangeably, which breaks the fixture resolution model.



Features
--------

- `2283 &lt;https://github.com/pytest-dev/pytest/issues/2283&gt;`_: New ``package`` fixture scope: fixtures are finalized when the last test of a *package* finishes. This feature is considered **experimental**, so use it sparingly.


- `3576 &lt;https://github.com/pytest-dev/pytest/issues/3576&gt;`_: ``Node.add_marker`` now supports an ``append=True/False`` parameter to determine whether the mark comes last (default) or first.


- `3579 &lt;https://github.com/pytest-dev/pytest/issues/3579&gt;`_: Fixture ``caplog`` now has a ``messages`` property, providing convenient access to the format-interpolated log messages without the extra data provided by the formatter/handler.


- `3610 &lt;https://github.com/pytest-dev/pytest/issues/3610&gt;`_: New ``--trace`` option to enter the debugger at the start of a test.


- `3623 &lt;https://github.com/pytest-dev/pytest/issues/3623&gt;`_: Introduce ``pytester.copy_example`` as helper to do acceptance tests against examples from the project.



Bug Fixes
---------

- `2220 &lt;https://github.com/pytest-dev/pytest/issues/2220&gt;`_: Fix a bug where fixtures overridden by direct parameters (for example parametrization) were being instantiated even if they were not being used by a test.


- `3695 &lt;https://github.com/pytest-dev/pytest/issues/3695&gt;`_: Fix ``ApproxNumpy`` initialisation argument mixup, ``abs`` and ``rel`` tolerances were flipped causing strange comparsion results.
  Add tests to check ``abs`` and ``rel`` tolerances for ``np.array`` and test for expecting ``nan`` with ``np.array()``


- `980 &lt;https://github.com/pytest-dev/pytest/issues/980&gt;`_: Fix truncated locals output in verbose mode.



Improved Documentation
----------------------

- `3295 &lt;https://github.com/pytest-dev/pytest/issues/3295&gt;`_: Correct the usage documentation of ``--last-failed-no-failures`` by adding the missing ``--last-failed`` argument in the presented examples, because they are misleading and lead to think that the missing argument is not needed.



Trivial/Internal Changes
------------------------

- `3519 &lt;https://github.com/pytest-dev/pytest/issues/3519&gt;`_: Now a ``README.md`` file is created in ``.pytest_cache`` to make it clear why the directory exists.
   ```
   
  
</details>


 

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.org/project/pytest
  - Changelog: https://pyup.io/changelogs/pytest/
  - Repo: https://github.com/pytest-dev/pytest/issues
  - Homepage: http://pytest.org
</details>

",https://api.github.com/repos/emre/kaptan/issues/98,2018-08-05T21:46:23Z,2018-08-05T21:46:24Z,2018-08-05T21:46:24Z,1,1,1,1,CONTRIBUTOR,[],[],[],tony,26336,User,False,[],https://github.com/emre/kaptan/pull/98.patch,https://api.github.com/repos/emre/kaptan/pulls/98/commits
94,PullRequestEvent,2015-02-09 09:09:15+00:00,6007295,fxsjy/jieba,167837,fxsjy,,,28904159,,在 FREQ 中直接储存频数  (Python 3),closed,False,232,"同 #231。

## 讨论：Python 3 支持问题

这样来来回回更新很麻烦诶，有没有可能把 jieba 和 jieba3k 合并？成熟的做法有加一个 `_compat` 模块定义全局映射，解决 str/unicode、range/xrange 等问题。不过像 prob_emit 等数据模块可能需要 `from __future__ import absolute_import, unicode_literals`，因为 `u'字符串'` 的写法在 Py 3.3+ 才支持，相对模块导入的写法 Python 2 和 3 不同 (PEP 328)。
`with_statement` 的导入应该可以移除了，2.6 以下的能运行这个库吗？

> feature | optional in | mandatory in | effect
> ------------- | ------------- | ------------- | -------------
> absolute_import | 2.5.0a1 | 3.0 | PEP 328: Imports: Multi-Line and Absolute/Relative
> with_statement | 2.5.0a1 | 2.6 | PEP 343: The “with” Statement
> print_function | 2.6.0a2 | 3.0 | PEP 3105: Make print a function
> unicode_literals | 2.6.0a2 | 3.0 | PEP 3112: Bytes literals in Python 3000
",https://api.github.com/repos/fxsjy/jieba/issues/232,2015-02-09T09:09:14Z,2015-02-09T09:09:14Z,2015-02-09T09:09:15Z,1,56,57,4,[],[],[],[],fxsjy,167837,User,False,[],https://github.com/fxsjy/jieba/pull/232.patch,https://api.github.com/repos/fxsjy/jieba/pulls/232/commits
111,PullRequestEvent,2016-08-18 00:27:30+00:00,18309543,glyph/txsni,716529,glyph,,,81486845,,Let's try better OpenSSLs,closed,False,15,Because @glyph never cuts me any slack.,https://api.github.com/repos/glyph/txsni/issues/15,2016-08-18T00:27:30Z,2016-08-18T00:27:30Z,2016-08-18T00:27:30Z,3,63,14,3,[],[],[],[],glyph,716529,User,False,[],https://github.com/glyph/txsni/pull/15.patch,https://api.github.com/repos/glyph/txsni/pulls/15/commits
112,PullRequestEvent,2018-01-18 11:32:55+00:00,1258258,gotcha/ipdb,105204,gotcha,,,163480175,,__version__ string and version display in usage string,closed,False,140,as per email conversation.,https://api.github.com/repos/gotcha/ipdb/issues/140,2018-01-18T11:32:54Z,2018-01-18T11:32:54Z,2018-01-18T11:32:55Z,3,3,1,1,NONE,[],[],[],gotcha,105204,User,False,[],https://github.com/gotcha/ipdb/pull/140.patch,https://api.github.com/repos/gotcha/ipdb/pulls/140/commits
118,PullRequestEvent,2016-02-01 10:10:19+00:00,30243627,klen/muffin,90699,klen,,,57709413,,Transfer digestmode,closed,False,28,"Hi, this PR fixes transferring missed `digestmode` to hashing function and adds simple tests to cover password hashing function.

Also I wanted to suggest to use sha256 by default.


Привет, заметил что пропустили передачу 'digestmode', что может приводит к ошибкам распознавания хеша.
Добавил тесты для поверхностного тестирования. Извиняюсь за лишний коммит из-за случайно удаленного теста...
Также хотел предложить поменять дефолтный алгоритм шифрования на sha256.",https://api.github.com/repos/klen/muffin/issues/28,2016-02-01T10:10:19Z,2016-02-01T10:10:19Z,2016-02-01T10:10:19Z,2,25,1,2,[],[],[],[],klen,90699,User,False,[],https://github.com/klen/muffin/pull/28.patch,https://api.github.com/repos/klen/muffin/pulls/28/commits
170,PullRequestEvent,2017-10-09 20:38:31+00:00,87855036,Kane610/axis,24575746,Kane610,,,145542554,,Async rewrite,closed,False,1,,https://api.github.com/repos/Kane610/axis/issues/1,2017-10-09T20:38:31Z,2017-10-09T20:38:31Z,2017-10-09T20:38:31Z,16,852,694,9,OWNER,[],[],[],Kane610,24575746,User,False,[],https://github.com/Kane610/axis/pull/1.patch,https://api.github.com/repos/Kane610/axis/pulls/1/commits
171,PullRequestEvent,2017-11-12 00:03:08+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,152081223,,Ready to be v0.3.15,open,False,250,,https://api.github.com/repos/Kuniwak/vint/issues/250,,,2017-11-12T00:03:08Z,1,1,1,1,OWNER,"[{'login': 'Kuniwak', 'id': 1124024, 'avatar_url': 'https://avatars2.githubusercontent.com/u/1124024?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Kuniwak', 'html_url': 'https://github.com/Kuniwak', 'followers_url': 'https://api.github.com/users/Kuniwak/followers', 'following_url': 'https://api.github.com/users/Kuniwak/following{/other_user}', 'gists_url': 'https://api.github.com/users/Kuniwak/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Kuniwak/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Kuniwak/subscriptions', 'organizations_url': 'https://api.github.com/users/Kuniwak/orgs', 'repos_url': 'https://api.github.com/users/Kuniwak/repos', 'events_url': 'https://api.github.com/users/Kuniwak/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Kuniwak/received_events', 'type': 'User', 'site_admin': False}]",[],[],,,,,[],https://github.com/Kuniwak/vint/pull/250.patch,https://api.github.com/repos/Kuniwak/vint/pulls/250/commits
