,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
12,IssueCommentEvent,2016-10-28 20:07:29+00:00,8387179,uiri/toml,364765,uiri,,,170022416,257015927,"

> I'd recommend `isinstance(s, unicode)` and deleting the utf-8 decode attempt, but sure, that message at least conveys some meaning.

The code is meant to run on both python2 and python3. For that reason, I need to keep the utf-8 decode attempt. In python3, it will only accept normal (unicode) strings. In python2, it will accept both normal strings and unicode strings. When running on python3, basestring is equal to str.

With that in mind, the error message should make sense on both python 2 and 3.
",{},,User,False
16,IssueCommentEvent,2015-11-01 01:31:03+00:00,1673145,FSX/misaka,12211036,ethe,,,113214989,152785500,"@ReneFroger Nope, you can try install misaka by building from source.",{},,User,False
20,IssueCommentEvent,2016-04-02 02:55:40+00:00,35725821,b3j0f/conf,1994141,b3j0f,,,134611036,204634944,"I added the attribute ""logger"" in the Configurable class.

If you set it with your own logger, you can log errors occuring with bad format of configuration files for example.

Enjoy",{},,User,False
27,IssueCommentEvent,2016-06-19 16:12:57+00:00,2792391,gruns/furl,190835,jmagnusson,,,159664028,227005600,"Interesting, didn't know about # 3. Perhaps this is something that should be fixed in the `idna` library in itself though?",{},,User,False
31,IssueCommentEvent,2017-10-17 14:55:05+00:00,68802946,h2non/pook,2354108,coveralls,,,266155956,337258851,"
[![Coverage Status](https://coveralls.io/builds/13755411/badge)](https://coveralls.io/builds/13755411)

Coverage remained the same at 66.794% when pulling **836a398abdd92cddd7dfe04a457c82c103668422 on pavdmyt:fix-typo** into **95f7d23a140d4dd3848a73b7b45968fa2fe159fd on h2non:master**.
",{},NONE,User,False
39,IssueCommentEvent,2018-07-23 14:56:16+00:00,46566669,jaraco/irc,25105042,carter-yagemann,,,343355718,407087210,"The relevant part of the RFC:

https://github.com/jaraco/irc/blob/7c95b5e49ef19c3515a47d1a10b28790a58393a3/irc/rfc2812.txt#L1986-L1990

When I directly instantiate the class:

```
bot = SingleServerIRCBot(
          server_list = [('irc.rizon.net', 6667)],
          realname = 'testbot',
          nickname = 'bnXWpKc',
          recon=LogDisconnect()
      )

bot.start()
```

And ping it myself, I get the following message and response (generated using HexChat raw logger):

```
<< PRIVMSG bnXWpKc :PING 1532305032381
>> :bnXWpKc!~bnXWpKc@xxx NOTICE aaf39e4ef :PING 1532305032381
```

This seems like a bug to me, but rizon does not disconnect the bot. There may be a difference between HexChat's `/ping` command, which sends the request via PRIVMSG, and the server's ping request via CTCP.

I'll close this issue for now. If someone who knows the IRC protocol better wants to weigh in, they can reopen it.",{},NONE,User,False
56,IssueCommentEvent,2017-05-01 11:36:00+00:00,55258005,jopohl/urh,18283204,andynoack,,,225410333,298321729,"Hi @SpaceTeddy 
if you are in the generator tab you can ""Edit..."" the modulation parameters. When choosing FSK you are able to set frequencies for 0s and 1s. If you only consider frequency values f with 1-bit=f and 0-bit=f/2, you should get a MSK modulation. Does this work for you?",{},,User,False
62,IssueCommentEvent,2018-06-05 15:12:34+00:00,55258005,jopohl/urh,18283204,andynoack,,,329315845,394747325,"Maybe you are looking for a custom decoding like ""Invert, Morse Code (1,2,1)""",{},COLLABORATOR,User,False
68,IssueCommentEvent,2018-05-30 14:12:56+00:00,78888191,kislyuk/yq,862013,kislyuk,,,327723884,393177677,I'm pretty sure that's wrong. `~` is a synonym for a `null` literal in YAML.,{},OWNER,User,False
75,IssueCommentEvent,2015-08-12 15:18:09+00:00,10156090,klen/mixer,67489,fuhrysteve,,,95173989,130339682,Thanks!,{},,User,False
