,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
15,PullRequestReviewCommentEvent,2016-04-26 23:31:54+00:00,54391698,jd/pifpaf,2180987,zqfan,,,created,,7469adac9b9c45fb8ddc40e7de98941ecd52f7ac,False,"If I patch without this __init__ file, it will print stack trace after tox -epy27

if I patch this file along with the __main__file, it will stuck when run tox -epy27, I have to CTRL+C to stop it after dozens of minutes.... 

I don't know why :(",,8,{}
24,PullRequestReviewCommentEvent,2017-11-08 18:08:10+00:00,8387179,uiri/toml,2674600,samvasko,,,created,75194545,22b3f9e69bf9fc3a365a134d395dcfc5f116eb1c,False,Python 2.6 is officially not supported. Are you sure this is a good thing to spend time on?,COLLABORATOR,141,{}
173,PullRequestReviewCommentEvent,2018-03-16 12:23:14+00:00,9896961,dbrgn/RPLCD,105168,dbrgn,,,created,104545448,24433c1466c1c88cc55eef8c3a5e6bb7454834b2,False,"If I read pigpio docs correctly, then they support *only* BCM numbering, right?",OWNER,77,{}
475,PullRequestReviewCommentEvent,2018-02-27 17:47:59+00:00,6662075,joke2k/faker,89607,fcurella,,,created,99786451,32dad9c3198eb5f61284532eb4dd48314dad8cd0,False,"the `address_class` will optional, and default to the old algorithm of returning any IP. We would filter by address class only if `address_class` is specified",COLLABORATOR,703,{}
478,PullRequestReviewCommentEvent,2017-09-28 01:47:48+00:00,6662075,joke2k/faker,8601765,ceceprawiro,,,created,65734188,835553e15ab3407ccfde207f4a3625e6cd42b0c6,False,"You mean something like these?

```
# From https://github.com/fzaninotto/faker/blob/master/src/Faker/Provider/id_ID/Person.php
# (http://www.nama.web.id/search.php?gender=male&origin=Indonesia+-+Jawa&letter=&submit=Search)
```

I already mentioned some source links. The rest are my own work.",NONE,611,{}
501,PullRequestReviewCommentEvent,2018-03-28 18:12:06+00:00,6662075,joke2k/faker,2088,sanga,,,created,107791253,e91c9d72f3dcc35edb005e105ded51e90ab4373e,False,:+1: good catch. Cheers. Fix incoming,NONE,732,{}
772,PullRequestReviewCommentEvent,2016-06-14 03:29:35+00:00,45852176,arose/nglview,272250,arose,,,created,,3bff01e3845406daeac16dad8fdf7296117c07ec,False,"yeah, right, just trying to be succinct here",,272,{}
825,PullRequestReviewCommentEvent,2017-02-20 23:31:28+00:00,27279174,garnaat/kappa,17076716,stonemary,,,created,22853344,eb1e71653df729e0016c1b1cdb9b92ddba19b8df,False,I added a summary on top. Hopefully it would help. ,,109,{}
915,PullRequestReviewCommentEvent,2017-06-09 05:12:48+00:00,11815672,nicodv/kmodes,3716227,nicodv,,,created,43068759,5c0822273eb8ec1e21ab7137c44775bb6472ae76,False,`idj` is not used in the function at all?,,44,{}
991,PullRequestReviewCommentEvent,2017-03-13 15:53:31+00:00,37823900,Grunny/zap-cli,230630,Grunny,,,created,26582617,903f71bd144c6d1839a0714ff6483223a000a3a6,False,"I wonder if it's better to pull most of the config related code for generating and parsing the config file out of this helper, which is more of a wrapper around the API client library. What do you think?",,20,{}
998,PullRequestReviewCommentEvent,2016-08-23 11:31:34+00:00,15938073,JelteF/PyLaTeX,1162278,JelteF,,,created,,1aacaf2e47984e54ccfe18b76e7393c9ca727db7,False,"could you change this call to this?

```python
cleaner_spec = re.sub(r'X\[(.*?)\]', r'\1', cleaner_spec)
```

It should be a little less error prone.",,126,{}
1159,PullRequestReviewCommentEvent,2018-05-28 11:48:00+00:00,16331291,davisking/dlib,6259399,davisking,,,created,123710681,8b58a791d3fb0ca4c81e90e5cd0db5ca218c4955,False,This loop is kinda bizarre.  Rewrite it so it's clearer.  Probably allocate the size of face_descriptors in it's constructor so you can just index and push_back would be much clearer.,OWNER,1335,{}
1195,PullRequestReviewCommentEvent,2017-07-15 12:52:08+00:00,16331291,davisking/dlib,2297572,reunanen,,,created,50188643,d8ccea96b24107a2df1ecc671abcd668987501ba,False,"Oh, ok. Btw, is there already somewhere a function like `tensor_index` that I should be using instead?",,690,{}
1293,PullRequestReviewCommentEvent,2017-04-17 13:41:59+00:00,1408162,jpadilla/pyjwt,472350,mark-adams,,,created,33004040,d50e53bc5743523ac419be6fab5592915ba93d65,False,"What do you think about moving this all into `self._validate_aud()`?

That would probably simplify the implementation a little bit.",,246,{}
1363,PullRequestReviewCommentEvent,2017-08-13 00:01:42+00:00,10406568,myint/cppclean,1235108,myint,,,created,55954265,bbed65915a2f7c1732975e4df0fd11115f841ae6,False,"It looks like this already gets initialized 7 lines below:

```python
name_tokens, token = self.get_name()
```",,107,{}
1381,PullRequestReviewCommentEvent,2017-03-29 06:08:23+00:00,27371456,pbugnion/gmaps,1392879,pbugnion,,,created,29637910,57b51fdb58097df0d1729ed2c4a4f78c254aa2db,False,Good call.,,118,{}
1398,PullRequestReviewCommentEvent,2015-03-18 19:42:05+00:00,21006723,pmorissette/bt,409035,pmorissette,,,created,,11899a3c9b61f51beec1e9d11d65fd41208dae03,False,"Replace 468 with:

```python
if self.now == 0:
    inow = 0
else:
    inow = self.data.index.get_loc(date)
```",,25,{}
1427,PullRequestReviewCommentEvent,2015-10-16 05:04:07+00:00,41076741,sibson/redbeat,125162,sibson,,,created,,2e34fcd59486552d5d1a25ea73ef535f8f6f904f,False,"yes, that is the intent, clean shutdown releases the lock, termination would lead to waiting at most lock_timeout before the new beat dispatches tasks.",,12,{}
1445,PullRequestReviewCommentEvent,2016-10-20 17:21:55+00:00,5213355,tehmaze/xmodem,972584,jquast,,,created,5117887,2f69ab82806e7f3bc2dea30704406adcd0c91cae,False,I think this 2nd `while True` loop is also a bug?!,,26,{}
1491,PullRequestReviewCommentEvent,2016-06-27 12:22:57+00:00,56257335,Rambatino/CHAID,3631109,Rambatino,,,created,,c83cd887e9b3716b6f252b07c446c21edbc10e98,False,hmm I worry I did something to this that warranted it not being turned into a np array...,,20,{}
1550,PullRequestReviewCommentEvent,2017-04-15 12:40:21+00:00,8633399,cenkalti/kuyruk,304265,frol,,,created,32926360,71306ea16dc55621c9e35240504d422fcaf3086b,False,Mutable default parameters is something I usually avoid: http://python-guide-pt-br.readthedocs.io/en/latest/writing/gotchas/#mutable-default-arguments,,52,{}
