,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
11,IssuesEvent,2017-02-28 22:09:00+00:00,7470121,wuub/rxv,5844438,indigodomo,,,opened,"RX-V473 won't turn on (or be discovered, etc) when off",[],[],0,"I just wanted to verify that when you turn off the RX-V473 (either via the library or the power button on the front), it is in fact completely off. It's not responding to SSDP, it won't respond to a turn on command, etc. I find this surprising behavior for a relatively modern amp, but that's what I'm seeing with mine. Is there perhaps a setting or something that I'm missing?",{},{}
27,IssuesEvent,2018-04-24 19:59:20+00:00,8387179,uiri/toml,3623079,jnwatson,,,opened,Infinite loop in parsing simple string,[],[],0,"The following code loops forever:
```
import toml
s = '''[[ test ]]\n[ ""foo"", ]'''
toml.loads(s)
```

So much for my first toml file. :(",{},{}
32,IssuesEvent,2017-02-23 16:24:21+00:00,69408336,MrOlm/drep,4169854,shaman-narayanasamy,,,opened,Installation issue,[],[],0,"Dear authors,

I am attempting to install Drep on my cluster. However, I am facing some issues.

Here is what I did:
```
$ git clone https://github.com/MrOlm/drep.git

$ cd drep

$ pip install --user .
```

It looks like it goes fine:
```
Unpacking /mnt/gaiagpfs/users/homedirs/snarayanasamy/repositories/drep
  Running setup.py egg_info for package from file:///mnt/gaiagpfs/users/homedirs/snarayanasamy/repositories/drep
    
Installing collected packages: drep
  Running setup.py install for drep
    changing mode of build/scripts-3.3/dRep from 644 to 755
    
    changing mode of /home/users/snarayanasamy/.local/bin/dRep to 755
Successfully installed drep
Cleaning up...
```

I have python3.3.2 loaded onto my environment. Then I attempt the test:
`$ test_suite.py`

To get:
```
Traceback (most recent call last):
  File ""./test_suite.py"", line 14, in <module>
    from drep import argumentParser
ImportError: No module named 'drep'
```

I also try to call the script directly:
`$ bin/dRep`

And get this:
```
Traceback (most recent call last):
  File ""bin/dRep"", line 19, in <module>
    import drep.argumentParser
  File ""/home/users/snarayanasamy/.local/lib/python3.3/site-packages/drep/__init__.py"", line 5, in <module>
    from Bio import SeqIO
ImportError: No module named 'Bio'
```

Is there something I am missing here?

I look forward to your reply.

Cheers,
Shaman",{},{}
34,IssuesEvent,2017-08-15 22:55:44+00:00,20087961,T0ha/ezodf,4280312,chfw,,,opened,"pyexcel-ezodf, a fork of this reprository will take the maintenance task",[],[],0,"Due to the long deplay of https://github.com/T0ha/ezodf/pull/18, I have decided to publish the my version of ezodf out to pypi. Namespace and other functionality are backward compatible.

Due to my limited knowledge of open document specs, anyone interested join the maintainer team will be welcome to join. 

When @T0ha will be coming back to continue the leadership, I am happy to push the changes back.

https://github.com/pyexcel/pyexcel-ezodf/issues/2",{},{}
39,IssuesEvent,2018-04-27 12:53:01+00:00,121019060,feluxe/sty,6545589,feluxe,,,closed,Update Documentation to match beta 6 changes.,[],[],1,,{},{}
63,IssuesEvent,2018-01-11 22:49:04+00:00,55258005,jopohl/urh,25543023,muhantu,,,opened,Delete from Analysis Tab,[],[],0,"In URH, we can delete signal from interpretation tab, but can we delete just from analysis tab (per cell(s))?

In analysis tab, we only can hide rows, no delete per row or column..",{},{}
79,IssuesEvent,2017-07-02 18:47:47+00:00,55258005,jopohl/urh,18219846,jopohl,,,closed,Implement CRC plugin,"[{'id': 351288960, 'url': 'https://api.github.com/repos/jopohl/urh/labels/feature', 'name': 'feature', 'color': '84b6eb', 'default': False}]","[{'login': 'jopohl', 'id': 18219846, 'avatar_url': 'https://avatars1.githubusercontent.com/u/18219846?v=3', 'gravatar_id': '', 'url': 'https://api.github.com/users/jopohl', 'html_url': 'https://github.com/jopohl', 'followers_url': 'https://api.github.com/users/jopohl/followers', 'following_url': 'https://api.github.com/users/jopohl/following{/other_user}', 'gists_url': 'https://api.github.com/users/jopohl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jopohl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jopohl/subscriptions', 'organizations_url': 'https://api.github.com/users/jopohl/orgs', 'repos_url': 'https://api.github.com/users/jopohl/repos', 'events_url': 'https://api.github.com/users/jopohl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jopohl/received_events', 'type': 'User', 'site_admin': False}, {'login': 'andynoack', 'id': 18283204, 'avatar_url': 'https://avatars2.githubusercontent.com/u/18283204?v=3', 'gravatar_id': '', 'url': 'https://api.github.com/users/andynoack', 'html_url': 'https://github.com/andynoack', 'followers_url': 'https://api.github.com/users/andynoack/followers', 'following_url': 'https://api.github.com/users/andynoack/following{/other_user}', 'gists_url': 'https://api.github.com/users/andynoack/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/andynoack/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/andynoack/subscriptions', 'organizations_url': 'https://api.github.com/users/andynoack/orgs', 'repos_url': 'https://api.github.com/users/andynoack/repos', 'events_url': 'https://api.github.com/users/andynoack/events{/privacy}', 'received_events_url': 'https://api.github.com/users/andynoack/received_events', 'type': 'User', 'site_admin': False}]",2,"- New window
- Choose or define CRC polynomial
- Set CRC position (absolute or relative to the end)
- Choose range for input text (on basis of labels, or starting label + crc position)
- Return True/False

TODO:
- [ ] New category is named 'checksum'
  - [ ] CRC subcategory CRC type including CC1101 profile
  - [ ] Additional settings for CRC (textfields (hex): start value, final xor)
  - [ ] polynomial field should also be hex
  - [ ] enocean_hash subcategory with 4 bit, 8 bit enocean hash and crc8...radio button for autodetection (print rules for autodetection) and radio buttons to force one of the options
- [ ] New categories: hash, mac, error correcting codes, ...more?",{},{}
116,IssuesEvent,2017-08-07 05:46:16+00:00,74004167,Kyria/EsiPy,126238,EricE,,,opened,Documentation issue,[],[],0,"A very minor issue, unfortunately I don't know how to use github to send you the fix, someday...  In ""Using the refresh token"", ""Step 2 - Updating the security object"", in the line:

'refresh_token ': 'YOUR_SAVED_REFRESH_TOKEN'

there is an extra space after token.  Made me have to actually look at what I was copy/pasting :)",{},{}
126,IssuesEvent,2015-01-13 13:25:35+00:00,27924304,cdent/gabbi,34498,cdent,,,closed,The error message when jsonpath doesn't match is insufficient,[],[],2,"You get:

```
File ""/home/cdent/src/ceilometer/.tox/gabbi/lib/python2.7/site-packages/gabbi/case.py"", line 110, in _extract_json_path_value
    return matches[0]
IndexError: list index out of range
```

No clue on which rule failed to match.",{},{}
127,IssuesEvent,2015-09-03 14:55:13+00:00,27924304,cdent/gabbi,34498,cdent,,,closed,gabbi-run --help does not print anything,"[{'url': 'https://api.github.com/repos/cdent/gabbi/labels/enhancement', 'name': 'enhancement', 'color': '84b6eb'}]",[],2,`gabbi-run --help` just blocks reading from stdin and this is very confusing.,{},{}
129,IssuesEvent,2015-02-12 15:01:36+00:00,27924304,cdent/gabbi,34498,cdent,,,closed,evaluate need for skip or xfail,[],[],1,$SUBJECT says it all. Are such things needed or desirable?,{},{}
153,IssuesEvent,2017-05-23 04:03:38+00:00,72066935,cs01/gdbgui,1057635,jeaye,,,closed,Unable to use -r,[],"[{'login': 'cs01', 'id': 5715368, 'avatar_url': 'https://avatars1.githubusercontent.com/u/5715368?v=3', 'gravatar_id': '', 'url': 'https://api.github.com/users/cs01', 'html_url': 'https://github.com/cs01', 'followers_url': 'https://api.github.com/users/cs01/followers', 'following_url': 'https://api.github.com/users/cs01/following{/other_user}', 'gists_url': 'https://api.github.com/users/cs01/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/cs01/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/cs01/subscriptions', 'organizations_url': 'https://api.github.com/users/cs01/orgs', 'repos_url': 'https://api.github.com/users/cs01/repos', 'events_url': 'https://api.github.com/users/cs01/events{/privacy}', 'received_events_url': 'https://api.github.com/users/cs01/received_events', 'type': 'User', 'site_admin': False}]",9,"```bash
┌─(✓)[jeaye@oryx]─[~][23:42:27]
└──╼ gdbgui -p 5001 -r
Traceback (most recent call last):
  File ""/sbin/gdbgui"", line 11, in <module>
    load_entry_point('gdbgui==0.7.6.2', 'console_scripts', 'gdbgui')()
  File ""/usr/lib/python3.6/site-packages/gdbgui/backend.py"", line 385, in main
    setup_backend(serve=True, host=args.host, port=int(args.port), debug=bool(args.debug), open_browser=(not args.no_browser), LLDB=(args.lldb or 'lldb-mi' in args.gdb.lower()))
  File ""/usr/lib/python3.6/site-packages/gdbgui/backend.py"", line 106, in setup_backend
    print('\n\n** view app at http://%s:%d **\n\n' % (socket.gethostbyname(socket.gethostname()), port))
socket.gaierror: [Errno -2] Name or service not known
```

I was originally trying this in a vagrant machine, which has port 5000 forwarded to my host. When it failed, I tried it on the host, where I can also reproduce the issue. I'd think that binding to `0.0.0.0` shouldn't cause any problems, but I may be missing something.

Tested on Arch Linux.

```bash
┌─(✗)[jeaye@oryx]─[~][23:42:31]
└──╼ python --version
Python 3.6.1
┌─(✓)[jeaye@oryx]─[~][23:44:52]
└──╼ pip --version
pip 9.0.1 from /usr/lib/python3.6/site-packages (python 3.6)
```",{},{}
158,IssuesEvent,2018-05-18 22:12:06+00:00,72066935,cs01/gdbgui,2230564,fritzr,,,opened,--args does not function as expected,[],[],0,"##### Description
When running `gdbgui --args ....` one would expect to be able to paste the program arguments following the `--args` option, as with gdb. However it appears that gdbgui attempts to interpret options following `--args` as options to gdbgui itself instead of the inferior to debug, contrary to the text in `gdbgui --help`.

##### Steps to replicate

```bash
$ gdbgui --args `which gcc` -c test.c -o test.o
usage: gdbgui [-h] [--args ARGS [ARGS ...]] [-x GDB_CMD_FILE] [-g GDB] [--rr]
              [-p PORT] [--host HOST] [-r] [--auth-file AUTH_FILE]
              [--user USER] [--password PASSWORD] [--key KEY] [--cert CERT]
              [--license LICENSE] [--project PROJECT] [-v]
              [--hide_gdbgui_upgrades] [-n] [--debug]
              [cmd [cmd ...]]
gdbgui: error: unrecognized arguments: -c -o test.o
```

##### Environment
* Operating system and version: Linux 2.6.32-696.23.1.el6.centos.plus.x86_64 x86_64 GNU/Linux
* gdbgui version (`gdbgui -v`): 0.11.3.1
* gdb version (`gdb -v`): GNU gdb (GDB) 7.8.1
* browser: Firefox 52.7.0
* python packages (`pip freeze`):
```
backports-abc==0.5
backports.shutil-get-terminal-size==1.0.0
backports.ssl-match-hostname==3.5.0.1
certifi==2017.11.5
click==6.7
decorator==4.1.2
enum34==1.1.6
Flask==0.12.4
Flask-Compress==1.4.0
Flask-SocketIO==3.0.0
funcsigs==1.0.2
gdbgui==0.11.3.1
gevent==1.3.1
greenlet==0.4.13
ipykernel==4.6.1
ipython==5.0.0
ipython-genutils==0.2.0
itsdangerous==0.24
Jinja2==2.10
jupyter-client==5.1.0
jupyter-core==4.4.0
lxml==4.2.1
manhole==1.5.0
MarkupSafe==1.0
mock==2.0.0
numpy==1.11.1
pathlib2==2.3.0
pbr==1.10.0
pdb-clone==1.10
pexpect==4.3.0
pickleshare==0.7.4
prompt-toolkit==1.0.15
protobuf==3.0.0b2
ptyprocess==0.5.2
pygdbmi==0.8.2.0
Pygments==2.2.0
python-dateutil==2.6.1
python-engineio==2.1.1
python-socketio==1.9.0
pyzmq==16.0.3
scandir==1.6
simplegeneric==0.8.1
singledispatch==3.4.0.3
six==1.10.0
tornado==4.5.2
traitlets==4.3.2
wcwidth==0.1.7
Werkzeug==0.14.1
```

",{},{}
