,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
500,ReleaseEvent,2017-11-09 23:25:26+00:00,109304350,Kane610/deconz,24575746,Kane610,,,published,v5,,
992,ReleaseEvent,2017-06-30 12:35:16+00:00,94554082,dylanaraps/pywal,6799467,dylanaraps,,,published,0.3.5,0.3.5,- Add back `MANIFEST.in` as it's actually needed.
1199,ReleaseEvent,2018-04-11 15:58:12+00:00,54137342,aleccrowell/LIMBR,9593828,aleccrowell,,,published,v0.2.8.3,Minor fixes,
1259,ReleaseEvent,2016-08-05 15:17:48+00:00,5934517,dpkp/kafka-python,843444,dpkp,,,published,1.2.5,1.2.5,"Bugfixes
----------
* Fix bug causing KafkaProducer to double-compress message batches on retry
* Check for double-compressed messages in KafkaConsumer, log warning and optionally skip
* Drop recursion in _unpack_message_set; only decompress once"
1316,ReleaseEvent,2017-11-27 14:05:14+00:00,110824647,mattpitkin/psrqpy,1421092,mattpitkin,,,published,v0.3.6,v0.3.6,"If requested ADS URLs using the [`ads`](https://github.com/andycasey/ads) module, then only references for requested objects now get returned."
1487,ReleaseEvent,2016-03-01 09:54:32+00:00,17900514,cackharot/suds-py3,1707597,cackharot,,,published,v1.3,Unicode string fixes for python3.,
1741,ReleaseEvent,2018-02-18 06:19:47+00:00,69090889,hardbyte/python-can,855189,hardbyte,,,published,2.1.0,2.1,"* Support for out of tree can interfaces with pluggy.
* Initial support for CAN-FD for socketcan_native and kvaser interfaces.
* Neovi interface now uses Intrepid Control Systems's own interface library.
* Improvements and new documentation for SQL reader/writer.
* Fix bug in neovi serial number decoding.
* Add testing on OSX to TravisCI
* Fix non english decoding error on pcan
* Other misc improvements and bug fixes


Available in all good cheese shops:

```
pip install python-can==2.1.0
```"
2044,ReleaseEvent,2016-10-18 13:51:17+00:00,3421292,kennethreitz/autoenv,4971975,dasJ,,,published,v0.2.1,Something patchy,"This is a bugfixing release. No new features are introduced.

A list of fixes:
- Remove debug output (#126)
- Paths with spaces on dash
- Custom names for .env (#109)
- Usage of double slashes (#125)
- Infinite loop when symlinking across mountpoints (#133)
- Don't allow chdir aliases
- Mountpoint detection (#138 #139)
- No more override of `$OLDPWD` (#141)
- .env files at mountpoint are now being found (#146)"
2422,ReleaseEvent,2016-08-03 14:36:50+00:00,24529855,goldmann/docker-squash,43489,goldmann,,,published,1.0.1,1.0.1,Final release based on `1.0.1rc1`.
2495,ReleaseEvent,2016-03-03 16:44:26+00:00,30243109,Danielhiversen/pyRFXtrx,650502,Danielhiversen,,,published,0.5,0.5,
2745,ReleaseEvent,2017-11-17 14:50:22+00:00,36460783,nitmir/django-cas-server,5030463,nitmir,,,published,v0.9.0,v0.9.0,"v0.9.0 - 2017-11-17
===================

Added
-----
* Dutch translation
* Protuguese translation (brazilian variant)
* Support for ldap3 version 2 or more (changes in the API)
  All exception are now in ldap3.core.exceptions, methodes for fetching attritutes and
  dn are renamed.
* Possibility to disable service message boxes on the login pages

Fixed
-----
* Then using the LDAP auth backend with ``bind`` method for password check, do not try to bind
  if the user dn was not found. This was causing the exception
  ``'NoneType' object has no attribute 'getitem'`` describe in #21
* Increase the max size of usernames (30 chars to 250)
* Fix XSS js injection
"
2847,ReleaseEvent,2017-01-22 12:47:55+00:00,50591651,danielperna84/pyhomematic,7396998,danielperna84,,,published,0.1.20,Device support + fix for HMW-IO-12-Sw14-DR,"Version 0.1.20 (2017-01-22)
- Fix for HMW-IO-12-Sw14-DR @danielperna84
- Better handling of empty nodeLists @danielperna84
- RSSI_DEVICE helper for wired devices @danielperna84
- Fix for HMW-LC-Bl1-DR @danielperna84
- Fix for MAX! devices @jannau
- Added support for BC-SC-Rd-WM and BC-PB-2-WM @tringler"
3078,ReleaseEvent,2016-04-04 08:06:05+00:00,22785341,Changaco/python-libarchive-c,1581590,Changaco,,,published,2.3,2.3,"- changed the license: it was LGPL, it's now CC0 (#25)
"
3230,ReleaseEvent,2018-08-22 14:32:38+00:00,104230962,eamigo86/graphene-django-extras,11740026,eamigo86,,,published,v0.3.8-alpha10,v0.3.8-alpha10,"1- Added new date directive: ""time ago 2d"".
2- Updated graphene-django requirements.
3- Replaced dateutils dependency with python-dateutil.
4- Fixed minor bug on ""time ago"" date directive.
5- Pinned version of django-filter==1.1.0 package."
3235,ReleaseEvent,2017-01-01 22:33:35+00:00,26947860,facelessuser/pymdown-extensions,1055125,facelessuser,,,published,1.3.0,1.3.0,"## 1.3.0
> Released Jan 1, 2017

- **NEW**: New emoji extension that aims to replace githubemoji.  By default it is configured for EmojiOne and Gemoji (Github's emoji).
- **NEW**: Githubemoji is deprecated. Please use the emoji extension instead.
- **NEW**: Pymdown extension is deprecated.  Pymdown extension was just a wrapper, please configure the desired individual extension(s) instead of relying on pymdown.
- **NEW**: Github extension now turns off nl2br by default in order properly emulate recent changes in GFM.  `no_nl2br` option is deprecated and will be removed in the future as it no longer reflects GFM behavior."
3713,ReleaseEvent,2015-11-21 19:13:23+00:00,17447212,torchbox/django-libsass,85097,gasman,84015,torchbox,published,v0.6,0.6," * Fixed call to FilterBase super for django-compressor 1.6 compatibility (Dennis Vermeulen)
"
3737,ReleaseEvent,2016-04-21 12:12:00+00:00,26752147,mozilla/PyFxA,229453,Natim,131524,mozilla,published,0.1.2,,- Correctly send request to the Auth server.
4065,ReleaseEvent,2017-05-30 16:17:19+00:00,61572326,DataDog/dd-trace-py,22001182,furmmon,365230,DataDog,published,v0.8.5,0.8.5,"**Bugfixes**

* [flask] add the http method to flask spans (#274)
* [sqlite3] changed the app_type to `db` (#276)
* [core] `span.set_traceback()`now sets the traceback even if there's no exception (#277)

Read the [full changeset][1].

[1]: https://github.com/DataDog/dd-trace-py/compare/v0.8.4...v0.8.5"
4232,ReleaseEvent,2018-04-21 22:56:44+00:00,1333666,simplejson/simplejson,26596,etrepum,602889,simplejson,published,v3.14.0,,
5256,ReleaseEvent,2016-04-29 12:33:42+00:00,4938133,opbeat/opbeat_python,93675,piquadrat,1669860,opbeat,published,untagged-14cee987b84a8bd06521,,
6137,ReleaseEvent,2017-12-28 17:30:24+00:00,100658303,dwavesystems/dimod,8395238,arcondello,5449030,dwavesystems,published,0.5.0,0.5.0,
6271,ReleaseEvent,2018-07-26 09:32:00+00:00,41284151,frictionlessdata/tabulator-py,557395,roll,5912125,frictionlessdata,published,v1.14.2,v1.14.2,
6551,ReleaseEvent,2016-11-22 05:38:38+00:00,26829379,VUnit/vunit,4018223,kraigher,6691399,VUnit,published,v1.0.0,,"* Adds ActiveHDL custom simulation flags support
* Made library simulator flag argument deterministic and same as the order added to VUnit
* Added check_equal between std_logic_vector and natural for unsigned comparison
* Can now set vhdl_standard on an external library
* Added no_parse argument to add_source_files(s) to inhibit any dependency or test scanning
* Renamed public method depends_on to add_dependency_on"
6636,ReleaseEvent,2017-07-07 16:23:51+00:00,51040886,Azure/azure-cli,1087595,azuresdkci,6844498,Azure,published,azure-cli-appservice-0.1.10,azure-cli-appservice 0.1.10,"
The module has been published to PyPI.

View HISTORY.rst of the module for a changelog.

https://pypi.org/project/azure-cli-appservice/0.1.10

Full release notes at https://docs.microsoft.com/en-us/cli/azure/release-notes-azure-cli

"
6677,ReleaseEvent,2018-04-26 23:06:27+00:00,4127088,Azure/azure-sdk-for-python,1050156,lmazuel,6844498,Azure,published,azure-eventgrid_1.0.0,azure-eventgrid_1.0.0,
6700,ReleaseEvent,2018-02-12 11:26:32+00:00,62902455,Azure/azure-data-lake-store-python,1725750,milanchandna,6844498,Azure,published,v0.0.18,Version 0.0.18,"Disclaimer
This is a pre-release or preview version of the azure-datalake-store package and should be treated as such. As a result, there will be fairly rapid development and bug fixing, which might result in breaking changes from release to release.

What's new in this release
*Fixed read issue where whole file was cached while doing positional reads

Full pip release location
https://pypi.python.org/pypi/azure-datalake-store/0.0.18"
7001,ReleaseEvent,2016-10-20 19:23:46+00:00,52009226,Duke-GCB/DukeDSClient,1024463,johnbradley,7875151,Duke-GCB,published,0.2.14,DukeDS Compatibility Fix,"DukeDS is pushing some api breaking API changes Oct 24th.
This release has support for both new and old changes."
7031,ReleaseEvent,2017-11-23 10:49:04+00:00,43069751,infobloxopen/infoblox-client,24697446,adsri,8064882,infobloxopen,published,0.4.17,0.4.17,
7044,ReleaseEvent,2018-07-27 21:42:20+00:00,70451850,scikit-build/scikit-ci-addons,219043,jcfr,8144855,scikit-build,published,latest,Latest (updated on 2018-07-27 21:07 UTC),
7131,ReleaseEvent,2017-12-03 05:38:46+00:00,23820144,log2timeline/dfvfs,3888750,joachimmetz,8701971,log2timeline,published,20171203,dfvfs-20171203,Release of version 20171203
7136,ReleaseEvent,2017-07-03 15:07:02+00:00,39428284,log2timeline/dfwinreg,3888750,joachimmetz,8701971,log2timeline,published,20170703,dfwinreg-20170703,Release of version 20170703
7137,ReleaseEvent,2017-03-02 06:33:26+00:00,39428284,log2timeline/dfwinreg,3888750,joachimmetz,8701971,log2timeline,published,20170301,dfwinreg-20170301,Release of version 20170301
7690,ReleaseEvent,2016-02-09 09:45:30+00:00,39199542,zalando-stups/python-tokens,510328,hjacobs,11431876,zalando-stups,published,1.0.14,1.0.14,* #4: add flag `ignore_expiration` to allow using expired tokens in failure scenarios (e.g. if the resource server implements token caching)
8242,ReleaseEvent,2016-11-11 15:28:25+00:00,73479326,uktrade/directory-constants,5485798,richtier,15107524,uktrade,published,1.0.0,1.0.0,
8385,ReleaseEvent,2017-06-19 09:46:13+00:00,26884246,pyexcel/pyexcel-xls,4280312,chfw,16431467,pyexcel,published,v0.4.0,close file handle and lml,"Updated plugin interface to use pyexcel v0.4.0

and enforce that the file handle is closed."
8558,ReleaseEvent,2018-01-24 06:21:33+00:00,107485978,talkiq/gcloud-aio,9664878,talkiq-ops,17654656,talkiq,published,taskqueue-1.2.4,taskqueue-1.2.4,taskqueue-1.2.4
8693,ReleaseEvent,2018-08-30 06:54:01+00:00,101461719,dashingsoft/pyarmor,3657779,jondy,19261815,dashingsoft,published,v3.9.9,Release 3.9.9,"* Fix segmentation fault issues for `asyncio`, `typing` modules"
8740,ReleaseEvent,2016-11-25 23:23:28+00:00,50646767,raiden-network/raiden,1658405,LefterisJP,19666847,raiden-network,published,PoC-1,PoC-1,"PoC - 1

This is the first of a series of weekly raiden releases leading up to our MVP release.

Changes since last Release

- We now don't panick with repeated out-of-order messages in a channel
https://github.com/raiden-network/raiden/pull/267 or with valid messages from unknown senders  https://github.com/raiden-network/raiden/pull/263

- Fixed python packaging
https://github.com/raiden-network/raiden/pull/264

- Throttling on sending messages: https://github.com/raiden-network/raiden/pull/252

- Periodic healthcheck of all nodes we are connected to: https://github.com/raiden-network/raiden/pull/242

- We now use the local ethereum accounts existing in the machine instead of prompting to input the private key: https://github.com/raiden-network/raiden/pull/199

- Functionality in the client for assets-exchange: https://github.com/raiden-network/raiden/pull/161

- A lot of internal architecture and protocol PRs got merged:
  https://github.com/raiden-network/raiden/pull/160
  https://github.com/raiden-network/raiden/pull/156
  https://github.com/raiden-network/raiden/pull/151
  https://github.com/raiden-network/raiden/pull/134
  https://github.com/raiden-network/raiden/pull/107
  
- Raiden messages now have an identifier field:
  https://github.com/raiden-network/raiden/pull/147
  https://github.com/raiden-network/raiden/pull/145

- Raiden smart contracts are now solidity v.4.0 compatibe
  https://github.com/raiden-network/raiden/pull/136

- Raiden can now accept an rpc endpoint as URL
  https://github.com/raiden-network/raiden/pull/116

- Message sends are now queued
  https://github.com/raiden-network/raiden/pull/104"
9116,ReleaseEvent,2017-06-12 13:42:48+00:00,94094025,nebula-orchestrator/nebula-python-sdk,5310609,naorlivne,28509512,nebula-orchestrator,published,0.7,,this SDK matches Nebula 0.7 version
9118,ReleaseEvent,2017-08-02 18:37:24+00:00,37549137,python-windrose/windrose,109167,scls19fr,28726174,python-windrose,published,v1.6.2,,
9239,ReleaseEvent,2018-02-21 23:59:03+00:00,120647988,pyecharts/jupyter-echarts-pypkg,4280312,chfw,34701774,pyecharts,published,v0.0.9,v0.0.9,Find 0.0.9 in changelog for more details
