,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
431,ReleaseEvent,2018-03-07 01:40:12+00:00,5375799,gmr/flatdict,49469,gmr,,,published,3.0.0,What 2.0 Should Have Been,"- CHANGED `FlatDict.as_dict` to return the nested data structure based upon delimiters, coercing `FlatDict` objects to `dict`.
- CHANGED `FlatDict` to extend `collections.MutableMapping` instead of dict
- CHANGED `dict(FlatDict())` to return a shallow `dict` instance with the delimited keys as strings
- CHANGED `FlatDict.__eq__` to only evaluate against dict or the same class
- FIXED `FlatterDict` behavior to match expectations from pre-2.0 releases.
"
885,ReleaseEvent,2015-05-14 08:39:09+00:00,15376784,mar10/wsgidav,41663,mar10,,,published,v1.2.0,,"- #8: Unquote PATH_INFO is now optional 'unquote_path_info'; defaults to false. (Brian Sipos)
- #9: Fixed status codes for apache mod_wsgi (Brian Sipos)
- #10: Hotfix for file copy on GVFS (Brian Sipos)
- #12: Configurable middleware stack (Pavel Shiryaev)
- #15: Fix Finder access (Jonas Bardino)
- [All commits](https://github.com/mar10/wsgidav/compare/1.1.0...1.2.0)"
911,ReleaseEvent,2015-10-03 21:10:18+00:00,7568434,paulfitz/daff,118367,paulfitz,,,published,v1.3.2,v1.3.2,Bringing java build up to date.
1032,ReleaseEvent,2016-03-04 19:07:47+00:00,27312836,atdt/monotonic,376462,atdt,,,published,1.0,1.0,
1436,ReleaseEvent,2018-02-04 09:19:09+00:00,65412345,svenevs/exhale,5871461,svenevs,,,published,v0.1.6,v0.1.6,"- Official release with manual namespace documentation parsing (same as files).
    - See [docs on limitations here](http://exhale.readthedocs.io/en/latest/usage.html#file-and-namespace-level-documentation-in-exhale).
    - Namespace documentation [example here](http://my-favorite-documentation-test.readthedocs.io/en/latest/api/namespace_arbitrary.html#namespace-arbitrary).
- Fixed bad error message when multiple potential file parents are found, which produced an exception preventing the rest of the build.  Original problem [described here](https://github.com/svenevs/exhale/pull/12)."
1540,ReleaseEvent,2016-01-15 20:03:08+00:00,49740374,bb4242/sdnotify,10068296,bb4242,,,published,0.1.0,Initial release,"* `systemd` notifications are working.
* Example code and documentation written."
1564,ReleaseEvent,2015-05-28 05:01:07+00:00,19059983,chrislit/abydos,1495798,chrislit,,,published,v0.2.0,albrecht,".phonetic is complete with 100% branch coverage.
"
1628,ReleaseEvent,2017-08-17 16:09:33+00:00,48026593,fboender/jsonxs,2477515,fboender,,,published,v0.6,v0.6,Fix setting a value when a list is in the path.
1851,ReleaseEvent,2015-02-03 21:45:43+00:00,17226379,ricmoo/pyscrypt,975687,ricmoo,,,published,v1.6.2,PYPI version 1.6.2,Added PYPI categories to setup.py for Python 2 and Python 3.
1920,ReleaseEvent,2016-04-04 22:51:00+00:00,11537824,thomasw/djproxy,154292,thomasw,,,published,2.3.1,2.3.1,* Update README.rst so that pypi can parse it
1999,ReleaseEvent,2017-01-29 10:13:40+00:00,9923468,boppreh/keyboard,231856,boppreh,,,published,v0.9.10,v0.9.10,"- [Windows] Add `suppress` parameter to hotkeys to block the combination from being sent to other programs.
- [Windows] Better key mapping for common keys (now using Virtual Key Codes when possible).
- [Windows] Normalize numpad and key code names.
- [Linux] Errors about requiring sudo are now thrown in the main thread, making them catchable.
- [All] `wheel` method in mouse module."
2027,ReleaseEvent,2015-11-12 16:08:09+00:00,11929631,craffel/mir_eval,417568,craffel,,,published,0.2,0.2,Added tempo and hierarchical segment evaluation.  Python3 compatibility.  Various bugfixes.
2701,ReleaseEvent,2018-02-23 19:26:59+00:00,85603555,molpopgen/fwdpy11,6416159,molpopgen,,,published,0.1.3.post3,Compatibility with numpy 1.14,"Fixes #66, making fwdpy11 compatible with numpy 1.14"
