,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
9,IssuesEvent,2016-04-04 22:12:40+00:00,8387179,uiri/toml,364765,uiri,,,closed,Inline table support,[],[],2,"When I try to parse a file that contains an inline table (as defined by [toml 0.4](https://github.com/toml-lang/toml#user-content-inline-table), the parser crashes. For intance, with:
```
origins_to_ranks = {nomderue = 20, communes = 10}
```

I get.
```
  File ""/home/jenselme/Stage3A/geo-api3/chsdi/tests/functional/test_sphinx.py"", line 26, in test_sphinx_api_query
    config = toml.load(config_file)
  File ""/home/jenselme/Stage3A/geo-api3/.venv/lib/python3.4/site-packages/toml.py"", line 43, in load
    return loads(f.read(), _dict)
  File ""/home/jenselme/Stage3A/geo-api3/.venv/lib/python3.4/site-packages/toml.py"", line 331, in loads
    value, vtype = load_value(pair[1])
  File ""/home/jenselme/Stage3A/geo-api3/.venv/lib/python3.4/site-packages/toml.py"", line 453, in load_value
    parsed_date = load_date(v)
  File ""/home/jenselme/Stage3A/geo-api3/.venv/lib/python3.4/site-packages/toml.py"", line 350, in load_date
    tz = TomlTz(val[19:24])
  File ""/home/jenselme/Stage3A/geo-api3/.venv/lib/python3.4/site-packages/toml.py"", line 9, in __new__
    self._hours = int(toml_offset[:3])
ValueError: invalid literal for int() with base 10: 'omm'
```

Can you add support for this syntax please?",{},{}
26,IssuesEvent,2016-12-22 13:07:06+00:00,55258005,jopohl/urh,11001973,vsboost,,,closed,Usage,"[{'id': 429526586, 'url': 'https://api.github.com/repos/jopohl/urh/labels/documentation', 'name': 'documentation', 'color': 'fef2c0', 'default': False}]","[{'login': 'jopohl', 'id': 18219846, 'avatar_url': 'https://avatars.githubusercontent.com/u/18219846?v=3', 'gravatar_id': '', 'url': 'https://api.github.com/users/jopohl', 'html_url': 'https://github.com/jopohl', 'followers_url': 'https://api.github.com/users/jopohl/followers', 'following_url': 'https://api.github.com/users/jopohl/following{/other_user}', 'gists_url': 'https://api.github.com/users/jopohl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jopohl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jopohl/subscriptions', 'organizations_url': 'https://api.github.com/users/jopohl/orgs', 'repos_url': 'https://api.github.com/users/jopohl/repos', 'events_url': 'https://api.github.com/users/jopohl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jopohl/received_events', 'type': 'User', 'site_admin': False}]",5,"Hi there,

Really like the look of this program, just wondering if you could possibly post up a youtube video on general usage with an FSK / ASK signal ?

Thanks",{},{}
52,IssuesEvent,2018-03-16 12:25:46+00:00,74004167,Kyria/EsiPy,1838373,Kyria,,,opened,Change ESI URL,[],[],0,"from esi.tech.ccp.is
to esi.evetech.net",{},{}
98,IssuesEvent,2015-09-24 02:56:37+00:00,6007295,fxsjy/jieba,9410185,dong-y,,,opened,AttributeError: 'module' object has no attribute 'cut',[],[],0,"用的pip3 install 安装的

后来又把github源码保存在文件夹下执行

但总是报错

mac系统",{},{}
110,IssuesEvent,2018-03-18 12:55:24+00:00,65468547,jd/tenacity,4344566,serge-m,,,opened,Last build on TravisCI failed (version 4.9.0),[],[],0,"Last [build](https://travis-ci.org/jd/tenacity/builds) on Travis CI is marked as failed: [link](https://travis-ci.org/jd/tenacity/jobs/349181461)

Output:
```
The command ""tox"" exited with 0.
dpl.0
1.60s$ rvm $(travis_internal_ruby) --fuzzy do ruby -S gem install dpl
Fetching: dpl-1.8.47.gem (100%)
Successfully installed dpl-1.8.47
1 gem installed
dpl.1
Installing deploy dependencies
--2018-03-05 08:24:09--  https://bootstrap.pypa.io/get-pip.py
Resolving bootstrap.pypa.io (bootstrap.pypa.io)... 151.101.32.175
Connecting to bootstrap.pypa.io (bootstrap.pypa.io)|151.101.32.175|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 1595408 (1.5M) [text/x-python]
Saving to: ‘STDOUT’
100%[======================================>] 1,595,408   --.-K/s   in 0.02s   
2018-03-05 08:24:10 (86.5 MB/s) - written to stdout [1595408/1595408]
Requirement already up-to-date: pip in /home/travis/virtualenv/python2.7.14/lib/python2.7/site-packages
Collecting setuptools
  Using cached setuptools-38.5.1-py2.py3-none-any.whl
Collecting twine
  Downloading twine-1.9.1-py2.py3-none-any.whl
Requirement already up-to-date: wheel in /home/travis/virtualenv/python2.7.14/lib/python2.7/site-packages
Collecting requests-toolbelt>=0.8.0 (from twine)
  Downloading requests_toolbelt-0.8.0-py2.py3-none-any.whl (54kB)
    100% |████████████████████████████████| 61kB 5.4MB/s 
Collecting tqdm>=4.11 (from twine)
  Downloading tqdm-4.19.6-py2.py3-none-any.whl (52kB)
    100% |████████████████████████████████| 61kB 11.7MB/s 
Collecting requests!=2.15,!=2.16,>=2.5.0 (from twine)
  Using cached requests-2.18.4-py2.py3-none-any.whl
Collecting pkginfo>=1.0 (from twine)
  Downloading pkginfo-1.4.1-py2.py3-none-any.whl
Collecting certifi>=2017.4.17 (from requests!=2.15,!=2.16,>=2.5.0->twine)
  Using cached certifi-2018.1.18-py2.py3-none-any.whl
Collecting chardet<3.1.0,>=3.0.2 (from requests!=2.15,!=2.16,>=2.5.0->twine)
  Using cached chardet-3.0.4-py2.py3-none-any.whl
Collecting idna<2.7,>=2.5 (from requests!=2.15,!=2.16,>=2.5.0->twine)
  Using cached idna-2.6-py2.py3-none-any.whl
Collecting urllib3<1.23,>=1.21.1 (from requests!=2.15,!=2.16,>=2.5.0->twine)
  Using cached urllib3-1.22-py2.py3-none-any.whl
Installing collected packages: setuptools, certifi, chardet, idna, urllib3, requests, requests-toolbelt, tqdm, pkginfo, twine
  Found existing installation: setuptools 38.2.4
    Uninstalling setuptools-38.2.4:
      Successfully uninstalled setuptools-38.2.4
Successfully installed certifi-2018.1.18 chardet-3.0.4 idna-2.6 pkginfo-1.4.1 requests-2.18.4 requests-toolbelt-0.8.0 setuptools-38.5.1 tqdm-4.19.6 twine-1.9.1 urllib3-1.22
dpl.2
Preparing deploy
Authenticated as jd
Cleaning up git repository with `git stash --all`. If you need build artifacts for deployment, set `deploy.skip_cleanup: true`. See https://docs.travis-ci.com/user/deployment/#Uploading-Files.
Saved working directory and index state WIP on (no branch): e71f5c8 Avoid inspect.getargspec deprecation warning
dpl.3
Deploying application
running sdist
[pbr] Writing ChangeLog
[pbr] Generating ChangeLog
[pbr] ChangeLog complete (0.0s)
[pbr] Generating AUTHORS
[pbr] AUTHORS complete (0.0s)
running egg_info
creating tenacity.egg-info
writing requirements to tenacity.egg-info/requires.txt
writing tenacity.egg-info/PKG-INFO
writing top-level names to tenacity.egg-info/top_level.txt
writing dependency_links to tenacity.egg-info/dependency_links.txt
writing pbr to tenacity.egg-info/pbr.json
[pbr] Processing SOURCES.txt
writing manifest file 'tenacity.egg-info/SOURCES.txt'
[pbr] In git context, generating filelist from git
warning: no previously-included files found matching '.gitreview'
warning: no previously-included files matching '*.pyc' found anywhere in distribution
writing manifest file 'tenacity.egg-info/SOURCES.txt'
running check
creating tenacity-4.9.0
creating tenacity-4.9.0/doc
creating tenacity-4.9.0/doc/source
creating tenacity-4.9.0/tenacity
creating tenacity-4.9.0/tenacity.egg-info
creating tenacity-4.9.0/tenacity/tests
copying files to tenacity-4.9.0...
copying .travis.yml -> tenacity-4.9.0
copying AUTHORS -> tenacity-4.9.0
copying ChangeLog -> tenacity-4.9.0
copying LICENSE -> tenacity-4.9.0
copying README.rst -> tenacity-4.9.0
copying requirements.txt -> tenacity-4.9.0
copying setup.cfg -> tenacity-4.9.0
copying setup.py -> tenacity-4.9.0
copying tox.ini -> tenacity-4.9.0
copying doc/source/conf.py -> tenacity-4.9.0/doc/source
copying doc/source/index.rst -> tenacity-4.9.0/doc/source
copying tenacity/__init__.py -> tenacity-4.9.0/tenacity
copying tenacity/_utils.py -> tenacity-4.9.0/tenacity
copying tenacity/after.py -> tenacity-4.9.0/tenacity
copying tenacity/async.py -> tenacity-4.9.0/tenacity
copying tenacity/before.py -> tenacity-4.9.0/tenacity
copying tenacity/nap.py -> tenacity-4.9.0/tenacity
copying tenacity/retry.py -> tenacity-4.9.0/tenacity
copying tenacity/stop.py -> tenacity-4.9.0/tenacity
copying tenacity/tornadoweb.py -> tenacity-4.9.0/tenacity
copying tenacity/wait.py -> tenacity-4.9.0/tenacity
copying tenacity.egg-info/PKG-INFO -> tenacity-4.9.0/tenacity.egg-info
copying tenacity.egg-info/SOURCES.txt -> tenacity-4.9.0/tenacity.egg-info
copying tenacity.egg-info/dependency_links.txt -> tenacity-4.9.0/tenacity.egg-info
copying tenacity.egg-info/not-zip-safe -> tenacity-4.9.0/tenacity.egg-info
copying tenacity.egg-info/pbr.json -> tenacity-4.9.0/tenacity.egg-info
copying tenacity.egg-info/requires.txt -> tenacity-4.9.0/tenacity.egg-info
copying tenacity.egg-info/top_level.txt -> tenacity-4.9.0/tenacity.egg-info
copying tenacity/tests/__init__.py -> tenacity-4.9.0/tenacity/tests
copying tenacity/tests/test_async.py -> tenacity-4.9.0/tenacity/tests
copying tenacity/tests/test_tenacity.py -> tenacity-4.9.0/tenacity/tests
copying tenacity/tests/test_tornado.py -> tenacity-4.9.0/tenacity/tests
Writing tenacity-4.9.0/setup.cfg
creating dist
Creating tar archive
removing 'tenacity-4.9.0' (and everything under it)
running bdist_wheel
running build
running build_py
creating build
creating build/lib
creating build/lib/tenacity
creating build/lib/tenacity/tests
copying tenacity/tests/__init__.py -> build/lib/tenacity/tests
copying tenacity/tests/test_async.py -> build/lib/tenacity/tests
copying tenacity/tests/test_tenacity.py -> build/lib/tenacity/tests
copying tenacity/tests/test_tornado.py -> build/lib/tenacity/tests
copying tenacity/__init__.py -> build/lib/tenacity
copying tenacity/_utils.py -> build/lib/tenacity
copying tenacity/after.py -> build/lib/tenacity
copying tenacity/async.py -> build/lib/tenacity
copying tenacity/before.py -> build/lib/tenacity
copying tenacity/nap.py -> build/lib/tenacity
copying tenacity/retry.py -> build/lib/tenacity
copying tenacity/stop.py -> build/lib/tenacity
copying tenacity/tornadoweb.py -> build/lib/tenacity
copying tenacity/wait.py -> build/lib/tenacity
installing to build/bdist.linux-x86_64/wheel
running install
[pbr] Writing ChangeLog
[pbr] Generating ChangeLog
[pbr] ChangeLog complete (0.0s)
[pbr] Generating AUTHORS
[pbr] AUTHORS complete (0.0s)
running install_lib
creating build/bdist.linux-x86_64
creating build/bdist.linux-x86_64/wheel
creating build/bdist.linux-x86_64/wheel/tenacity
creating build/bdist.linux-x86_64/wheel/tenacity/tests
copying build/lib/tenacity/tests/__init__.py -> build/bdist.linux-x86_64/wheel/tenacity/tests
copying build/lib/tenacity/tests/test_async.py -> build/bdist.linux-x86_64/wheel/tenacity/tests
copying build/lib/tenacity/tests/test_tenacity.py -> build/bdist.linux-x86_64/wheel/tenacity/tests
copying build/lib/tenacity/tests/test_tornado.py -> build/bdist.linux-x86_64/wheel/tenacity/tests
copying build/lib/tenacity/__init__.py -> build/bdist.linux-x86_64/wheel/tenacity
copying build/lib/tenacity/_utils.py -> build/bdist.linux-x86_64/wheel/tenacity
copying build/lib/tenacity/after.py -> build/bdist.linux-x86_64/wheel/tenacity
copying build/lib/tenacity/async.py -> build/bdist.linux-x86_64/wheel/tenacity
copying build/lib/tenacity/before.py -> build/bdist.linux-x86_64/wheel/tenacity
copying build/lib/tenacity/nap.py -> build/bdist.linux-x86_64/wheel/tenacity
copying build/lib/tenacity/retry.py -> build/bdist.linux-x86_64/wheel/tenacity
copying build/lib/tenacity/stop.py -> build/bdist.linux-x86_64/wheel/tenacity
copying build/lib/tenacity/tornadoweb.py -> build/bdist.linux-x86_64/wheel/tenacity
copying build/lib/tenacity/wait.py -> build/bdist.linux-x86_64/wheel/tenacity
running install_egg_info
Copying tenacity.egg-info to build/bdist.linux-x86_64/wheel/tenacity-4.9.0-py2.7.egg-info
running install_scripts
creating build/bdist.linux-x86_64/wheel/tenacity-4.9.0.dist-info/WHEEL
creating '/home/travis/build/jd/tenacity/dist/tenacity-4.9.0-py2.py3-none-any.whl' and adding '.' to it
adding 'tenacity/__init__.py'
adding 'tenacity/_utils.py'
adding 'tenacity/after.py'
adding 'tenacity/async.py'
adding 'tenacity/before.py'
adding 'tenacity/nap.py'
adding 'tenacity/retry.py'
adding 'tenacity/stop.py'
adding 'tenacity/tornadoweb.py'
adding 'tenacity/wait.py'
adding 'tenacity/tests/__init__.py'
adding 'tenacity/tests/test_async.py'
adding 'tenacity/tests/test_tenacity.py'
adding 'tenacity/tests/test_tornado.py'
adding 'tenacity-4.9.0.dist-info/DESCRIPTION.rst'
adding 'tenacity-4.9.0.dist-info/metadata.json'
adding 'tenacity-4.9.0.dist-info/pbr.json'
adding 'tenacity-4.9.0.dist-info/top_level.txt'
adding 'tenacity-4.9.0.dist-info/WHEEL'
adding 'tenacity-4.9.0.dist-info/METADATA'
adding 'tenacity-4.9.0.dist-info/RECORD'
Uploading distributions to https://upload.pypi.org/legacy/
Uploading tenacity-4.9.0-py2.py3-none-any.whl
HTTPError: 400 Client Error: File already exists. See https://upload.pypi.org/help/#file-name-reuse for url: https://upload.pypi.org/legacy/
AUTHORS already exists, no checkout
ChangeLog already exists, no checkout
tenacity.egg-info/PKG-INFO already exists, no checkout
tenacity.egg-info/SOURCES.txt already exists, no checkout
tenacity.egg-info/dependency_links.txt already exists, no checkout
tenacity.egg-info/not-zip-safe already exists, no checkout
tenacity.egg-info/pbr.json already exists, no checkout
tenacity.egg-info/requires.txt already exists, no checkout
tenacity.egg-info/top_level.txt already exists, no checkout
Could not restore untracked files from stash entry
PyPI upload failed.
failed to deploy
```",{},{}
138,IssuesEvent,2017-09-02 01:22:34+00:00,82588597,youfou/wxpy,7308728,w93163red,,,opened,如何等待用户回信,[],[],0,我现在在做一个类似游戏的东西（自嗨用）。。需要等待用户的输入来驱动游戏的进程。。但是现在提供的阻塞函数如果使用了。。就不能关闭阻塞了（除了把线程终结掉，这样写对于我的需求来说太麻烦了），有没有提供什么接口会自动类似await and receive msg的？,{},{}
166,IssuesEvent,2017-06-16 14:47:31+00:00,93703838,ahawker/ulid,178002,ahawker,,,opened,Consider a backport to Python 2.7?,"[{'id': 622142397, 'url': 'https://api.github.com/repos/ahawker/ulid/labels/enhancement', 'name': 'enhancement', 'color': '84b6eb', 'default': True}]",[],0,"Here are some initial thoughts but definitely incomplete list of changes necessary.

* Switch hard coded `bytes` to be configurable to `str`.
* Loss of `int.to_bytes()` and `int.from_bytes()`.
* Loss of `datetime.timestamp()`
* Differences between `memoryview` and `buffer`?",{},{}
170,IssuesEvent,2016-10-19 09:53:22+00:00,32288304,aleaxit/gmpy,3625785,jdemeyer,,,opened,Add support for __int__,[],[],0,"In Python, a conversion to an integer should use `__int__` if no conversion is known. If the `mpz` function does not know how to convert something to an `mpz`, it should try `PyNumber_Int`.",{},{}
180,IssuesEvent,2017-06-23 12:35:10+00:00,34402403,bndr/pipreqs,881925,mnp,,,opened,Why are non-.py files ignored?,[],[],0,"The Unix philosphy is to hide interpreter choice inside an executable file (ie magic or #!).  It needn't have a file extension.  If you do this, you can swap implementations say, between sh and py and C and not change the user's view.

So if you have a directory containing a perfectly cromulent py program,

```
#!/usr/bin/python
import requests
print requests.get(""http://ifconfig.co/ip"").text
```

pipreqs will not find requests.  Is this intentional?  Why not have a ""--examine-all"" switch or make such the default?",{},{}
226,IssuesEvent,2015-06-04 01:33:36+00:00,4576441,kbandla/dpkt,200847,kbandla,,,opened,python 2.6: RuntimeError: dictionary changed size during iteration,"[{'url': 'https://api.github.com/repos/kbandla/dpkt/labels/bug', 'name': 'bug', 'color': 'fc2929'}, {'url': 'https://api.github.com/repos/kbandla/dpkt/labels/imported', 'name': 'imported', 'color': 'FFFFFF'}]",[],0,"_From [y.dmi...@gmail.com](https://code.google.com/u/109555380157880117328/) on July 06, 2010 12:00:21_

Python 2.6.5 (release26-maint, Jun 23 2010, 10:41:00) 
[GCC 4.3.4] on linux2
Type ""help"", ""copyright"", ""credits"" or ""license"" for more information.
\>>> import dpkt
Traceback (most recent call last):
  File ""<stdin>"", line 1, in \<module>
  File ""/usr/lib/python2.6/site-packages/dpkt/__init__.py"", line 24, in \<module>
    import ethernet
  File ""/usr/lib/python2.6/site-packages/dpkt/ethernet.py"", line 128, in \<module>
    __load_types()
  File ""/usr/lib/python2.6/site-packages/dpkt/ethernet.py"", line 122, in __load_types
    mod = __import__(modname, g)
  File ""/usr/lib/python2.6/site-packages/dpkt/ip6.py"", line 95, in \<module>
    import ip
  File ""/usr/lib/python2.6/site-packages/dpkt/ip.py"", line 255, in \<module>
    __load_protos()
  File ""/usr/lib/python2.6/site-packages/dpkt/ip.py"", line 245, in __load_protos
    for k, v in g.iteritems():
RuntimeError: dictionary changed size during iteration


Quick fix:
--- /usr/lib/python2.6/site-packages/dpkt/ip.py~        2010-03-26 04:53:51.000000000 +0200
+++ /usr/lib/python2.6/site-packages/dpkt/ip.py 2010-07-06 18:54:05.013117134 +0300
@@ -242,7 +242,7 @@
 \# XXX - auto-load IP dispatch table from IP_PROTO_* definitions
 def __load_protos():
     g = globals()
-    for k, v in g.iteritems():
+    for k, v in list(g.iteritems()):
         if k.startswith('IP_PROTO_'):
             name = k[9:].lower()
             try:

_Original issue: http://code.google.com/p/dpkt/issues/detail?id=35_",{},{}
