,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
1,IssueCommentEvent,2015-06-19 22:23:31+00:00,10525728,eofs/aws,1172004,hummus,,,89649544,113660954,+1 I've done this about twenty times.,{},,User,False
8,IssueCommentEvent,2016-10-28 09:50:14+00:00,7470121,wuub/rxv,1696183,rawdlite,,,185873256,256881055,"Yes, i can see that.

What about 
CONF_ZONE_IGNORE = 'zone_ignore'
for starters?
This might be interesting for users that do not use all Zones.",{},,User,False
9,IssueCommentEvent,2016-05-25 09:20:48+00:00,35384742,xi/ldif3,3470478,davbrink,,,153591981,221519069,"Hi

Thanks for looking at this.

I don't really have a firm use case, but  I was looking for an ability to transform LDIF Files via scripts (generally for migration between Directory Servers)  so code would likely be of form:

    parser = LDIFParser(open(inputfile, 'rb'),ignored_attr_types=IGNORE_ATTRS)
    writer = LDIFWriter(open(outputfile, 'wb'))

    for dn, entry in parser.parse():
        ''' code here to transform entry according to business rules, and decide if we need to write this entry
        writer.unparse(dn,entry)

I've looked at some data and I suspect there are (based on your comment about this being a bigger issue) really two possible issues that can trip up this code :

1. some attributes (i.e jpegPhoto) are really just binary blobs, they can't be converted to a string.  This is the major problem, as lots of Directories store photos and certificates.
2.  some attributes may contain strings but not be UTF-8 (I sometimes have to deal with asian character sets)

Let me have a look at your changes and get back to you.  Apologies in advance -  it may not be until the weekend (sorry)

Regards
David",{},,User,False
26,IssueCommentEvent,2018-01-17 17:19:42+00:00,69408336,MrOlm/drep,9408397,palomo11,,,288170733,358376885,"Thank you very much for the information.

I will try to run it with lower processors and in a computer with more RAM.

But in any case, it was also to have a first idea about the taxonomy of the bins but I will also try other approaches to verify their taxonomy.

Thanks!

",{},NONE,User,False
32,IssueCommentEvent,2017-04-18 07:40:50+00:00,2792391,gruns/furl,1041265,gruns,,,221790038,294715961,"Well, if Travis is any evidence, `pypy3` does the right thing and in turn runs Python 3 under PyPy.

```
$ python --version
Python 3.2.5 (b2091e973da6, Oct 19 2014, 18:29:55)
[PyPy 2.4.0 with GCC 4.6.3]
```

From https://travis-ci.org/gruns/furl/jobs/223039792.",{},,User,False
33,IssueCommentEvent,2016-01-04 17:14:33+00:00,2792391,gruns/furl,1041265,gruns,,,122513291,168739369,"Fix included in furl v0.4.9. Upgrade with

```
pip install furl --upgrade
```

Thank you again Sergey and @moloch--.",{},,User,False
37,IssueCommentEvent,2017-03-25 19:29:05+00:00,68802946,h2non/pook,19695060,tomas-fp,,,216992845,289233878,"That's weird. `v0.1.x` should not introduce any behavioural change, but `v0.2.x` does:
you must explicitly enabled the mock engine calling `pook.on()`.

Can you share some code?",{},,User,False
43,IssueCommentEvent,2015-11-20 14:44:39+00:00,46566669,jaraco/irc,308610,jaraco,,,118055166,158419526,"no problem

----------------------------------------
Original comment by: Jason R. Coombs
",{},,User,False
44,IssueCommentEvent,2017-12-08 13:11:35+00:00,55258005,jopohl/urh,22429695,codecov[bot],,,279064533,350259573,"# [Codecov](https://codecov.io/gh/jopohl/urh/pull/376?src=pr&el=h1) Report
> Merging [#376](https://codecov.io/gh/jopohl/urh/pull/376?src=pr&el=desc) into [master](https://codecov.io/gh/jopohl/urh/commit/4995b2a5c8763f1ce0c7378531813a9999640ecb?src=pr&el=desc) will **decrease** coverage by `4.95%`.
> The diff coverage is `52.19%`.

[![Impacted file tree graph](https://codecov.io/gh/jopohl/urh/pull/376/graphs/tree.svg?width=650&token=zWddbsdQpJ&height=150&src=pr)](https://codecov.io/gh/jopohl/urh/pull/376?src=pr&el=tree)

```diff
@@            Coverage Diff             @@
##           master     #376      +/-   ##
==========================================
- Coverage   84.08%   79.12%   -4.96%     
==========================================
  Files         162      198      +36     
  Lines       21937    25845    +3908     
==========================================
+ Hits        18446    20451    +2005     
- Misses       3491     5394    +1903
```


| [Impacted Files](https://codecov.io/gh/jopohl/urh/pull/376?src=pr&el=tree) | Coverage Δ | |
|---|---|---|
| [src/urh/ui/ui\_decoding.py](https://codecov.io/gh/jopohl/urh/pull/376/diff?src=pr&el=tree#diff-c3JjL3VyaC91aS91aV9kZWNvZGluZy5weQ==) | `100% <ø> (ø)` | :arrow_up: |
| [src/urh/ui/ui\_generator.py](https://codecov.io/gh/jopohl/urh/pull/376/diff?src=pr&el=tree#diff-c3JjL3VyaC91aS91aV9nZW5lcmF0b3IucHk=) | `100% <ø> (ø)` | :arrow_up: |
| [src/urh/ui/ui\_analysis.py](https://codecov.io/gh/jopohl/urh/pull/376/diff?src=pr&el=tree#diff-c3JjL3VyaC91aS91aV9hbmFseXNpcy5weQ==) | `100% <ø> (ø)` | :arrow_up: |
| [src/urh/ui/ui\_checksum\_options\_widget.py](https://codecov.io/gh/jopohl/urh/pull/376/diff?src=pr&el=tree#diff-c3JjL3VyaC91aS91aV9jaGVja3N1bV9vcHRpb25zX3dpZGdldC5weQ==) | `100% <ø> (ø)` | :arrow_up: |
| [src/urh/ui/ui\_modulation.py](https://codecov.io/gh/jopohl/urh/pull/376/diff?src=pr&el=tree#diff-c3JjL3VyaC91aS91aV9tb2R1bGF0aW9uLnB5) | `100% <ø> (ø)` | :arrow_up: |
| [src/urh/ui/urh\_rc.py](https://codecov.io/gh/jopohl/urh/pull/376/diff?src=pr&el=tree#diff-c3JjL3VyaC91aS91cmhfcmMucHk=) | `93.75% <ø> (ø)` | :arrow_up: |
| [src/urh/ui/views/SimulatorMessageFieldTableView.py](https://codecov.io/gh/jopohl/urh/pull/376/diff?src=pr&el=tree#diff-c3JjL3VyaC91aS92aWV3cy9TaW11bGF0b3JNZXNzYWdlRmllbGRUYWJsZVZpZXcucHk=) | `0% <0%> (ø)` | |
| [src/urh/ui/ui\_send\_recv.py](https://codecov.io/gh/jopohl/urh/pull/376/diff?src=pr&el=tree#diff-c3JjL3VyaC91aS91aV9zZW5kX3JlY3YucHk=) | `100% <100%> (ø)` | :arrow_up: |
| [src/urh/ui/ui\_simulator.py](https://codecov.io/gh/jopohl/urh/pull/376/diff?src=pr&el=tree#diff-c3JjL3VyaC91aS91aV9zaW11bGF0b3IucHk=) | `100% <100%> (ø)` | |
| [src/urh/ui/painting/ContinuousSceneManager.py](https://codecov.io/gh/jopohl/urh/pull/376/diff?src=pr&el=tree#diff-c3JjL3VyaC91aS9wYWludGluZy9Db250aW51b3VzU2NlbmVNYW5hZ2VyLnB5) | `88.88% <100%> (ø)` | :arrow_up: |
| ... and [94 more](https://codecov.io/gh/jopohl/urh/pull/376/diff?src=pr&el=tree-more) | |

------

[Continue to review full report at Codecov](https://codecov.io/gh/jopohl/urh/pull/376?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/jopohl/urh/pull/376?src=pr&el=footer). Last update [4995b2a...69e98a6](https://codecov.io/gh/jopohl/urh/pull/376?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",{},NONE,Bot,False
46,IssueCommentEvent,2017-02-21 19:18:30+00:00,55258005,jopohl/urh,18219846,jopohl,,,209223409,281449829,"Thats really weird...URH uses up to 60% of available RAM when recording. Can you run 
```python3 -c ""import psutil; print(0.6*(psutil.virtual_memory().free / 8)) ``` and print the result?",{},,User,False
