,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
819,ReleaseEvent,2017-03-27 17:22:12+00:00,53005545,kislyuk/aegea,862013,kislyuk,,,published,v1.9.7,v1.9.7,- Add aegea batch submit --efs-storage (#12)
820,ReleaseEvent,2017-11-21 21:29:41+00:00,53005545,kislyuk/aegea,862013,kislyuk,,,published,v2.0.9,v2.0.9,- Fix version generation
1357,ReleaseEvent,2017-02-27 14:11:36+00:00,759484,proycon/pynlpl,75427,proycon,,,published,v1.1.5,v1.1.5,Minor update: output more details on FoLiA RelaxNG validation failure
1427,ReleaseEvent,2016-03-26 03:12:19+00:00,50903853,AnalogJ/lexicon,13824387,CapsuleCD,,,published,v1.0.13,v1.0.13,"Timestamp |  SHA | Message | Author 
------------- | ------------- | ------------- | ------------- 
2016-03-25 17:44:42+0000 | [`93ecfa75d`](https://github.com/AnalogJ/lexicon/commit/93ecfa75db95349f45fcea0b95b9f7ec87076390) | added dnsmadeeasy provider. Update records is failing, seems to be an internal error in their api, not the lexicon client. Create List and Delete all work. Opened a ticket on their side. | Jason Kulatunga 
"
1456,ReleaseEvent,2017-04-28 21:55:22+00:00,62424052,althonos/pronto,8660647,althonos,,,published,v0.7.1,v0.7.1,"* Switch to coroutines for Obo parsing
* Add support for Python 3.6
* Fix several bugs
* Embed custom materials in tests"
1481,ReleaseEvent,2015-05-28 05:02:09+00:00,19059983,chrislit/abydos,1495798,chrislit,,,published,v0.1.1,albrecht,First PyPI release
1711,ReleaseEvent,2018-07-20 10:03:19+00:00,123275196,muma7490/SMURFS,13886384,muma7490,,,published,v0.3.0,Release of 0.3.0 of Beta Phase,"#Features 
* SMURFS catches Control+c in terminal and dies graciously
* SMURFS creates dynamic fourier plots, including the possibility for markers (_-fm_ parameter)

#Bugfixes
* Gap Ratio is only calculated when the whole dataset is used, i.e. _-trs_ is not set
* Nyquist frequency calculation is now fixed. Used to use the mean of the difference between two datapoints, now applies a histogram and uses the most common value."
1767,ReleaseEvent,2018-06-17 13:57:43+00:00,57142579,sernst/cauldron,451936,sernst,,,published,v0.3.8,In-Notebook Console Writing,"This release adds a `write_to_console()` function to the `ExposedStep` class that allows for writing message strings to the stdout console without them appearing in the notebook display. From within a notebook it is now possible to call:

`cd.step.write_to_console('my message')`

to write the specified message to the console from within a running step without it appearing in the notebook HTML.

The console output for the `display.markdown()` function has been improved by having it output the markdown after jinja2 template rendering so that substitution values are observed int the console.

Also, adds a function used to create the `CauldronTest` fixture inside PyTest test modules, which is now a one-line addition to such files instead of having to manually define the fixture each time.
"
1773,ReleaseEvent,2016-06-08 11:58:05+00:00,48203815,sirfz/tesserocr,4741099,sirfz,,,published,v2.1.2,tesserocr v2.1.2,"- Avoid crash for unexpected cflags returned by pkg-config (#14)
- Added note in README regarding multiple tesseract installations (#9)"
1902,ReleaseEvent,2017-11-26 02:06:20+00:00,87262342,astorfi/speechpy,13461059,astorfi,,,published,1.3.3,SpeechPy,Add power spectrum.
1984,ReleaseEvent,2017-08-27 03:53:30+00:00,94554082,dylanaraps/pywal,6799467,dylanaraps,,,published,0.6.9,0.6.9,- sequences: Fix flash on color reload.
1994,ReleaseEvent,2017-08-22 15:46:03+00:00,83015707,ecoron/SerpScrap,3024450,ecoron,,,published,0.9.0,0.9.0,"* result types added (news, shopping, image)
* Image search is supported"
2018,ReleaseEvent,2016-04-03 05:49:36+00:00,49729482,fukuball/fuku-ml,646843,fukuball,,,published,v0.1.4,FukuML v0.1.4,- Linear Regression Multi Classification Learning Algorithm
2237,ReleaseEvent,2017-02-20 12:36:20+00:00,63892846,samuelcolvin/arq,4039449,samuelcolvin,,,published,v0.5,v0.5,
