,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
5,IssueCommentEvent,2017-03-13 10:34:08+00:00,7470121,wuub/rxv,588857,wuub,,,204431787,286070560,@HerrHofrat I'll take a look later today. ,{},,User,False
19,IssueCommentEvent,2017-11-07 22:05:32+00:00,8387179,uiri/toml,8655789,codecov-io,,,271999900,342638243,"# [Codecov](https://codecov.io/gh/uiri/toml/pull/141?src=pr&el=h1) Report
> :exclamation: No coverage uploaded for pull request base (`master@7c0ee32`). [Click here to learn what that means](https://docs.codecov.io/docs/error-reference#section-missing-base-commit).
> The diff coverage is `n/a`.

[![Impacted file tree graph](https://codecov.io/gh/uiri/toml/pull/141/graphs/tree.svg?height=150&width=650&token=qmQKDNSmnd&src=pr)](https://codecov.io/gh/uiri/toml/pull/141?src=pr&el=tree)

```diff
@@            Coverage Diff            @@
##             master     #141   +/-   ##
=========================================
  Coverage          ?   63.85%           
=========================================
  Files             ?        4           
  Lines             ?      711           
  Branches          ?        0           
=========================================
  Hits              ?      454           
  Misses            ?      257           
  Partials          ?        0
```


| [Impacted Files](https://codecov.io/gh/uiri/toml/pull/141?src=pr&el=tree) | Coverage Δ | |
|---|---|---|
| [toml/decoder.py](https://codecov.io/gh/uiri/toml/pull/141?src=pr&el=tree#diff-dG9tbC9kZWNvZGVyLnB5) | `66.96% <ø> (ø)` | |

------

[Continue to review full report at Codecov](https://codecov.io/gh/uiri/toml/pull/141?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/uiri/toml/pull/141?src=pr&el=footer). Last update [7c0ee32...22b3f9e](https://codecov.io/gh/uiri/toml/pull/141?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",{},NONE,User,False
21,IssueCommentEvent,2017-08-23 20:17:54+00:00,8387179,uiri/toml,204609,adiroiban,,,249821888,324450250,"nope. It looks good. thanks!

Is there a testing suite for the python toml?
",{},,User,False
22,IssueCommentEvent,2018-04-25 02:12:48+00:00,8387179,uiri/toml,364765,uiri,,,317373192,384139239,"Thank you for your bug report! This should really generate an error rather than loop since the example you provided is not valid toml.

What was the result that were you expecting?",{},OWNER,User,False
25,IssueCommentEvent,2017-08-18 23:02:07+00:00,8387179,uiri/toml,15310560,tmose1106,,,239019678,323479064," I too am an avid GNU/Linux user, but I personally think that putting extensions on all files (besides executables) is especially important for code repositories since many tools (on all OSes) use a file's extension to gather information about it. My personal bias comes about due to the fact that I have a project called [Metrics](https://gitlab.com/tmose1106/metrics) which calculates the SLOC, number of comments, etc within a file or project, and it determines the type of a file based upon its file extension. Nevertheless, this is your project, and I respect your opinion on the subject.

As for the contributing guide, I just sent an email to GitHub Support on the subject, so hopefully that issue will be rectified within the near future.

Finally, would you like me to handle your two requests in a new commit?",{},,User,False
41,IssueCommentEvent,2018-08-04 10:51:18+00:00,25983331,fnl/segtok,5068315,gkucsko,,,347493759,410441229,great! thanks for segtok :),{},CONTRIBUTOR,User,False
45,IssueCommentEvent,2017-01-29 14:59:56+00:00,68802946,h2non/pook,527325,mindflayer,,,195326649,275919070,"Here it is:
https://github.com/mindflayer/python-mocket#works-well-with-others",{},,User,False
49,IssueCommentEvent,2017-03-17 01:45:04+00:00,68802946,h2non/pook,63402,h2non,,,212600726,287243972,Done!,{},,User,False
53,IssueCommentEvent,2015-11-20 14:45:24+00:00,46566669,jaraco/irc,308610,jaraco,,,118055303,158419728,"Is that true? The SingleServerIRCBot instance keeps an attribute 'channels', an IRCDict mapping channel names to Channel objects. Each channel object has a users method.

I'm not sure quite what you mean by ""on which channels the user was present"" because user is somewhat ambiguous here. Perhaps all you need is:

```
self.channels.keys()
```

Feel free to re-open or elaborate on the issue if that doesn't do what you need.

----------------------------------------
Original comment by: Jason R. Coombs
",{},,User,False
88,IssueCommentEvent,2017-11-14 16:38:58+00:00,4295983,loli/medpy,832894,loli,,,273658205,344318291,C++ compiler (build-essentials) and libboost with python extension. Maybe also scipy... just the four lines you've removed :),{},OWNER,User,False
90,IssueCommentEvent,2016-01-13 15:08:19+00:00,4295983,loli/medpy,832894,loli,,,44959067,171323363,"Fixed with the newest commit to
https://github.com/loli/medpy/

Enjoy!
loli",{},,User,False
91,IssueCommentEvent,2015-12-17 21:21:09+00:00,769951,mhe/pynrrd,45097,mhe,,,100846140,165585398,"@nocnokneo thank you for your quick response! It worked.

I uploaded a new version (v0.2.0) to PyPi. Let me know in case things do not work as expected.",{},,User,False
92,IssueCommentEvent,2018-05-24 17:28:31+00:00,769951,mhe/pynrrd,1342819,addisonElliott,,,326185832,391795884,"Maybe I'm misunderstanding but are you saying that space directions and measurement frames should not have none in them?

Based on the NRRD specs, it shows that none is possible for rows of the matrices. When testing, I used NRRDs command line interface to generate some NRRDs to test pynrrd against.

Or, maybe you're saying we should derive the two fields based on the kinds field? I had that thought but I was slightly concerned kinds may not be present in all NRRDs.

My general thought process was that requiring parse_optional_matrix to be floating point does no harm. If the floating numbers are whole numbers, then they will print out as integers with no decimal points.

Do you have any reason for why the dtype argument needs to be present in the function?",{},CONTRIBUTOR,User,False
94,IssueCommentEvent,2017-08-11 12:47:49+00:00,4686401,myint/yolk,1235108,myint,,,249617752,321803458,Thanks!,{},,User,False
96,IssueCommentEvent,2018-03-27 08:44:23+00:00,49802969,wong2/pick,116970,BigglesZX,,,250947622,376444896,"@aohanian I just found this library and haven't used it yet, but I imagine the most straightforward thing would be to provide an ""other"" choice, then if that is selected, request the user's custom choice with [`raw_input`](https://docs.python.org/2/library/functions.html#raw_input). I imagine you've probably solved this now, but there you go! :)",{},NONE,User,False
103,IssueCommentEvent,2017-03-27 22:56:25+00:00,18603138,WoLpH/mt940,270571,WoLpH,,,217182158,289610486,"Whether it's a problem of your bank is debatable, some other bank(s) claim that the tag should contain an offset as well. Apparently your bank doesn't offer an offset so we'll simply have to assume it's a UTC timestamp.

Can you test the current development release? It should fix your issue",{},,User,False
104,IssueCommentEvent,2018-05-09 14:43:30+00:00,18603138,WoLpH/mt940,481062,djalexd,,,321599240,387762929,"@WoLpH I wasn't able to `virtualenv + py.test` locally no matter how I tried. I mostly get this error:
`py.test: error: unrecognized arguments: --cov --cov-report term-missing --cov-report html --no-cov-on-fail --pep8 --flakes`. Any clues here? Thanks!",{},NONE,User,False
108,IssueCommentEvent,2016-09-09 12:19:05+00:00,20479128,amol-/depot,601423,amol-,,,164546653,245897136,"Sorry, I just didn't have time to check the issue so far. 
Using `propagate=True` usually leads to the desired behaviour, but as DEPOT is now used on production by a few projects around I wanted to double check no unexpected behaviour arises.

I'll try to invest the time this weekend to install some of the few projects I know around using DEPOT and check they continue to work as expected with the change",{},,User,False
