,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
20,IssuesEvent,2018-04-25 03:47:26+00:00,123098209,FeeiCN/ESD,1611552,FeeiCN,,,opened,收集RSC中出现的域名,"[{'id': 849975501, 'url': 'https://api.github.com/repos/FeeiCN/ESD/labels/enhancement', 'name': 'enhancement', 'color': 'a2eeef', 'default': True}]",[],0,"每个厂商都有自己专属特征域名，比如蘑菇街的(`molidai.mogujie.com`)。

对最终子域名结果集的响应内容进行爬取，分析其中包含的子域名，加入结果集作为最终结果。",{},{}
41,IssuesEvent,2018-02-07 08:38:30+00:00,55258005,jopohl/urh,15378725,lucapgt,,,opened,"HackRF One 125KHz, is possible?",[],[],0,"Hi,
How I can receive 125KHz with HackRF One? Actually the lower frequency in URH with HackRF One is 1MHz, but the hardware can receive 125KHz without any problem.
Can you fix this? Can I modify some setup by myself (with your instructions)?

Thanks
",{},{}
42,IssuesEvent,2017-04-16 10:50:27+00:00,55258005,jopohl/urh,11001973,vsboost,,,closed,Signal selection,[],[],2,"Hi,

I noticed in the interpretation tab that in order to select a part of a signal that you must first select some bits first in the window below the signal, is this by design or is it possible to make it so if the mouse button is clicked in the top signal window that the blue selection markers appear?",{},{}
45,IssuesEvent,2017-03-10 09:04:21+00:00,55258005,jopohl/urh,18219846,jopohl,,,closed,"When selecting the ""i"" button in a sub-signal window the application will crash.","[{'id': 351288958, 'url': 'https://api.github.com/repos/jopohl/urh/labels/bug', 'name': 'bug', 'color': 'ee0701', 'default': True}]","[{'login': 'jopohl', 'id': 18219846, 'avatar_url': 'https://avatars1.githubusercontent.com/u/18219846?v=3', 'gravatar_id': '', 'url': 'https://api.github.com/users/jopohl', 'html_url': 'https://github.com/jopohl', 'followers_url': 'https://api.github.com/users/jopohl/followers', 'following_url': 'https://api.github.com/users/jopohl/following{/other_user}', 'gists_url': 'https://api.github.com/users/jopohl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jopohl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jopohl/subscriptions', 'organizations_url': 'https://api.github.com/users/jopohl/orgs', 'repos_url': 'https://api.github.com/users/jopohl/repos', 'events_url': 'https://api.github.com/users/jopohl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jopohl/received_events', 'type': 'User', 'site_admin': False}]",0,"Steps to reproduce:

1. Make a selection
2. Create signal from selection
3. In the new signal frame press the ""i"" button

",{},{}
75,IssuesEvent,2017-01-18 03:04:35+00:00,78888191,kislyuk/yq,862013,kislyuk,,,opened,JMESPath support,[],[],0,"Is available in a branch, but I'm not sure if anyone wants it. Please comment here if you have a use for it.",{},{}
82,IssuesEvent,2017-12-20 23:24:29+00:00,4295983,loli/medpy,7811075,jxchen01,,,opened,Python 3 issue: ,[],[],0,"I installed MedPy in development mode. Also, libboost-python-dev is built with no error. 

In python, I can do

from medpy.io import load

But, when I try to  from medpy.graphcut import graphcut_from_voxels 

I got 

ImportError: /anaconda3/bin/../lib/libstdc++.so.6: version `GLIBCXX_3.4.21' not found (required by /usr/lib/x86_64-linux-gnu/libboost_python-py27.so.1.58.0)

Do you have any idea about this error?

Thank you!",{},{}
93,IssuesEvent,2016-08-12 22:24:32+00:00,18603138,WoLpH/mt940,270571,WoLpH,,,closed,What  about to pass `data`directly?,[],[],3,"What about to pass `data` directly to [`parse(...)`](https://github.com/WoLpH/mt940/blob/develop/mt940/parser.py#L32 )? Eg. testing for a no file path string or to add a `data` argument with default value `=None`.
We load the data from a database model and parse `data` on demand, so we do not use or have files. We could provide the PR if you like to merge it. 

Thanks for sharing the library and maintaining it! 👍 ",{},{}
130,IssuesEvent,2018-01-27 20:53:04+00:00,72066935,cs01/gdbgui,5715368,cs01,,,closed,Problems using ARM cross GDB toolchain,[],[],11,"##### Describe the issue

I'm trying to use gdbgui to debug ELF binaries generated using a cross GCC toolchain for the Zephyr RTOS (https://www.zephyrproject.org/).

My strategy is to use a gdbserver instance running on my localhost which is connected to my embedded target (an ARM Cortex M-4). The gdbserver instance exposes a local port. This is working fine using the command line tools.

I had this kind-of-but-not-really working in earlier versions of gdbgui (not sure which, unfortunately), but there seems to have been a regression in 0.10.0, and I can't even attach to the gdbserver anymore.

##### Steps to replicate

First, I try loading the binary manually:

```
$ /usr/bin/arm-none-eabi-gdb /home/mbolivar/src/zephyr/build/zephyr/zephyr.elf
GNU gdb (GDB) 8.0.1
Copyright (C) 2017 Free Software Foundation, Inc.
License GPLv3+: GNU GPL version 3 or later <http://gnu.org/licenses/gpl.html>
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.  Type ""show copying""
and ""show warranty"" for details.
This GDB was configured as ""--host=x86_64-pc-linux-gnu --target=arm-none-eabi"".
Type ""show configuration"" for configuration details.
For bug reporting instructions, please see:
<http://www.gnu.org/software/gdb/bugs/>.
Find the GDB manual and other documentation resources online at:
<http://www.gnu.org/software/gdb/documentation/>.
For help, type ""help"".
Type ""apropos word"" to search for commands related to ""word""...
Reading symbols from /home/mbolivar/src/zephyr/build/zephyr/zephyr.elf...done.
(gdb) 
```

No problems there. I can then attach to the gdbserver which I've started already, and thus the inferior target:

```
(gdb) tar rem :3333
Remote debugging using :3333
k_cpu_idle () at /home/mbolivar/src/zephyr/arch/arm/core/cpu_idle.S:135
135		bx lr
```

I then start gdbgui 0.10.0 with the same gdb, like so:

```
gdbgui -g /usr/bin/arm-none-eabi-gdb
```

Then I enter the same absolute path (/home/mbolivar/src/zephyr/build/zephyr/zephyr.elf) in the gdbgui ""Load Binary"" text box, and click that button. I get:

```
gdbgui spawned subprocess with pid 13454 from executable /usr/bin/arm-none-eabi-gdb.

gdb process 13454 is running for this tab

GNU gdb (GDB) 8.0.1

Copyright (C) 2017 Free Software Foundation, Inc.

License GPLv3+: GNU GPL version 3 or later <http://gnu.org/licenses/gpl.html>
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.  Type ""show copying""
and ""show warranty"" for details.

This GDB was configured as ""--host=x86_64-pc-linux-gnu --target=arm-none-eabi"".
Type ""show configuration"" for configuration details.


For bug reporting instructions, please see:

<http://www.gnu.org/software/gdb/bugs/>.

Find the GDB manual and other documentation resources online at:
<http://www.gnu.org/software/gdb/documentation/>.

For help, type ""help"".

Type ""apropos word"" to search for commands related to ""word"".

File not found: main
```

##### Describe your environment

* Operating system and version:

I am running the latest arm-none-eabi-gdb available on Arch Linux x86_64, which is currently based on GDB 8.0.1 as shown above.

* gdbgui version (`gdbgui -v`):

```
$ gdbgui -v
0.10.0.2
```

* gdb version (`gdb -v`):

```
$ /usr/bin/arm-none-eabi-gdb -v
GNU gdb (GDB) 8.0.1
Copyright (C) 2017 Free Software Foundation, Inc.
License GPLv3+: GNU GPL version 3 or later <http://gnu.org/licenses/gpl.html>
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.  Type ""show copying""
and ""show warranty"" for details.
This GDB was configured as ""--host=x86_64-pc-linux-gnu --target=arm-none-eabi"".
Type ""show configuration"" for configuration details.
For bug reporting instructions, please see:
<http://www.gnu.org/software/gdb/bugs/>.
Find the GDB manual and other documentation resources online at:
<http://www.gnu.org/software/gdb/documentation/>.
For help, type ""help"".
Type ""apropos word"" to search for commands related to ""word"".
```

* browser: Chrome Version 63.0.3239.108 (Official Build) (64-bit)
* python packages (`pip freeze`): https://gist.github.com/mbolivar/1646329580ab189c23a48bb1b29c1bdc

",{},{}
135,IssuesEvent,2018-06-29 16:47:48+00:00,72066935,cs01/gdbgui,3010346,GabrielMajeri,,,opened,Cannot create breakpoint: -break-insert: Garbage following <location>,[],[],0,"**Describe the bug**
I've tried to use `gdbgui` to debug a simple Rust program. Adding a breakpoint through the GUI leads to the `-break-insert: Garbage following <location>` error message.

I've searched the internet and apparently this was related to spaces in the project's path. Moving the executable and source code to a new path, with no spaces, fixes the issue.

**To Reproduce**
Steps to reproduce the behavior:
1. Create a new Rust project, _with spaces in the directory path_
2. Run `gdbgui target/debug/<project name>`
3. Notice that trying to add a breakpoint through the GUI does _not_ work

**Expected behavior**
`gdbgui` should work with paths with spaces in its names. If this is a limitation of GDB, then it should at least warn the user.

**Please complete the following information:**
* OS: Arch Linux x86_64
* gdbgui version: 0.12.0.0
* gdb version: 8.1
* browser [e.g. chrome, safari]: latest stable Chromium
* python packages (`pip freeze`):
```
click==6.7
Flask==0.12.4
Flask-Compress==1.4.0
Flask-SocketIO==2.9.6
gdbgui==0.12.0.0
gevent==1.3.4
greenlet==0.4.13
itsdangerous==0.24
pygdbmi==0.8.3.0
python-engineio==2.2.0
python-socketio==2.0.0
Werkzeug==0.14.1
```",{},{}
156,IssuesEvent,2016-02-09 23:15:48+00:00,48198706,dschep/ntfy,667763,dschep,,,closed,Switch to Read the Docs from pythonhosted,[],[],0,not sure why i didn't think of this initially.,{},{}
