,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url
9,PullRequestEvent,2016-01-14 20:29:48+00:00,2782546,hobu/mgrs,87751,hobu,,,55994921,,Create dummy symbol for module initialization for setuptools' Extension class on Windows,closed,False,11,"On Windows, setuptools' Extension class must export the symbol
""initlibmgrs"" when building the DLL (no way around it). We place dummy
functions in the source to satisfy this. Code has been updated to look
for the DLL (or .pyd in this case), satisfying this for Python 2 and 3.",https://api.github.com/repos/hobu/mgrs/issues/11,2016-01-14T20:29:48Z,2016-01-14T20:29:48Z,2016-01-14T20:29:48Z,2,13,11,4,[],[],[],[],hobu,87751,User,False,[],https://github.com/hobu/mgrs/pull/11.patch,https://api.github.com/repos/hobu/mgrs/pulls/11/commits
24,PullRequestEvent,2018-05-17 15:13:49+00:00,69408336,MrOlm/drep,13424205,MrOlm,,,188675691,,added multithreading to pairwise MASH,closed,False,31,,https://api.github.com/repos/MrOlm/drep/issues/31,2018-05-17T15:13:48Z,2018-05-17T15:13:48Z,2018-05-17T15:13:48Z,1,1,1,1,NONE,[],[],[],MrOlm,13424205,User,False,[],https://github.com/MrOlm/drep/pull/31.patch,https://api.github.com/repos/MrOlm/drep/pulls/31/commits
37,PullRequestEvent,2017-09-03 01:19:48+00:00,2792391,gruns/furl,1041265,gruns,,,135301530,,added JSON output for URL,closed,False,88,,https://api.github.com/repos/gruns/furl/issues/88,,2017-09-03T01:19:48Z,2017-09-03T01:19:48Z,2,104,0,2,NONE,[],[],[],,,,,[],https://github.com/gruns/furl/pull/88.patch,https://api.github.com/repos/gruns/furl/pulls/88/commits
47,PullRequestEvent,2015-12-10 13:53:44+00:00,46566669,jaraco/irc,308610,jaraco,,,53246916,,Rename README.txt to README.md,closed,False,73,Makes the readme look a bit better :),https://api.github.com/repos/jaraco/irc/issues/73,,2015-12-10T13:53:43Z,2015-12-10T13:53:43Z,3,11,14,2,[],[],[],[],,,,,[],https://github.com/jaraco/irc/pull/73.patch,https://api.github.com/repos/jaraco/irc/pulls/73/commits
97,PullRequestEvent,2018-05-31 17:07:12+00:00,10156090,klen/mixer,7227078,cholarajaa,,,191817780,MDExOlB1bGxSZXF1ZXN0MTkxODE3Nzgw,Issue-98: checking if private fields exist,open,False,99,I am checking if attribute **private_fields** exists in the scheme meta.,https://api.github.com/repos/klen/mixer/issues/99,,,2018-05-31T17:07:12Z,1,4,3,1,NONE,[],[],[],,,,,[],https://github.com/klen/mixer/pull/99.patch,https://api.github.com/repos/klen/mixer/pulls/99/commits
122,PullRequestEvent,2017-08-11 19:32:09+00:00,93209191,cemsbr/yala,49481,cemsbr,,,132968576,,Update flake8 to 3.4.1,closed,False,9,"
There's a new version of [flake8](https://pypi.python.org/pypi/flake8) available.
You are currently using **3.3.0**. I have updated it to **3.4.1**



These links might come in handy:  <a href=""https://pypi.python.org/pypi/flake8"">PyPI</a> | <a href=""https://pyup.io/changelogs/flake8/"">Changelog</a> | <a href=""https://gitlab.com/pycqa/flake8"">Repo</a> 



### Changelog
> 
>### 3.4.1

>-------------------

>You can view the `3.4.1 milestone`_ on GitLab for more details.

>- Fix minor regression when users specify only a ``--select`` list with items
>  in the enabled/extended select list.  (See also `GitLab354`_)

>.. all links
>.. _3.4.1 milestone:
>    https://gitlab.com/pycqa/flake8/milestones/19

>.. issue links
>.. _GitLab354:
>    https://gitlab.com/pycqa/flake8/issues/354

>.. merge request links




>### 3.4.0

>-------------------

>You can view the `3.4.0 milestone`_ on GitLab for more details.

>- Refine logic around ``--select`` and ``--ignore`` when combined with the
>  default values for each. (See also `GitLab318`_)

>- Handle spaces as an alternate separate for error codes, e.g.,
>  ``--ignore &#39;E123 E234&#39;``. (See also `GitLab329`_)

>- Filter out empty select and ignore codes, e.g., ``--ignore E123,,E234``.
>  (See also `GitLab330`_)

>- Specify dependencies appropriately in ``setup.py`` (See also `Gitlab341_`)

>- Fix bug in parsing ``--quiet`` and ``--verbose`` from config files.
>  (See also `GitLab!193`_)

>- Remove unused import of ``os`` in the git hook template (See also
>  `GitLab!194`_)

>.. all links
>.. _3.4.0 milestone:
>    https://gitlab.com/pycqa/flake8/milestones/18

>.. issue links
>.. _GitLab318:
>    https://gitlab.com/pycqa/flake8/issues/318
>.. _GitLab329:
>    https://gitlab.com/pycqa/flake8/issues/329
>.. _GitLab330:
>    https://gitlab.com/pycqa/flake8/issues/330
>.. _GitLab341:
>    https://gitlab.com/pycqa/flake8/issues/341

>.. merge request links
>.. _GitLab!193:
>    https://gitlab.com/pycqa/flake8/merge_requests/193
>.. _GitLab!194:
>    https://gitlab.com/pycqa/flake8/merge_requests/194








*Got merge conflicts? Close this PR and delete the branch. I'll create a new PR for you.*

Happy merging! 🤖
",https://api.github.com/repos/cemsbr/yala/issues/9,,2017-08-11T19:32:09Z,2017-08-11T19:32:09Z,3,3,3,3,[],[],[],[],,,,,[],https://github.com/cemsbr/yala/pull/9.patch,https://api.github.com/repos/cemsbr/yala/pulls/9/commits
171,PullRequestEvent,2016-03-16 17:42:20+00:00,48198706,dschep/ntfy,667763,dschep,,,63064744,,"Allow overriding backend in it's own config, fixes #30",closed,False,37,"To try this out: 
```
sudo pip3 install -U git+https://github.com/dschep/ntfy@feature/mutli-backendtype-configs#egg=ntfy
```
cc @danryder ",https://api.github.com/repos/dschep/ntfy/issues/37,2016-03-16T17:42:20Z,2016-03-16T17:42:20Z,2016-03-16T17:42:20Z,1,35,3,3,[],[],[],[],dschep,667763,User,False,[],https://github.com/dschep/ntfy/pull/37.patch,https://api.github.com/repos/dschep/ntfy/pulls/37/commits
178,PullRequestEvent,2018-04-25 20:10:49+00:00,10031150,emre/kaptan,16239342,pyup-bot,,,184149655,,Update sphinx to 1.7.4,open,False,81,"
This PR updates [sphinx](https://pypi.org/project/sphinx) from **1.7.3** to **1.7.4**.



<details>
  <summary>Changelog</summary>
  
  
   ### 1.7.4
   ```
   =====================================

Bugs fixed
----------

* 4885, 4887: domains: Crashed with duplicated objects
* 4889: latex: sphinx.writers.latex causes recusrive import
   ```
   
  
</details>


 

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.org/project/sphinx
  - Changelog: https://pyup.io/changelogs/sphinx/
  - Homepage: http://sphinx-doc.org/
</details>

",https://api.github.com/repos/emre/kaptan/issues/81,,,2018-04-25T20:10:49Z,1,1,1,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/emre/kaptan/pull/81.patch,https://api.github.com/repos/emre/kaptan/pulls/81/commits
263,PullRequestEvent,2016-03-09 04:47:23+00:00,30243627,klen/muffin,90699,klen,,,62174596,,Documentation,closed,False,35,"I suggest to start working on the documentation.

I created demo at ReadTheDocs - http://muffin-docs.readthedocs.org/en/latest. 

It's mostly copy-paste from README by now (with some fixes).

PS. I know about your docs there - update them and place link to README, please.",https://api.github.com/repos/klen/muffin/issues/35,2016-03-09T04:47:22Z,2016-03-09T04:47:22Z,2016-03-09T04:47:22Z,19,497,5,8,[],[],[],[],klen,90699,User,False,[],https://github.com/klen/muffin/pull/35.patch,https://api.github.com/repos/klen/muffin/pulls/35/commits
265,PullRequestEvent,2017-05-23 19:43:30+00:00,5450742,klen/pylama,192702,diraol,,,122079297,,Fix #98 - drop python2.6 support,open,False,100,,https://api.github.com/repos/klen/pylama/issues/100,,,2017-05-23T19:43:30Z,1,2,7,2,[],[],[],[],,,,,[],https://github.com/klen/pylama/pull/100.patch,https://api.github.com/repos/klen/pylama/pulls/100/commits
