,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
4,IssueCommentEvent,2018-07-10 01:02:30+00:00,138318038,komuw/naz,8655789,codecov-io,,,339652210,403665963,"# [Codecov](https://codecov.io/gh/komuw/naz/pull/26?src=pr&el=h1) Report
> Merging [#26](https://codecov.io/gh/komuw/naz/pull/26?src=pr&el=desc) into [master](https://codecov.io/gh/komuw/naz/commit/71009b8266f4e1926a5b4bcf3aacd2393eb1d9f1?src=pr&el=desc) will **not change** coverage.
> The diff coverage is `95.83%`.

[![Impacted file tree graph](https://codecov.io/gh/komuw/naz/pull/26/graphs/tree.svg?src=pr&token=m6GJX5zVQK&width=650&height=150)](https://codecov.io/gh/komuw/naz/pull/26?src=pr&el=tree)

```diff
@@           Coverage Diff           @@
##           master      #26   +/-   ##
=======================================
  Coverage   87.07%   87.07%           
=======================================
  Files           8        8           
  Lines         526      526           
=======================================
  Hits          458      458           
  Misses         68       68
```


| [Impacted Files](https://codecov.io/gh/komuw/naz/pull/26?src=pr&el=tree) | Coverage Δ | |
|---|---|---|
| [naz/\_\_version\_\_.py](https://codecov.io/gh/komuw/naz/pull/26/diff?src=pr&el=tree#diff-bmF6L19fdmVyc2lvbl9fLnB5) | `100% <ø> (ø)` | :arrow_up: |
| [naz/client.py](https://codecov.io/gh/komuw/naz/pull/26/diff?src=pr&el=tree#diff-bmF6L2NsaWVudC5weQ==) | `82.74% <100%> (ø)` | :arrow_up: |
| [naz/hooks.py](https://codecov.io/gh/komuw/naz/pull/26/diff?src=pr&el=tree#diff-bmF6L2hvb2tzLnB5) | `85.71% <100%> (ø)` | :arrow_up: |
| [naz/sequence.py](https://codecov.io/gh/komuw/naz/pull/26/diff?src=pr&el=tree#diff-bmF6L3NlcXVlbmNlLnB5) | `84.61% <80%> (ø)` | :arrow_up: |

------

[Continue to review full report at Codecov](https://codecov.io/gh/komuw/naz/pull/26?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/komuw/naz/pull/26?src=pr&el=footer). Last update [71009b8...05bb827](https://codecov.io/gh/komuw/naz/pull/26?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",{},NONE,User,False
8,IssueCommentEvent,2017-06-24 02:28:11+00:00,8387179,uiri/toml,364765,uiri,,,237356617,310807839,"Hi thanks for the bug report.

The issue appears to be related to having an array of inline tables and having one of those inline tables with multiple values and a string with square brackets inside.

This is permitted by the spec. The inline table may not have newlines but values inside the inline table may have newlines. In the examples here, the newlines are inside of the arrays which are permitted to have newlines.

Arrays have to be of a single type. So, in this case, they are arrays of inline tables which appears to be valid according to the spec since inline tables may contain inline tables as values.",{},,User,False
10,IssueCommentEvent,2017-03-30 16:41:54+00:00,8387179,uiri/toml,5271761,nateprewitt,,,205306476,290469408,"No worries @uiri, glad we got things wrapped up. Thanks!",{},,User,False
17,IssueCommentEvent,2015-04-24 16:25:55+00:00,2792391,gruns/furl,1041265,gruns,,,69866186,95985112,"Your pull request nails it. I added a backwards compatibility test in tests/test_furl.py.

Thank you again, Wouter.",{},,User,False
25,IssueCommentEvent,2017-12-28 21:13:47+00:00,46566669,jaraco/irc,308610,jaraco,,,284905273,354358812,"I'm afraid I can't help with your code in particular; I'm already overwhelmed by open source requests.

But here's how I would like to help - if you would put together a minimal example of an event handler, something that could be added to `scripts/` to demonstrate how to handle asynchronous events in general, I could help iterate on that until we have a script that others like yourself could use as a template when they wish to accomplish the same thing as you.

You could submit that here, as a GitHub gist, or (preferably) as a pull request to this project.

Then, once we have a simple example working, that should provide you the context you need to solve the issues in your project.

How does that sound?",{},OWNER,User,False
29,IssueCommentEvent,2017-03-06 12:37:04+00:00,55258005,jopohl/urh,18219846,jopohl,,,211933889,284384804,"Thanks @splotz90 , hiding the first row does the trick!",{},,User,False
38,IssueCommentEvent,2018-06-05 17:21:28+00:00,55258005,jopohl/urh,20688006,Nesos-ita,,,329188976,394791875,is there a slack channel? nice to see! i'm coming ^_^,{},NONE,User,False
43,IssueCommentEvent,2017-11-17 04:15:55+00:00,10156090,klen/mixer,2354108,coveralls,,,274746374,345141023,"
[![Coverage Status](https://coveralls.io/builds/14247230/badge)](https://coveralls.io/builds/14247230)

Coverage increased (+0.5%) to 85.0% when pulling **5617d76123405cbe5162590c672dee1612d2f7da on marazmiki:dj20** into **ba46cad4a89f11a11f80cf5835fcf0ccb5e2e625 on klen:develop**.
",{},NONE,User,False
44,IssueCommentEvent,2017-09-20 22:12:10+00:00,4295983,loli/medpy,3196357,raamana,,,255089976,330995705,"Thanks Oskar, now my packages test successfully on CI on Py 3+ also 👍 ",{},CONTRIBUTOR,User,False
45,IssueCommentEvent,2016-04-12 06:24:07+00:00,31074875,wadda/gps3,4308824,wadda,,,147445568,208727404,"Yes, there is the intended way of receiving notification and rolling off intermittent failures back into a functional state, while fatal errors would give reason it's fatal.   It just hasn't gotten there.  

The exception was modified
```
    except OSError as error:
        sys.stderr.write('\nGPSDSocket.connect OSError is--> {}'.format(error))`
```
as the error handling had an error in P3.

Subsequently, if there is no sys.exit(1) following an `[Errno 113] No route to host` or `[Errno 111] Connection refused` error `self.send` hammers a BrokenPipeError: [Errno 32] Broken pipe.

I don't want to kick the can down the road, as the problem is `Errno 113` or `Errno 111`,  and not `Errno 32` but, I am in a quandary looking for a more elegant solution.

If you have a preference, I'm all ears.
",{},,User,False
