,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
0,IssueCommentEvent,2018-04-08 12:51:53+00:00,73567304,ofek/bit,32176650,bjarnemagnussen,,,265394919,379548283,"@dspechnikov: I hope to be able to continue working on it. But you can maybe try to test this branch a little, because it actually does allow you to send to P2SH addresses, see here:
https://github.com/bjarnemagnussen/bit/blob/b580254f053290ea183f0d0ee59184586696af5b/bit/transaction.py#L262

I just highly recommend not to use it in production, as it has not yet been tested thoroughly.
",{},NONE,User,False
9,IssueCommentEvent,2018-01-09 15:14:29+00:00,54391698,jd/pifpaf,2644,jd,,,287011821,356312669,"Pull-request updated, HEAD is now 9fe27b4b2cbc459cb1ef0413be4695cccfd4d6b8",{},OWNER,User,False
10,IssueCommentEvent,2018-07-03 15:09:51+00:00,138318038,komuw/naz,8655789,codecov-io,,,337928125,402191521,"# [Codecov](https://codecov.io/gh/komuw/naz/pull/18?src=pr&el=h1) Report
> Merging [#18](https://codecov.io/gh/komuw/naz/pull/18?src=pr&el=desc) into [master](https://codecov.io/gh/komuw/naz/commit/a851ff73a7076d0332437ef76d2372c623e72b18?src=pr&el=desc) will **increase** coverage by `0.69%`.
> The diff coverage is `92.1%`.

[![Impacted file tree graph](https://codecov.io/gh/komuw/naz/pull/18/graphs/tree.svg?token=m6GJX5zVQK&src=pr&height=150&width=650)](https://codecov.io/gh/komuw/naz/pull/18?src=pr&el=tree)

```diff
@@            Coverage Diff            @@
##           master     #18      +/-   ##
=========================================
+ Coverage    83.6%   84.3%   +0.69%     
=========================================
  Files           7       8       +1     
  Lines         427     465      +38     
=========================================
+ Hits          357     392      +35     
- Misses         70      73       +3
```


| [Impacted Files](https://codecov.io/gh/komuw/naz/pull/18?src=pr&el=tree) | Coverage Δ | |
|---|---|---|
| [naz/client.py](https://codecov.io/gh/komuw/naz/pull/18/diff?src=pr&el=tree#diff-bmF6L2NsaWVudC5weQ==) | `80.98% <100%> (+0.06%)` | :arrow_up: |
| [naz/throttle.py](https://codecov.io/gh/komuw/naz/pull/18/diff?src=pr&el=tree#diff-bmF6L3Rocm90dGxlLnB5) | `91.89% <91.89%> (ø)` | |

------

[Continue to review full report at Codecov](https://codecov.io/gh/komuw/naz/pull/18?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/komuw/naz/pull/18?src=pr&el=footer). Last update [a851ff7...7f4d39d](https://codecov.io/gh/komuw/naz/pull/18?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",{},NONE,User,False
25,IssueCommentEvent,2015-11-20 14:52:53+00:00,46566669,jaraco/irc,308610,jaraco,,,118056779,158422639,"Correct references to irc.client module, unintentionally replaced. Fixes #59.

→ <<cset 785d43181ef1>>

----------------------------------------
Original comment by: Jason R. Coombs
",{},,User,False
27,IssueCommentEvent,2017-04-23 00:44:41+00:00,55258005,jopohl/urh,11001973,vsboost,,,213314623,296411285,"Still cant see anything happening when i press the send button the console shows no messages and YS1 does not TX, rfcat is in path and working.",{},,User,False
40,IssueCommentEvent,2017-02-20 07:53:07+00:00,55258005,jopohl/urh,12119776,mehdideveloper,,,208798277,281009971,"Ok, thanks for the reply.
I added the following line to line 20 on SpectrumThread.py (in the ""run"" method, before the while loop)

`self.socket.setsockopt(socket.SOL_SOCKET, socket.SO_REUSEADDR, 1)`

Now when I try to run the spectrum analyzer, I get this error:

> Will not regenerate UI, because script cant be found. This is okay in release.
> [INFO] Stopped receiving, because no data transmitted anymore
> [INFO] Restarting with new port
> [INFO] Retry with port 51295
> QThread::start: Thread termination error: No such process
> Traceback (most recent call last):
>   File ""/usr/local/lib/python3.6/site-packages/urh/dev/gr/SpectrumThread.py"", line 24, in run
>     self.socket.connect((self.ip, self.port))
> OSError: [Errno 22] Invalid argument
> Abort trap: 6

",{},,User,False
53,IssueCommentEvent,2018-05-18 15:59:45+00:00,74004167,Kyria/EsiPy,1838373,Kyria,,,322578878,390253263,"So, as i've done it, to let you know: i've chosen not to cache any of the 3 (even 4, thx HEAD just in case) in any cases. 
But also i don't invalidate existing cache from any GET that may have been done before, because after asking on tweetfleet, making some test, it looks like ESI doesn't invalidate the cache on its side. 
So it would just result of querying once more the same stale data with outdated information.

I hope it's ok for you :) (it'll be in the next release, once i have finished everything i need to) ",{},OWNER,User,False
55,IssueCommentEvent,2016-04-16 13:20:07+00:00,27924304,cdent/gabbi,34498,cdent,,,148768911,210813867,"Yeah, that's the result of the way [fixtures are being managed](https://github.com/cdent/gabbi/blob/281a660e8286b393ac5efcecbed765cc61fbedd5/gabbi/driver.py#L258-L262). What you see there is a stopgap to deal with the separation of collecting and running tests and the way that gabbi fixture were initially implemented in way that integrates with unittest.TestSuite (instead of cases). It'll have to do until I come up with something better. I'll make an issue for that too so it is tracked.

I'm pretty sure all these issues can be overcome. It's just a matter of first overcoming my ignorance (or someone else beating me to it). Your help has been extremely useful (obviously).",{},,User,False
58,IssueCommentEvent,2016-12-09 12:28:04+00:00,27924304,cdent/gabbi,17428429,samuelfekete,,,159652632,266002642,"I can think of workarounds, but they would be much uglier. Like, have an endpoint I can call that acts as a dictionary. ",{},,User,False
60,IssueCommentEvent,2017-11-22 22:24:35+00:00,93209191,cemsbr/yala,8655789,codecov-io,,,276220296,346489294,"# [Codecov](https://codecov.io/gh/cemsbr/yala/pull/27?src=pr&el=h1) Report
> Merging [#27](https://codecov.io/gh/cemsbr/yala/pull/27?src=pr&el=desc) into [master](https://codecov.io/gh/cemsbr/yala/commit/79c84264f3784246b3737d3b2638593f4e8855d5?src=pr&el=desc) will **not change** coverage.
> The diff coverage is `n/a`.

[![Impacted file tree graph](https://codecov.io/gh/cemsbr/yala/pull/27/graphs/tree.svg?width=650&height=150&token=SNtkPj7xgt&src=pr)](https://codecov.io/gh/cemsbr/yala/pull/27?src=pr&el=tree)

```diff
@@           Coverage Diff           @@
##           master      #27   +/-   ##
=======================================
  Coverage   86.51%   86.51%           
=======================================
  Files           4        4           
  Lines         215      215           
  Branches       28       28           
=======================================
  Hits          186      186           
  Misses         20       20           
  Partials        9        9
```



------

[Continue to review full report at Codecov](https://codecov.io/gh/cemsbr/yala/pull/27?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/cemsbr/yala/pull/27?src=pr&el=footer). Last update [79c8426...c3bc740](https://codecov.io/gh/cemsbr/yala/pull/27?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",{},NONE,User,False
