,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
434,PullRequestReviewCommentEvent,2015-10-16 17:45:22+00:00,12848640,paulgb/runipy,3019665,jakirkham,,,created,,7b9bb7828085ebe0e60b25fdb3a795ab546aaa66,False,"It is worth noting that we did not end up requiring `notebook`. Only a few very basic `jupyter` dependencies were installed (e.g. `jupyter_core`, `jupyter_client`, `ipython_genutils`, `traitlets`, and some other python or ipython related-ish packages).",,79,{}
671,PullRequestReviewCommentEvent,2017-02-16 11:48:06+00:00,38393691,rr-/screeninfo,1045476,rr-,,,created,22230517,5a521f3a7028c8f85d2ca9e337f45ccc83d82340,False,Trailing whitespace is significant in Markdown files,,4,{}
757,PullRequestReviewCommentEvent,2016-10-17 01:23:18+00:00,10047126,dgilland/pydash,1251349,dgilland,,,created,4402237,8c40d215f3d19902d0bace07f0efb0e6fb5bc1fe,False,"I don't think this should be done. If the user divides by zero, then it's an exception. So just do call the `op()` without try/except.",,70,{}
831,PullRequestReviewCommentEvent,2016-10-24 16:33:50+00:00,8307391,mahmoud/boltons,2320029,induane,,,created,5487497,5e0369001634f26aee9ac8893b0dc5f1b905364a,False,"@markrwilliams  Sorry for the huge pile-o-comments that have stacked up. I really appreciate all the back-and-forth.

I've written an improved version of codepoint supported tell and pushed that (as described in my previous message). Would you have a chance to look at the latest code in the pull request?

",,99,{}
993,PullRequestReviewCommentEvent,2018-07-16 16:59:17+00:00,3489194,davidhalter/jedi,9766,blueyed,,,created,137515701,9cd367dc2cff4a0a87a5d7a0e6afea96c9561070,False,Fixed.,CONTRIBUTOR,1179,{}
996,PullRequestReviewCommentEvent,2015-12-14 19:16:52+00:00,3489194,davidhalter/jedi,748594,davidhalter,,,created,,6ce076f4134630dac6915e009e2c4ccd4377669a,False,"Instead of checking this here, I think you should overwrite it in `Lambda.annotation`. This is cleaner IMO.",,661,{}
1023,PullRequestReviewCommentEvent,2017-09-06 14:28:24+00:00,20101515,giampaolo/psutil,1686212,wiggin15,,,created,60929820,1e0aa8ffcecdfcf1c3892e2edf1909b9e455549c,False,"""ps"" calls PID 0 ""swapper"". I can return this name specifically for the case of pid=0.",CONTRIBUTOR,1123,{}
1027,PullRequestReviewCommentEvent,2016-01-20 12:29:18+00:00,20101515,giampaolo/psutil,681260,giampaolo,,,created,,0a147bc770a08d0a9a16310d3f1e962eac091e52,False,Yes revert please. Thanks.,,732,{}
1120,PullRequestReviewCommentEvent,2018-03-07 08:48:24+00:00,7106250,spulec/freezegun,1197059,mariuszthecoder,,,created,101844603,1654a14ea6796a9ee59852e8015351b0022f7a2a,False,so commit message is misleading,NONE,175,{}
1149,PullRequestReviewCommentEvent,2016-02-01 15:45:12+00:00,1998014,Diaoul/subliminal,319220,Diaoul,,,created,,c97f02498599a1268d4938bf9e0682be95104b97,False,"Maybe add a `allow_partial` flag to `sanitized_string_equal` or something so it fits your usecase, I really want to centralize the way titles are compared.",,513,{}
