,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
8,IssuesEvent,2017-05-16 18:34:30+00:00,54391698,jd/pifpaf,108430,jdandrea,,,opened,xattr issues on win64,[],[],0,"Our project's test-requirements.txt refers to `pifpaf>=0.0.11`, and a colleague is trying our project out on win64 boxen and running into trouble when running a casual `tox -e genconfig`. He sees this (below), which I suppose makes sense on win64! Is there anything we can do to work around this with regard to pifpaf?

```
  build\temp.win32-2.7\Release\_lib.c(445) : fatal error C1083: Cannot open include file: 'sys/xattr.h': No such file or directory
  error: command 'C:\\Users\\ikram\\AppData\\Local\\Programs\\Common\\Microsoft\\Visual C++ for Python\\9.0\\VC\\Bin\\cl.exe' failed with exit status 2
```",{},{}
22,IssuesEvent,2018-03-07 19:44:54+00:00,68802946,h2non/pook,549380,jaydev,,,opened,pook can't handle binary headers,[],[],0,"If a response header is binary, for example something like `('Content-Type', b'application/pdf')`, when pook tries to iterate over the headers, it is expecting a string and throws an error. The problem is in `HTTPHeaderDict.itermerged`.",{},{}
24,IssuesEvent,2015-11-20 14:46:09+00:00,46566669,jaraco/irc,308610,jaraco,,,opened,Large DCC spam crashes bot,[],[],2,"When in a DCC chat with our logbot (source: http://code.google.com/p/bitfighter/source/browse/?repo=tools#hg%2Fbitfighter-logbot), the main thread in the bot will fully crash.  Here is the stack trace:

```
  File ""main.py"", line 280, in main
    bot.our_start()
  File ""main.py"", line 64, in our_start
    self.start()
  File ""bitfighter-logbot/irc/bot.py"", line 266, in start
    super(SingleServerIRCBot, self).start()
  File ""bitfighter-logbot/irc/client.py"", line 1225, in start
    self.ircobj.process_forever()
  File ""bitfighter-logbot/irc/client.py"", line 267, in process_forever
    self.process_once(timeout)
  File ""bitfighter-logbot/irc/client.py"", line 248, in process_once
    self.process_data(i)
  File ""bitfighter-logbot/irc/client.py"", line 213, in process_data
    c.process_data()
  File ""bitfighter-logbot/irc/client.py"", line 1124, in process_data
    Event(command, prefix, target, arguments))
  File ""bitfighter-logbot/irc/client.py"", line 387, in _handle_event
    result = handler.callback(connection, event)
  File ""bitfighter-logbot/irc/client.py"", line 1184, in _dispatcher
    method(connection, event)
  File ""main.py"", line 182, in on_dccmsg
    c.privmsg(""You said: "" + e.arguments[0])
  File ""bitfighter-logbot/irc/client.py"", line 1135, in privmsg
    return self.send_bytes(bytes)
  File ""bitfighter-logbot/irc/client.py"", line 1142, in send_bytes
    self.socket.send(bytes)
AttributeError: 'NoneType' object has no attribute 'send'
```

self.socket is ends up NULL if too much data is pasted for some reason

----------------------------------------
- Bitbucket: https://bitbucket.org/jaraco/irc/issue/32
- Originally reported by: Anonymous
- Originally created at: 2013-11-14T19:39:40.768
",{},{}
48,IssuesEvent,2016-05-04 16:43:49+00:00,18603138,WoLpH/mt940,64280,raphaelm,,,opened,Problem parsing a sample file,[],[],0,"Hi,

in [my project](https://github.com/pretix/pretix/blob/master/src/tests/plugins/banktransfer/test_mt940.py), I test the mt940 feature (that is based on your package) against the sample files of multiple banks.

Since version 4.0, the sample file from [this document](https://www.national-bank.de/fileadmin/user_upload/nationalbank/Service_Center/Electronic_Banking_Center/Downloads/Handbuecher_und_Bedingungen/swift_mt940.pdf) (page 34) can no longer be parsed.

I tried to find the problem myself but wasn't very successful until now. Do you see it?

The file:
```
:20:STARTUMS
:25:1222333444
:28:1/1
:NS:22Test GmbH
23Testkonto
240,800
25010102311202
3037010000
3190000022
:60F:C020315DEM0,00
:61:0203170320CM5000,00S05168790452
:NS:01Verwendungszweck 1
02Verwendungszweck 2
15Empfänger
17Buchungstext
1812345
191000
204711
:61:020322CM20000,00NCHG
:61:020322CM20000,00S051
:61:020322CM20000,00S051
:61:020322CM20000,00S051
:61:020322CM20000,00S051
:62M:C020315105000,00
:20:STARTUMS
:25:1222333444
:28:1/1
:NS:223037010000
:60M:C020315DEM105000,00
:61:020322CM20000,00S051
:61:020322CM20000,00S051
:62F:C020315145000,00
:20:STARTUMS
:25:3346780111
:28:2/1
:NS:22Meyer + Schneider
23Testkonto
3037010000
3187132101
:60F:C020324DEM145000,00
:61:020324DM50000,00S051
:NS:01bekannt
1812345
:62F:C02032495000,00
```

I get the following error:
```
RuntimeError: ('Unable to parse ""<mt940.tags.Statement object at 0x7f96544eae10>"" from ""0203170320CM5000,00S05168790452\n:NS:01Verwendungszweck 1\n02Verwendungszweck 2\n15EmpfÃ¤nger\n17Buchungstext\n1812345\n191000\n204711""', <mt940.tags.Statement object at 0x7f96544eae10>, '0203170320CM5000,00S05168790452\n:NS:01Verwendungszweck 1\n02Verwendungszweck 2\n15EmpfÃ¤nger\n17Buchungstext\n1812345\n191000\n204711')
```

With the following output:
```
DEBUG 2016-05-04 16:32:57,596 mt940.tags.TransactionReferenceNumber tags matched (8) ""STARTUMS"" against ""(?P<transaction_reference>.{0,16})"", got: {'transaction_reference': 'STARTUMS'}
DEBUG 2016-05-04 16:32:57,596 mt940.tags.AccountIdentification tags matched (10) ""1222333444"" against ""(?P<account_identification>.{0,35})"", got: {'account_identification': '1222333444'}
DEBUG 2016-05-04 16:32:57,596 mt940.tags.StatementNumber tags matched (76) ""1/1
:NS:22Test GmbH
23Testkonto
240,800
25010102311202
3037010000
3190000022"" against ""
    (?P<statement_number>\d{1,5})  # 5n
    (?:/(?P<sequence_number>\d{1,5}))?  # [/5n]
    "", got: {'sequence_number': '1', 'statement_number': '1'}
DEBUG 2016-05-04 16:32:57,596 mt940.tags.FinalOpeningBalance tags matched (14) ""C020315DEM0,00"" against ""^
    (?P<status>[DC])  # 1!a Debit/Credit
    (?P<year>\d{2})  # 6!n Value Date (YYMMDD)
    (?P<month>\d{2})
    (?P<day>\d{2})
    (?P<currency>.{3})  # 3!a Currency
    (?P<amount>[0-9,]{0,16})  # 15d Amount (includes decimal sign, so 16)
    "", got: {'year': '02', 'month': '03', 'amount': '0,00', 'currency': 'DEM', 'day': '15', 'status': 'C'}
INFO 2016-05-04 16:32:57,596 mt940.tags.Statement tags matching (127) ""0203170320CM5000,00S05168790452
:NS:01Verwendungszweck 1
02Verwendungszweck 2
15EmpfÃ¤nger
17Buchungstext
1812345
191000
204711"" against ""^
    (?P<year>\d{2})  # 6!n Value Date (YYMMDD)
    (?P<month>\d{2})
    (?P<day>\d{2})
    (?P<entry_month>\d{2})?  # [4!n] Entry Date (MMDD)
    (?P<entry_day>\d{2})?
    (?P<status>[A-Z]?[DC])  # 2a Debit/Credit Mark
    (?P<funds_code>[A-Z])? # [1!a] Funds Code (3rd character of the currency
                            # code, if needed)
    (?P<amount>[\d,]{1,15})  # 15d Amount
    (?P<id>[A-Z][A-Z0-9]{3})?  # 1!a3!c Transaction Type Identification Code
    (?P<customer_reference>.{0,16})  # 16x Customer Reference
    (//(?P<bank_reference>.{0,16}))?  # [//16x] Bank Reference
    (\n?(?P<extra_details>.{0,34}))?  # [34x] Supplementary Details
                                             # (this will be on a new/separate
                                             # line)
    $""
```",{},{}
54,IssuesEvent,2015-01-02 11:22:06+00:00,27924304,cdent/gabbi,34498,cdent,,,opened,Consider regex matches in response_headers,[],[],0,"`response_headers` are the most likely place where regular expression could make it much more easy to evaluate the correctness of headers.

While I personally would recommend against using regex matching during TDD of a new API, for existing APIs it might be kind of necessary due to ambiguous implementations.",{},{}
69,IssuesEvent,2017-06-28 06:15:45+00:00,72066935,cs01/gdbgui,8177383,wuyihao14,,,closed,Expressions unable to cope with altered container size,[],[],11,"An STL container expression, e.g. `list1`, {1}, with size 1,
after it's updated to {2,3}, with size 2,
the expressions bar only displays the updated 1st element,
but leaves out the 2nd new element.",{},{}
119,IssuesEvent,2017-10-26 13:51:46+00:00,6007295,fxsjy/jieba,9168534,luminousmen,,,opened,Why do you cut some unicode symbols,[],[],0,"First of all thank you for your work, you did so far! 
I have a question for this specific line [https://github.com/fxsjy/jieba/blob/cb0de2973b2fafaa67a0245a14206d8be70db515/jieba/posseg/__init__.py#L17](here). Why do you use this specific range of unicode literals? For my specific case(russian text) your app not splitting words which is not good at all.

For example:

```
>>> re_han_internal = re.compile(""([\u4E00-\u9FD5a-zA-Z0-9+#&\._]+)"")
>>> re_han_internal.split(""""""Простой и безопасный способ делиться терминалом: обзор инструмента warp"""""")
['Простой и безопасный способ делиться терминалом: обзор инструмента ', 'warp', '']
```

Increasing unicode range helps:

```
>>> re_han_internal = re.compile(""([\u0041-\u9FD5a-zA-Z0-9+#&\._]+)"")
>>> re_han_internal.split(""""""Простой и безопасный способ делиться терминалом: обзор инструмента warp"""""")
['', 'Простой', ' ', 'и', ' ', 'безопасный', ' ', 'способ', ' ', 'делиться', ' ', 'терминалом', ': ', 'обзор', ' ', 'инструмента', ' ', 'warp', '']
```",{},{}
123,IssuesEvent,2017-06-27 16:24:40+00:00,95264151,gabfl/vault,8358050,gabfl,,,closed,Use Pickle to export and import the secrets Database in the native Vault format,[],[],0,"The goal is to improve this process: https://github.com/gabfl/vault/blob/master/docs/rebuild.md

Code sample:
https://docs.python.org/3/library/pickle.html#examples
",{},{}
134,IssuesEvent,2016-03-05 21:30:53+00:00,4946406,mher/flower,691049,mher,,,closed,REST API -> kwargs in JSON as well,[],[],1,"When looking at the [API documentation](http://flower.readthedocs.org/en/latest/api.html), I see that everything is JSON, *except* kwargs which is a python repr string.
Is there any specific reason ?

In my current use case, I need to be able to parse kwargs from javascript, and it seems to me it would be better if the REST API provided these already in json (python side conversion) instead of javascript having to implement some magical regex to translate python repr to json...

So if there is no specific reason for having the kwargs as a python repr string, I would like to have them as json to be directly consumable from the API.",{},{}
145,IssuesEvent,2017-05-11 03:54:56+00:00,41618046,r9y9/pysptk,1220272,r9y9,,,opened,REAPER,[],[],0,"will add soon

ref: https://github.com/r9y9/SPTK/issues/19",{},{}
