,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
4,IssuesEvent,2017-02-05 08:07:17+00:00,7470121,wuub/rxv,4541494,diplix,,,opened,RX V581 zone naming issue — no zone discovery,[],[],0,"the rx v581 seems to have a strange naming pattern for it’s zone b:

`<Menu Func=""Unit"" Title_1=""System"" YNC_Tag=""System"">`
...
`<Menu Func=""Subunit"" Title_1=""Main Zone"" YNC_Tag=""Main_Zone"">`
…
`<Menu Func=""Subunit"" Title_1=""Zone B"" YNC_Tag=""Main_Zone"">`

basically the `YNC_Tag` that is used by `rxv` to determine zones is the same for the main zone and zone b, they can only be identified by `Title_1`. for zone discovery to work for the rx v581 there’s probably adjustments to be made. i’d be glad to test those changes, if someone with better programing skills then myself would be willing to implement thise changes.

this is how the receiver describes itself:
[rx v581 desc.xml](https://gist.github.com/diplix/f8b1b7abacca5856f0e2dd587c7d29b1)",{},{}
10,IssuesEvent,2016-03-07 19:17:37+00:00,1673145,FSX/misaka,64273,FSX,,,closed,AttributeError: 'module' object has no attribute 'SmartyPants',[],[],3,"I just updated my package this morning and then nothing is working anymore!

```python
import os
import argparse
import json
import shutil
import misaka
import frontmatter
from pygments import highlight
from pygments.lexers import get_lexer_by_name
from pygments.formatters import HtmlFormatter
from jinja2 import Environment, FileSystemLoader  # PackageLoader
from datetime import datetime

class PygmentRender(misaka.HtmlRenderer, misaka.SmartyPants):

    def block_code(self, text, lang):
            print('[pyg][render] lang -> ', lang)
            if not lang:
                return '\n<pre><code>{}</code></pre>\n'.format(text)
            lexer = get_lexer_by_name(lang, stripall=True)
            formatter = HtmlFormatter(linenos='inline')
            # formatter = CodeHtmlFormatter(linenos='inline')
            return highlight(text, lexer, formatter)
```

Now i got this error every time i try to run the code

```
Traceback (most recent call last):
  File ""/Users/vyscond/Tartarus/ephemerys/env/bin/ephemerys"", line 9, in <module>
    load_entry_point('ephemerys==0.1.0', 'console_scripts', 'ephemerys')()
  File ""/Users/vyscond/Tartarus/ephemerys/env/lib/python3.4/site-packages/pkg_resources/__init__.py"", line 558, in load_entry_point
    return get_distribution(dist).load_entry_point(group, name)
  File ""/Users/vyscond/Tartarus/ephemerys/env/lib/python3.4/site-packages/pkg_resources/__init__.py"", line 2682, in load_entry_point
    return ep.load()
  File ""/Users/vyscond/Tartarus/ephemerys/env/lib/python3.4/site-packages/pkg_resources/__init__.py"", line 2355, in load
    return self.resolve()
  File ""/Users/vyscond/Tartarus/ephemerys/env/lib/python3.4/site-packages/pkg_resources/__init__.py"", line 2361, in resolve
    module = __import__(self.module_name, fromlist=['__name__'], level=0)
  File ""/Users/vyscond/Tartarus/ephemerys/env/lib/python3.4/site-packages/ephemerys/__init__.py"", line 34, in <module>
    class PygmentRender(misaka.HtmlRenderer, misaka.SmartyPants):
AttributeError: 'module' object has no attribute 'SmartyPants'
```",{},{}
21,IssuesEvent,2016-06-27 20:51:33+00:00,46566669,jaraco/irc,308610,jaraco,,,closed,Connection timeout,"[{'url': 'https://api.github.com/repos/jaraco/irc/labels/enhancement', 'name': 'enhancement', 'color': '84b6eb'}, {'url': 'https://api.github.com/repos/jaraco/irc/labels/question', 'name': 'question', 'color': 'cc317c'}, {'url': 'https://api.github.com/repos/jaraco/irc/labels/wontfix', 'name': 'wontfix', 'color': 'ffffff'}]",[],2,"Hey,

I'm using `irc.bot.SingleServerIRCBot` and would like to set a timeout/retry for connections - any simple way of doing that?  At the moment if I start() and the server is down, it just seems to hang indefinitely, even if the server comes back up.

Thanks.",{},{}
34,IssuesEvent,2017-11-17 06:06:58+00:00,55258005,jopohl/urh,18511703,Alex-111,,,closed,Playback does not work more than once with HackRF,[],[],2,"_Please use this template for bug reports. If you have a feature request or question just delete everything and write as you like._
## Expected Behavior
Sending with HackRF should work more than one time...

## Actual Behavior
Sending with HackRF only works once. After sending a waveform again the progress bar does not appear and nothing seems to be sent. Resetting the HackRF sometimes helps to make it work again...

Unplugging HackRF and restarting URH always solves the issue. After that most of the times sending works only once again....

## Steps to Reproduce the Problem

  1. Record with e.g. 8Mhz
  2. Playback the recording
  3. Stop the playback and press the play button again -> No progress bar and sending does not work

## Platform Specifications

  - Python Version:
  - Operating System: Windows 10
  - Version of URH: 1.8.12
  - URH was installed:  via ```.msi```
",{},{}
48,IssuesEvent,2018-07-02 09:02:13+00:00,74004167,Kyria/EsiPy,1838373,Kyria,,,closed,Header keys changing case,"[{'id': 483372717, 'node_id': 'MDU6TGFiZWw0ODMzNzI3MTc=', 'url': 'https://api.github.com/repos/Kyria/EsiPy/labels/Bug', 'name': 'Bug', 'color': 'd93f0b', 'default': False}, {'id': 727375514, 'node_id': 'MDU6TGFiZWw3MjczNzU1MTQ=', 'url': 'https://api.github.com/repos/Kyria/EsiPy/labels/Staging', 'name': 'Staging', 'color': 'e6e6e6', 'default': False}, {'id': 533078207, 'node_id': 'MDU6TGFiZWw1MzMwNzgyMDc=', 'url': 'https://api.github.com/repos/Kyria/EsiPy/labels/pyswagger', 'name': 'pyswagger', 'color': 'e99695', 'default': False}]",[],7,"I've been grabbing xx.header['Expires'] to set a timer to scan my orders every 5 minutes.  With 0.4.0, my code is throwing a KeyError because 'Expires' is changing to 'expires'. I think it is happening with headers returned from the cache.

I looked through client.py and you are doing res.headers.get('expires') frequently but since it is from a case-insensitive dict it is working.  By the time it gets to my code, it is a pyswagger.io.Response which is case sensitive. 

Here are the headers for the first response and request:
  {'Accept': 'application/json'}

{'Date': ['Thu, 24 May 2018 03:19:13 GMT'], 'Content-Type': ['application/json; charset=UTF-8'], 'Content-Length': ['641'], 'Connection': ['keep-alive'], 'Access-Control-Allow-Credentials': ['true'], 'Access-Control-Allow-Headers': ['Content-Type,Authorization,If-None-Match,X-User-Agent'], 'Access-Control-Allow-Methods': ['GET,HEAD,OPTIONS'], 'Access-Control-Allow-Origin': ['*'], 'Access-Control-Expose-Headers': ['Content-Type,Warning,ETag,X-Pages,X-ESI-Error-Limit-Remain,X-ESI-Error-Limit-Reset'], 'Access-Control-Max-Age': ['600'], 'Allow': ['GET,HEAD,OPTIONS'], 'Cache-Control': ['public'], 'Content-Encoding': ['gzip'], 'Etag': ['""e15db176cd7960d74a0770861a4d5b444fadcbf2843e10e8bc2317ee""'], 'Expires': ['Thu, 24 May 2018 03:24:12 GMT'], 'Last-Modified': ['Thu, 24 May 2018 03:19:12 GMT'], 'Strict-Transport-Security': ['max-age=31536000'], 'Vary': ['Accept-Encoding'], 'X-Esi-Error-Limit-Remain': ['100'], 'X-Esi-Error-Limit-Reset': ['47'], 'X-Esi-Request-Id': ['485b8a1d-51d1-40b3-b28f-003a019f3bf8'], 'X-Pages': [1]}

Second pair:
    {'Accept': 'application/json', 'If-None-Match': '""e15db176cd7960d74a0770861a4d5b444fadcbf2843e10e8bc2317ee""'}

{'date': ['Thu, 24 May 2018 03:24:14 GMT'], 'Content-Type': ['application/json; charset=UTF-8'], 'Content-Length': ['641'], 'Connection': ['keep-alive'], 'Access-Control-Allow-Credentials': ['true'], 'Access-Control-Allow-Headers': ['Content-Type,Authorization,If-None-Match,X-User-Agent'], 'Access-Control-Allow-Methods': ['GET,HEAD,OPTIONS'], 'Access-Control-Allow-Origin': ['*'], 'Access-Control-Expose-Headers': ['Content-Type,Warning,ETag,X-Pages,X-ESI-Error-Limit-Remain,X-ESI-Error-Limit-Reset'], 'Access-Control-Max-Age': ['600'], 'Allow': ['GET,HEAD,OPTIONS'], 'Cache-Control': ['public'], 'Content-Encoding': ['gzip'], 'Etag': ['""e15db176cd7960d74a0770861a4d5b444fadcbf2843e10e8bc2317ee""'], 'expires': ['Thu, 24 May 2018 03:29:13 GMT'], 'Last-Modified': ['Thu, 24 May 2018 03:19:12 GMT'], 'Strict-Transport-Security': ['max-age=31536000'], 'Vary': ['Accept-Encoding'], 'X-Esi-Error-Limit-Remain': ['100'], 'X-Esi-Error-Limit-Reset': ['47'], 'X-Esi-Request-Id': ['485b8a1d-51d1-40b3-b28f-003a019f3bf8'], 'X-Pages': [1]}

Note that 'Expires' has gone to 'expires' in the response.  

It looks like it happens in client.py here:

    if res.status_code == 304 and cached_response is not None:
          cached_response.headers['expires'] = res.headers.get('expires')
          cached_response.headers['date'] = res.headers.get('date')
          return cached_response

Can this be changed to 'Expires' (and maybe date too)?",{},{}
79,IssuesEvent,2017-02-08 13:43:16+00:00,48198706,dschep/ntfy,117240,eyalev,,,closed,Uninstall ntfy,[],[],3,"Hi,

I'm trying to uninstall `ntfy`

I've run `sudo pip uninstall ntfy` but currently every time I run a command in my Z shell, I get an error:

````
_ntfy_precmd:9: command not found: ntfy
````

If I run `echo $precmd_functions` I can see `_ntfy_precmd` in this list.

How do I remove it?

Thanks",{},{}
117,IssuesEvent,2016-08-25 08:05:44+00:00,1079822,jodal/pykka,665463,nick83ola,,,opened,Pykka graceful termination,[],[],0,"I have a pool of threads like this example:

https://github.com/jodal/pykka/blob/develop/examples/resolver.py

I want to catch a keyboard error to permit the user to gracefully shutdown the program with
ctrl-c

the problem is that I get an error like this

Traceback (most recent call last):
  File ""/itel/itelstreamcheck/itelstreamcheck/audio/player.py"", line 338, in <module>
    _run(3, *bad_uri)
  File ""/itel/itelstreamcheck/itelstreamcheck/audio/player.py"", line 309, in _run
    uri_checked = zip(uris, pykka.get_all(scan_result))
  File ""/usr/lib/python2.7/site-packages/pykka/future.py"", line 273, in get_all
DEBUG 2016-08-25 09:59:21,733 [(player.py:203)][1913:Player-4] __main__ 	 Player Player (urn:uuid:77c7402c-c565-4965-ac85-4c0e3a6ff161) check http://icestreaming.rai.it/1.mp3    
return [future.get(timeout=timeout) for future in futures]
  File ""/usr/lib/python2.7/site-packages/pykka/threading.py"", line 50, in get
    self._data = self._queue.get(True, timeout)
  File ""/usr/lib/python2.7/Queue.py"", line 168, in get
    self.not_empty.wait()
  File ""/usr/lib/python2.7/threading.py"", line 340, in wait
    waiter.acquire()
KeyboardInterrupt

because I interrupt the process and the queue created by future is not empty

how I can gently shutdown pykka actors and queue with an exception???

my main look like this (i have a pair of extra thread)

def _run(pool_size, *uris):
    global timer
    import pprint
    import sys

    # signal.signal(signal.SIGINT, sigterm_handler)
    # signal.signal(signal.SIGTERM, sigterm_handler)

    loop = gobject.MainLoop()

    logger.info('Start watchdog')
    watchdog = Watchdog().start()
    w_proxy = watchdog.proxy()

    logger.info('Start resolvers')
    resolvers = [Player.start().proxy() for _ in range(pool_size)]

    timer.start()

    logger.info('Distribute work by mapping IPs to resolvers (not blocking)')
    scan_result = []

    for i, uri in enumerate(uris):
        scan_result.append(resolvers[i % len(resolvers)].check_uri(uri))

    logger.info('Gather results (blocking)')
    uri_checked = zip(uris, pykka.get_all(scan_result))
    pprint.pprint(list(uri_checked))

    # logger.info('Clean up')
    try:
        loop.run()
    except KeyboardInterrupt:
        logger.info('Stopping program from Mainloop')
        loop.quit()
        timer.stop()

        try:
            if scan_result:
                for i in scan_result:
                    i.join(timeout=250)
        except:
            pass

        pykka.ActorRegistry.stop_all()
        thread.interrupt_main()          # or is better sys.exit(0)

        # for act in pykka.ActorRegistry().get_all():
        #     act.stop(block=True)

        # threading
        # sys.exit(0)",{},{}
136,IssuesEvent,2016-05-30 10:22:59+00:00,59824305,mottosso/Qt,2152766,mottosso,,,closed,Override preferred binding,"[{'url': 'https://api.github.com/repos/mottosso/Qt/labels/feature', 'name': 'feature', 'color': 'c5def5'}]",[],1,"### Goal

The available Qt bindings - PySide, PySide2, PyQt4 and PyQt5 - are automatically detected. In case two or more bindings are available and one if preferred, currently there is no way of specifying which to pick.

Enable some mechanism with which to specify up-front which bindings to use.

### Motivation

Primarily intended for use in testing, where tests must be able to specify bindings with which to tests against, but could potentially be useful in an enterprise environment where multiple bindings must be present on the `PYTHONPATH`.

### Implementation

Query the value of `QT_PREFERRED_BINDING` and throw an error is this binding doesn't exist.",{},{}
143,IssuesEvent,2016-04-23 11:32:00+00:00,16644126,vasole/fisx,5636251,vasole,,,closed,duplicates/out-of-sync _fisx.cpp,"[{'url': 'https://api.github.com/repos/vasole/fisx/labels/enhancement', 'name': 'enhancement', 'color': '84b6eb'}]",[],4,"`python/cython/_fisx.cpp` is included in the git tree but appears to be over-written each time `python setup.py build` is run.   If it is always built (should it be, or only when needed?), it should not be part of the source control system.",{},{}
147,IssuesEvent,2017-10-07 13:44:30+00:00,82588597,youfou/wxpy,18097701,feifanhanmc,,,opened,多个机器人如何使用循环注册消息处理功能？,[],[],0,想法是通过for循环对得到的每一个bot进行注册消息处理功能，但是发现 消息处理功能好像都被最后一个注册的bot代替了。。。,{},{}
