,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
12,IssueCommentEvent,2015-02-05 16:24:13+00:00,8387179,uiri/toml,364765,uiri,,,54430384,73075689,Fixed by  3936ef5,{},,User,False
27,IssueCommentEvent,2017-12-01 08:38:15+00:00,55258005,jopohl/urh,11001973,vsboost,,,278298244,348435119,PYTHONPATH=C:\Program Files\PothosSDR\lib\python2.7\site-packages,{},NONE,User,False
30,IssueCommentEvent,2017-02-21 16:42:33+00:00,55258005,jopohl/urh,18219846,jopohl,,,209056236,281400916,I just fired up a fresh Windows 7 VM and could install and run URH like a charm. @stevevaius77  maybe try to run urh from an admin terminal?,{},,User,False
34,IssueCommentEvent,2017-12-04 15:53:31+00:00,55258005,jopohl/urh,34007524,xykts,,,278298244,349004411,"This is effective. It seems that there is no correct reception

 
![image](https://user-images.githubusercontent.com/34007524/33561648-36ebdc4a-d94e-11e7-9628-36ee73306554.png)
",{},NONE,User,False
49,IssueCommentEvent,2017-06-14 12:30:03+00:00,10156090,klen/mixer,2354108,coveralls,,,230395151,308416242,"
[![Coverage Status](https://:/builds/11966105/badge)](https://:/builds/11966105)

Coverage decreased (-1.6%) to 82.917% when pulling **728e757ab1f1d63ae5ca95f2c7ddc9ff9b3e70f5 on overborn:develop** into **ba46cad4a89f11a11f80cf5835fcf0ccb5e2e625 on klen:develop**.
",{},,User,False
51,IssueCommentEvent,2017-11-16 04:00:55+00:00,4295983,loli/medpy,51059,cancan101,,,270539385,344809286,"Here are the flow functions (kappa=1):
![image](https://user-images.githubusercontent.com/51059/32873189-c173346c-ca58-11e7-8350-9d337006dbca.png)
",{},COLLABORATOR,User,False
65,IssueCommentEvent,2018-02-10 19:46:09+00:00,72066935,cs01/gdbgui,5715368,cs01,,,292237604,364684184,"Actually I just noticed this still exists in the current version, but only after certain actions. 

To reproduce, try to create an invalid expression. This puts gdbgui in a state where it can no longer create new locals or expressions. 

I will fix this in the next gdbgui version.",{},OWNER,User,False
67,IssueCommentEvent,2017-12-01 04:18:57+00:00,72066935,cs01/gdbgui,5715368,cs01,,,251500716,348397284,"If you would like to try that would be super cool.  Give it a go, let me know if you have any questions.  ",{},OWNER,User,False
102,IssueCommentEvent,2016-03-31 08:24:49+00:00,6007295,fxsjy/jieba,2786456,Lunaticus7,,,124350971,203816800,"jieba.cut()
or
jieba.cut_for_search()

[jieba_1_分词](https://github.com/fxsjy/jieba#1-分词)",{},,User,False
104,IssueCommentEvent,2016-03-03 00:09:16+00:00,1258258,gotcha/ipdb,4639261,fvisin,,,135676052,191502998,"As a workaround, reverting to ipdb-0.8.1 and ipython-4.1.1 solves the problem.",{},,User,False
107,IssueCommentEvent,2017-04-25 09:11:01+00:00,65468547,jd/tenacity,2644,jd,,,223645795,296968439,"Same conclusion as other PR you did, this adds 0 value to the workflow unfortunately.",{},,User,False
108,IssueCommentEvent,2016-10-22 16:59:11+00:00,65468547,jd/tenacity,2644,jd,,,176876588,255540164,Closed by PR #30 ,{},,User,False
114,IssueCommentEvent,2017-09-07 08:37:44+00:00,4946406,mher/flower,8469751,toien,,,53565754,327731431,"it seems i got the same issue.

![image](https://user-images.githubusercontent.com/8469751/30153757-37619646-93ea-11e7-8402-0d170530dca6.png)

after read flower docs, i know all the data i see from flower dashbord is maintained by it in memory. and i start wonder how many guys will enable `persistent` feature in product env?

is this feature will make query slower and ulimited disk usage growing?",{},NONE,User,False
123,IssueCommentEvent,2017-12-29 13:52:44+00:00,95191952,rainx/pytdx,11537812,yutiansut,,,284928322,354448581,交易的时候 只能使用win系统 参见TdxTradeServer,{},CONTRIBUTOR,User,False
130,IssueCommentEvent,2018-02-15 18:43:29+00:00,68929937,slank/awsgi,245131,revmischa,,,297489450,366022580,Yeah I'm just testing with https://github.com/awslabs/aws-sam-local,{},NONE,User,False
131,IssueCommentEvent,2015-05-05 20:59:50+00:00,1670404,smira/txZMQ,6320630,matthewatabet,,,72259452,99220223,"thanks, that worked!",{},,User,False
138,IssueCommentEvent,2017-09-08 07:14:22+00:00,82588597,youfou/wxpy,3798193,onestone1879,,,256136528,328020564,azure storage，包含nosql数据库、文件存储和MQ，建议注册海外版的，按量收费，很便宜，国内的强行1000起步,{},NONE,User,False
146,IssueCommentEvent,2018-03-12 22:46:45+00:00,11737385,Dav1dde/glad,255721,Dav1dde,,,302259363,372487859,"> Sounds like there is an opportunity for a helpful glad function ;)

IIRC glfw has a builtin flag for that.

Awesome, glad I could help.",{},OWNER,User,False
148,IssueCommentEvent,2018-05-16 22:32:02+00:00,11737385,Dav1dde/glad,255721,Dav1dde,,,146727272,389686596,"Vulkan support is now complete in the glad2 branch, including all the features of GL: multi-context, global multi-context, alias, loader, header only.",{},OWNER,User,False
152,IssueCommentEvent,2016-08-31 09:35:03+00:00,23516699,LEW21/pydbus,9737,LEW21,,,174209976,243711175,"I think that GDBus automatically shares the default connection between all Bus objects - as described in [g_bus_get_sync](https://developer.gnome.org/gio/stable/GDBusConnection.html#g-bus-get-sync)

I guess you can create another true connection with [g_dbus_connection_new_for_address_sync](https://developer.gnome.org/gio/stable/GDBusConnection.html#g-dbus-connection-new-for-address-sync) ([Gio.DBusConnection.new_for_address_sync](https://people.gnome.org/~gcampagna/docs/Gio-2.0/Gio.DBusConnection.new_for_address_sync.html)) - and then give it to the Bus object:

```python
from gi.repository import Gio

bus = SessionBus()
bus.con = Gio.DBusConnection.new_for_address_sync(address, None, None, None, None)
```

Still, to solve it cleanly I'll need to add an official support for connecting to a given address.",{},,User,False
155,IssueCommentEvent,2015-03-10 20:44:03+00:00,18305821,Trii/NoseGAE,1928354,esseti,,,60069996,78143986,"I may found the problem. if my test.py file is in the root of the project it brakes, if it's in the folder tests it works.
this is the script if u want to try it out (tested on mac)
`#!/bin/bash
git clone https://github.com/gymcentral/gymcentral.git
cd gymcentral
# maybe create the virtualenv here
# install the requriemntes
pip install -r requirements.txt
git submodule init
git submodule update
curl https://gist.githubusercontent.com/esseti/7f3287166b662bbc470e/raw/00065f3adf1741a16162ae2fc1a692c7849835a3/gistfile1.txt -o cfg.py
# this is unitest, and all the test passes

#this is nose and the first passes
nosetests --with-gae tests/test2.py:APITestCases.test_that_fails
#this fails
nosetests --with-gae test2.py:APITestCases.test_that_fails
`",{},,User,False
159,IssueCommentEvent,2018-05-25 12:19:22+00:00,93703838,ahawker/ulid,22429695,codecov[bot],,,326496301,392037705,"# [Codecov](https://codecov.io/gh/ahawker/ulid/pull/175?src=pr&el=h1) Report
> Merging [#175](https://codecov.io/gh/ahawker/ulid/pull/175?src=pr&el=desc) into [master](https://codecov.io/gh/ahawker/ulid/commit/d293e611d13ddea626c6e0f98503dc310040c27f?src=pr&el=desc) will **not change** coverage.
> The diff coverage is `n/a`.

[![Impacted file tree graph](https://codecov.io/gh/ahawker/ulid/pull/175/graphs/tree.svg?width=650&height=150&src=pr&token=VgBRznerPq)](https://codecov.io/gh/ahawker/ulid/pull/175?src=pr&el=tree)

```diff
@@          Coverage Diff          @@
##           master   #175   +/-   ##
=====================================
  Coverage     100%   100%           
=====================================
  Files           5      5           
  Lines         267    267           
  Branches       58     58           
=====================================
  Hits          267    267
```



------

[Continue to review full report at Codecov](https://codecov.io/gh/ahawker/ulid/pull/175?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/ahawker/ulid/pull/175?src=pr&el=footer). Last update [d293e61...a964556](https://codecov.io/gh/ahawker/ulid/pull/175?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",{},NONE,Bot,False
163,IssueCommentEvent,2018-01-28 12:04:13+00:00,93703838,ahawker/ulid,16239342,pyup-bot,,,292115443,361057776,Closing this in favor of #90,{},CONTRIBUTOR,User,False
164,IssueCommentEvent,2017-08-23 15:49:50+00:00,32288304,aleaxit/gmpy,5619446,videlec,,,237582983,324378890,how is it going? do you need help for something?,{},,User,False
165,IssueCommentEvent,2017-06-22 05:19:16+00:00,32288304,aleaxit/gmpy,1645935,casevh,,,237582983,310278123,I would still like to add mpc support to the C-API. I should be able to work on it this weekend. I should be able to make an alpha release by the end of June.,{},,User,False
173,IssueCommentEvent,2017-06-02 17:58:18+00:00,38900806,aleju/imgaug,11698516,aleju,,,231345690,305866277,"@ahmedmazari-dhatim change `assert isinstance(image, list)` to `assert isinstance(images, list)` (after the line `def _augment_images(...)`).
@RomanSteinberg rot90 will probably be included in the library (when I find the time).",{},,User,False
182,IssueCommentEvent,2018-05-27 21:16:42+00:00,68560140,cs01/pygdbmi,6245453,vivi00790,,,325348474,392372038,"Yes I'm using GdbController, here's my statement:
`self.gdbmi = GdbController(gdb_args=['--quiet', '--interpreter=mi2', debugee_name])`
and all commands go through the `write()` function
I've read the doc you provided and tried to adjust `time_to_check_for_additional_output_sec` to 2 and it works. 
I'll try lower it if I have time, 2 sec block is a bit annoying.  
Thank you :)",{},NONE,User,False
184,IssueCommentEvent,2016-06-15 19:07:00+00:00,44054354,dabeaz/curio,64992,jab,,,159852848,226288547,"Wasn't trying to cramp your style, just saw https://github.com/dabeaz/curio/issues/57#issuecomment-225460590 and said ""I know how to do that!"" Just trying to be helpful.",{},,User,False
192,IssueCommentEvent,2018-08-02 10:12:02+00:00,74120580,fzlee/alipay,1934773,fzlee,,,346922840,409877566,你是用了ISVAlipay 吗， 看报错说的是isv.invalid-app-id'， 其他的问题我不是很清楚了,{},OWNER,User,False
208,IssueCommentEvent,2017-05-01 15:21:30+00:00,6662075,joke2k/faker,89607,fcurella,,,225268713,298353254,Thank you! ✨ ,{},,User,False
221,IssueCommentEvent,2015-06-17 09:52:59+00:00,4576441,kbandla/dpkt,11353127,Saylenty,,,88703152,112741633,"@kbandla , Personally, i would rather implement this feature using OrderedDIct as you've written and write a warning only in the documentation that it can be much slower...",{},,User,False
222,IssueCommentEvent,2016-01-19 11:45:35+00:00,4576441,kbandla/dpkt,200847,kbandla,,,127156992,172826466,"You have a typo in your code. Please check it. Its `struct`, not `structs`",{},,User,False
226,IssueCommentEvent,2018-03-08 10:00:13+00:00,23082318,kipe/enocean,2354108,coveralls,,,303419918,371439446,"
[![Coverage Status](https://coveralls.io/builds/15870948/badge)](https://coveralls.io/builds/15870948)

Coverage decreased (-0.08%) to 91.234% when pulling **7f681fc520e220db62842a6698b260bfbdb518c1 on argorain:master** into **59020a294b28cbf7a2a2daf4a85dfffa8c13901a on kipe:master**.
",{},NONE,User,False
227,IssueCommentEvent,2015-07-10 09:42:41+00:00,4949485,kmike/datrie,105314,hickford,,,94187213,120322464,"Cool. Not that I know. The boon is ""building libdatrie library"" and ""building datrie extension"" show as separate steps in the install.

I learnt it from http://stackoverflow.com/q/16854066/284795


",{},,User,False
