,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url
21,PullRequestEvent,2017-09-28 15:21:40+00:00,55258005,jopohl/urh,18219846,jopohl,,,143679277,,add option to choose icon theme on linux,open,False,334,This PR aims to fix missing icons on some linux distributions with lightweight desktops mentioned in #332.,https://api.github.com/repos/jopohl/urh/issues/334,,,2017-09-28T15:21:37Z,1,65,12,5,OWNER,[],[],[],,,,,[],https://github.com/jopohl/urh/pull/334.patch,https://api.github.com/repos/jopohl/urh/pulls/334/commits
65,PullRequestEvent,2017-12-07 22:58:34+00:00,9896961,dbrgn/RPLCD,105168,dbrgn,,,157118306,,Update README.rst,closed,False,71,"After many failed attempts with a fresh raspberry pi image, lets make this easier for people. a simple explanation that we are using python3, and to use the python3 commands, while keeping the old python2 commands also.",https://api.github.com/repos/dbrgn/RPLCD/issues/71,,2017-12-07T22:58:34Z,2017-12-07T22:58:34Z,1,29,1,1,NONE,[],[],[],,,,,[],https://github.com/dbrgn/RPLCD/pull/71.patch,https://api.github.com/repos/dbrgn/RPLCD/pulls/71/commits
75,PullRequestEvent,2017-12-06 03:41:57+00:00,10031150,emre/kaptan,16239342,pyup-bot,,,156633778,,Update pytest to 3.3.1,open,False,66,"
There's a new version of [pytest](https://pypi.python.org/pypi/pytest) available.
You are currently using **3.3.0**. I have updated it to **3.3.1**



These links might come in handy:  <a href=""https://pypi.python.org/pypi/pytest"">PyPI</a> | <a href=""https://pyup.io/changelogs/pytest/"">Changelog</a> | <a href=""https://github.com/pytest-dev/pytest/issues"">Repo</a> | <a href=""http://pytest.org"">Homepage</a> 



### Changelog
> 
>### 3.3.1

>=========================

>Bug Fixes
>---------

>- Fix issue about ``-p no:&lt;plugin&gt;`` having no effect. (`2920
>  &lt;https://github.com/pytest-dev/pytest/issues/2920&gt;`_)

>- Fix regression with warnings that contained non-strings in their arguments in
>  Python 2. (`2956 &lt;https://github.com/pytest-dev/pytest/issues/2956&gt;`_)

>- Always escape null bytes when setting ``PYTEST_CURRENT_TEST``. (`2957
>  &lt;https://github.com/pytest-dev/pytest/issues/2957&gt;`_)

>- Fix ``ZeroDivisionError`` when using the ``testmon`` plugin when no tests
>  were actually collected. (`2971
>  &lt;https://github.com/pytest-dev/pytest/issues/2971&gt;`_)

>- Bring back ``TerminalReporter.writer`` as an alias to
>  ``TerminalReporter._tw``. This alias was removed by accident in the ``3.3.0``
>  release. (`2984 &lt;https://github.com/pytest-dev/pytest/issues/2984&gt;`_)

>- The ``pytest-capturelog`` plugin is now also blacklisted, avoiding errors when
>  running pytest with it still installed. (`3004
>  &lt;https://github.com/pytest-dev/pytest/issues/3004&gt;`_)


>Improved Documentation
>----------------------

>- Fix broken link to plugin ``pytest-localserver``. (`2963
>  &lt;https://github.com/pytest-dev/pytest/issues/2963&gt;`_)


>Trivial/Internal Changes
>------------------------

>- Update github &quot;bugs&quot; link in ``CONTRIBUTING.rst`` (`2949
>  &lt;https://github.com/pytest-dev/pytest/issues/2949&gt;`_)








*Got merge conflicts? Close this PR and delete the branch. I'll create a new PR for you.*

Happy merging! 🤖
",https://api.github.com/repos/emre/kaptan/issues/66,,,2017-12-06T03:41:56Z,1,1,1,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/emre/kaptan/pull/66.patch,https://api.github.com/repos/emre/kaptan/pulls/66/commits
139,PullRequestEvent,2018-01-17 20:30:02+00:00,5045476,selik/xport,1438164,dsgoldberg,,,163544608,,Add ability to supply a dataset name to xport library.,open,False,15,"As I mentioned in https://github.com/selik/xport/issues/14 - currently the dataset name defaults to 'dataset'.

This pull request adds an optional variable of dataset_name to the from_* functions so that you can provide a dataset_name if needed.",https://api.github.com/repos/selik/xport/issues/15,,,2018-01-17T20:30:02Z,1,26,16,2,NONE,[],[],[],,,,,[],https://github.com/selik/xport/pull/15.patch,https://api.github.com/repos/selik/xport/pulls/15/commits
148,PullRequestEvent,2017-08-18 06:37:38+00:00,82588597,youfou/wxpy,16631068,youfou,,,132647601,,群聊中同一人连续对话不@的情况,closed,False,129,"你好，我没有理解图灵机器人中 `is_last_member(self, msg)` 函数的意义，在群聊中同一人连读对话时，回复中就不会@了",https://api.github.com/repos/youfou/wxpy/issues/129,,2017-08-18T06:37:38Z,2017-08-18T06:37:38Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/youfou/wxpy/pull/129.patch,https://api.github.com/repos/youfou/wxpy/pulls/129/commits
168,PullRequestEvent,2018-02-23 12:04:11+00:00,93703838,ahawker/ulid,16239342,pyup-bot,,,170999302,,pyup.io:  Scheduled daily dependency update on friday,open,False,107,"


## Updates
Here's a list of all the updates bundled in this pull request. I've added some links to make it easier for you to find all the information you need.
<table align=""center"">

<tr>
<td><b>pytest</b></td>
<td align=""center"">3.4.0</td>
<td align=""center"">&raquo;</td>
<td align=""center"">3.4.1</td>
<td>
     <a href=""https://pypi.python.org/pypi/pytest"">PyPI</a> | <a href=""https://pyup.io/changelogs/pytest/"">Changelog</a> | <a href=""https://github.com/pytest-dev/pytest/issues"">Repo</a> | <a href=""http://pytest.org"">Homepage</a> 

</td>

<tr>
<td><b>pytest-mock</b></td>
<td align=""center"">1.6.3</td>
<td align=""center"">&raquo;</td>
<td align=""center"">1.7.0</td>
<td>
     <a href=""https://pypi.python.org/pypi/pytest-mock"">PyPI</a> | <a href=""https://pyup.io/changelogs/pytest-mock/"">Changelog</a> | <a href=""https://github.com/pytest-dev/pytest-mock/"">Repo</a> 

</td>

</tr>
</table>



## Changelogs


### pytest 3.4.0 -> 3.4.1

>### 3.4.1

>=========================

>Bug Fixes
>---------

>- Move import of ``doctest.UnexpectedException`` to top-level to avoid possible
>  errors when using ``--pdb``. (`1810
>  &lt;https://github.com/pytest-dev/pytest/issues/1810&gt;`_)

>- Added printing of captured stdout/stderr before entering pdb, and improved a
>  test which was giving false negatives about output capturing. (`3052
>  &lt;https://github.com/pytest-dev/pytest/issues/3052&gt;`_)

>- Fix ordering of tests using parametrized fixtures which can lead to fixtures
>  being created more than necessary. (`3161
>  &lt;https://github.com/pytest-dev/pytest/issues/3161&gt;`_)

>- Fix bug where logging happening at hooks outside of &quot;test run&quot; hooks would
>  cause an internal error. (`3184
>  &lt;https://github.com/pytest-dev/pytest/issues/3184&gt;`_)

>- Detect arguments injected by ``unittest.mock.patch`` decorator correctly when
>  pypi ``mock.patch`` is installed and imported. (`3206
>  &lt;https://github.com/pytest-dev/pytest/issues/3206&gt;`_)

>- Errors shown when a ``pytest.raises()`` with ``match=`` fails are now cleaner
>  on what happened: When no exception was raised, the &quot;matching &#39;...&#39;&quot; part got
>  removed as it falsely implies that an exception was raised but it didn&#39;t
>  match. When a wrong exception was raised, it&#39;s now thrown (like
>  ``pytest.raised()`` without ``match=`` would) instead of complaining about
>  the unmatched text. (`3222
>  &lt;https://github.com/pytest-dev/pytest/issues/3222&gt;`_)

>- Fixed output capture handling in doctests on macOS. (`985
>  &lt;https://github.com/pytest-dev/pytest/issues/985&gt;`_)


>Improved Documentation
>----------------------

>- Add Sphinx parameter docs for ``match`` and ``message`` args to
>  ``pytest.raises``. (`3202
>  &lt;https://github.com/pytest-dev/pytest/issues/3202&gt;`_)


>Trivial/Internal Changes
>------------------------

>- pytest has changed the publication procedure and is now being published to
>  PyPI directly from Travis. (`3060
>  &lt;https://github.com/pytest-dev/pytest/issues/3060&gt;`_)

>- Rename ``ParameterSet._for_parameterize()`` to ``_for_parametrize()`` in
>  order to comply with the naming convention. (`3166
>  &lt;https://github.com/pytest-dev/pytest/issues/3166&gt;`_)

>- Skip failing pdb/doctest test on mac. (`985
>  &lt;https://github.com/pytest-dev/pytest/issues/985&gt;`_)








### pytest-mock 1.6.3 -> 1.7.0

>### 1.7.0

>-----

>**Incompatible change**

>* ``pytest-mock`` no longer supports Python 2.6 and Python 3.3, following the lead of
>  ``pytest`` and other projects in the community. Thanks `hugovk`_ for the PR (`96`_).

>**Packaging**

>* Fix ``mock`` requirement in Python 2. Thanks `ghisvail`_ for the report (`101`_).

>**Internal**

>* Some tests in ``pytest-mock``&#39;s suite are skipped if assertion rewriting is disabled (`102`_).

>.. _ghisvail: https://github.com/ghisvail
>.. _hugovk: https://github.com/hugovk
>.. _96: https://github.com/pytest-dev/pytest-mock/pull/96
>.. _101: https://github.com/pytest-dev/pytest-mock/issues/101
>.. _102: https://github.com/pytest-dev/pytest-mock/issues/102










That's it for now!

Happy merging! 🤖
",https://api.github.com/repos/ahawker/ulid/issues/107,,,2018-02-23T12:04:11Z,2,2,2,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/ahawker/ulid/pull/107.patch,https://api.github.com/repos/ahawker/ulid/pulls/107/commits
218,PullRequestEvent,2016-08-01 11:16:23+00:00,6662075,joke2k/faker,1044361,cecedille1,,,79552171,,Fix random_sample_unique,open,False,371,"There is a typo in random_sample_unique and it does not work.

I added a test method to ensure it works as expected",https://api.github.com/repos/joke2k/faker/issues/371,,,2016-08-01T11:16:22Z,1,26,1,2,[],[],[],[],,,,,[],https://github.com/joke2k/faker/pull/371.patch,https://api.github.com/repos/joke2k/faker/pulls/371/commits
220,PullRequestEvent,2017-04-05 15:58:53+00:00,6662075,joke2k/faker,132355,singingwolfboy,,,61851421,,Geometry provider,closed,False,337,"This is https://github.com/rbarrois/factory_boy/pull/174 applied to Faker instead.
",https://api.github.com/repos/joke2k/faker/issues/337,,2017-04-05T15:58:53Z,2017-04-05T15:58:53Z,4,76,3,4,[],[],[],[],,,,,[],https://github.com/joke2k/faker/pull/337.patch,https://api.github.com/repos/joke2k/faker/pulls/337/commits
229,PullRequestEvent,2018-04-27 00:40:51+00:00,6662075,joke2k/faker,33437097,confirmationbias616,,,184498226,,Merge pull request #3 from joke2k/master,closed,False,748,"Update April 26, 2018

### What does this changes

Brief summary of the changes

### What was wrong

Description of what was the root cause of the issue.

### How this fixes it

Description of how the changes fix the issue.

Fixes #...
",https://api.github.com/repos/joke2k/faker/issues/748,,2018-04-27T00:40:51Z,2018-04-27T00:40:51Z,1,0,0,0,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/joke2k/faker/pull/748.patch,https://api.github.com/repos/joke2k/faker/pulls/748/commits
230,PullRequestEvent,2018-01-06 22:48:22+00:00,6662075,joke2k/faker,89607,fcurella,,,161395194,,Close #667. Allow past dates within a second,closed,False,671,"### What does this changes

We test for the difference between `start_date` and `end_date` in `date_time_between`. If it's `<= 1`,  we generate a random number between `0.0` and `1.0` by using `random.random()` instead of using `random.randint()`

### What was wrong

When the difference between `start_date` and `end_date` in `date_time_between` is <= 1 second, the call to `random.randomint` fails with a `ValueError`

### How this fixes it

`random.random()` won't raise `ValueError` when the difference is `<= 1`

Fixes #667

  
  ",https://api.github.com/repos/joke2k/faker/issues/671,2018-01-06T22:48:22Z,2018-01-06T22:48:22Z,2018-01-06T22:48:22Z,1,8,1,2,COLLABORATOR,[],[],[],fcurella,89607,User,False,[],https://github.com/joke2k/faker/pull/671.patch,https://api.github.com/repos/joke2k/faker/pulls/671/commits
