,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
449,ReleaseEvent,2018-02-01 11:18:19+00:00,115020006,doudz/zigate,1262548,doudz,,,published,0.6.0,,
809,ReleaseEvent,2017-02-18 10:30:17+00:00,63603286,cvium/irc_bot,675118,cvium,,,published,1.0.29,,
1501,ReleaseEvent,2017-10-27 09:32:32+00:00,62424052,althonos/pronto,8660647,althonos,,,published,v0.8.0,,"Release v0.8.0
* Allow creating an Ontology directly from a stream
* Allow data-based parser discovery using a 1KiB data block
* Improve README
* Drop CI support for Python 2.6"
1758,ReleaseEvent,2016-01-30 15:39:58+00:00,11380094,msiemens/tinydb,1873922,msiemens,,,published,v2.0.0,v2.0.0,
1795,ReleaseEvent,2018-06-30 14:01:31+00:00,32190038,ratal/mdfreader,5404948,ratal,,,published,v2.7.8,bug fixes,"* fixed bugs in dataRead, missing return in some cases
* write3 bug with unicode handling of metadata
* bug in plot with only one raster, wrong parsing of masterChannelList
* bug in function converting bits into bytes, wrong calculation for small string channel below length 8bytes"
1868,ReleaseEvent,2016-09-03 13:09:37+00:00,23023249,thefab/tornadis,303097,thefab,,,published,0.7.1,0.7.1,
2274,ReleaseEvent,2017-06-05 19:55:04+00:00,63892846,samuelcolvin/arq,4039449,samuelcolvin,,,published,v0.8.1,v0.8.1,See HISTORY.rst.
2620,ReleaseEvent,2017-01-29 17:52:08+00:00,37439982,jeffrimko/Qprompt,1689242,jeffrimko,,,published,qprompt-0.8.2,qprompt-0.8.2,Release of Qprompt for version `0.8.2`.
3226,ReleaseEvent,2018-08-03 04:29:47+00:00,79981521,raghur/easyblogger,516267,raghur,,,published,v3.1.0,Publish date,"* Support setting publish date of a post with `--date` argument post & update commands as well as in yaml/toml frontmatter
* multiple dependency updates

https://pypi.org/project/EasyBlogger/3.1.0/
"
3568,ReleaseEvent,2018-08-14 22:03:53+00:00,27930623,dgasmith/opt_einsum,1769841,dgasmith,,,published,v2.1.1,v2.1.1,Minor tweak to release procedure.
3639,ReleaseEvent,2018-07-25 19:36:06+00:00,67173280,jeffreydwalter/arlo,567047,jeffreydwalter,,,published,1.1.6,Current Release,"This is the current release from master.

You should prefer to use ```pip install arlo``` if you just want to install and use this library."
3786,ReleaseEvent,2017-08-21 20:24:10+00:00,16967699,prjemian/spec2nexus,2279984,prjemian,,,published,2017.901.1,2017.901.1,"Python 3 now supported

* see [release notes](https://github.com/prjemian/spec2nexus/wiki/releasenotes__2017-09-python3)
* Released during Great American Solar Eclipse (2017-08-21)
"
3991,ReleaseEvent,2018-04-19 02:33:10+00:00,130142169,david-leon/Dandelion,23473037,david-leon,,,published,v0.14.4,stable_v0.14.4,
4064,ReleaseEvent,2017-08-10 20:21:42+00:00,4314068,gvalkov/python-evdev,190997,gvalkov,,,published,v0.7.0,,
4467,ReleaseEvent,2017-01-17 02:55:07+00:00,57872901,facelessuser/backrefs,1055125,facelessuser,,,published,1.0.1,1.0.1,"## 1.0.1 Releases

> Jan 16, 2017

- **FIX**: Fixes for Python 3.6.
"
4645,ReleaseEvent,2016-11-03 13:38:32+00:00,14489530,petrjasek/eve-elastic,179249,petrjasek,,,published,0.3.6,,
4661,ReleaseEvent,2017-12-05 17:28:34+00:00,45240797,revesansparole/pkglts,13200498,revesansparole,,,published,v0.2.0,realease title second,release message second
4703,ReleaseEvent,2016-07-04 20:31:21+00:00,58070676,thombashi/sqlitebiter,15517661,thombashi,,,published,v0.1.3,,"- Fix conversion error when data include version strings (such as ""3.3.5"") "
5316,ReleaseEvent,2018-02-19 17:58:33+00:00,13421726,wndhydrnt/python-oauth2,3942978,wndhydrnt,,,published,v1.1.0,v1.1.0,"Improvements:

  - Drop support for Python 2.6
  - Drop support for Python 3.2
  - Drop support for Python 3.3
  - Add error message to response for bad redirect URIs

Bugfixes:

  - Fix an exception when requesting an unknown URL on Python 3.x"
5402,ReleaseEvent,2016-01-17 19:34:13+00:00,40718289,byt3bl33d3r/CrackMapExec,5151193,byt3bl33d3r,,,published,v2.3,CrackMapExec v2.3,"- Added MSSQL support
- Added flags to enumerate MSSQL DB instances 
- Added flags to enable/disable xp_cmdshell in MSSQL DBs
- Added flag to execute commands via xp_cmdshell
- Refactored logging for readability and parsing  (might still need some work)
- Targets are now accepted in Nmap style format
- Fixed bug where issuing a WMI query when passing-the-hash would cause an error
- Powershell process architecture is now auto selected based on payload
- Added flag to force Powershell process architecture"
5538,ReleaseEvent,2016-04-08 18:01:20+00:00,55742062,pasztorpisti/kwonly-args,1058990,pasztorpisti,,,published,v1.0.5,Improved doc changes and minor code change,"- Added the ""Why use keyword-only arguments?"" section to README.rst.
- Under python3 we use `inspect.getfullargspec()` instead of the older `inspect.getargspec()`."
6103,ReleaseEvent,2017-08-28 15:42:51+00:00,46424806,nkgilley/python-ecobee-api,1507498,nkgilley,,,published,0.0.8,0.0.8,
6900,ReleaseEvent,2016-11-21 10:16:21+00:00,60687417,camptocamp/marabunta,417223,guewen,28109,camptocamp,published,0.5.1,0.5.1,"* Fix: marabunta processes run concurrently all tried to run the migration, this is better handled with a PostgreSQL advisory lock now"
7532,ReleaseEvent,2016-08-03 12:14:14+00:00,30642061,sanger-pathogens/ariba,4937411,martinghunt,130803,sanger-pathogens,published,v2.1.0,Version 2.1.0,"Changes:
- report het snps for noncoding sequences
- add plasmidfinder
- write all assemblies to a single file at the end
- better naming of clusters when using argannot

Bug fixes:
- off by one error in ref and contig positions of variants in some report lines
- samtools/bcftools parameters changed for snp calling. Diploid assumption was making some Q scores zero, so got filtered out when they shouldn't have
- cluster naming fixed (was getting broken by vfdb)
- catch when no proper pairs mapped and nothing gets assembled. Writes empty report instead of crashing.
"
7779,ReleaseEvent,2018-03-21 14:49:46+00:00,2339473,bigcommerce/bigcommerce-api-python,8922457,bookernath,186342,bigcommerce,published,bigcommerce-0.18.0,bigcommerce-0.18.0,* New method for auto-paginating resources (thanks @surbas !)
8411,ReleaseEvent,2016-06-24 15:35:41+00:00,8649830,paypal/PayPal-Python-SDK,9042244,sankarbhavanib,476675,paypal,published,v1.11.6,v1.11.6,"* Enabled Third Party Invoicing [#138](https://github.com/paypal/PayPal-Python-SDK/pull/138).
* Enabled Headers in Oauth calls [#134](https://github.com/paypal/PayPal-Python-SDK/pull/134).
* Updated requirements [#126](https://github.com/paypal/PayPal-Python-SDK/pull/126).
* Make sure the subscription start_date is in the future [#125](https://github.com/paypal/PayPal-Python-SDK/pull/125).
* Fix variable name typo in payment test [#117](https://github.com/paypal/PayPal-Python-SDK/pull/117)."
9075,ReleaseEvent,2017-10-29 18:50:57+00:00,83166812,cs50/check50,20504399,bot50,788676,cs50,published,v2.2.0,v2.2.0,
9148,ReleaseEvent,2018-07-18 21:09:14+00:00,116993570,nasa/cumulus-message-adapter,25321557,cumulusgit,848102,nasa,published,v1.0.5,v1.0.5,
9174,ReleaseEvent,2016-04-01 04:31:11+00:00,7507548,materialsproject/fireworks,986759,computron,867057,materialsproject,published,v1.2.6,,
9289,ReleaseEvent,2018-07-10 20:23:57+00:00,51204639,sagemath/cysignals,1423682,malb,982721,sagemath,published,1.7.2,,
