,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
2,IssueCommentEvent,2016-06-03 09:32:24+00:00,35384742,xi/ldif3,202576,xi,,,153591981,223534261,I merged the fixed and published it in 3.2.0,{},,User,False
13,IssueCommentEvent,2016-02-18 18:59:46+00:00,35725821,b3j0f/conf,4390126,Leryan,,,134611036,185860215,"Well, I might just give an extra bit of explanation:

By « bad format », I don't mean checking for the right values or the rights keys, I mean checking the basic syntax of the file being read by b3j0f.conf. Just as simple as that.",{},,User,False
19,IssueCommentEvent,2015-11-20 14:47:39+00:00,46566669,jaraco/irc,308610,jaraco,,,118055756,158420941,"Thanks progrhed.

----------------------------------------
Original comment by: Jason R. Coombs
",{},,User,False
20,IssueCommentEvent,2017-09-30 14:09:37+00:00,55258005,jopohl/urh,18219846,jopohl,,,261387171,333310987,"Thanks for this test,  so now we know it is nothing OS X exclusive.

Could you try if the high sampling rates with B200 are working in other applications like GNU Radio?",{},OWNER,User,False
26,IssueCommentEvent,2017-02-22 05:18:18+00:00,55258005,jopohl/urh,24809488,stevevaius77,,,209056236,281572182,"Same result :(
""Will not regenerate UI, because script cant be found. This is okay in
release.
This application failed to start because it could not find or load the Qt
platform plugin ""windows""
in """".

Reinstalling the application may fix this problem.""

On Wed, Feb 22, 2017 at 7:18 AM, William Gaylord <notifications@github.com>
wrote:

> I am able to run it. Easiest way to launch is python -m urh.main
>
> —
> You are receiving this because you were mentioned.
> Reply to this email directly, view it on GitHub
> <https://github.com/jopohl/urh/issues/141#issuecomment-281564635>, or mute
> the thread
> <https://github.com/notifications/unsubscribe-auth/AXqQENXqxH34J26tBITHMJ6Hdf9AVialks5re7cngaJpZM4MG8Dr>
> .
>
",{},,User,False
30,IssueCommentEvent,2017-03-01 09:48:39+00:00,55258005,jopohl/urh,18219846,jopohl,,,210915513,283293958,"What does 
```
echo $PATH
```
give you?",{},,User,False
49,IssueCommentEvent,2018-03-27 04:32:16+00:00,74004167,Kyria/EsiPy,126238,EricE,,,308312041,376393906,"Thanks again for all the help, it got me over the rough spot and I'm off and running.",{},NONE,User,False
50,IssueCommentEvent,2017-11-01 22:41:50+00:00,18603138,WoLpH/mt940,212753,FelixSchwarz,,,266441134,341264985,"Thanks a lot - latest git fixes the problem me.

@sbi: Maybe we can close this ticket now? ",{},NONE,User,False
52,IssueCommentEvent,2017-08-21 07:37:26+00:00,18603138,WoLpH/mt940,915972,wieslawmlynarski,,,131017766,323669166,"HI,
So I wrote in the past mt940 parsers, and I had the same issue with the dates.
And I implemented that only for decemeber and january, assuming that statements are daily.
Because the entry_date might be next year.
So if value date (date) month is 12 and entry date month is 01 I add +1 year to entry date.
What they are writing on swift specification
https://www2.swift.com/uhbonline/books/public/en_uk/usgf_20160722/index.htm?subpage=mt940-11-field-86.htm

> The SWIFT System validates subfield 2, Entry Date (Date in reduced ISO form), using current System Year (Error code(s): T50).
So you can also assume the user will interpret the date him self. or use the opening or closing balance date.

@rjroos for me when you download a statement for 3 years it looks more like mt942 operation history format. I think the general case is that statements are generated per day/month. because it does not give any value to provide bank statements every 3 years.


",{},,User,False
55,IssueCommentEvent,2015-10-03 18:07:33+00:00,20479128,amol-/depot,10010231,landscape-bot,,,109566629,145273563,"[![Code Health](https://landscape.io/badge/231823/landscape.svg?style=flat)](https://landscape.io/diff/219329)
Repository health decreased by 0.52% when pulling **[34ba16d](https://github.com/NotANormalNerd/depot/commit/34ba16d1f8445a708956cc592e731010fcf13676) on NotANormalNerd:metadata** into **[0545500](https://github.com/amol-/depot/commit/05455001b8cb7d54f0576325ff360cbe578a67cb) on amol-:master**.

 * [8 new problems were found](https://landscape.io/diff/219329) (including 0 errors and 2 code smells).
 * No problems were fixed.",{},,User,False
57,IssueCommentEvent,2017-02-15 19:06:36+00:00,27924304,cdent/gabbi,34498,cdent,,,207894834,280106541,"This looks smart, the test you added in hogarthww/gabbi-tools#1 ought to work for this as well, at least in terms of covering things in a functional sense (which is the more common mode of testing in gabbi). If you want to commit one using httpbin as you've done over there, that's fine, or make a change to simple_wsgi. If you do the former I'll probably follow up later with the change to use simple_wsgi instead (so that external network calls are avoided).",{},,User,False
115,IssueCommentEvent,2016-08-04 18:50:03+00:00,1258258,gotcha/ipdb,720060,GuyHoozdis,,,165335733,237647487,"I could be wrong, but my understanding of the issue is that packages like _nose_ or _pytest_ take over _stdout_ in a way that causes problems for any debugger.  That is why they offer an argument like `--nocapture` or `--capture=no`.

I suspect that when you added the line `term = import_module(['IPython.terminal.interactiveshell'], ""TerminalInteractiveShell"")` you have invoked some code that un-does or overwrites the _stdout_ trickery that the test framework did and that is why your _patch_ worked.

> Not all applications have an arg like that
Are you referring to _ honcho_?  If _ honcho_ is fiddling with _stdout_ and doesn't offer an argument to disable that behavior, then bug should be filed against their application - not _ipdb_.

https://github.com/gotcha/ipdb#issues-with-stdout",{},,User,False
116,IssueCommentEvent,2015-07-08 10:35:34+00:00,1258258,gotcha/ipdb,28710,vmalloc,,,52980749,119536230,It seems 0.8.1 fixes the issue. Thanks!,{},,User,False
119,IssueCommentEvent,2018-08-17 12:47:32+00:00,65468547,jd/tenacity,2644,jd,,,348941806,413854562,You can use `before` and check the value of `trial_number` that is being passed.,{},OWNER,User,False
128,IssueCommentEvent,2015-06-02 16:50:39+00:00,5450742,klen/pylama,828007,DXist,,,67075020,108012767,In my case pylama doesn't ignore D102 errors when I put it in `ini` file. I have to specify this ignore using `--ignore` CLI argument.,{},,User,False
132,IssueCommentEvent,2015-05-31 16:44:51+00:00,4946406,mher/flower,1488499,Melevir,,,81609510,107222705,Thanks for the report. Will fix this in a couple of days.,{},,User,False
133,IssueCommentEvent,2016-08-11 16:46:22+00:00,4946406,mher/flower,20778174,gtangquri,,,160274579,239219451,"well, to be fair, it shows the format to use [here](http://flower.readthedocs.io/en/latest/config.html#broker-api)",{},,User,False
139,IssueCommentEvent,2016-03-05 05:08:12+00:00,4946406,mher/flower,691049,mher,,,119596777,192576426,"Fixed, thanks!",{},,User,False
159,IssueCommentEvent,2018-02-05 08:30:24+00:00,82588597,youfou/wxpy,24956551,mapleflow,,,294296713,363013666,bot --user test --start-time now,{},NONE,User,False
161,IssueCommentEvent,2017-06-15 07:30:57+00:00,82588597,youfou/wxpy,6804419,gudukuaile,,,235507908,308652401,"应该是多线程吧？
@app.route('/ok')
def ok():
    my_friends = bot.friends()
    return render_template('ok.html',mf=my_friends)

class MyTheard(threading.Thread):
    def run(self):
        global bot
        qr_path = 'static/qrcode.png'

        def qr_callback(**kwargs):
            with open(qr_path, 'wb') as fp:
                fp.write(kwargs['qrcode'])
        bot = Bot('bot.pkl',qr_callback=qr_callback)

if __name__ == '__main__':

    my = MyTheard()
    my.start()
    app.run(debug=True)

这是我的代码，我在MyTheard类中定义了一个global bot
现在可以实现我的要求了。
这样的代码是不是很糟糕啊？
刚开始自学python，没有系统的学习，用到什么功能才学习什么功能。",{},,User,False
167,IssueCommentEvent,2018-06-22 02:19:25+00:00,112070868,DIYer22/boxx,19172379,zodiac911,,,334721145,399300210,Python 3.6 Windows 环境,{},NONE,User,False
173,IssueCommentEvent,2015-11-27 10:45:37+00:00,20857415,Kuniwak/vint,1401448,Coacher,,,119165564,160111059,Oooohhh yeahhh. :satisfied:,{},,User,False
179,IssueCommentEvent,2016-08-18 14:16:19+00:00,18305821,Trii/NoseGAE,638073,Trii,,,134496776,240736294,"> Or, maybe, it's just a bad idea to use any api there.
I am going to go with this. I wouldn't use any api as an import side effect. If you are going to include api calls in there, they should be inside of a function that you call after the fact.",{},,User,False
184,IssueCommentEvent,2018-03-24 12:14:57+00:00,93703838,ahawker/ulid,22429695,codecov[bot],,,308256104,375882089,"# [Codecov](https://codecov.io/gh/ahawker/ulid/pull/125?src=pr&el=h1) Report
> Merging [#125](https://codecov.io/gh/ahawker/ulid/pull/125?src=pr&el=desc) into [master](https://codecov.io/gh/ahawker/ulid/commit/a4331cd4689e9817b7798687bc85d76ffb3bde95?src=pr&el=desc) will **not change** coverage.
> The diff coverage is `n/a`.

[![Impacted file tree graph](https://codecov.io/gh/ahawker/ulid/pull/125/graphs/tree.svg?token=VgBRznerPq&src=pr&height=150&width=650)](https://codecov.io/gh/ahawker/ulid/pull/125?src=pr&el=tree)

```diff
@@          Coverage Diff          @@
##           master   #125   +/-   ##
=====================================
  Coverage     100%   100%           
=====================================
  Files           5      5           
  Lines         267    267           
  Branches       58     58           
=====================================
  Hits          267    267
```



------

[Continue to review full report at Codecov](https://codecov.io/gh/ahawker/ulid/pull/125?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/ahawker/ulid/pull/125?src=pr&el=footer). Last update [a4331cd...3254958](https://codecov.io/gh/ahawker/ulid/pull/125?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",{},NONE,Bot,False
188,IssueCommentEvent,2017-11-24 16:55:08+00:00,32288304,aleaxit/gmpy,1645935,casevh,,,237582983,346868552,"My opinion is that pip is broken - it should prefer source installation by default and only use wheels if requested (or if installation from source fails). But pip is broken in other ways, too.

I may revert to the distribution method used in 2.0.x. I distributed source and Windows wheels. I'd prefer not to distribute wheels at all but compiling on Windows is just too hard and the python.org versions are just too common.

I've also thought of making gmpy2 distributed as exclusively source only and creating a separate PyPi project called win-gmpy2. Then installing Windows wheels would just be ""pip install win-gmpy2"".

",{},COLLABORATOR,User,False
200,IssueCommentEvent,2016-07-11 23:47:20+00:00,10074815,berdario/pew,1102938,albertfilice,,,138254699,231898836,I'm seeing this problem as well,{},,User,False
205,IssueCommentEvent,2017-10-23 14:39:16+00:00,34402403,bndr/pipreqs,2354108,coveralls,,,267693177,338680812,"
[![Coverage Status](https://coveralls.io/builds/13843163/badge)](https://coveralls.io/builds/13843163)

Coverage decreased (-0.6%) to 71.548% when pulling **8d0c3559bf6ff999f2c678bb055cdea75d8b8559 on dxsh:master** into **755e20196a1da202d5231fc659be3eed87161d2c on bndr:master**.
",{},NONE,User,False
210,IssueCommentEvent,2015-11-09 08:36:50+00:00,11978405,chjj/term.js,381300,yoshiokatsuneo,,,115829305,154997074,"To test with tty.js, following patch need to be applied.
```
/usr/local/lib/node_modules/tty.js/static (master)$ diff -u tty.js-orig tty.js
--- tty.js-orig	2015-11-04 17:03:14.000000000 +0900
+++ tty.js	2015-11-04 17:06:53.000000000 +0900
@@ -302,7 +302,10 @@
 Window.prototype.focus = function() {
   // Restack
   var parent = this.element.parentNode;
-  if (parent) {
+  if (parent && this.element != parent.lastChild) {
+    if (Terminal.focus) {
+        Terminal.focus.blur();
+    }
     parent.removeChild(this.element);
     parent.appendChild(this.element);
   }
@@ -637,7 +640,9 @@
 Tab.prototype._focus = Tab.prototype.focus;
 
 Tab.prototype.focus = function() {
-  if (Terminal.focus === this) return;
+  var prevFocus = Terminal.focus;
+  this._focus();
+  if (prevFocus === this) return;
 
   var win = this.window;
 
@@ -661,7 +666,7 @@
 
   this.handleTitle(this.title);
 
-  this._focus();
+  // this._focus();
 
   win.focus();
 
```",{},,User,False
211,IssueCommentEvent,2015-08-26 09:03:00+00:00,11978405,chjj/term.js,892318,urish,,,94917722,134905460,+1,{},,User,False
215,IssueCommentEvent,2017-02-03 08:38:55+00:00,44054354,dabeaz/curio,307167,jkbbwr,,,204684379,277193212,`IPV6_V6ONLY` What about non ipv6 networks?,{},,User,False
216,IssueCommentEvent,2017-03-02 06:46:09+00:00,44054354,dabeaz/curio,609896,njsmith,,,206846221,283570900,"@milesrout: actually that decorator effectively ""comes stock"" on native generators -- there are some thread-local finaliser callbacks in `sys` that they call automatically. So it's certainly possible to do something like that (though it would need to be more like a `curio.spawn` than a `curio.run`). But the problem is that then suddenly – with no warning to the user – you have arbitrarily complex chunks of code getting pulled out of their original task and running at another time, concurrently with code that might not be expecting it, without the original context like task-local storage and timeouts (!!), and with any exceptions disappearing into the ether. Arguably the major principle underlying curio's whole design is to avoid that kind of implicit concurrency and loss-of-context, so it would be unfortunate to reintroduce it here.

Making the client code ""uglier"" is unfortunate, but I'd rather a bit of ugly syntax to a lot of ugly semantics :-).

If you want to read more about this argument, it's a [major theme in this blog post](https://vorpus.org/blog/some-thoughts-on-asynchronous-api-design-in-a-post-asyncawait-world/).",{},,User,False
219,IssueCommentEvent,2017-01-28 17:49:19+00:00,44054354,dabeaz/curio,609896,njsmith,,,203807011,275862866,"@dabeaz: are you aware of the multiprocessing module's
set_start_method(""spawn"") option? It enables the Windows-style spawn each
child from scratch strategy everywhere instead of using forking. (Another
bonus: works on Windows.) The downside is that you become more limited in
what kinds of objects you can pass to workers.

Dask and joblib are some existing projects in this area btw.
",{},,User,False
222,IssueCommentEvent,2018-02-21 11:20:03+00:00,44054354,dabeaz/curio,2698246,imrn,,,298081977,367295338,"Does contect manager wait for the completion of the thread or just
submit the code and carry on? Will it have both modes or any other?
",{},NONE,User,False
224,IssueCommentEvent,2016-09-22 16:15:20+00:00,309235,gmr/rejected,300834,sieben,,,152839508,248951458,"Also on modern ubuntu which are quite common, /var/run/syslog is now /var/run/systemd/journal/syslog",{},,User,False
226,IssueCommentEvent,2017-03-31 03:40:04+00:00,5021892,hgrecco/pint,278566,hgrecco,,,210508222,290607648,bors r+,{},,User,False
227,IssueCommentEvent,2016-03-21 00:51:42+00:00,5021892,hgrecco/pint,278566,hgrecco,,,142220071,199072313,"We have only recently stabilized  `Unit` for the public API and that is why pickle support is not there yet. We should do it. Having said that, I have never required such thing as most of the time I am using `Quantity` objects.

By the way ... have you seen my new library [Serialize](https://github.com/hgrecco/serialize) It is a wrapper around 8 different formats that makes saving and loading easy. Even for custom classes.
",{},,User,False
229,IssueCommentEvent,2017-05-10 16:01:26+00:00,5021892,hgrecco/pint,221526,dopplershift,,,227642466,300530044,cc @kgoebber,{},,User,False
236,IssueCommentEvent,2015-11-09 15:21:17+00:00,6662075,joke2k/faker,89607,fcurella,,,115871711,155093910,Nice work! Thank you! :sparkles: ,{},,User,False
241,IssueCommentEvent,2018-04-26 11:16:42+00:00,6662075,joke2k/faker,33437097,confirmationbias616,,,316548312,384603421,"Sorry for all the commits - I'm still very new at this whole GitHub Flow thing. 

And also, thanks for pushing me to add some tests for my original commit. I was intimidated at first because I had never dealt with test automation or unit tests before. This has introduced me to a whole new facet of software engineering! 😁 ",{},CONTRIBUTOR,User,False
248,IssueCommentEvent,2015-04-16 20:40:44+00:00,6662075,joke2k/faker,89607,fcurella,,,69004248,93834910,Thank you very much! 🇺🇸,{},,User,False
250,IssueCommentEvent,2017-03-20 16:31:42+00:00,4576441,kbandla/dpkt,14239619,kylekeppler,,,214449830,287816546,Perfect. Guess I haven't used any depreciated methods as I haven't seen the Warning yet.,{},,User,False
251,IssueCommentEvent,2016-03-08 13:14:29+00:00,4576441,kbandla/dpkt,200847,kbandla,,,139197773,193780287,"This is an extremely open-ended question. I am going to assume this is in relation with the other pcaps you posted, which has malformed ICMP traffic. 

Here is a very hacky way to get what you want:
```
for ts, buf in pcap:
    ip = dpkt.ip.IP(buf)
    print ip_to_str(ip.src), ip_to_str(ip.dst)
    if ip.p == dpkt.ip.IP_PROTO_ICMP:
        try:
            icmp = dpkt.icmp.ICMP(ip.data)
            # normal packet
        except Exception as e:
            # malformed icmp packet
            print 'Malformed'
```
",{},,User,False
252,IssueCommentEvent,2016-12-01 22:31:11+00:00,4576441,kbandla/dpkt,6134010,wmnsk,,,192211508,264316041,"@obormot
Oh sorry I misunderstood the point. I'll check my code again and get back to you. Thanks!",{},,User,False
256,IssueCommentEvent,2016-02-19 11:45:29+00:00,23082318,kipe/enocean,1581122,kipe,,,134602376,186183926,"Well, it does and it doesn't. `Packet.data` includes the whole data, including stuff like `RORG`, `Sender ID` etc, which are not included in EEP.
The idea of this issue is to separate the message to `Packet.data`, `Packet.optional_data`, `Packet.sender`, all of which correspond to the logical parts of the documentation.",{},,User,False
257,IssueCommentEvent,2015-09-15 22:07:34+00:00,4949485,kmike/datrie,185856,superbobry,,,106186829,140560345,It is present in the (yet unreleased) `master` version since 4bb5493ce269cc0773afc15a1a3ee2a677c32757. ,{},,User,False
278,IssueCommentEvent,2016-09-06 20:38:15+00:00,33614304,nvbn/thefuck,1114542,nvbn,,,175285734,245082984,Thanks!,{},,User,False
310,IssueCommentEvent,2015-08-15 10:51:21+00:00,33614304,nvbn/thefuck,3751788,mcarton,,,101040824,131338714,It seems `pip` ignored that [*extras_require*](https://github.com/pypa/pip/issues/7) kind of marker until [version 6.0](https://github.com/pypa/pip/pull/2153).,{},,User,False
