,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
2,IssueCommentEvent,2018-03-22 22:41:16+00:00,10525728,eofs/aws,2894521,kteague,,,89649544,375481089,"For the love of all that is good and holy on this green earth, please rename this package!",{},NONE,User,False
41,IssueCommentEvent,2016-10-17 09:09:32+00:00,10156090,klen/mixer,90699,klen,,,149320256,254153688,Thank you!,{},,User,False
54,IssueCommentEvent,2016-03-30 20:37:51+00:00,31894637,amol-/dukpy,834719,azazel75,,,144579147,203624749,"thank you very much, I'll test it ASAP!",{},,User,False
58,IssueCommentEvent,2017-03-03 11:45:51+00:00,27924304,cdent/gabbi,34498,cdent,,,211590895,283934181,"Looking over my own code again, and realizing I've not had enough coffee, I'm not entirely sure that my first comment above is 100% correct, but the gist is: To get things to work across all the substitutions, not just $RESPONSE, `replace_template` is a good starting point. Ideally whatever the solution it would come with a lot of tests that try to explore the corner cases.

Thanks a lot for looking into this. It's a tricky thing that's made more tricky by the way in which some of the functionality grew organically so getting some clarity can be hard. I'm sure we can work something out with a bit of iteration.

With regard to you comments about performance: The string and digit tests make sense (whatever the solution is and wherever we put it in the code) but I wouldn't stress too much about performance until we are sure we have a fully working solution. If it proves to be slow we can tune from there.",{},,User,False
63,IssueCommentEvent,2018-06-12 16:37:15+00:00,93209191,cemsbr/yala,8655789,codecov-io,,,331664816,396654751,"# [Codecov](https://codecov.io/gh/cemsbr/yala/pull/99?src=pr&el=h1) Report
> Merging [#99](https://codecov.io/gh/cemsbr/yala/pull/99?src=pr&el=desc) into [master](https://codecov.io/gh/cemsbr/yala/commit/0a2ba955c1049038f713ea30dad70f9b3a339635?src=pr&el=desc) will **not change** coverage.
> The diff coverage is `n/a`.

[![Impacted file tree graph](https://codecov.io/gh/cemsbr/yala/pull/99/graphs/tree.svg?width=650&height=150&src=pr&token=SNtkPj7xgt)](https://codecov.io/gh/cemsbr/yala/pull/99?src=pr&el=tree)

```diff
@@           Coverage Diff           @@
##           master      #99   +/-   ##
=======================================
  Coverage   90.84%   90.84%           
=======================================
  Files           5        5           
  Lines         273      273           
  Branches       42       42           
=======================================
  Hits          248      248           
  Misses         16       16           
  Partials        9        9
```



------

[Continue to review full report at Codecov](https://codecov.io/gh/cemsbr/yala/pull/99?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/cemsbr/yala/pull/99?src=pr&el=footer). Last update [0a2ba95...21e8eb4](https://codecov.io/gh/cemsbr/yala/pull/99?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",{},NONE,User,False
76,IssueCommentEvent,2017-01-05 12:28:07+00:00,9896961,dbrgn/RPLCD,8051577,sumarouno,,,198679978,270633278,yes of course. but not tonight. i'm not with my CHIP right know. I'll give a report to you then,{},,User,False
117,IssueCommentEvent,2016-07-08 12:18:31+00:00,1258258,gotcha/ipdb,2516077,michelesr,,,48141809,231345244,Why is this issue closed? History across different sessions is still unavailable.,{},,User,False
125,IssueCommentEvent,2016-10-29 04:58:41+00:00,5450742,klen/pylama,98758,czchen,,,157109798,257071251,"@klen 

Can you help to clarify the license of `pylama/__init__.py`. Is it BSD or LGPL?

We want to provide `pylama` into Debian, and this is the only thing we need to fix before uploading.",{},,User,False
130,IssueCommentEvent,2017-09-14 23:40:25+00:00,4946406,mher/flower,691049,mher,,,257710351,329637687,`format_task` is not currenly supported by `TaskViiew`. @kecorbin can you open a pool request? You can move the current implementation of `format_task` to `BaseHandler` and call it from `TaskView` and `TasksDataTable`,{},OWNER,User,False
133,IssueCommentEvent,2017-08-21 04:18:58+00:00,95191952,rainx/pytdx,11537812,yutiansut,,,251469737,323643037,"全市场实时行情 是单指last_price吗
",{},,User,False
