,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url,partition,commit_list
5,PullRequestEvent,2016-01-11 04:17:56+00:00,7470121,wuub/rxv,54435,Raynes,,,55585819,,Fix a typo: ReponseException -> ResponseException,open,False,16,"This is, of course, a breaking change but... It hurts to type out `ReponseException` in my code so I thought I'd propose it anyways.",https://api.github.com/repos/wuub/rxv/issues/16,,,2016-01-11T04:17:55Z,1,3,3,2,[],[],[],[],,,,,[],https://github.com/wuub/rxv/pull/16.patch,https://api.github.com/repos/wuub/rxv/pulls/16/commits,405,"['bd8734d5d020dd4a4880f92e3ef34a07082ec6fb', 'fcc78e0f4873833e8e9f0c47aea893b4c3a27e3c', 'fff7d7442c697b131a8df714946a9c3b89a76ae0', '25263344322edfadc013f544580968a585fd6bdc']"
72,PullRequestEvent,2017-02-10 10:52:16+00:00,55258005,jopohl/urh,18219846,jopohl,,,105605865,,Editablesend,open,False,127,fix #120 ,https://api.github.com/repos/jopohl/urh/issues/127,,,2017-02-10T10:52:16Z,14,31531,25634,29,[],"[{'login': 'jopohl', 'id': 18219846, 'avatar_url': 'https://avatars.githubusercontent.com/u/18219846?v=3', 'gravatar_id': '', 'url': 'https://api.github.com/users/jopohl', 'html_url': 'https://github.com/jopohl', 'followers_url': 'https://api.github.com/users/jopohl/followers', 'following_url': 'https://api.github.com/users/jopohl/following{/other_user}', 'gists_url': 'https://api.github.com/users/jopohl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jopohl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jopohl/subscriptions', 'organizations_url': 'https://api.github.com/users/jopohl/orgs', 'repos_url': 'https://api.github.com/users/jopohl/repos', 'events_url': 'https://api.github.com/users/jopohl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jopohl/received_events', 'type': 'User', 'site_admin': False}]",[],[],,,,,[],https://github.com/jopohl/urh/pull/127.patch,https://api.github.com/repos/jopohl/urh/pulls/127/commits,405,"['e5c1eca82f3195103dc777436b0882a8c2046661', '304e5212f2785616f628e3e8868b784a060d70b5', 'ee57cc5abc5e2819b6db6bec80c18bdcfddb464c', '7eece73288278941528b5afead1f7c7c55c39335', '9aab77102af5e3c1cf85a1ee9c314f245cbdbd8c', '59e0464af75e24e927d69b477feefa1efbe27729', '96164665cca3dcea702ac4eff354cba95241a853', '3f6f31ebe662ba23de19ded8723a407a386162db', '6cbd1bb824e0c6e6408a53d2953e4404ba06fc30', '833b6c84649804339f648cdf103e1bd136990596', '413989b089de0ae215585dc1bf1cd18e8bc24ee5', '409c3985c2c271abad532be5062e3d9cb03bc4bb', '98d75ee2b5cddd065960e89f5bb484c3b8dffb6a', '8618a78b3e10c1982bb8e4cb1f3099b0db0c21a7']"
81,PullRequestEvent,2018-06-22 14:06:42+00:00,55258005,jopohl/urh,18219846,jopohl,,,196748460,MDExOlB1bGxSZXF1ZXN0MTk2NzQ4NDYw,move desktop file to data folder,open,False,473,,https://api.github.com/repos/jopohl/urh/issues/473,,,2018-06-22T14:06:41Z,1,0,0,1,OWNER,[],[],[],,,,,[],https://github.com/jopohl/urh/pull/473.patch,https://api.github.com/repos/jopohl/urh/pulls/473/commits,405,"['c449ae0bd2961f690ddf1d3e71629a8bfd29710e', 'f295d36ff59b862cb08b037e0863486ee937b178']"
114,PullRequestEvent,2018-07-13 17:29:53+00:00,31894637,amol-/dukpy,578543,webknjaz,,,201353761,MDExOlB1bGxSZXF1ZXN0MjAxMzUzNzYx,Enable Python 3.7 env testing in all CIs and wheel builders,open,False,28,,https://api.github.com/repos/amol-/dukpy/issues/28,,,2018-07-13T17:29:53Z,3,13,0,2,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/amol-/dukpy/pull/28.patch,https://api.github.com/repos/amol-/dukpy/pulls/28/commits,405,"['faba60a2b4aa2e45ba69257de758a5a61c5752a4', 'a051ce5e2080be21dc927fcc7216ee6ce5cc060c', '45624e5539e10f7323ce938169a797a1cad3300a']"
117,PullRequestEvent,2015-12-09 18:24:37+00:00,27924304,cdent/gabbi,1222137,jasonamyers,,,53157041,,Add response_forbidden_headers handler,closed,False,109,"After much discussion this was determined to be the easiest and
cleanest way to accomplish a test which asserts ""this header must
not be present"". The ResponseHandler framework is used to good
effect to make short code.

The value of the response_forbidden_headers is a list of headers.
Case will be normalized to lower, which matches the internal
representation of the response headers dictionary.

Fixes #108",https://api.github.com/repos/cdent/gabbi/issues/109,2015-12-09T18:24:37Z,2015-12-09T18:24:37Z,2015-12-09T18:24:37Z,1,97,41,6,[],[],[],[],jasonamyers,1222137.0,User,False,[],https://github.com/cdent/gabbi/pull/109.patch,https://api.github.com/repos/cdent/gabbi/pulls/109/commits,405,['7a5b61c2d51392609ce54082315e935b8e4ab806']
120,PullRequestEvent,2015-10-19 10:34:01+00:00,27924304,cdent/gabbi,3515,FND,,,48054725,,improved failure reporting for gabbi-run,open,False,106,"not extensively tested, but seems reasonably safe

before:

```
FAIL: input_service_registry
	'application/json-home' != 'application/json'\r- application/json-home\r?                 -----\r+ application/json\r : Expect header content-type with value application/json-home, got application/json
```

after:

```
FAIL: input_service_registry
	'application/json-home' != 'application/json'
	- application/json-home
	?                 -----
	+ application/json
	 : Expect header content-type with value application/json-home, got application/json
```

(that last line could probably improved, but let's leave that for later)
",https://api.github.com/repos/cdent/gabbi/issues/106,,,2015-10-19T10:34:01Z,1,3,2,1,[],[],[],[],,,,,[],https://github.com/cdent/gabbi/pull/106.patch,https://api.github.com/repos/cdent/gabbi/pulls/106/commits,405,['0268894166c1dd5fb4b13150abeee52c93542dc1']
122,PullRequestEvent,2015-08-13 11:03:42+00:00,27924304,cdent/gabbi,3515,FND,,,42338092,,Make user agent identifier more informative,open,False,83,"there doesn't seem to be much of a suitable standard, but this seems
closer to common patterns

cf. https://en.wikipedia.org/wiki/User_agent#Format_for_human-operated_web_browsers ff.",https://api.github.com/repos/cdent/gabbi/issues/83,,,2015-08-13T11:03:42Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/cdent/gabbi/pull/83.patch,https://api.github.com/repos/cdent/gabbi/pulls/83/commits,405,['a8c8a092b612e834bbf33177294137a14e53b3a0']
125,PullRequestEvent,2018-01-12 02:13:32+00:00,93209191,cemsbr/yala,49481,cemsbr,,,158593430,,Update pylint to 1.8.1,closed,False,37,"
There's a new version of [pylint](https://pypi.python.org/pypi/pylint) available.
You are currently using **1.7.4**. I have updated it to **1.8.1**



These links might come in handy:  <a href=""https://pypi.python.org/pypi/pylint"">PyPI</a> | <a href=""https://pyup.io/changelogs/pylint/"">Changelog</a> | <a href=""https://github.com/PyCQA/pylint"">Repo</a> 



### Changelog
> 
>### 1.8

>=========================

>Release date: 2017-12-15

>    * Respect disable=... in config file when running with --py3k.

>    * New warning `shallow-copy-environ` added

>      Shallow copy of os.environ doesn&#39;t work as people may expect. os.environ
>      is not a dict object but rather a proxy object, so any changes made
>      on copy may have unexpected effects on os.environ

>      Instead of copy.copy(os.environ) method os.environ.copy() should be
>      used.

>      See https://bugs.python.org/issue15373 for details.

>      Close 1301

>    * Do not display no-absolute-import warning multiple times per file.

>    * `trailing-comma-tuple` refactor check now extends to assignment with
>       more than one element (such as lists)

>      Close 1713

>    * Fixing u&#39;&#39; string in superfluous-parens message 

>      Close 1420

>    * `abstract-class-instantiated` is now emitted for all inference paths.

>       Close 1673

>    * Add set of predefined naming style to ease configuration of checking
>      naming conventions.

>      Closes 1013

>    * Added a new check, ``keyword-arg-before-vararg``

>      This is emitted for function definitions
>      in which keyword arguments are placed before variable
>      positional arguments (*args).

>      This may lead to args list getting modified if keyword argument&#39;s value
>      is not provided in the function call assuming it will take default value
>      provided in the definition.
>	
>    * The `invalid-name` check contains the name of the template that caused the failure

>      Close 1176

>    * Using the -j flag won&#39;t start more child linters than needed.

>      Contributed by Roman Ivanov in 1614

>    * Fix a false positive with bad-python3-import on relative imports

>      Close 1608

>    * Added a new Python 3 check, ``non-ascii-bytes-literals``

>      Close 1545

>    * Added a couple of new Python 3 checks for accessing dict methods in non-iterable context

>    * Protocol checks (not-a-mapping, not-an-iterable and co.) aren&#39;t emitted on classes with dynamic getattr

>    * Added a new warning, &#39;bad-thread-instantiation&#39;

>      This message is emitted when the threading.Thread class does not
>      receive the target argument, but receives just one argument, which
>      is by default the group parameter.

>      Close 1327

>    * In non-quiet mode, absolute path of used config file is logged to
>      standard error.
>      Close 1519

>    * Raise meaningful exception for invalid reporter class being selected

>      When unknown reporter class will be selected as Pylint reporter,
>      meaningful error message would be raised instead of bare ``ImportError``
>      or ``AttribueError`` related to module or reporter class being not found.
>      Close 1388

>    * Added a new Python 3 check for accessing removed functions from itertools
>      like ``izip`` or ``ifilterfalse``

>    * Added a new Python 3 check for accessing removed fields from the types
>      module like ``UnicodeType`` or ``XRangeType``

>    * Added a new Python 3 check for declaring a method ``next`` that would have
>      been treated as an iterator in Python 2 but a normal function in Python 3.

>    * Added a new key-value pair in json output. The key is ``message-id``
>      and the value is the message id.
>      Close 1512
>		
>    * Added a new Python 3.0 check for raising a StopIteration inside a generator.
>      The check about raising a StopIteration inside a generator is also valid if the exception
>      raised inherit from StopIteration.
>      Close 1385

>    * Added a new warning, ``raising-format-tuple``, to detect multi-argument
>      exception construction instead of message string formatting.

>    * Added a new check for method of logging module that concatenate string via + operator
>      Close 1479

>    * Added parameter for limiting number of suggestions in spellchecking checkers

>    * Fix a corner-case in ``consider-using-ternary`` checker.

>      When object ``A`` used in  ``X and A or B`` was falsy in boolean context,
>      Pylint incorrectly emitted non-equivalent ternary-based suggestion.
>      After a change message is correctly not emitted for this case.
>      Close 1559

>    * Added ``suggestion-mode`` configuration flag. When flag is enabled, informational
>      message is emitted instead of cryptic error message for attributes accessed on
>      c-extensions.
>      Close 1466

>    * Fix a false positive ``useless-super-delegation`` message when
>      parameters default values are different from those used in the base class.
>      Close 1085

>    * Disabling &#39;wrong-import-order&#39;, &#39;wrong-import-position&#39;, or
>      &#39;ungrouped-imports&#39; for a single line now prevents that line from
>      triggering violations on subsequent lines.

>      Close 1336

>    * Added a new Python check for inconsistent return statements inside method or function.
>      Close 1267

>    * Fix ``superfluous-parens`` false positive related to handling logical statements
>      involving ``in`` operator.

>      Close 574

>    * ``function-redefined`` message is no longer emitted for functions and
>      methods which names matches dummy variable name regular expression.
>      Close 1369

>    * Fix ``missing-param-doc`` and ``missing-type-doc`` false positives when
>      mixing ``Args`` and ``Keyword Args`` in Google docstring.
>      Close 1409

>     * Fix ``missing-docstring`` false negatives when modules, classes, or methods
>     consist of compound statements that exceed the ``docstring-min-length``

>    * Fix ``useless-else-on-loop`` false positives when break statements are
>      deeply nested inside loop.
>      Close 1661

>    * Fix no ``wrong-import-order`` message emitted on ordering of first and third party
>      libraries. With this fix, pylint distinguishes third and first party
>      modules when checking import order.
>      Close 1702

>    * Fix ``pylint disable=fixme`` directives ignored for comments following the
>      last statement in a file.
>      Close 1681

>    * Fix ``line-too-long`` message deactivated by wrong disable directive.
>      The directive ``disable=fixme`` doesn&#39;t deactivate anymore the emission 
>      of ``line-too-long`` message for long commented lines.
>      Close 1741

>    * If the rcfile specified on the command line doesn&#39;t exist, then an
>      IOError exception is raised.
>      Close 1747







*Got merge conflicts? Close this PR and delete the branch. I'll create a new PR for you.*

Happy merging! 🤖
",https://api.github.com/repos/cemsbr/yala/issues/37,,2018-01-12T02:13:32Z,2018-01-12T02:13:32Z,2,3,3,2,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/cemsbr/yala/pull/37.patch,https://api.github.com/repos/cemsbr/yala/pulls/37/commits,405,"['ea0a237b44421306b0340c0f92ba35778046cd44', 'e9fde58986faaa0232d875e565942001db0194f6']"
262,PullRequestEvent,2017-07-05 18:29:09+00:00,95264151,gabfl/vault,8358050,gabfl,,,129026326,,PyPI packaging,closed,False,8,,https://api.github.com/repos/gabfl/vault/issues/8,2017-07-05T18:29:09Z,2017-07-05T18:29:09Z,2017-07-05T18:29:09Z,7,47,18,11,[],[],[],[],gabfl,8358050.0,User,False,[],https://github.com/gabfl/vault/pull/8.patch,https://api.github.com/repos/gabfl/vault/pulls/8/commits,405,"['7fd32471a9b8ed33240698e9322a89c3d798c2e0', 'bc364b07bf43c435aa11dbff10ef786facf98ee6', 'e76670dc556d60f85818992cb408464e7a382de7', '0786ec89c0567312dd9e5088cd68c23518a99aca', 'e327354c0f70f146849549c7a6f69b0a8e4aa672', 'b1f3f9c89c259d994407c08f49ea097e0c31f76b', 'a1870c6500479b7eb633a4735c3b8017cdfe5f9e']"
265,PullRequestEvent,2016-12-28 14:31:49+00:00,5542710,gmr/queries,350812,dave-shawley,,,99555097,,Log a warning when a result is leaked.,open,False,23,,https://api.github.com/repos/gmr/queries/issues/23,,,2016-12-28T14:31:48Z,1,8,0,2,[],[],[],[],,,,,[],https://github.com/gmr/queries/pull/23.patch,https://api.github.com/repos/gmr/queries/pulls/23/commits,405,['afda9a140205ab2d7a437742931bd4f3cde0db03']
