,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
115,PullRequestReviewCommentEvent,2018-01-24 14:43:02+00:00,5542710,gmr/queries,49469,gmr,,,created,91198129,f5998679f7db492ebcfe781c1d01ef8c3ce5e6af,False,This block feels heavy-handed. There's no other cleanup/close function already that would do a majority of the cleanup?,OWNER,28,{}
134,PullRequestReviewCommentEvent,2016-05-28 12:07:25+00:00,4946406,mher/flower,691049,mher,,,created,,55fe6f18f804e74f3299ae9d6c487946e3a86b32,False,`pip install -U flower` installs the latest version. No need to specify the version.,,574,{}
183,PullRequestReviewCommentEvent,2017-08-31 08:27:52+00:00,11167307,Knio/pynmea2,83974,Knio,,,created,59787634,194a323203ed25db45dd0faaddcddfbc08ea23de,False,Make this a class member so it's not recreated every time,OWNER,67,{}
233,PullRequestReviewCommentEvent,2018-02-07 21:03:54+00:00,6662075,joke2k/faker,316277,doctorlard,,,created,94869338,1229b21929ee066e91120a94413e6a437d3679cc,False,"Removing these results in ""Jr."" or ""III"" on the end of people's names, which only happens in New Zealand in re-runs of *Dallas*.",NONE,695,{}
242,PullRequestReviewCommentEvent,2016-10-03 14:56:38+00:00,6662075,joke2k/faker,89607,fcurella,,,created,2537600,99e30459ec66ce104b9df83120bea3ac11ce6e97,False,Not every provider supports middle names. You can move this logic to the localized russian subclass (`person/ru_RU/__init__.py`),,395,{}
388,PullRequestReviewCommentEvent,2016-09-07 15:55:20+00:00,27279174,garnaat/kappa,4519540,olabhrad,,,created,,b6e3a4290aa154b0265d45eba4e8946bdf2f6ab1,False,"Can you expand on that?

All this section does is add a permission to the policy that allows the rule to invoke the function. 

If the rule arn already exists in the policy, then we determine that the permission has already been added and there is no need to add it again. This still allows for permissions to be added for other rules. 
",,86,{}
459,PullRequestReviewCommentEvent,2015-07-27 18:31:11+00:00,14077840,rgs1/zk_shell,48383,Yasumoto,,,created,,4d0b6a2ae6a8c6d13ba4da6cf339a8bb4ade9ef5,False,Don't you mean `paths[0]` ?(or is that `pants[1]` ?),,53,{}
866,PullRequestReviewCommentEvent,2015-07-24 17:45:26+00:00,3852351,meejah/txtorcon,145599,meejah,,,created,,24bdf31362c87a6469fc5af89b4d91b2582e0a81,False,"Plz shorten to one line ""...-> Event/StemEvent""",,122,{}
995,PullRequestReviewCommentEvent,2016-04-25 16:55:52+00:00,11929631,craffel/mir_eval,3009670,justinsalamon,,,created,,3b892ddb48df32338a6c608bb78d8b57d71afc60,False,"ok, changed.",,189,{}
1004,PullRequestReviewCommentEvent,2017-09-12 18:29:36+00:00,3489194,davidhalter/jedi,748594,davidhalter,,,created,62224673,a1401213b47443dc6a159c95c4aeea6f506c6f2e,False,I've never even used that. I just use filenames + `-k` which gives me substring matching and which is exactly what i want.,OWNER,796,{}
1046,PullRequestReviewCommentEvent,2017-04-29 17:39:09+00:00,20101515,giampaolo/psutil,681260,giampaolo,,,created,35500940,8aa1bd7ad75b4d7812704f89724113bde83d4650,False,This is a utility function and as such it'd be better not to print anything from in here (the caller should). Usually prints should occur in main(),,1036,{}
1123,PullRequestReviewCommentEvent,2018-03-28 20:25:31+00:00,7591383,python273/vk_api,2550010,hdk5,,,created,107836624,4884a799345787fb27bbccceb7c22f78db348ec9,False,Да.,CONTRIBUTOR,124,{}
1124,PullRequestReviewCommentEvent,2017-05-22 10:56:30+00:00,7591383,python273/vk_api,15717621,GitBib,,,created,39444979,6df123dfc3f8273900c0606df5d63898992b464b,False,"Почему if сначала? Поверяем есть ли у пользователя по запросу такие аудиозаписи. Если есть , то (if not) проверяем всели его аудиозаписи. Т.к. если у пользователя меньше 10, то едет добавление ещё аудиозаписей из глобального поиска.",,71,{}
1210,PullRequestReviewCommentEvent,2015-04-14 04:01:35+00:00,30637080,blacked/py-zabbix,4600857,blacked,,,created,,eacae19cee8c8ff8ab3db8897bdf66bb85c0742a,False,"It should be different from api_version. But, because it will be much load to check version before request, we can just add `auth` if it's specified.

```python
if self.auth:
  request_json.update({'auth': self.auth})
```

i will test this with 2.2 zabbix",,6,{}
1381,PullRequestReviewCommentEvent,2017-12-04 10:01:05+00:00,32283257,philpep/testinfra,32243998,akabella1,,,created,80787277,dbd0abdfb2ca01d06360f521d18efe0e259ab563,False,"release do not agree, they will work with packages containing ""-"" because because the list is addressed from the end, 

the output of the command contains the structure
name-version-release
and the first from the end out[-1] it is release",NONE,276,{}
1621,PullRequestReviewCommentEvent,2018-06-27 00:55:02+00:00,8292338,ultrabug/py3status,852504,lasers,,,created,132253589,2983083f7bb3cd4841027648b031b45839965ac5,False,"Is it a matter of theming issue? I don't have gaps between texts and it does not look horrible here. 

![2018-06-26-194551_usbguard-qt](https://user-images.githubusercontent.com/852504/41946894-2c3fbb14-797a-11e8-9858-41b6b3341fc6.png)
",CONTRIBUTOR,1376,{}
1622,PullRequestReviewCommentEvent,2016-12-19 10:47:11+00:00,8292338,ultrabug/py3status,56311,tobes,,,created,13527222,bebb9ad19b3d59d593555053b4c80da40bf8ee10,False,This can be removed with the deprecation stuff we have in py3 but maybe easier to do after this PR,,594,{}
1629,PullRequestReviewCommentEvent,2017-03-15 14:57:01+00:00,8292338,ultrabug/py3status,852504,lasers,,,created,27096986,e2cce8eab481932608baf8257842091b5d7993b5,False,@tobes I need help with converting this double format part. :( ,,755,{}
1631,PullRequestReviewCommentEvent,2016-10-09 08:20:40+00:00,8292338,ultrabug/py3status,3483433,guiniol,,,created,3421599,428f098a014b9c1be262062955ec335ad5afc9af,False,Much better. I'll put it in.,,494,{}
1642,PullRequestReviewCommentEvent,2016-03-20 11:43:00+00:00,4387128,wbolster/happybase,3633252,surfacepatterns,,,created,,b461bb1d76d53787a336e90f0d193ec261f8c60a,False,"Again, I have no knowledge of `tox`.  I did, however, use the `test3` target extensively and progressively test my changes in Python 3.",,111,{}
1742,PullRequestReviewCommentEvent,2016-03-15 19:38:45+00:00,49332088,guykisel/inline-plz,6760519,guykisel,,,created,,60b7ae0b7c9749b86a47a20bb4a3b891d42f0741,False,disabled this warning for this file,,104,{}
1745,PullRequestReviewCommentEvent,2016-01-30 22:56:23+00:00,49332088,guykisel/inline-plz,6760519,guykisel,,,created,,95a8fdb7c91a9707f412644a8aee4f3dcb99bd34,False,`pylint: unused-import / Unused Message imported from inlineplz.message`,,22,{}
1827,PullRequestReviewCommentEvent,2017-01-06 15:13:29+00:00,19407941,plumdog/flask_table,2348591,plumdog,,,created,15503206,1933e17abbb5a21e7e008fab74aa31a196aa3372,False,You can leave this bit in - it is handy for writing new tests.,,41,{}
1884,PullRequestReviewCommentEvent,2017-09-03 19:33:57+00:00,15879082,AndrewAnnex/SpiceyPy,2126916,AndrewAnnex,,,created,60302912,16c48dade14be68055f14a4806ab954010f90e57,False,"hmm, ok I never bothered importing this before. maybe six does it implicitly, or python 2.7 just was able to deal with the python3 syntax as I had it",OWNER,202,{}
2190,PullRequestReviewCommentEvent,2016-09-08 21:31:59+00:00,3343080,erikrose/parsimonious,295816,erikrose,,,created,,dd580437b952a607dde39d0a9c7651f0f0cd1233,False,"We should order imports according to PEP 8, with six in a prior stanza to internal parsimonious imports.",,89,{}
2567,PullRequestReviewCommentEvent,2018-08-12 21:01:59+00:00,143541475,kylebarron/stata_kernel,15164633,kylebarron,,,created,145486339,9680913e2fb84948abfd27daf331ec90a9fcc324,False,"Can we rename `self.install` to something like `self.adodir`? And I'd prefer
```
Path(__file__).resolve().parent
```",OWNER,66,{}
2630,PullRequestReviewCommentEvent,2017-02-28 05:10:45+00:00,1310572,trentm/python-markdown2,512288,nicholasserra,,,created,24161222,3fcf2a134fec5b108961f8897f82c32154cab7ba,False,What Exception are you expecting to see here? Can we be specific about what is caught?,,247,{}
2708,PullRequestReviewCommentEvent,2016-12-07 14:09:46+00:00,16474183,matllubos/django-is-core,424409,matllubos,,,created,11804815,a7d8a7ab678eb1d3511fcd8a541c483f291fefdd,False,pro každý suffix jiný datový typ hodnoty,,207,{}
2720,PullRequestReviewCommentEvent,2016-04-06 15:51:44+00:00,3049190,moul/advanced-ssh-config,6697940,houndci-bot,,,created,,c463163cd11d88fe21744614f3fc9fb31cfb6b3b,False,exported var SSHStringFlags should have comment or be unexported,,141,{}
2863,PullRequestReviewCommentEvent,2018-03-23 14:35:42+00:00,77063495,maartenbreddels/ipyvolume,1765949,maartenbreddels,,,created,106517062,4d44011746c688f5c8788aa451a9dfac8424705e,False,"Actually, we could use this to rotate the sprites, what do you think? The z component could be used for maybe a stretch factor?",OWNER,123,{}
2940,PullRequestReviewCommentEvent,2015-11-15 14:23:35+00:00,27728976,eisensheng/pytest-catchlog,530396,abusalimov,,,created,,fc486de15b925896113f7b34628eda6cd507351a,False,"This shouldn't be done at the global script level, since it effectively forbids the module to be imported by anyone, including various tools.",,20,{}
2941,PullRequestReviewCommentEvent,2016-08-06 20:06:44+00:00,27728976,eisensheng/pytest-catchlog,300048,s0undt3ch,,,created,,c65e6cbcb3f7d1859345138935c58fdff7b4402b,False,"I know that pep, i just choose not to follow for my own projects, I prefer single quotes.
I'll fix it in a bit.",,33,{}
3033,PullRequestReviewCommentEvent,2016-10-31 13:06:24+00:00,29258660,etianen/django-python3-ldap,148744,etianen,,,created,6431394,0abf763e286d3b56aa7e3386a2883dd293ab9f94,False,There are other bits of the code that aren't expecting this function to return `None`. I think that you need to update `iter_users` to filter out users that are `None`.,,49,{}
3041,PullRequestReviewCommentEvent,2017-11-02 20:18:30+00:00,9051843,linsomniac/python-memcached,479892,matteius,,,created,73925900,a62722c8749deb7dcf6075fcd7fbdce2e7ffb26b,False,"I guess the problem with your suggestions is that its nit-picking a test that I choose to add.   At least my test mocks out communication with Memcahed server to a certain extent.   How about spending the time on the existing tests,  mocking them, and adding more test coverage rather than be upset about an intermediate variable and a lack of assertion in the test case.   The test runner  still fails a test if something raises exception, so I feel like these are subjective stylistic preferences and not something enforced by flake8 or that actually improve the test.   I wasn't willing to assert anything about the logging because I think its ridiculous it doesn't even use the logging module, but I think I've stated that already.",NONE,128,{}
3159,PullRequestReviewCommentEvent,2018-03-01 01:33:14+00:00,122317243,alexcasalboni/ssm-cache-python,372794,glb,,,created,100293112,b1a93cfa4f0bb20beb786c838b443d844988f03a,False,"I've simplified `_client` and `_session` to remove the fallback when the factory is `None`, as that shouldn't be possible after adding validation to the injector, barring people setting the factories manually without the injector.",NONE,12,{}
3230,PullRequestReviewCommentEvent,2017-04-27 09:30:10+00:00,15140243,borntyping/python-riemann-client,249351,borntyping,,,created,35058695,9d9ce9d8ed0c076a0dce21bb16ed77e90cff6376,False,"I've pushed a PR that should fix this (and makes some needed changes anyway) here: https://github.com/borntyping/python-riemann-client/pull/33. I'm merge it after this PR if you don't have any further changes, or close it if not needed.",,31,{}
3295,PullRequestReviewCommentEvent,2017-01-18 16:17:23+00:00,622116,jimfunk/django-postgresql-netfields,1027207,orf,,,created,17260715,d17905890455fb27eea12f59d2a2cc9f268cf81c,False,"Fair point, I split the inet and network tests out. Is this OK?",,66,{}
3348,PullRequestReviewCommentEvent,2017-12-19 21:25:18+00:00,91020334,ni/nimi-python,8085768,marcoskirsch,5598284,ni,created,84596028,88db4d88c0b06df34ffbd0bcafa6182a34b8f0cb,False,Wording is weird... Please clarify,MEMBER,702,{}
3350,PullRequestReviewCommentEvent,2018-01-26 15:20:35+00:00,91020334,ni/nimi-python,11483903,texasaggie97,5598284,ni,created,91868916,71b679a9ecfa517467d838cdb4fe82e820c00ead,False,It's not. Removed,COLLABORATOR,727,{}
3362,PullRequestReviewCommentEvent,2017-09-05 18:59:54+00:00,43686408,OCA/pylint-odoo,1387970,JesusZapata,7600578,OCA,created,60706749,3f78e4d7c44a5c057894631c603a4046200aab37,False,"@moylop260 
I refactor my previous code to detect the `fields.*(compute='THIS_PARAMETER')`
I I added various code of example to test this new check",CONTRIBUTOR,148,{}
3369,PullRequestReviewCommentEvent,2018-03-04 14:58:58+00:00,59868262,aws/chalice,274895,leason,2232217,aws,created,101008418,f7ba7acc794c98a4407cecbbd7a8024a907c077f,False,No problem,NONE,695,{}
3389,PullRequestReviewCommentEvent,2017-02-21 16:35:38+00:00,744916,gem/oq-engine,1818657,daniviga,316546,gem,created,23004469,e8877767ed1b015e86f4cabb990342dc066b4cd6,False,"this should need the config provided:
```celery_bin status --config openquake.engine.celeryconfig```

```bash
ubuntu@ubuntu12-opt:~$ /opt/openquake/bin/celery status 
Error: No nodes replied within time constraint.
ubuntu@ubuntu12-opt:~$ /opt/openquake/bin/celery status --config openquake.engine.celeryconfig 
celery@ubuntu12-opt: OK

1 node online.
```",,2577,{}
3411,PullRequestReviewCommentEvent,2017-08-09 13:55:45+00:00,744916,gem/oq-engine,1818657,daniviga,316546,gem,created,55243038,05725f7ecde48764f8985cbd691b36f01c2408d6,False,`Atkinson2010Hawaii` hasn't been imported,,2966,{}
3413,PullRequestReviewCommentEvent,2016-07-12 08:31:13+00:00,744916,gem/oq-engine,2463856,micheles,316546,gem,created,,b53a7c8da8a9fccc657694a2459855c91b6150be,False,"There was an error in the logic that I fixed, good catch!",,2143,{}
