,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
8,IssueCommentEvent,2015-12-15 07:15:34+00:00,2782546,hobu/mgrs,11436419,nhatbui,,,96308830,164666446,"I'm working on updating this package. I'm sure you discovered a workaround but I'm going to post it here for anyone who happens to stumble upon this.

In `setup.py`, change:

    if os.name == 'nt':
        from setuptools import Library as Extension
    else:
        from setuptools import Extension

to

    from setuptools import Extension

Reinstall using `python setup.py install`",{},,User,False
11,IssueCommentEvent,2018-07-14 17:42:20+00:00,8387179,uiri/toml,364765,uiri,,,273263997,405038712,Thank you for your PR!,{},OWNER,User,False
17,IssueCommentEvent,2012-02-16 14:28:55+00:00,1673145,FSX/misaka,64273,FSX,,,3250950,4001564,"Oh, that's fenced code now: http://misaka.61924.nl/api.html#misaka.EXT_FENCED_CODE",{},,,
22,IssueCommentEvent,2018-01-17 15:25:57+00:00,2918192,epsy/clize,17247677,Kristinita,,,286482892,358338877,"Maybe you make, that `-v` will alias for `--version` default?

Thanks.",{},NONE,User,False
24,IssueCommentEvent,2018-04-27 11:55:32+00:00,121019060,feluxe/sty,6545589,feluxe,,,318381180,384948663,# Beta 6 release.,{},OWNER,User,False
32,IssueCommentEvent,2018-04-18 17:07:31+00:00,46566669,jaraco/irc,308610,jaraco,,,315321508,382459551,"I don't know. That does seem like bad form, especially since there's no justification there.",{},OWNER,User,False
34,IssueCommentEvent,2018-07-21 21:08:22+00:00,46566669,jaraco/irc,308610,jaraco,,,343355718,406823653,I don't know. Do you have a reference that indicates that it should be otherwise?,{},OWNER,User,False
35,IssueCommentEvent,2015-12-10 13:46:22+00:00,46566669,jaraco/irc,308610,jaraco,,,121464169,163622663,"Thanks for this. Unfortunately, I don't think markdown is yet supported on PyPI (at least not in the long_description). If I were to accept this pull, on the next release, the [package page](https://pypi.python.org/pypi/irc) would not render properly.

I know there is some support for markdown in PyPI if no long description is provided, so removing the long_description may be a solution, except that in Python projects, I also tend to use restructured text for the CHANGES file and the documentation, often pulling the README or CHANGES into the documentation.

I think a better solution might be to rename the file to README.rst, which I believe Github will recognize as reStructuredText and render nicely, and also do the same with the CHANGES file.",{},,User,False
38,IssueCommentEvent,2017-09-04 21:34:59+00:00,55258005,jopohl/urh,5690599,gustavecha,,,255057431,327030740,"CCITT #5 tones are used to select a relay in professional trunked radio networks.
Let's say it's often used as a kind of phone number in cleartext and then, messages using different modulations (at higher baud rates for instance) follow up such tones.

URH won't be able to decode all messages, obviously, but it can be really interesting to know which number is used prior to go any further",{},NONE,User,False
47,IssueCommentEvent,2017-04-26 08:05:21+00:00,55258005,jopohl/urh,25543023,muhantu,,,224369309,297280904,"ok, thanks
I'll try it..",{},,User,False
57,IssueCommentEvent,2017-10-02 18:37:26+00:00,4295983,loli/medpy,51059,cancan101,,,261012879,333625184,Ok given that people probably were not using that extra (and that It didn't work until recently) what do you think about renaming it to `all` or `extra_formats` or `itk`?,{},NONE,User,False
64,IssueCommentEvent,2018-02-18 18:08:14+00:00,74004167,Kyria/EsiPy,169554,akakjs,,,298104671,366534859,https://github.com/Kyria/EsiPy/pull/29,{},NONE,User,False
