,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
20,IssueCommentEvent,2017-04-22 21:58:08+00:00,8387179,uiri/toml,364765,uiri,,,223565633,296404265,"Hi Paul,

Thank you for taking the time to create an issue for this.

Can you give me an example of the current behaviour of the library and the desired behaviour?

As far as I can tell, the library currently has no problem loading multiline arrays.

-Will
",{},,User,False
22,IssueCommentEvent,2017-08-23 14:05:16+00:00,8387179,uiri/toml,5317312,toejough,,,246884424,324343242,"for anyone else struggling with this, https://github.com/avakar/pytoml doesn't have this problem",{},,User,False
24,IssueCommentEvent,2018-01-14 20:55:36+00:00,8387179,uiri/toml,10638859,pdedmon,,,261974578,357541705,"I rebased and did a quick manual test (on top of the toml-test and tox tests), and it seems to be working as before.",{},CONTRIBUTOR,User,False
28,IssueCommentEvent,2016-02-03 13:40:06+00:00,20087961,T0ha/ezodf,6696063,crc16,,,130814343,179237988,"Hi T0ha
Ok, that works very well
Thank you",{},,User,False
39,IssueCommentEvent,2017-10-28 16:35:06+00:00,2792391,gruns/furl,7476821,tuntapovski,,,259907592,340203442,"i just give it as an example, neither i'm chinese nor interested in a website using gb2312.
also, i don't remember at all which sites using different encodings.

but there is a world out there doesn't fit all RFCs and shape them they desire.
for example, did you see any web mail service completely fit RFC?
`! $ & * - = \^ ` | ~ # % ‘ + / ? _ { }` can be used in local part

:D",{},NONE,User,False
43,IssueCommentEvent,2017-10-19 11:40:28+00:00,68802946,h2non/pook,2354108,coveralls,,,266799787,337882009,"
[![Coverage Status](https://coveralls.io/builds/13790892/badge)](https://coveralls.io/builds/13790892)

Coverage decreased (-0.3%) to 66.491% when pulling **5c20800dcca03e3738c4484ea8ae83350f96f5b1 on sky-code:master** into **1a89fff19f319316e40d03482c1036a74448679a on h2non:master**.
",{},NONE,User,False
44,IssueCommentEvent,2015-11-20 14:53:40+00:00,46566669,jaraco/irc,308610,jaraco,,,118056916,158422834,"I added a Pull request to handle the IRCv3 tags.

----------------------------------------
Original comment by: [kimen91](http://bitbucket.org/kimen91)
",{},,User,False
45,IssueCommentEvent,2017-05-27 18:19:27+00:00,46566669,jaraco/irc,308610,jaraco,,,231519614,304468320,"By invoking `irc/server.py`, the modules from the `irc` package are now appearing on your sys.path, which causes `irc.functools` to appear as `functools` and masks the stdlib module of the same name.

What you need to do is invoke the module using `python -m irc.server`, which will allow the module to run in the context of its package and not mask stdlib modules. I'll update the docs to help avoid this situation in the future.",{},,User,False
46,IssueCommentEvent,2017-10-29 16:54:49+00:00,46566669,jaraco/irc,7498185,ricrogz,,,269391046,340276701,"Works for me, thanks!",{},NONE,User,False
47,IssueCommentEvent,2017-02-22 17:49:17+00:00,55258005,jopohl/urh,18219846,jopohl,,,209348887,281746513,"Yes, creating a librtlsdr wrapper with Cython has high priority for me currently. ",{},,User,False
