,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
5,IssueCommentEvent,2017-03-22 17:52:06+00:00,73567304,ofek/bit,9677399,ofek,,,215922599,288483828,"I myself got the template from [https://github.com/kennethreitz/requests](https://github.com/kennethreitz/requests), so no problem :)",{},,User,False
10,IssueCommentEvent,2016-12-02 06:41:38+00:00,54391698,jd/pifpaf,200878,sileht,,,192808010,264385303,it's fixed.,{},,User,False
14,IssueCommentEvent,2018-02-07 03:25:40+00:00,8387179,uiri/toml,364765,uiri,,,294948368,363644597,"Thank you for your bug report! It turns out that sometimes your floats were the exact right length to be a datetime.

I have fixed this bug in the development branch and the fix will be included in the next release.",{},OWNER,User,False
33,IssueCommentEvent,2018-06-05 15:31:29+00:00,55258005,jopohl/urh,18283204,andynoack,,,329188976,394754604,"Hey @Nesos-ita, I think it is more effective to clear up such questions in direct dialog. Hence feel free to join #urh in our Slack-Channel (there is an invite link on our main page) that is dedicated to discussions!",{},COLLABORATOR,User,False
41,IssueCommentEvent,2017-12-04 17:59:40+00:00,769951,mhe/pynrrd,1342819,addisonElliott,,,248016256,349048204,"Alright, it took me a second but I finally got it figured out what the issue is.

If you look at how `read_header` is used in the library, you are supposed to pass it a **file handle**, not a file name like you did. Look [here](https://github.com/mhe/pynrrd/blob/master/nrrd.py#L378)

The reason you are getting the odd error message is because there is not a check for whether the argument to `read_header` is valid. 

Here is the code you should use:
```
import nrrd
with open('atlas.nrrd', 'rb') as fh:
    nrrd.read_header(fh)
```

I definitely think there should be a check for the input argument to `read_header` and maybe some of the other functions. The other option is to modify `read_header` to open the filename if a string is given. 

Do you want to issue a pull request for this? If not, I'll submit one.",{},NONE,User,False
42,IssueCommentEvent,2017-01-03 04:46:27+00:00,41905591,Ch00k/ffmpy,14309948,buhuipao,,,197790251,270051669,"Thank for your response, my little project had worked",{},,User,False
44,IssueCommentEvent,2017-05-24 16:23:43+00:00,18603138,WoLpH/mt940,870386,cluck,,,230567688,303776705,"OK, this is it.

The py27 tests fail for some UTF-8 problems in the test suite; I'm not going to fix that.",{},,User,False
115,IssueCommentEvent,2017-07-12 14:52:49+00:00,95264151,gabfl/vault,8358050,gabfl,,,242399498,314794757,"Hi @melezhik 

I believe you are installing the wrong package.

It looks like you did:
```
pip3 install vault
```

Instead of:
```
pip3 install pyvault
```

The other package his made by somebody else and not maintained since 2010

Cheers",{},,User,False
119,IssueCommentEvent,2016-10-25 14:33:15+00:00,65468547,jd/tenacity,2644,jd,,,184967867,256052209,@gdavoian exceptions are always wrapped by default. Do you have a test case you can share? Feel free to open a different issue. :),{},,User,False
120,IssueCommentEvent,2018-07-16 14:18:26+00:00,65468547,jd/tenacity,2644,jd,,,339462845,405262887,@Brian-Williams That sounds like a good idea. Feel free to send a PR.,{},OWNER,User,False
130,IssueCommentEvent,2018-06-09 18:56:18+00:00,5450742,klen/pylama,16623935,mzfr,,,165988811,395991087,"@pchomik I tested it and it seems to work fine I am getting
```
test.py:1:1: D100 Missing docstring in public module [pep257]
test.py:4:1: D401 First line should be in imperative mood; try rephrasing (found 'Some') [pep257]
```
in both the cases i.e with or without the pyflakes.

If you're testing the above example then notice that there's only a single `=` instead of having `==` in line `if __name__ = __main__:`",{},NONE,User,False
