,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
7,PullRequestReviewCommentEvent,2016-10-18 08:02:36+00:00,7470121,wuub/rxv,5982179,postlund,,,created,4618321,72fb31150521a7502ea25fa07ebd483d9a156327,False,"Sure thing, that's better :)",,23,{}
89,PullRequestReviewCommentEvent,2018-08-25 02:27:38+00:00,769951,mhe/pynrrd,327706,ihnorton,,,created,149496442,293d59f57d2d1359a49ee8567154a5a143190c0f,False,done,CONTRIBUTOR,65,{}
99,PullRequestReviewCommentEvent,2017-05-24 16:19:26+00:00,18603138,WoLpH/mt940,870386,cluck,,,created,40077165,565ca928f46301eceb9d87df0436db48728f9be0,False,"The first part of your suggestion is in line with my implementation. For the second part, please note that `class Sublass(Transaction)` `is` _not_ `class Transaction`. `issubclass` is needed to consider class inheritance.",,41,{}
111,PullRequestReviewCommentEvent,2015-10-08 18:33:02+00:00,27924304,cdent/gabbi,3515,FND,,,created,,f54c5a6d66d8db96e2699cf1d1f59443f544c4be,False,non parlo italiano,,97,{}
365,PullRequestReviewCommentEvent,2016-10-21 14:21:09+00:00,23516699,LEW21/pydbus,9737,LEW21,,,created,5260245,addf3913368cdc7225039525f3e53ab62b2a0f70,False,Won't this make us use 100% CPU? That's a no-go.,,30,{}
416,PullRequestReviewCommentEvent,2018-03-27 22:52:59+00:00,10074815,berdario/pew,752835,berdario,,,created,107495636,0eba2d77ea9156c76bdcaba95a81a767a031a811,False,"rather than `str`, I'd use `pew._utils.to_unicode`

(which relies on the system locale, I'm not sure which way would be the best between that and assuming `utf-8`... I'd lean to assume `utf-8`, but

1 - we're not on a unix-like, windows traditionally uses utf-16
2 - those bytes are not under our control)",OWNER,182,{}
676,PullRequestReviewCommentEvent,2017-11-24 13:09:11+00:00,24005390,tBuLi/symfit,12967865,pckroon,,,created,78904405,324c13a96cb03506e96d1d8ea93d91abc374938c,False,5?,CONTRIBUTOR,133,{}
830,PullRequestReviewCommentEvent,2017-10-17 17:29:09+00:00,64491816,kopf/httsleep,1115852,kopf,,,created,69963522,8e9c9decc6bd87265b662af0294c38bee92e3a90,False,"It *should* default to `True`, but at the moment it defaults to `None`. Can you fix this please?",OWNER,12,{}
882,PullRequestReviewCommentEvent,2016-12-05 10:39:31+00:00,48846863,pavoni/pyvera,4487313,pavoni,,,created,11352845,557f3fe46436c5da2a8f24f90e342d571927883a,False,Please see above,,36,{}
1119,PullRequestReviewCommentEvent,2017-07-05 02:31:18+00:00,16331291,davisking/dlib,18155369,bot1131357,,,created,47942810,4cd6012c723006ad86f2c74a210fb4b1c7655980,False,"Yes. I mentioned it [before](https://sourceforge.net/p/dclib/discussion/442518/thread/b921bc27/#a9b0/ab19/64f9), but I overlooked it.",,679,{}
