,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
1,IssuesEvent,2018-05-02 12:00:46+00:00,35384742,xi/ldif3,7373634,schurlix,,,opened,LDIFWriter prduces more base64 output than necessary,[],[],0,"IMO in `_needs_base64_encoding` the check `isinstance(attr_value, bytes)` can be removed because the function also checks for `UNSAFE_STRING_RE`.

I am aware that passing unicode Objects is a way to circumvent this behaviour.

thank you!",{},{}
29,IssuesEvent,2017-03-12 13:17:15+00:00,55258005,jopohl/urh,18219846,jopohl,,,closed,HackRF Gain sliders & LNA button,"[{'id': 351288960, 'url': 'https://api.github.com/repos/jopohl/urh/labels/feature', 'name': 'feature', 'color': '84b6eb', 'default': False}]","[{'login': 'jopohl', 'id': 18219846, 'avatar_url': 'https://avatars1.githubusercontent.com/u/18219846?v=3', 'gravatar_id': '', 'url': 'https://api.github.com/users/jopohl', 'html_url': 'https://github.com/jopohl', 'followers_url': 'https://api.github.com/users/jopohl/followers', 'following_url': 'https://api.github.com/users/jopohl/following{/other_user}', 'gists_url': 'https://api.github.com/users/jopohl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jopohl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jopohl/subscriptions', 'organizations_url': 'https://api.github.com/users/jopohl/orgs', 'repos_url': 'https://api.github.com/users/jopohl/repos', 'events_url': 'https://api.github.com/users/jopohl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jopohl/received_events', 'type': 'User', 'site_admin': False}]",4,"Hi there,
Not really an issue but was wondering if its possible to include gain sliders and an lna button for the hackrf?
Cheers",{},{}
65,IssuesEvent,2018-04-18 21:19:12+00:00,31894637,amol-/dukpy,578543,webknjaz,,,opened,Update Readme badges,[],[],0,With new updates I suggest updating link to https://pypi.org/p/dukpy and adding AppVeyor badge.,{},{}
109,IssuesEvent,2018-04-11 06:00:14+00:00,6007295,fxsjy/jieba,35130809,Yukisu03,,,opened,AttributeError when use jieba: 'float' object has no attribute 'decode',[],[],0,"我想要用jieba对content一列进行分词：
![screen shot 2018-04-11 at 10 47 07 am](https://user-images.githubusercontent.com/35130809/38598675-efd68e9e-3d8f-11e8-8173-8b60681f2c60.png)

结果总是出现“AttributeError: 'float' object has no attribute 'decode'，为了解决这个问题，把这个series变成str之后又无法loop，请问我应该怎么处理呢？谢谢！
![screen shot 2018-04-11 at 10 53 48 am](https://user-images.githubusercontent.com/35130809/38598692-02f573a0-3d90-11e8-96c4-4161d77f93f9.png)

",{},{}
124,IssuesEvent,2016-07-13 14:31:12+00:00,1258258,gotcha/ipdb,2654653,JBKahn,,,opened,ipdb should be checking if ipyuthon v5 has decided it should be using a simple prompt before calling the ipython terminal debugger,[],[],0,"I've got this in two ways:
1) Inside honcho, if I'm using an `import ipdb; ipdb.sset_trace()` in my Django app
2) Same idea, but inside nose tests for the Django app

Although a breakpoint in the running app did happen, we had some weird behaviour with the autocompletion that used to be there in 4.2 but didn't seem to be present once we bumped ipython to 5, maybe that was known.

Here's the traceback
```
    my_project.py line 77 in my_function
      import ipdb; ipdb.sset_trace()
    /data/virtualenv/my_project/lib/python2.7/site-packages/ipdb/stdout.py line 18 in sset_trace
      set_trace(frame, context)
    /data/virtualenv/my_project/lib/python2.7/site-packages/ipdb/__main__.py line 93 in set_trace
      p = _init_pdb(context).set_trace(frame)
    /data/virtualenv/my_project/lib/python2.7/site-packages/ipdb/__main__.py line 76 in _init_pdb
      p = Pdb(def_colors)
    /data/virtualenv/my_project/lib/python2.7/site-packages/IPython/terminal/debugger.py line 15 in __init__
      self.pt_init()
    /data/virtualenv/my_project/lib/python2.7/site-packages/IPython/terminal/debugger.py line 38 in pt_init
      self.pt_cli = CommandLineInterface(self._pt_app, eventloop=self.shell._eventloop)
   AttributeError: 'TerminalInteractiveShell' object has no attribute '_eventloop'
```",{},{}
135,IssuesEvent,2018-05-12 15:13:57+00:00,4946406,mher/flower,1846319,leveryd,,,opened,"worker status is offline,but it is working in fact.",[],[],0,"Firstly i run command `celery -A tasks status` to look up worker status,it shows

celery@a-1746838028-bddjl: OK
celery@a-1746838028-kd24k: OK
celery@a-1746838028-n4prl: OK
celery@VM_0_7_centos: OK
celery@VM-167-209-ubuntu: OK


Then i look up worker status on flower web ui, it shows that `celery@a-1746838028-bddjl` worker status is offline.",{},{}
136,IssuesEvent,2015-09-05 09:46:34+00:00,4946406,mher/flower,3598650,Scriptkiddi,,,opened,"Flower is not loading password when broker url contains os.getenv(""redis_pw"")",[],[],0,"```BROKER_URL = 'redis://:{}@redis:6379/0'.format(os.getenv(""redis_pw""))``` is not working when starting flower with``` flower -A mydjangoproject``` but if i do ```BROKER_URL = 'redis://mysupersecretpassword@redis:6379/0'``` its working",{},{}
138,IssuesEvent,2015-02-03 14:04:01+00:00,4946406,mher/flower,1483445,mvikharev,,,opened,Possible mem leak on the workloads with huge results in tasks,[],[],0,"I have a celeryflower instance that monitors a couple of celeryd workers. I use redis as backend results storage. So when there are a lot of tasks that returns huge results (up to limit of 512mb) - celeryflower begins to eat memory until all tasks finishes or i restart flower.

There are no problem when results are small (bool).

I solved that problem with memory plugin of supervisord. But there is no way to store complete history.

As i see, flower stores own copy of results in locmem memory or it is a memleak.How can i make flower not to handle tasks results? Such option in config will be usefull.",{},{}
223,IssuesEvent,2018-04-23 08:48:54+00:00,74120580,fzlee/alipay,26163790,bearllm,,,opened,请问交易预创建(扫码支付)有返回二维码地址吗？,[],[],0,"官方文档返回是：
    ""alipay_trade_precreate_response"": {
        ""code"": ""10000"",
        ""msg"": ""Success"",
        ""out_trade_no"": ""6823789339978248"",
        ""qr_code"": ""https://qr.alipay.com/bavh4wjlxf12tper3a""
    },
    ""sign"": ""ERITJKEIJKJHKKKKKKKHJEREEEEEEEEEEE""
}

其中，qr_code用来生成二维码让客人扫码支付，我看咱们SDK的例程里面没有返回好像


我自己写的代码，“同步返回验签”总是通不过，不知 作者有么有时间帮忙指导下呢？",{},{}
227,IssuesEvent,2016-05-05 22:52:20+00:00,5021892,hgrecco/pint,278566,hgrecco,,,opened,Registry Reorganization,[],[],0,"I have just pushed to develop a reorganization of the UnitRegistry
1.- It has moved to its own file
2.- It has been splitted into different registries, each providing different capabilities (base, non-multiplicative, systems, contexts). UnitRegistry (which is exported) provides all of them
3.- `load_definitions` is cleaner, as it provides an API to register new `@` directives and its parsers

It is a little bit slower (probably because there are more function calls). However I think it is worth it because:
1.- The code is cleaner.
2.- The code is easier to understand, fix and improve due to the separation of concerns.
3.- In principle, somebody could extend the registry easily.
4.- In principle, somebody could use a simple registry if it does not require all the functionality. 

Let me know what you think.

There are two more things I would like to do:
1.- Improving Error reporting See #374 
2.- See if there is room for performance improvement
3.- Remove the need to call _after_init using metaclasses.",{},{}
259,IssuesEvent,2018-04-10 02:11:54+00:00,97612481,lh3/minimap2,1433286,armintoepfer,,,opened,Segmented inverted alignments,[],[],0,"I'm looking at an example where a read has an inversion in the middle. Everything gets aligned properly, but I do not understand why the inverted part has its cigar reversed. The flag only states 2064, for supplements and reverse. It's this a special combination, leading to different record printing? Do you have documentation/specs about this case?",{},{}
