,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
4,IssueCommentEvent,2018-03-25 23:56:32+00:00,73567304,ofek/bit,16601888,expired-brain,,,276453403,376014092,"Great job bjarnemagnussen. Guys have you any idea to add other altcoin? 
That would be really useful. ",{},NONE,User,False
10,IssueCommentEvent,2015-10-01 11:52:16+00:00,28550291,cdown/srt,660663,cdown,,,69056515,144705649,"It seems some do this using `{\an8}`, etc. For now, let's not do this since it doesn't really work.",{},,User,False
11,IssueCommentEvent,2017-06-09 09:33:51+00:00,63408036,grst/geos,7051479,grst,,,232705960,307343259,fyi: The cli-args are now part of the version on pip and included in the documentation. ,{},,User,False
13,IssueCommentEvent,2018-07-03 21:08:21+00:00,138318038,komuw/naz,8655789,codecov-io,,,338052929,402292317,"# [Codecov](https://codecov.io/gh/komuw/naz/pull/19?src=pr&el=h1) Report
> Merging [#19](https://codecov.io/gh/komuw/naz/pull/19?src=pr&el=desc) into [master](https://codecov.io/gh/komuw/naz/commit/aab72b21e43ce74eb662ea1bb7216590890fd44d?src=pr&el=desc) will **decrease** coverage by `0.38%`.
> The diff coverage is `89.47%`.

[![Impacted file tree graph](https://codecov.io/gh/komuw/naz/pull/19/graphs/tree.svg?src=pr&token=m6GJX5zVQK&width=650&height=150)](https://codecov.io/gh/komuw/naz/pull/19?src=pr&el=tree)

```diff
@@            Coverage Diff             @@
##           master      #19      +/-   ##
==========================================
- Coverage   85.12%   84.73%   -0.39%     
==========================================
  Files           8        8              
  Lines         484      498      +14     
==========================================
+ Hits          412      422      +10     
- Misses         72       76       +4
```


| [Impacted Files](https://codecov.io/gh/komuw/naz/pull/19?src=pr&el=tree) | Coverage Δ | |
|---|---|---|
| [naz/client.py](https://codecov.io/gh/komuw/naz/pull/19/diff?src=pr&el=tree#diff-bmF6L2NsaWVudC5weQ==) | `81.81% <100%> (ø)` | :arrow_up: |
| [naz/q.py](https://codecov.io/gh/komuw/naz/pull/19/diff?src=pr&el=tree#diff-bmF6L3EucHk=) | `78.57% <100%> (ø)` | :arrow_up: |
| [naz/hooks.py](https://codecov.io/gh/komuw/naz/pull/19/diff?src=pr&el=tree#diff-bmF6L2hvb2tzLnB5) | `85.71% <83.33%> (-14.29%)` | :arrow_down: |
| [naz/sequence.py](https://codecov.io/gh/komuw/naz/pull/19/diff?src=pr&el=tree#diff-bmF6L3NlcXVlbmNlLnB5) | `84.61% <88.88%> (-5.39%)` | :arrow_down: |
| [naz/ratelimiter.py](https://codecov.io/gh/komuw/naz/pull/19/diff?src=pr&el=tree#diff-bmF6L3JhdGVsaW1pdGVyLnB5) | `62.96% <92.3%> (+2.09%)` | :arrow_up: |

------

[Continue to review full report at Codecov](https://codecov.io/gh/komuw/naz/pull/19?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/komuw/naz/pull/19?src=pr&el=footer). Last update [aab72b2...e554ac9](https://codecov.io/gh/komuw/naz/pull/19?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",{},NONE,User,False
14,IssueCommentEvent,2018-07-07 16:59:11+00:00,138318038,komuw/naz,8655789,codecov-io,,,339159755,403229297,"# [Codecov](https://codecov.io/gh/komuw/naz/pull/21?src=pr&el=h1) Report
> Merging [#21](https://codecov.io/gh/komuw/naz/pull/21?src=pr&el=desc) into [master](https://codecov.io/gh/komuw/naz/commit/74a97a51f54c35a010e16d1dabe5fd87e4110912?src=pr&el=desc) will **not change** coverage.
> The diff coverage is `75%`.

[![Impacted file tree graph](https://codecov.io/gh/komuw/naz/pull/21/graphs/tree.svg?token=m6GJX5zVQK&src=pr&width=650&height=150)](https://codecov.io/gh/komuw/naz/pull/21?src=pr&el=tree)

```diff
@@           Coverage Diff           @@
##           master      #21   +/-   ##
=======================================
  Coverage   86.95%   86.95%           
=======================================
  Files           8        8           
  Lines         506      506           
=======================================
  Hits          440      440           
  Misses         66       66
```


| [Impacted Files](https://codecov.io/gh/komuw/naz/pull/21?src=pr&el=tree) | Coverage Δ | |
|---|---|---|
| [naz/\_\_version\_\_.py](https://codecov.io/gh/komuw/naz/pull/21/diff?src=pr&el=tree#diff-bmF6L19fdmVyc2lvbl9fLnB5) | `100% <ø> (ø)` | :arrow_up: |
| [naz/client.py](https://codecov.io/gh/komuw/naz/pull/21/diff?src=pr&el=tree#diff-bmF6L2NsaWVudC5weQ==) | `82.37% <100%> (ø)` | :arrow_up: |
| [naz/ratelimiter.py](https://codecov.io/gh/komuw/naz/pull/21/diff?src=pr&el=tree#diff-bmF6L3JhdGVsaW1pdGVyLnB5) | `96.87% <66.66%> (ø)` | :arrow_up: |

------

[Continue to review full report at Codecov](https://codecov.io/gh/komuw/naz/pull/21?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/komuw/naz/pull/21?src=pr&el=footer). Last update [74a97a5...5b60756](https://codecov.io/gh/komuw/naz/pull/21?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",{},NONE,User,False
15,IssueCommentEvent,2018-04-16 20:06:48+00:00,8387179,uiri/toml,178803,jrabbit,,,303788760,381732149,I can reproduce on 3.6.,{},NONE,User,False
19,IssueCommentEvent,2017-08-23 12:26:18+00:00,8387179,uiri/toml,10686228,sergioschena,,,246884424,324313142,"I also have the same problem:

>>> toml.loads(toml.dumps({'list': [""this is an example ${{AVAR\}""]}))
{u'list': []}
",{},,User,False
20,IssueCommentEvent,2017-10-05 13:47:47+00:00,8387179,uiri/toml,1318438,NiklasRosenstein,,,263117208,334470032,See PR #131 ,{},NONE,User,False
22,IssueCommentEvent,2018-05-08 16:51:25+00:00,8387179,uiri/toml,8655789,codecov-io,,,321262933,387468690,"# [Codecov](https://codecov.io/gh/uiri/toml/pull/162?src=pr&el=h1) Report
> Merging [#162](https://codecov.io/gh/uiri/toml/pull/162?src=pr&el=desc) into [master](https://codecov.io/gh/uiri/toml/commit/f2d5000ebdc114fd2b573229e75cbafb0a1fc89e?src=pr&el=desc) will **not change** coverage.
> The diff coverage is `n/a`.

[![Impacted file tree graph](https://codecov.io/gh/uiri/toml/pull/162/graphs/tree.svg?width=650&height=150&src=pr&token=qmQKDNSmnd)](https://codecov.io/gh/uiri/toml/pull/162?src=pr&el=tree)

```diff
@@           Coverage Diff           @@
##           master     #162   +/-   ##
=======================================
  Coverage   88.38%   88.38%           
=======================================
  Files           5        5           
  Lines         801      801           
=======================================
  Hits          708      708           
  Misses         93       93
```



------

[Continue to review full report at Codecov](https://codecov.io/gh/uiri/toml/pull/162?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/uiri/toml/pull/162?src=pr&el=footer). Last update [f2d5000...36a880b](https://codecov.io/gh/uiri/toml/pull/162?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",{},NONE,User,False
24,IssueCommentEvent,2017-01-12 12:19:21+00:00,20087961,T0ha/ezodf,4280312,chfw,,,158248943,272149664,Time flies. It's now 2017. Happy new year! Any plan to merge my PR?,{},,User,False
