,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
4,IssuesEvent,2017-09-26 11:59:22+00:00,73567304,ofek/bit,20273141,ryanli1994,,,opened,Get different address when creating transaction ,[],[],0,"When calling `k.create_transaction([('2N2ud4TqixtLTf4cpEsJTdUb1TZegQUkB2U', 2,'btc')])`, the outputs in generated decoded transaction is 
```json

    ""inputs"": [
        {
            ""addresses"": [
                ""mwRCvxvDWoHfLoXbu4CRsSr8n9DJCVPboK""
            ], 
            ""age"": 1202275, 
            ""output_index"": 1, 
            ""output_value"": 456995984, 
            ""prev_hash"": ""50dcac87356e68d6b43c0f24ca8dc98e3458c762077ae29a2d660f9aaa50ccb5"", 
            ""script"": ""47304402201314fa5216a64079c5196be75fa94280f2c4a91f4181d75a659877473b4c3bd102204fa04af563ab56af0b7e8aea5bf6b1e12f409daa3582f60c208cd856ffef76b6012102ecfde94a36fcf549283ae65c379feb7c63df59edd3a1a0f96816d1ddbc17f690"", 
            ""script_type"": ""pay-to-pubkey-hash"", 
            ""sequence"": 4294967295
        }
    ], 
    ""outputs"": [
        {
            ""addresses"": [
                ""mqBMNEWEcYwz9DmTACzNQpT8xgkVyoxXBK""
            ], 
            ""script"": ""76a91469fc32bc91d99f6d5710838824eef70ed6fb207d88ac"", 
            ""script_type"": ""pay-to-pubkey-hash"", 
            ""value"": 200000000
        }, 
        {
            ""addresses"": [
                ""mwRCvxvDWoHfLoXbu4CRsSr8n9DJCVPboK""
            ], 
            ""script"": ""76a914ae6bbc0fd6d934269238fc869cc04ac775fded9888ac"", 
            ""script_type"": ""pay-to-pubkey-hash"", 
            ""value"": 256959824
        }
    ]
```


The address `mwRCvxvDWoHfLoXbu4CRsSr8n9DJCVPboK` is the sender, and the receiver becomes `mqBMNEWEcYwz9DmTACzNQpT8xgkVyoxXBK` instead of `2N2ud4TqixtLTf4cpEsJTdUb1TZegQUkB2U`, why it happens?
",{},{}
9,IssuesEvent,2015-10-15 18:09:42+00:00,28550291,cdown/srt,660663,cdown,,,closed,Add type hints,[],[],0,https://www.python.org/dev/peps/pep-0484/#stub-files,{},{}
11,IssuesEvent,2017-06-03 01:22:13+00:00,28550291,cdown/srt,660663,cdown,,,closed,Add way to make subtitles strict without composing them,[],[],1,"For example, this would allow displaying subtitles legally when we don't want to output to SRT again.",{},{}
21,IssuesEvent,2015-06-28 21:10:05+00:00,8387179,uiri/toml,6643536,Jenselme,,,closed,Include tests on pypi release,[],[],2,"Hi,

I am currently packaging this software for fedora. I rely on pypi to get the sources (they have cleaner URLs than github) and it would be great to launch the tests while doing the packaging. Can you include toml_test.py and toml_test3.py in the pypi distribution?

For information, the review URL: https://bugzilla.redhat.com/show_bug.cgi?id=1231981",{},{}
24,IssuesEvent,2015-09-14 17:47:22+00:00,8387179,uiri/toml,364765,uiri,,,reopened,Tests fail with Burn,[],[],6,"I tried to launch your test suite but I get some failures:

```
Test: datetime-malformed-no-z (invalid)

Expected an error, but no error was reported.
-------------------------------------------------------------------------------
Test: key-special-chars (valid)

Traceback (most recent call last):
  File ""/tmp/toml-test/toml_test3.py"", line 9, in <module>
    tdata = toml.loads(sys.stdin.read())
  File ""/usr/lib/python3.4/site-packages/toml.py"", line 72, in loads
    raise Exception(""Found invalid character in key name: '#'"")
Exception: Found invalid character in key name: '#'

-------------------------------------------------------------------------------
Test: key-with-pound (valid)

Traceback (most recent call last):
  File ""/tmp/toml-test/toml_test3.py"", line 9, in <module>
    tdata = toml.loads(sys.stdin.read())
  File ""/usr/lib/python3.4/site-packages/toml.py"", line 72, in loads
    raise Exception(""Found invalid character in key name: '#'"")
Exception: Found invalid character in key name: '#'

-------------------------------------------------------------------------------
Test: string-escapes (valid)

Traceback (most recent call last):
  File ""/tmp/toml-test/toml_test3.py"", line 9, in <module>
    tdata = toml.loads(sys.stdin.read())
  File ""/usr/lib/python3.4/site-packages/toml.py"", line 300, in loads
    value, vtype = load_value(pair[1])
  File ""/usr/lib/python3.4/site-packages/toml.py"", line 402, in load_value
    raise Exception(""Reserved escape sequence used"")
Exception: Reserved escape sequence used


59 passed, 4 failed
```

Command used: `PATH=""$PATH:$(pwd)/toml_test3.py"" toml-test $(pwd)/toml_test3.py` (same problems with `toml_test.py`.

I used version 0.2.0 of toml-test suite and the lastest from master with version 0.9.0 of your software. If I use the lastest version of your test suite, I get more failures:

```
Test: datetime-malformed-no-z (invalid)

Expected an error, but no error was reported.
-------------------------------------------------------------------------------
Test: key-space (invalid)

Expected an error, but no error was reported.
-------------------------------------------------------------------------------
Test: table-whitespace (invalid)

Expected an error, but no error was reported.
-------------------------------------------------------------------------------
Test: table-with-pound (invalid)

Expected an error, but no error was reported.
-------------------------------------------------------------------------------
Test: key-space (valid)

Could not find key 'a b' in parser output.
-------------------------------------------------------------------------------
Test: key-special-chars (valid)

Could not find key '~!@$^&*()_+-`1234567890[]|/?><.,;:'' in parser output.
-------------------------------------------------------------------------------
Test: table-whitespace (valid)

Could not find key 'valid key' in parser output.
-------------------------------------------------------------------------------
Test: table-with-pound (valid)

Could not find key 'key#group' in parser output.
-------------------------------------------------------------------------------
Test: unicode-escape (valid)

Traceback (most recent call last):
  File ""/tmp/toml-test/toml_test.py"", line 53, in <module>
    tdata = toml.loads(sys.stdin.read())
  File ""/usr/lib/python2.7/site-packages/toml.py"", line 300, in loads
    value, vtype = load_value(pair[1])
  File ""/usr/lib/python2.7/site-packages/toml.py"", line 402, in load_value
    raise Exception(""Reserved escape sequence used"")
Exception: Reserved escape sequence used


69 passed, 9 failed
```

Did I do something wrong? According to http://j.xqz.ca/toml-status, all tests succeeds.",{},{}
49,IssuesEvent,2017-04-29 09:59:17+00:00,55258005,jopohl/urh,9148964,SpaceTeddy,,,opened,cc1101 data de-whitening Polynom wrong,[],[],0,"cc1101 de-whitening Plynom is pre set to 0x21 that means x^5+x^0.
regarding to datasheet or app note: http://www.ti.com/lit/an/swra322/swra322.pdf , Polynom should be x^9+x^5+x^0 -> 0x221 ",{},{}
65,IssuesEvent,2016-06-12 19:28:52+00:00,27924304,cdent/gabbi,34498,cdent,,,closed,misleading error when supply bad request headers,"[{'url': 'https://api.github.com/repos/cdent/gabbi/labels/bug', 'name': 'bug', 'color': 'fc2929'}]",[],0,"In a test with this:

```
tests:
- name: foo
   GET: /bar
   request_headers:
      application/json
```

The error message is:

```
    Traceback (most recent call last):
      File ""/home/cdent/src/nova/.tox/gabbi/local/lib/python2.7/site-packages/gabbi/case.py"", line 88, in wrapper
        func(self)
      File ""/home/cdent/src/nova/.tox/gabbi/local/lib/python2.7/site-packages/gabbi/case.py"", line 133, in test_request
        self._run_test()
      File ""/home/cdent/src/nova/.tox/gabbi/local/lib/python2.7/site-packages/gabbi/case.py"", line 337, in _run_test
        headers[name] = self.replace_template(headers[name])
    TypeError: string indices must be integers, not str
```

This could be better.",{},{}
89,IssuesEvent,2016-05-03 19:15:15+00:00,48198706,dschep/ntfy,667763,dschep,,,opened,Make version work witrh singele file bin,[],[],0,the tag/pkg-resources version thing doesn't work with the single file bin,{},{}
123,IssuesEvent,2015-11-09 12:54:43+00:00,6007295,fxsjy/jieba,114038,totothink,,,opened,使用自定义字典报ValueError错误,[],[],0,"```python
homedir = os.getcwd()
jieba.load_userdict(os.path.join(homedir, ""words.txt""))
```
执行时报如下错误:
```python
  File ""extract_tags.py"", line 14, in <module>
    jieba.load_userdict(os.path.join(homedir, ""words.txt""))
  File ""/Library/Python/2.7/site-packages/jieba/__init__.py"", line 381, in load_userdict
    f.name, lineno, line))
ValueError
```",{},{}
136,IssuesEvent,2015-06-03 20:30:46+00:00,30243627,klen/muffin,461927,klinkin,,,opened,Реализвать метод jsonify,[],[],0,"1.
Хочется иметь метод jsonify аналог фласковскому 
https://github.com/mitsuhiko/flask/blob/master/flask/json.py#L201

2.
Возможность задать кастомный json.JSONEncoder.
Хотя, как понял, ujson это не поддерживает( ",{},{}
