,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
43,ReleaseEvent,2016-08-14 22:29:25+00:00,2792391,gruns/furl,1041265,gruns,,,published,v0.5.2,Furl v0.5.2,
1035,ReleaseEvent,2015-02-07 19:11:27+00:00,13943006,MrYsLab/PyMata,5189838,MrYsLab,,,published,v2.03,Thread locks made re-entrant to support callbacks,"To allow a callback routines to re-arm latches and to make other PyMata calls, the thread lock was changed to an RLock."
1222,ReleaseEvent,2017-08-02 17:52:56+00:00,73047402,dhermes/bezier,520669,dhermes,,,published,0.4.0,0.4.0,"PyPI: https://pypi.org/project/bezier/0.4.0/
Docs: https://bezier.readthedocs.io/en/0.4.0/

## Performance Optimizations
-   [Adding][29] Fortran [speedups][30] for many crucial computation helpers including
    -   intersecting line segments
    -   (vectorized) Horner's method for evaluating a B&#xe9;zier curve at multiple parameters at once
    -   (vectorized) Horner's method for evaluating a B&#xe9;zier surface
    -   computing ""linearization error"" (how close a curve is to a line)
    -   specializing a B&#xe9;zier curve to a sub-interval
    -   using Newton's method to refine a curve-curve intersection
-   [Adding][10] `_verify` switch to [`Surface.locate()`][11] and [`Curve.intersect()`][14] to selectively disable overly defensive value checking. (Making sure to use this switch during ""internal"" computation.)
-   Making sure NumPy arrays are Fortan-contiguous as often as possible (e.g. snippets and source, via `np.asfortranarray()`). This is to avoid (and emphasize) a non-trivial overhead when passing a C-continguous array to a Fortran function. ([`03a7242`][15], [`6064e4c`][16], [`f1804f4`][17])
-   Using Horner's method in `Curve.evaluate_multi()` and `Surface.evaluate_barycentric()`, rather than inferior (sometimes non-vectorized) approaches ([`dee8181`][18], [`2611e64`][19])
-   Made surface-surface intersection more resilient / lenient for corner intersections. For ""nearby"" intersections, parameter values can be rounded to `0` or `1`. ([`4a8458c`][25])

## New Features
-   [Adding][23] optional `strategy` argument (one of geometric or algebraic) to [`Surface.intersect()`][24]
    -   Added ""algebraic"" [`IntersectionStrategy`][20] via curve [implicitization][27] ([reference][28])
-   Adding [`Curve.reduce_()`][21] which acts as a partial inverse to [`Curve.elevate()`][31]. It is only a complete inverse when a curve is degree-elevated, otherwise it returns the ""best"" reduced form (in the least squares sense).

## Interface Changes
-   (**Breaking change**) [Removing][5] `show` keyword from [`Curve.plot()`][2], [`Surface.plot()`][3] and [`CurvedPolygon.plot()`][4]
-   [Adding][32] `color` keyword to [`Curve.plot()`][2]
-   [Adding][26] `alpha` keyword to [`Curve.plot()`][2]
-   (**Breaking change**) [Splitting][6] the [`Surface.evaluate_multi()`][7] method into [`Surface.evaluate_barycentric_multi()`][8] and [`Surface.evaluate_cartesian_multi()`][9]
-   [Adding][22] `__dict__` helpers on `Curve`, `CurvedPolygon` and `Surface`. These are `@property`s intended only for REPL use, since classes with `__slots__` no longer have a `__dict__` attribute.

## Miscellany
-   Adding [`IntersectionClassification`][1] to docs ([ref][5])
-   [Moving][12] most plotting into a dedicated module. More importantly, importing plotting helpers at **run-time** rather at **import time**. So if computational code never plots, it won't eat the import cost of `matplotlib`. [Removing][13] `matplotlib` as a dependency.

[1]: http://bezier.readthedocs.io/en/0.4.0/algorithm-helpers.html#bezier._surface_helpers.IntersectionClassification
[2]: http://bezier.readthedocs.io/en/0.4.0/reference/bezier.curve.html#bezier.curve.Curve.plot
[3]: http://bezier.readthedocs.io/en/0.4.0/reference/bezier.surface.html#bezier.surface.Surface.plot
[4]: http://bezier.readthedocs.io/en/0.4.0/reference/bezier.curved_polygon.html#bezier.curved_polygon.CurvedPolygon.plot
[5]: https://github.com/dhermes/bezier/commit/828f4238971b12a9d494ce38387cec855d063c91
[6]: https://github.com/dhermes/bezier/commit/cea88285b8c9002a57efd88e69b5bd2ef46e7ca7
[7]: http://bezier.readthedocs.io/en/0.3.0/reference/bezier.surface.html#bezier.surface.Surface.evaluate_multi
[8]: http://bezier.readthedocs.io/en/0.4.0/reference/bezier.surface.html#bezier.surface.Surface.evaluate_barycentric_multi
[9]: http://bezier.readthedocs.io/en/0.4.0/reference/bezier.surface.html#bezier.surface.Surface.evaluate_cartesian_multi
[10]: https://github.com/dhermes/bezier/commit/dcf40f4c9ed2167e96fc8f4675aeedcc2d811a0b
[11]: http://bezier.readthedocs.io/en/0.4.0/reference/bezier.surface.html#bezier.surface.Surface.locate
[12]: https://github.com/dhermes/bezier/commit/dc4d33cfcf7f9ac6e794b856dc6d76635d362922
[13]: https://github.com/dhermes/bezier/commit/064e2c5efe7fa6498d74a33798a363e2c8e0b83e
[14]: http://bezier.readthedocs.io/en/0.4.0/reference/bezier.curve.html#bezier.curve.Curve.intersect
[15]: https://github.com/dhermes/bezier/commit/03a72428c6f9d3bd3a1fac9b7f9afa615ce12d46
[16]: https://github.com/dhermes/bezier/commit/6064e4c314d8d717873d46e6ef35c0bbc9772728
[17]: https://github.com/dhermes/bezier/commit/f1804f442f190d0bc36782e940ee0b8a68c5ecd6
[18]: https://github.com/dhermes/bezier/commit/dee81813e34d5f69c52f48aa90f7c11eb4ddc3ec
[19]: https://github.com/dhermes/bezier/commit/2611e64a735e46317cce08a41270d61024705fd9
[20]: http://bezier.readthedocs.io/en/0.4.0/reference/bezier.curve.html#bezier.curve.IntersectionStrategy
[21]: http://bezier.readthedocs.io/en/0.4.0/reference/bezier.curve.html#bezier.curve.Curve.reduce_
[22]: https://github.com/dhermes/bezier/commit/f0fca088ac6f70c39f9f5af457c29e3c82f094b5
[23]: https://github.com/dhermes/bezier/commit/e72ca20f0f4ee0f6399b56805b30fe67a02aa04f
[24]: http://bezier.readthedocs.io/en/0.4.0/reference/bezier.surface.html#bezier.surface.Surface.intersect
[25]: https://github.com/dhermes/bezier/commit/4a8458c823d8acc185818f856889cff6f46300d3
[26]: https://github.com/dhermes/bezier/commit/dcbeefc25b7f5f9a1fa725dac04e81a43039f680
[27]: https://github.com/dhermes/bezier/commits/0.4.0/src/bezier/_implicitization.py
[28]: https://en.wikipedia.org/wiki/Resultant
[29]: https://github.com/dhermes/bezier/commits/0.4.0/src/bezier/speedup.f90
[30]: https://github.com/dhermes/bezier/blob/0.4.0/src/bezier/speedup.f90
[31]: http://bezier.readthedocs.io/en/0.4.0/reference/bezier.curve.html#bezier.curve.Curve.elevate
[32]: https://github.com/dhermes/bezier/commit/ce838a2aaef2281f06603d1c76324a3aa8289cf9"
1319,ReleaseEvent,2015-05-23 00:01:05+00:00,1408162,jpadilla/pyjwt,472350,mark-adams,,,published,1.2.0,v1.2.0,"### Fixed
- Added back `verify_expiration=` argument to `jwt.decode()` that was erroneously removed in [v1.1.0][1.1.0].

### Changed
- Refactored JWS-specific logic out of PyJWT and into PyJWS superclass. [#141][141]

### Deprecated
- `verify_expiration=` argument to `jwt.decode()` is now deprecated and will be removed in a future version. Use the `option=` argument instead.
"
1705,ReleaseEvent,2016-07-16 18:09:26+00:00,4477733,kevin1024/vcrpy,21099,kevin1024,,,published,v1.9.0,Boto3 support and assorted bugfixes,"  * Add support for boto3 (thanks @desdm, @foorbarna). 
  * Fix deepcopy issue for response headers when `decode_compressed_response` is enabled (thanks @nickdirienzo)"
1987,ReleaseEvent,2016-11-13 13:20:06+00:00,9923468,boppreh/keyboard,231856,boppreh,,,published,v0.9.1,v0.9.1,"- Add `add_abbreviation` and `register_word_listener` functions.

- Add functions for low level hooks (`hook`, `hook_key`).

- Add `on_press` and `on_release` functions.

- Add alternative names (aliases) for many functions.

- Add large number of alternative key names, especially for accents.

- Make module produce and consume JSON if ran as script (`python -m keyboard`).

- 100% test coverage.



- [Linux] Add support for writing arbitrary Unicode.

- [Linux] Look for Linux keyboard devices in /proc/bus/input/devices.

- [Linux] Create fake keyboard with uinput if none is available.

- [Linux] Aggregate as many devices as possibles (e.g. USB keyboard on notebook).

- [Linux] Improved support for internationalized keys.



- [Windows] Process keys asynchronously to reduce key delay.



- [All] Too many bugfixes to count.

- [All] Major backend refactor."
2537,ReleaseEvent,2018-02-07 16:25:45+00:00,84231584,deadc0de6/dotdrop,8973919,deadc0de6,,,published,v0.10,v0.10,"* add transformations and ability to manage encrypted dotfiles
* refactor README
* fix small bugs
* add aur package
"
2672,ReleaseEvent,2018-02-08 09:18:59+00:00,120079872,holgern/py-scrypt,2202263,holgern,,,published,v0.8.4,,
2699,ReleaseEvent,2016-12-03 16:49:26+00:00,61831189,joshburnett/scanf,12973799,joshburnett,,,published,1.3.3,Update PyPI metadata,
2832,ReleaseEvent,2015-10-06 08:12:26+00:00,2909429,nicolargo/glances,776747,nicolargo,,,published,v2.5,Glances 2.5,"Version 2.5
===========

Enhancements and new features:

    * Allow export of Docker and sensors plugins stats to InfluxDB, StatsD... (issue #600)
    * Docker plugin shows IO and network bitrate (issue #520)
    * Server password configuration for the browser mode (issue #500)
    * Add support for OpenTSDB export (issue #638)
    * Add additional stats (iowait, steal) to the perCPU plugin (issue #672)
    * Support Fahrenheit unit in the sensor plugin using the --fahrenheit command line option (issue #620)
    * When a process filter is set, display sum of CPU, MEM... (issue #681)
    * Improve the QuickLookplugin by adding hardware CPU info (issue #673)
    * WebUI display a message if server is not available (issue #564)
    * Display an error if export is not used in the standalone/client mode (issue #614)
    * New --disable-quicklook, --disable-cpu, --disable-mem, --disable-swap, --disable-load tags (issue #631)
    * Complete refactoring of the WebUI thanks to the (awesome) Floran pull (issue #656)
    * Network cumulative /combination feature available in the WebUI (issue #552)
    * IRIX mode off implementation (issue#628)
    * Short process name displays arguments (issue #609)
    * Server password configuration for the browser mode (issue #500)
    * Display an error if export is not used in the standalone/client mode (issue #614)

Bugs corrected:

    * The WebUI displays bad sensors stats (issue #632)
    * Filter processes crashs with a bad regular expression pattern (issue #665)
    * Error with IP plugin (issue #651)
    * Crach with Docker plugin (issue #649)
    * Docker plugin crashs with webserver mode (issue #654)
    * Infrequently crashing due to assert (issue #623)
    * Value for free disk space is counterintuative on ext file systems (issue #644)
    * Try/catch for unexpected psutil.NoSuchProcess: process no longer exists (issue #432)
    * Fatal error using Python 3.4 and Docker plugin bug (issue #602)
    * Add missing new line before g man option (issue #595)
    * Remove unnecessary type=""text/css"" for link (HTML5) (issue #595)
    * Correct server mode issue when no network interface is available (issue #528)
    * Avoid crach on olds kernels (issue #554)
    * Avoid crashing if LC_ALL is not defined by user (issue #517)
    * Add a disable HDD temperature option on the command line (issue #515)"
3098,ReleaseEvent,2016-08-22 21:17:11+00:00,30908907,greginvm/pyclipper,10724016,greginvm,,,published,1.0.5-dev.4,,
3174,ReleaseEvent,2017-12-03 21:38:51+00:00,47635030,maxharlow/csvmatch,896707,maxharlow,,,published,v1.13,,"* Adds argument to specify fuzzy match threshold (currently only used by Levenshtein)
* Adds argument to show which version of CSV Match is running(!)
* Splits out functionality from command line interface to allow testing
* A suite of tests
* Readme improvements"
3287,ReleaseEvent,2016-09-20 21:35:18+00:00,56998522,skorokithakis/catt,23648,skorokithakis,,,published,v0.4.0,,"
### Feature
* Add local file casting support.
"
