,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url
7,PullRequestEvent,2017-07-28 07:08:27+00:00,54391698,jd/pifpaf,2644,jd,,,132902370,,Ensure pifpaf kill all processes,closed,False,75,This change the way we ensure all spawned processes are killed.,https://api.github.com/repos/jd/pifpaf/issues/75,2017-07-28T07:08:27Z,2017-07-28T07:08:27Z,2017-07-28T07:08:27Z,1,4,33,18,[],[],[],[],jd,2644,User,False,[],https://github.com/jd/pifpaf/pull/75.patch,https://api.github.com/repos/jd/pifpaf/pulls/75/commits
16,PullRequestEvent,2015-07-07 08:04:59+00:00,20087961,T0ha/ezodf,2689585,T0ha,,,39187130,,Configure wheels,closed,False,9,,https://api.github.com/repos/T0ha/ezodf/issues/9,2015-07-07T08:04:59Z,2015-07-07T08:04:59Z,2015-07-07T08:04:59Z,3,3,0,2,[],[],[],[],T0ha,2689585,User,False,[],https://github.com/T0ha/ezodf/pull/9.patch,https://api.github.com/repos/T0ha/ezodf/pulls/9/commits
125,PullRequestEvent,2015-03-25 18:50:43+00:00,5542710,gmr/queries,49469,gmr,,,31951958,,Update tornado_session.py,closed,False,8,_cleanup is not a coroutine and therefore shouldn't be yielded,https://api.github.com/repos/gmr/queries/issues/8,2015-03-25T18:50:43Z,2015-03-25T18:50:43Z,2015-03-25T18:50:43Z,1,1,1,1,[],[],[],[],gmr,49469,User,False,[],https://github.com/gmr/queries/pull/8.patch,https://api.github.com/repos/gmr/queries/pulls/8/commits
131,PullRequestEvent,2017-06-13 15:37:18+00:00,65468547,jd/tenacity,2517065,william-silversmith,,,125256122,,Experiment: Functionalizing all Arguments,closed,False,71,"Here's an experiment that might be interesting to you. This PR isn't cleaned up for merge, but it shows a little of what you can do if all wait functions take a function as an argument.

I've implemented the `wait_full_jitter` function from #70 as composed functions. It's a little messy, but mostly because of the length of the names of `previous_attempt_number` and `delay_since_first_attempt`. 

Let me know what you think.
- Will",https://api.github.com/repos/jd/tenacity/issues/71,,2017-06-13T15:37:17Z,2017-06-13T15:37:17Z,2,101,22,3,[],[],[],[],,,,,[],https://github.com/jd/tenacity/pull/71.patch,https://api.github.com/repos/jd/tenacity/pulls/71/commits
163,PullRequestEvent,2017-10-14 10:21:57+00:00,8990451,myint/unify,12481784,Zaargh,,,146597017,,add tox.ini,open,False,3,"This commit adds simple `tox.ini` for easier testing across different Python versions (2.6, 2.7, 3.4, 3.5, 3.6).",https://api.github.com/repos/myint/unify/issues/3,,,2017-10-14T10:21:56Z,1,5,0,1,NONE,[],[],[],,,,,[],https://github.com/myint/unify/pull/3.patch,https://api.github.com/repos/myint/unify/pulls/3/commits
166,PullRequestEvent,2016-11-22 10:55:10+00:00,207623,rwl/PYPOWER,11868107,friederikemeier,,,94790530,,Fixed call of dIbr_dV,open,False,36,"Call of dIbr_dV was missing positional argument ""branch"".",https://api.github.com/repos/rwl/PYPOWER/issues/36,,,2016-11-22T10:55:10Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/rwl/PYPOWER/pull/36.patch,https://api.github.com/repos/rwl/PYPOWER/pulls/36/commits
203,PullRequestEvent,2015-12-26 11:19:47+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,54595995,,Edit some of the output messages for grammar,closed,False,149,I fixed a few grammatical errors in the output messages (and a couple in the doc strings) while trying to keep the meaning as close to the original intent as possible.,https://api.github.com/repos/Kuniwak/vint/issues/149,2015-12-26T11:19:47Z,2015-12-26T11:19:47Z,2015-12-26T11:19:47Z,1,9,9,6,[],[],[],[],Kuniwak,1124024,User,False,[],https://github.com/Kuniwak/vint/pull/149.patch,https://api.github.com/repos/Kuniwak/vint/pulls/149/commits
253,PullRequestEvent,2016-02-11 10:49:49+00:00,5021892,hgrecco/pint,1112068,mortbauer,,,59014257,,check inheritance with real base class,open,False,333,"The wraps function now uses quantity._Quantity to check for inheritance since otherwise one had to pass the exact same UnitRegistery instance. But maybe that was intention, for me it works better like that i think.",https://api.github.com/repos/hgrecco/pint/issues/333,,,2016-02-11T10:49:49Z,1,6,8,1,[],[],[],[],,,,,[],https://github.com/hgrecco/pint/pull/333.patch,https://api.github.com/repos/hgrecco/pint/pulls/333/commits
273,PullRequestEvent,2018-07-05 12:00:16+00:00,97612481,lh3/minimap2,480346,lh3,,,197496770,MDExOlB1bGxSZXF1ZXN0MTk3NDk2Nzcw,Release the GIL to allow the native Python threading.,closed,False,195,"Python threading does not generally allow multiple threads running parallel unless the global interpreter lock is explicitly released. With this patch, `Aligner.map` permits other Python threads running during its job. This would be quite useful when using asynchronous scheduling with `concurrent.futures.ThreadPoolExecutor` or using the other computationally expensive tasks like `numpy` or `sklearn` together with `mappy`.",https://api.github.com/repos/lh3/minimap2/issues/195,,2018-07-05T12:00:16Z,2018-07-05T12:00:16Z,1,9,2,1,NONE,[],[],[],,,,,['enhancement'],https://github.com/lh3/minimap2/pull/195.patch,https://api.github.com/repos/lh3/minimap2/pulls/195/commits
343,PullRequestEvent,2016-04-06 11:03:45+00:00,24005390,tBuLi/symfit,12967865,Pitje06,,,65447224,,Create takes data,open,False,55,"Split off TakesData from BaseFit, as discussed in PR #33.",https://api.github.com/repos/tBuLi/symfit/issues/55,,,2016-04-06T11:03:45Z,3,20,19,1,[],[],[],[],,,,,[],https://github.com/tBuLi/symfit/pull/55.patch,https://api.github.com/repos/tBuLi/symfit/pulls/55/commits
355,PullRequestEvent,2018-08-27 08:09:06+00:00,87705200,amanusk/s-tui,7280933,amanusk,,,210540026,MDExOlB1bGxSZXF1ZXN0MjEwNTQwMDI2,Update CONTRIBUTING.md,closed,False,78,,https://api.github.com/repos/amanusk/s-tui/issues/78,2018-08-27T08:09:06Z,2018-08-27T08:09:06Z,2018-08-27T08:09:06Z,2,28,8,3,OWNER,[],[],[],amanusk,7280933,User,False,[],https://github.com/amanusk/s-tui/pull/78.patch,https://api.github.com/repos/amanusk/s-tui/pulls/78/commits
364,PullRequestEvent,2016-06-26 23:27:19+00:00,45852176,arose/nglview,4451957,hainm,,,75243935,,add more gui for player: interpolation,open,False,307,"![player](https://cloud.githubusercontent.com/assets/4451957/16365619/e8a8566c-3bd3-11e6-993a-c02d189c96eb.png)
",https://api.github.com/repos/arose/nglview/issues/307,,,2016-06-26T23:27:18Z,1,48,20,2,[],[],[],[],,,,,[],https://github.com/arose/nglview/pull/307.patch,https://api.github.com/repos/arose/nglview/pulls/307/commits
367,PullRequestEvent,2016-12-11 19:07:23+00:00,9554817,bameda/djmail,3618479,ad-m,,,97468761,,"Fix PEP8, add template names to empty body exception",open,False,42,"I suggest:

- fix PEP8 errors,
- add template names to exception about empty body, to be able to simply update them,
- remove duplication of code in ``_render_message_body_as_html`` and ``_render_message_body_as_text``.

Greetings,",https://api.github.com/repos/bameda/djmail/issues/42,,,2016-12-11T19:07:23Z,1,16,12,1,[],[],[],[],,,,,[],https://github.com/bameda/djmail/pull/42.patch,https://api.github.com/repos/bameda/djmail/pulls/42/commits
