,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
2,IssueCommentEvent,2015-04-01 21:41:09+00:00,20513123,kn/slack,621009,kn,,,65784053,88639766,LGTM,{},,User,False
6,IssueCommentEvent,2018-08-10 03:35:41+00:00,73567304,ofek/bit,1928815,nirmalthacker,,,348176248,411965668,"I got around this error by passing the value for function argument unspent, so:
```

key.create_transaction(outputs,unspents=key.get_unspents())
key.send(outputs,unsepnts=key.get_unspents())
```

This works and the transactions are transmitted to Testnet. But without setting these, I continue to hit the above Exception",{},NONE,User,False
14,IssueCommentEvent,2018-01-03 09:06:09+00:00,54391698,jd/pifpaf,2644,jd,,,285521288,354964399,"This is unlikely related to 1.11.4, the diff since 1.11.2 does not concern anything else than Swift and Gnocchi drivers.

Can you run it with --debug to see what's going on?

Do you test with Python 2 and do you have the same error?",{},OWNER,User,False
15,IssueCommentEvent,2018-06-06 12:37:38+00:00,54391698,jd/pifpaf,2644,jd,,,329488805,395053227,Sounds like you did not install rabbitmq.,{},OWNER,User,False
24,IssueCommentEvent,2017-01-15 19:55:28+00:00,1673145,FSX/misaka,64273,FSX,,,193259078,272719157,You need to enable the fenced codeblocks extension for the TOC renderer too.,{},,User,False
25,IssueCommentEvent,2015-12-24 03:18:38+00:00,1673145,FSX/misaka,10275711,weaming,,,123664339,167034311,"@FSX Can I set the default extensions value of this method to 'fenced-code'?
Because I want to use:
```
md = misaka.html
md(text)
```
But don't want to change the `md(text)` part.",{},,User,False
30,IssueCommentEvent,2015-12-14 03:48:24+00:00,20087961,T0ha/ezodf,2689585,T0ha,,,121936548,164334583,"Thank you, chfw. Forgot to remove debug garbage, sorry.",{},,User,False
36,IssueCommentEvent,2015-03-27 11:44:42+00:00,25983331,fnl/segtok,109501,fnl,,,64700417,86908579,"OK, merged the whole thing together and updated master. Next up are the fix to the Travis URL, some kudos to you, Mike (or do you prefer Mikhail?), and a quick tweet about this :).",{},,User,False
40,IssueCommentEvent,2018-06-21 08:05:54+00:00,2792391,gruns/furl,1041265,gruns,,,328734146,399013489,"Fixed in https://github.com/gruns/furl/commit/68b0cb9bdf8c7f00f9ec62947c506d538dc76f7f.

This fix will ship in the next version of furl, v1.2.",{},OWNER,User,False
41,IssueCommentEvent,2015-01-06 06:38:54+00:00,2792391,gruns/furl,1041265,gruns,,,53290366,68831830,"Fixed in furl v0.4.2. Update with

```
pip install furl --upgrade
```

Thank you for bringing this issue to my attention Christopher.",{},,User,False
51,IssueCommentEvent,2016-09-05 14:13:00+00:00,46566669,jaraco/irc,1258108,igel-kun,,,174491925,244756361,"okay, so http://www.kvirc.net/doc/doc_dcc_connection.html states:
```
client A sends blocks of data (usually 1-2 KB) and at every block awaits confirmation from the client B, that when receiving a block should reply 4 bytes containing an positive number specifying the total size of the file received up to that moment.
```
and http://www.irchelp.org/protocol/dccspec.html states:
```
The recipient should acknowledge each packet by transmitting the total number of bytes received as an unsigned, 4 byte integer in network byte order.
```
finally, according to https://docs.python.org/2/library/struct.html ""!I"" is the correct format too, so everything seems to be in order and I'll have to repeat my experiments...",{},,User,False
60,IssueCommentEvent,2018-08-27 16:52:15+00:00,55258005,jopohl/urh,18219846,jopohl,,,354132588,416291487,"If you have these two installed, please run pytest with the ```  --boxed ``` option for better debugging.

```
xvfb-run pytest --boxed tests/
````",{},OWNER,User,False
65,IssueCommentEvent,2017-10-25 08:48:54+00:00,55258005,jopohl/urh,11001973,vsboost,,,268296297,339260221,"[HackRF-433_920MHz-2MSps-2MHzCopy.zip](https://github.com/jopohl/urh/files/1413871/HackRF-433_920MHz-2MSps-2MHzCopy.zip)
",{},NONE,User,False
66,IssueCommentEvent,2017-03-31 13:11:02+00:00,55258005,jopohl/urh,18219846,jopohl,,,218481449,290707799,Thanks @ngmacha . I added your line to the readme.,{},,User,False
70,IssueCommentEvent,2017-11-28 07:55:23+00:00,55258005,jopohl/urh,18283204,andynoack,,,277146691,347441986,"Hi @nocomp,
we have seen your video, thanks for that! We saw that you are using the native backend for the USRP, so gnuradio is not used in this case. Actually we are unsure about the USRP B series as we do not posses one of these devices. Next, you could try out the gnuradio backend for the USRP and see if this works. Make sure you use version 1.8.15 of URH for this.

Furthermore, you could share the content of ``` %TEMP%\urh.log ``` with us after pressing the record button.",{},COLLABORATOR,User,False
84,IssueCommentEvent,2017-11-14 16:41:38+00:00,4295983,loli/medpy,51059,cancan101,,,273658205,344319150,scipy should be installed as wheel. The other two packages can still be installed in non sudo mode: https://github.com/travis-ci/apt-package-whitelist/blob/master/ubuntu-precise,{},COLLABORATOR,User,False
88,IssueCommentEvent,2016-07-06 03:20:59+00:00,49802969,wong2/pick,321947,wong2,,,163283983,230661793,"@eth0izzle sorry for the delay. in my design, the `pick` method is just a helper function to initialize a `Picker` and start it, so `pick(...).start()` doesn't make sense to me. Can we just keep `pick` as before and add another `pick_multi(...)` for multi select? I think this is more comprehensive, considering one returns a tuple, and another returns a list of tuples",{},,User,False
94,IssueCommentEvent,2018-07-30 12:22:57+00:00,74004167,Kyria/EsiPy,1838373,Kyria,,,345452535,408845022,"This has been released in 0.5.0, thanks for the report :) ",{},OWNER,User,False
