,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url
26,PullRequestEvent,2018-07-09 15:57:23+00:00,138318038,komuw/naz,5163857,komuw,,,200145857,MDExOlB1bGxSZXF1ZXN0MjAwMTQ1ODU3,Rabbit example,open,False,24,"Thank you for contributing to naz.                    
Every contribution to naz is important.                       

                     

Contributor offers to license certain software (a “Contribution” or multiple
“Contributions”) to naz, and naz agrees to accept said Contributions,
under the terms of the MIT License.
Contributor understands and agrees that naz shall have the irrevocable and perpetual right to make
and distribute copies of any Contribution, as well as to create and distribute collective works and
derivative works of any Contribution, under the MIT License.


Now,                   

## What(What have you changed?)
- add rabbitMQ example
- use custom logger adapter

## Why(Why did you change it?)
- more examples
- custom logger adapter works cool with other libs using stdlib logging lub
",https://api.github.com/repos/komuw/naz/issues/24,,,2018-07-09T15:57:23Z,3,92,5,6,OWNER,[],[],[],,,,,[],https://github.com/komuw/naz/pull/24.patch,https://api.github.com/repos/komuw/naz/pulls/24/commits
27,PullRequestEvent,2015-11-30 13:54:33+00:00,3462960,lazka/pgi,179677,stuaxo,,,52126229,,"Check coverage of pgi, vs gi",open,False,25,"This loops through all the typelibs it can find and the methods, then tries to call them, to build a report to see coverage.

It's a fairly brute force approach but works..  not sure if this is the place to put this in the repo

Could probably extend this in various ways, maybe html output would be useful for some sort of web page ?",https://api.github.com/repos/lazka/pgi/issues/25,,,2015-11-30T13:54:32Z,1,63,0,1,[],[],[],[],,,,,[],https://github.com/lazka/pgi/pull/25.patch,https://api.github.com/repos/lazka/pgi/pulls/25/commits
30,PullRequestEvent,2017-03-30 20:34:05+00:00,8387179,uiri/toml,425099,ryanhiebert,,,113518596,,Make InlineTableDict inherit from OrderedDict,open,False,86,"References my review comment from #75.

I first looked at creating an analog to `_dict`, that I was thinking to call `_InlineTableDict`. However, while I was doing that it became apparent that it would end up as a pretty infectious change, which would require change to at around 4 method signatures and 8 call sites. `_dict` is only a parameter for `load` and `loads`, so that just didn't seem like the best approach.

My thinking with this pull request is that there is a complexity trade-off from choosing to make `InlineTableDict` overridable, and that's it's not worth what it costs. `OrderedDict` has good performance characteristics, and Python 3.6 has even made the default dict order-preserving. Combined with the relatively limited use we'd expect to see with `InlineTableDict` over our standard use of `dict`, it seemed to me to be a reasonable choice.

If you disagree with my assessment, I'm willing to open another pull request with the required changes to add an `_InlineTableDict` parameter to `load` and `loads` for comparison.",https://api.github.com/repos/uiri/toml/issues/86,,,2017-03-30T20:34:05Z,1,3,3,1,[],[],[],[],,,,,[],https://github.com/uiri/toml/pull/86.patch,https://api.github.com/repos/uiri/toml/pulls/86/commits
43,PullRequestEvent,2017-10-19 17:43:42+00:00,2792391,gruns/furl,26469747,arcsector,,,147621183,,Update furl.py to fix issue 92,open,False,94,"This fixes Issue #92 by removing ':' from the INVALID_DOMAIN_CHARS variable, allowing people to forward traffic to specific ports.",https://api.github.com/repos/gruns/furl/issues/94,,,2017-10-19T17:43:41Z,1,1,1,1,NONE,[],[],[],,,,,[],https://github.com/gruns/furl/pull/94.patch,https://api.github.com/repos/gruns/furl/pulls/94/commits
61,PullRequestEvent,2016-06-11 08:40:22+00:00,55258005,jopohl/urh,18219846,jopohl,,,73462854,,Labelsetsettings,closed,False,71,,https://api.github.com/repos/jopohl/urh/issues/71,2016-06-11T08:40:21Z,2016-06-11T08:40:21Z,2016-06-11T08:40:21Z,9,21208,15964,14,[],[],[],[],jopohl,18219846,User,False,[],https://github.com/jopohl/urh/pull/71.patch,https://api.github.com/repos/jopohl/urh/pulls/71/commits
64,PullRequestEvent,2017-02-05 15:30:15+00:00,55258005,jopohl/urh,18219846,jopohl,,,104703216,,Travistrusty,open,False,125,,https://api.github.com/repos/jopohl/urh/issues/125,,,2017-02-05T15:30:15Z,6,26,21,7,[],[],[],[],,,,,[],https://github.com/jopohl/urh/pull/125.patch,https://api.github.com/repos/jopohl/urh/pulls/125/commits
68,PullRequestEvent,2018-06-24 16:53:36+00:00,55258005,jopohl/urh,18219846,jopohl,,,196952845,MDExOlB1bGxSZXF1ZXN0MTk2OTUyODQ1,pad short sounds when sending data,closed,False,476,fix #474 ,https://api.github.com/repos/jopohl/urh/issues/476,2018-06-24T16:53:35Z,2018-06-24T16:53:35Z,2018-06-24T16:53:35Z,2,6,6,3,OWNER,[],[],[],jopohl,18219846,User,False,[],https://github.com/jopohl/urh/pull/476.patch,https://api.github.com/repos/jopohl/urh/pulls/476/commits
76,PullRequestEvent,2018-03-11 21:19:56+00:00,55258005,jopohl/urh,18219846,jopohl,,,174240612,,Optimize Tests,closed,False,408,,https://api.github.com/repos/jopohl/urh/issues/408,2018-03-11T21:19:55Z,2018-03-11T21:19:55Z,2018-03-11T21:19:55Z,6,143,268,14,OWNER,[],[],[],jopohl,18219846,User,False,[],https://github.com/jopohl/urh/pull/408.patch,https://api.github.com/repos/jopohl/urh/pulls/408/commits
109,PullRequestEvent,2018-01-06 18:12:38+00:00,27924304,cdent/gabbi,34498,cdent,,,161489759,,Pass strict=True when creating httpclient,open,False,240,"When strict=True, urllib3's PoolManager (and the underlying
ConnectionPool and HTTPConnection) require that the first line
received in an HTTP response be a valid HTTP status line. If
not a BadStatusLine exception is raised. The actual handling
of strictness is within the httplib and http.lib modules
(depending on Python version). In Python 3, strict is ignored
because the library is always strict.

If strict=False (the default) a bad status line will be ignored
and, bizarrely, the status of the response is set to 200,
misleading gabbi. This is because a bad status line is
interpreted as possibly being an HTTP 0.9 response.

Since gabbi has no interest in HTTP 0.9, nor in being mislead
by inaccurate status values, always call strict when creating
the client.

Fixes #239",https://api.github.com/repos/cdent/gabbi/issues/240,,,2018-01-06T18:12:38Z,1,2,2,1,OWNER,[],[],[],,,,,[],https://github.com/cdent/gabbi/pull/240.patch,https://api.github.com/repos/cdent/gabbi/pulls/240/commits
261,PullRequestEvent,2018-03-13 20:10:20+00:00,96523010,komuw/sewer,5163857,komuw,,,171667378,,Acmev2,closed,False,73,"Thank you for contributing to sewer.                    
Every contribution to sewer is important to us.                       
You may not know it, but you have just contributed to making the world a more safer and secure place.                         

Contributor offers to license certain software (a “Contribution” or multiple
“Contributions”) to sewer, and sewer agrees to accept said Contributions,
under the terms of the MIT License.
Contributor understands and agrees that sewer shall have the irrevocable and perpetual right to make
and distribute copies of any Contribution, as well as to create and distribute collective works and
derivative works of any Contribution, under the MIT License.


Now,                   

## What(What have you changed?)
- support acme version 2
- remove structlog as a dependency(we now use the stdlib logging lib)
- move the repo over to python3 from python2

## Why(Why did you change it?)
- acme v2 is the future
- python3 is the future
- fix; https://github.com/komuw/sewer/issues/68
- fix; https://github.com/komuw/sewer/issues/69
- fix; https://github.com/komuw/sewer/issues/24

# TODO:
- on merge send a PR to https://github.com/komuw/website/blob/master/content/docs/client-options.md 
to show that sewer full integrates with acme v2 production endpoints",https://api.github.com/repos/komuw/sewer/issues/73,2018-03-13T20:10:19Z,2018-03-13T20:10:19Z,2018-03-13T20:10:19Z,53,1216,927,22,OWNER,[],[],[],komuw,5163857,User,False,[],https://github.com/komuw/sewer/pull/73.patch,https://api.github.com/repos/komuw/sewer/pulls/73/commits
271,PullRequestEvent,2017-03-05 00:14:54+00:00,4946406,mher/flower,691049,mher,,,108054961,,Fix celery version comparsion,closed,False,671,"Fix celery version comparsion.

```
In [1]: '3.0.2' < '3.0.15'
Out[1]: False
```",https://api.github.com/repos/mher/flower/issues/671,2017-03-05T00:14:54Z,2017-03-05T00:14:54Z,2017-03-05T00:14:54Z,1,1,1,1,[],[],[],[],mher,691049,User,False,[],https://github.com/mher/flower/pull/671.patch,https://api.github.com/repos/mher/flower/pulls/671/commits
295,PullRequestEvent,2017-01-23 19:36:27+00:00,207623,rwl/PYPOWER,9335331,activeshadow,,,102785217,,Fix for issue rwl/PYPOWER#39,open,False,40,,https://api.github.com/repos/rwl/PYPOWER/issues/40,,,2017-01-23T19:36:27Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/rwl/PYPOWER/pull/40.patch,https://api.github.com/repos/rwl/PYPOWER/pulls/40/commits
357,PullRequestEvent,2018-03-06 00:15:48+00:00,122285435,acroz/pylivy,1584318,acroz,,,173022649,,Separate enums for session and statement code kinds,closed,False,23,,https://api.github.com/repos/acroz/pylivy/issues/23,2018-03-06T00:15:48Z,2018-03-06T00:15:48Z,2018-03-06T00:15:48Z,2,25,23,4,OWNER,[],[],[],acroz,1584318,User,False,[],https://github.com/acroz/pylivy/pull/23.patch,https://api.github.com/repos/acroz/pylivy/pulls/23/commits
380,PullRequestEvent,2017-08-14 20:50:27+00:00,38900806,aleju/imgaug,4310419,wkentaro,,,135684226,,Show DeprecationWarning for renamed InColorspace to WithColorspace,open,False,54,,https://api.github.com/repos/aleju/imgaug/issues/54,,,2017-08-14T20:50:26Z,1,1,0,1,[],[],[],[],,,,,[],https://github.com/aleju/imgaug/pull/54.patch,https://api.github.com/repos/aleju/imgaug/pulls/54/commits
