,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
63,PullRequestReviewCommentEvent,2018-05-01 00:59:24+00:00,72066935,cs01/gdbgui,5715368,cs01,,,created,116482637,76088345c427ac785c92d1870134b4b8f31a57a8,False,"I tested this myself and found a couple things.

1.) this `file not found` error is sort of expected, and can be worked around in a couple ways. See https://stackoverflow.com/q/24664994/2893090.

2.) when I build this on my mac, I get a bunch of warnings like this

> warning /Users/chad/examples/rust/target/debug/deps/hello-486956f9dde465e5.9elsx31vb4it187.rcgu.o': can't open to read symbols: No such file or directory.

It's true, those files don't exist. But `rust/target/debug/deps/hello-486956f9dde465e5` does. So if I run `symbol-file /Users/cssmith/git/gdbgui/examples/rust/target/debug/deps/hello-486956f9dde465e5`, gdb successfully loads the symbol table and `hello::main` successfully inserts a breakpoint and opens the src/main.rs file.",OWNER,191,{}
271,PullRequestReviewCommentEvent,2017-11-24 08:47:22+00:00,73187175,note35/sinon,5159944,note35,,,created,78854520,31bfbe5f53066c97ae5d508535e5e2e67f2c1525,False,get rid of append space,OWNER,37,{}
585,PullRequestReviewCommentEvent,2017-02-06 12:00:04+00:00,16331291,davisking/dlib,6259399,davisking,,,created,20250420,e8326e94a5d447e14f497a114df2fd098bd57ab7,False,"You need to have some assert statement to check that truth contains matrices of the correct dimension relative to the output tensor's size.

Also, the code assumes the truth matrices are column vectors.  This should be mentioned in the abstract documentation.",,427,{}
821,PullRequestReviewCommentEvent,2017-03-27 18:39:08+00:00,27283062,ktbyers/netmiko,899716,ktbyers,,,created,29266702,5d69933fa749afc80bc06ce33d0392ddf9c6b44d,False,I have an earlier note that `enable` was required to disable paging for Extreme. Is this false? Leaving the `enable` call shouldn't hurt anything (if we are unsure). ,,425,{}
957,PullRequestReviewCommentEvent,2016-07-21 04:38:41+00:00,11929631,craffel/mir_eval,417568,craffel,,,created,,42f03a03c5b430fc2dfea45995dc423802adc6df,False,Same here with collapsing if-statements.,,207,{}
978,PullRequestReviewCommentEvent,2017-02-09 09:14:29+00:00,3489194,davidhalter/jedi,748594,davidhalter,,,created,20958466,6e58c6639a70b5f39b26a5ac9511c46a1fd87990,False,"I think this whole class should be a separate context. If you really need part of the Module class (i.e. some methods of it), I suggest we refactor and create an AbstractModule to reuse code. If you don't have `module` as a parameter to this namespace, there will also be no need for parsing empty files in `imports.py`. The contexts are flexible enough to make them bend to whatever you want to do.

Please also call it `ImplicitNamespace` or `ImplicitNamespaceContext`, that's clearer.

`get_filters` would look like this:

```
get_filters(self, search_global, until_position=None, origin_scope=None):
    yield DictFilter(self._sub_modules_dict())
```

There's no need to do all the other module stuff (like star imports) as well.",,852,{}
1033,PullRequestReviewCommentEvent,2017-12-14 09:28:20+00:00,23076316,horazont/aioxmpp,271710,horazont,,,created,83434931,d94ab0efb3b2c1af07367f7cd97e98ed983bc4dd,False,"s/temp //, it isn’t useful information to the reader.",OWNER,165,{}
1035,PullRequestReviewCommentEvent,2016-10-13 21:25:00+00:00,23076316,horazont/aioxmpp,512573,SamWhited,,,created,4168524,00427816fb0e9568ae4270d03e2989314aa7bbd0,False,Fixed in branch (this API was changed with a release yesterday and the top level constants were removed).,,29,{}
1075,PullRequestReviewCommentEvent,2018-03-26 10:53:40+00:00,7652428,msiemens/PyGitUp,270571,WoLpH,,,created,106854459,0d7d51aabab18fdb2a1cecd58717d51fbbf8d26e,False,It's done :),NONE,73,{}
1155,PullRequestReviewCommentEvent,2017-07-04 15:52:40+00:00,1998014,Diaoul/subliminal,9292886,ratoaq2,,,created,47895946,d7d36ac75536033863441cebff6936e3daa7ac6b,False,Is there a reason for also catch Error? ,,783,{}
1164,PullRequestReviewCommentEvent,2016-10-23 11:22:17+00:00,1998014,Diaoul/subliminal,319220,Diaoul,,,created,5363657,269ecee87da77d16133529f5fa54df9e7a0e588a,False,Docstring not accurate.,,705,{}
1204,PullRequestReviewCommentEvent,2016-03-25 06:04:15+00:00,30637080,blacked/py-zabbix,155911,maksim77,,,created,,02a5bd4a5bcf4fdfdd498618f140394bbdbdfc9f,False,"The short answer is Yes.
The only thing that I didn't write these containers myself. And just use
those that I found and tested.
In the repository there is no version earlier than 2.4. Accordingly, it is
necessary to write my container implementation, or to look in other
repositories.


С уважением, Сёмочкин Максим.
*Моб*: +7(926) 905-6085
*Twitter*: maksim77 <https://twitter.com/maksim77>
*Skype*: maksim77ster

2016-03-25 7:55 GMT+03:00 Alexey Dubkov <notifications@github.com>:

> In tests/test_Functional_API.py
> <https://github.com/blacked/py-zabbix/pull/39#discussion_r57419241>:
>
> > @@ -18,4 +18,9 @@ def test_get_api_version(self):
> >          zapi = ZabbixAPI(url='http://127.0.0.1',
> >                           user='Admin',
> >                           password='zabbix')
> > -        self.assertEqual(zapi.api_version(), '3.0.1')
> > +        if os.environ['ZABBIX_VERSION'] == '3':
> > +            self.assertEqual(zapi.api_version(), '3.0.1')
> > +        elif os.environ['ZABBIX_VERSION'] == '2':
> > +            self.assertEqual(zapi.api_version(), '2.4.7')
>
> Could we run test also on version 2.2.4 or more older? There was a changes
> in api between this two versions.
>
> —
> You are receiving this because you authored the thread.
> Reply to this email directly or view it on GitHub
> <https://github.com/blacked/py-zabbix/pull/39/files/02a5bd4a5bcf4fdfdd498618f140394bbdbdfc9f#r57419241>
>
",,39,{}
1232,PullRequestReviewCommentEvent,2017-10-20 00:28:19+00:00,5934517,dpkp/kafka-python,916148,tvoinarovskyi,,,created,70719001,6fb77763b74a739b8798d63d59bf6830218a51f3,False,It will not work. Needs the wakeup method,COLLABORATOR,1268,{}
1580,PullRequestReviewCommentEvent,2018-08-04 18:59:26+00:00,56998522,skorokithakis/catt,19859003,theychx,,,created,143391208,dcb15b1e95e52bebe43eb3461bc3b1aa6faae629,False,..using ```https://www.youtube.com/feed/subscriptions```. It might be different with personal videos.,COLLABORATOR,122,{}
1606,PullRequestReviewCommentEvent,2015-03-17 21:26:41+00:00,8292338,ultrabug/py3status,474389,ultrabug,,,created,,374fd321e29a40f8e00a7d4604f10c88495279fe,False,This is a very good point @rixx indeed. It's just that it seems more 'pythonist' to use format and quite a lot of other modules now use the {placeholder} notation so I guess it's better to stick with it. (maybe it has the also good effect on differencing py3status modules from i3status' ones for users too). Cheers !,,78,{}
1610,PullRequestReviewCommentEvent,2017-07-20 21:40:18+00:00,8292338,ultrabug/py3status,1177900,maximbaz,,,created,51337943,74447986ec8110adc4ebcdf0f4f12372b0063e99,False,"Honestly I'd recommend staying away from creating multiple ways to define the same thing, it's not that more difficult to type a list, and you have to do it quite rarely 🙂 Your docstring is confusing (what I thought when I read ""comma-separated list"": mmm... as in comma-separated string? or a real python list? and then I found this line). Also if ever this has to be deprecated, you'll have to deprecate two ways of defining the same thing 🙂",,944,{}
1613,PullRequestReviewCommentEvent,2016-07-12 14:00:21+00:00,8292338,ultrabug/py3status,474389,ultrabug,,,created,,d1d0b76082f75d85cbe26ca99ec5aa7ce56ff5e5,False,please use the new way of standalone testing ;),,360,{}
1616,PullRequestReviewCommentEvent,2017-11-23 01:08:35+00:00,8292338,ultrabug/py3status,56311,tobes,,,created,78612951,669e3153742cfb8b9e567b58bb1aa589f45325da,False,`str(self.timeout)` did you test this with python2?,COLLABORATOR,1165,{}
1622,PullRequestReviewCommentEvent,2016-10-09 08:54:31+00:00,8292338,ultrabug/py3status,56311,tobes,,,created,3421911,d6617ee87caca5a935fbc595a8d559632a3486ff,False,"I don't like the whole `AudioBackend.__init__(self, device, channel)` thing here.

You could just get `AudioBackend.__init__()` to call `self.setup()` that might be nicer to read.  We should spend much more time reading code than writing it.",,494,{}
1630,PullRequestReviewCommentEvent,2016-06-15 20:57:34+00:00,8292338,ultrabug/py3status,532749,pydsigner,,,created,,153568a0f17f102b8ba5f1fa38df155fb2783893,False,Don't use bare exceptions please.,,337,{}
1637,PullRequestReviewCommentEvent,2018-08-20 15:09:45+00:00,8292338,ultrabug/py3status,1177900,maximbaz,,,created,147688615,ad9b7f5c1bebc06ef972207374197aad7a30693c,False,"I think we do need `button_refresh`, I want the middle click (button `2`) to be a silent refresh without any notification (because the notification it will show will contain outdated info anyway).",CONTRIBUTOR,1439,{}
1726,PullRequestReviewCommentEvent,2016-11-29 16:11:40+00:00,12858085,bitprophet/releases,235585,jta,,,created,10567747,ed6a130acc18f38f549a72e6fe8d96a0753f105b,False,"Sorry, it was off the cuff remark, I didn't check. The correct syntax based on that error message would be `.*/changelog.rst` rather than the glob syntax I used.

My point was that defining a list of files is cumbersome if you have a large project with an unknown set of changelogs. Regexes tend to be much more practical for such cases.",,61,{}
1735,PullRequestReviewCommentEvent,2015-10-01 18:01:13+00:00,11820959,craffel/pretty-midi,2302607,rafaelvalle,,,created,,35288d6ad07e32730eb95b74bf260a6dec86dcfc,False,"I will look into this, as this tempi is in qpm not bpm.",,48,{}
1736,PullRequestReviewCommentEvent,2017-08-01 07:34:29+00:00,41542522,cztomczak/cefpython,1187415,cztomczak,,,created,53421410,3df4e74e6e2417c88a5cc67321104c7fc5098505,False,Your code should be Python 3 compatible. There is no print statement in Py3.,,379,{}
1759,PullRequestReviewCommentEvent,2018-08-06 00:45:03+00:00,49332088,guykisel/inline-plz,6760519,guykisel,,,created,143430178,91509b3c0b27f40b0c108de2088831e1ece3346c,False,"[inline-plz]: `prospector: pylint: Variable name ""f"" doesn't conform to snake_case naming style (invalid-name)`",OWNER,324,{}
1766,PullRequestReviewCommentEvent,2017-10-15 11:46:17+00:00,69090889,hardbyte/python-can,3647996,christiansandberg,,,created,69415594,ad50bca7080ec2ffc829bb08fa71edd3c92aa8d2,False,Same here...,COLLABORATOR,178,{}
1806,PullRequestReviewCommentEvent,2017-11-25 18:48:42+00:00,67834502,lk-geimfari/mimesis,15812620,lk-geimfari,,,created,79009123,6d2c7b92c825426b3e73fad4622518493165b649,False,@sobolevn I really need your help here. I don't know how to be with this problem.,OWNER,289,{}
1831,PullRequestReviewCommentEvent,2016-06-01 19:59:50+00:00,6872298,mwilliamson/spur.py,391876,mwilliamson,,,created,,b7fc8497717f09186333be7c9d9654ee269908ee,False,"Looking at the rendered output in GitHub, this doesn't quite to seem to render properly. The simplest thing to do would be to use `.. code-block:: python` to get it to formatted as Python code.",,42,{}
1899,PullRequestReviewCommentEvent,2017-03-01 16:29:35+00:00,46370332,wbond/certvalidator,41734,wbond,,,created,24522767,3dd44b9bc8328e6d73f2e51a8682c3e0790387d4,False,"Can we move this `if`/`else` block into `_urllib.py` and import `URLError`, `Request`, `urlopen` from `._urllib` as appropriate in `oscp_client.py` and `crl_client.py`?

I suppose an ideal further change would be to wrap `Request` on Python 2 to automatically call `util.iri_to_uri()`.

With those changes, I believe both clients should be free from know details about what version of Python they are being run on.",,5,{}
1997,PullRequestReviewCommentEvent,2018-06-30 17:28:33+00:00,84045805,jendrikseipp/vulture,213955,jendrikseipp,,,created,133431708,17a7fedf0c1c1c27538cdb5167ca01f8b9ae12f5,False,Please update Todo file as well by removing the corresponding item.,OWNER,137,{}
2028,PullRequestReviewCommentEvent,2016-05-19 18:41:02+00:00,56911241,kaste/mockito-python,8558,kaste,,,created,,c233411fd761e289908ced0f83355b54d5eafdee,False,Probably ‘current_invocation = ...’,,1,{}
2068,PullRequestReviewCommentEvent,2018-05-26 06:35:00+00:00,49935814,littlecodersh/ItChat,15604894,Chyroc,,,created,123549266,0166af75e0c5802a842d181751eb77f00f2797d2,False,把 now = time.time() 放在if timeout 之后进行计算,COLLABORATOR,532,{}
2111,PullRequestReviewCommentEvent,2018-05-25 01:42:36+00:00,86862338,retr0h/git-url-parse,170976,dankegel,,,created,123223304,29ec623624be959d84c4d08b911373f212b484f3,False,"I think it's a useful convention even outside of npm, but it's easy to implement as a tiny wrapper around git-url-parse, so closing.",NONE,17,{}
