,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
26,IssuesEvent,2015-06-02 13:15:27+00:00,1673145,FSX/misaka,64273,FSX,,,closed,Problems calling super method of RendererClass,[],[],6,"First, thanks for that very useful bindings. I'm having trouble calling the super method of a renderer class.

Let's say that i have an object like this:
````
class CustomPreprocessor(object):
    def preprocess(self, text):
         return text

class CustomRenderer(misaka.HtmlRenderer, CustomPreprocessor):
    def header(self, text, level):
         rendered = super().header(text, level)
         return 'Doesn't make sense %s' % rendered
````
AttributeError: 'super' object has no attribute 'header'

Am I am missing something important? Am I'm overwriting the base header method in HtmlRenderer permanetly?

Thank's a lot!",{},{}
36,IssuesEvent,2017-11-16 09:27:21+00:00,2792391,gruns/furl,5810063,Brightcells,,,opened,Why ``furl.set`` call ``self.query.load`` not ``self.query.set``?,[],[],0,"```python
In [1]: furl('http://www.google.com/?one=1&two=2').set({'one': 'one'})
Out[1]: furl('http://www.google.com/?one=one')

In [2]: furl('http://www.google.com/?one=1&two=2').remove('one').add({'one': 'one'})
Out[2]: furl('http://www.google.com/?two=2&one=one')
```
How to realize ``In [2]`` more simply",{},{}
37,IssuesEvent,2018-05-31 03:10:46+00:00,2792391,gruns/furl,1041265,gruns,,,closed,Percent encoding a query parameter whose value contains the equal sign '=',[],[],5,"I want to create this query string:
```python
str(f.query) == 'where=1%3D1'
```

Expecting query parameters and values to be decoded automatically, I tried this:
```python
f = furl.furl()
f.args['where'] = '1=1'
```
but got an undesired result:
```python
str(f.query) == 'where=1=1'
```

Alternatively, I tried encoding the parameter value before passing it to the furl object:
```python
f = furl.furl()
f.args['where'] = urllib.quote_plus('1=1')
```
but found the percent encoding encoded again:
```python
str(f.query) == 'where=1%253D1'
```

How can I create the literal query string `where=1%3D1`?",{},{}
48,IssuesEvent,2018-03-31 19:00:34+00:00,46566669,jaraco/irc,308610,jaraco,,,closed,Using a bot in py 2.7,[],[],1,"pip upgraded

/usr/local/lib/python2.7/dist-package/irc/client.py line 575
target,msg=arguments[:2]
valueError: need more than one value to unpack",{},{}
56,IssuesEvent,2018-01-16 19:27:48+00:00,55258005,jopohl/urh,18219846,jopohl,,,closed,RTLSDR-OPEN: Error Code: -12 (-12),"[{'id': 543918708, 'url': 'https://api.github.com/repos/jopohl/urh/labels/sdr', 'name': 'sdr', 'color': '0052cc', 'default': False}, {'id': 558813511, 'url': 'https://api.github.com/repos/jopohl/urh/labels/windows', 'name': 'windows', 'color': '5319e7', 'default': False}]",[],5,"Hi,

I got an USB RTL2832 + R820T2 device, which I wanted to use in URH. The USB driver were changed to WinUSB 6.1.xxx and the device is working well in SDR#.
But when I try to use it in URH Spectrum analyser, there is an ""RTLSDR-OPEN: Error Code: -12 (-12)"" error message. 
Is it a problem in URH or a driver issue? What does error -12 refer to?

Thanks!
",{},{}
57,IssuesEvent,2017-03-02 18:19:57+00:00,55258005,jopohl/urh,1670905,ZeroChaos-,,,closed,Deps for rtlsdr and hackrf appear to be automagic,"[{'id': 546048675, 'url': 'https://api.github.com/repos/jopohl/urh/labels/installation', 'name': 'installation', 'color': '006b75', 'default': False}, {'id': 351288963, 'url': 'https://api.github.com/repos/jopohl/urh/labels/question', 'name': 'question', 'color': 'cc317c', 'default': True}, {'id': 543918708, 'url': 'https://api.github.com/repos/jopohl/urh/labels/sdr', 'name': 'sdr', 'color': '0052cc', 'default': False}]",[],8,"librtlsdr and libhackrf are not listed as deps, however, they are linked to.  It appears the linking may be conditional on finding the libs, but my knowledge of distutils is pretty weak.

Is there a flag to force these deps on or off?  If not, can there please be?  I'm adding this to gentoo with a hard dep on rtlsdr and hackrf but I'd much rather make them conditional.

BTW, thanks for your clear and concise directions, your readme, your git tags, and your youtube videos.  It's rare I run into SDR related projects that are so ""together"".  Thanks for all your hard work, both on the software and all the things that make my life (and your users lives) better.",{},{}
61,IssuesEvent,2017-03-07 13:47:03+00:00,55258005,jopohl/urh,7922656,rayslinky,,,opened,Support for remote rtl-sdr (rtl_tcp),[],[],0,I would like to see support for remote rtl-sdr via rtl_tcp.,{},{}
74,IssuesEvent,2016-05-30 15:42:52+00:00,55258005,jopohl/urh,18219846,jopohl,,,opened,Use XML Method for saving protocol instead file operator,"[{'url': 'https://api.github.com/repos/jopohl/urh/labels/refactoring', 'name': 'refactoring', 'color': '5319e7'}]",[],0,Remove FileOperator.save_protocol and FileOperator.read_protocol and replace with the XML Calls from proto analyzer container,{},{}
82,IssuesEvent,2017-08-09 10:34:32+00:00,4295983,loli/medpy,832894,loli,,,opened,pytest to unittest conversion,"[{'id': 4823305, 'url': 'https://api.github.com/repos/loli/medpy/labels/enhancement', 'name': 'enhancement', 'color': '84b6eb', 'default': True}]",[],0,"To ensure compatibility over all tests. Affects file 
https://github.com/loli/medpy/blob/master/tests/metric_/histogram.py
only.

",{},{}
84,IssuesEvent,2016-04-24 07:46:59+00:00,31074875,wadda/gps3,4308824,wadda,,,opened,"{""class"":""DEVICES"",""devices"":[]} Locks on some machines localhost",[],[],0,,{},{}
