,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
6,IssueCommentEvent,2018-06-14 11:48:30+00:00,73567304,ofek/bit,6883168,impowski,,,265394919,397266690,"@bjarnemagnussen 
```python
from bit import PrivateKeyTestnet, MultiSigTestnet

private_keys_hex = ['b4741e2e87c19256c81a0662480b75f15831c7017d28b4586882c52b89f91bcf', '3c212d5724a2a6bd5004c502a4be7ba55a1cf4a0923ffd1a9bb3cb6fd7201bed']

private_keys = [
    PrivateKeyTestnet.from_hex(private_keys_hex[0]),
    PrivateKeyTestnet.from_hex(private_keys_hex[1])
]

private_keys[0].instance

public_keys = [
    private_keys[0].pub_to_hex(),
    private_keys[1].pub_to_hex()
]

multisig = MultiSigTestnet(private_keys[0], public_keys, 2)
unspents = multisig.get_unspents()

tx = multisig.create_transaction([('2Mv7MJVHeqjyLVFUg7hc1oJoWedYySeGBsh', 100, 'usd')], unspents=unspents)

multisig2 = MultiSigTestnet(private_keys[1], public_keys, 2)

tx_signed = multisig2.sign_transaction(tx)

print(tx_signed)
```",{},NONE,User,False
27,IssueCommentEvent,2018-02-06 23:17:50+00:00,8387179,uiri/toml,6196987,dirkphilip,,,294948368,363599199,"btw I am running toml 0.9.4 on python 3.6
",{},NONE,User,False
36,IssueCommentEvent,2015-01-16 02:08:22+00:00,2792391,gruns/furl,305198,dydt,,,54531806,70198095,Oh and I forgot: I'm running Python 2.7.6.,{},,User,False
39,IssueCommentEvent,2015-02-28 02:10:52+00:00,2792391,gruns/furl,1041265,gruns,,,54531806,76504619,"@n3xtchen Awesome.

Closing.",{},,User,False
46,IssueCommentEvent,2017-01-07 18:14:36+00:00,68802946,h2non/pook,527325,mindflayer,,,195326649,271100086,The only blocker I see is that _MockEngine_ does not inherit from _Engine_.,{},,User,False
51,IssueCommentEvent,2015-11-20 14:48:09+00:00,46566669,jaraco/irc,308610,jaraco,,,118055878,158421185,"Got it. Thanks guys.

----------------------------------------
Original comment by: Phil Stein
",{},,User,False
59,IssueCommentEvent,2017-07-20 06:36:43+00:00,55258005,jopohl/urh,30235389,Minzunu,,,244259018,316610830,Home share github and open run all,{},,User,False
62,IssueCommentEvent,2017-02-22 14:33:32+00:00,55258005,jopohl/urh,2133449,chibill,,,209348887,281685488,I can try what you posted on my end and see if anything happens.,{},,User,False
70,IssueCommentEvent,2017-02-22 15:19:01+00:00,55258005,jopohl/urh,2133449,chibill,,,209348887,281699169,"Also I does not like where I point it to my python 2.7.13 install.

Also the TCP Sink is deprecated so that could cause  a problem later on.

No idea why it hangs it but. Makes python go none responsive.

Anyway for me to make urh connect to rtl_tcp server instead?",{},,User,False
92,IssueCommentEvent,2017-05-05 13:23:06+00:00,7369432,Turbo87/utm,12719175,taylorsansom,,,174736108,299463197,@TheBB this is great! I just blasted through a conversion of about 80 million points in a matter of seconds. This saved me days if not weeks of processing time!,{},,User,False
106,IssueCommentEvent,2018-01-06 11:58:57+00:00,27924304,cdent/gabbi,34498,cdent,,,286418862,355742357,"Yeah `strict` is the right clue. I should have remembered it from working on `wsgi-intercept`.

We can set strict when creating the PoolManager in gabbi.httpclient. It accepts the same params as ConnectionPool:

https://urllib3.readthedocs.io/en/1.5/pools.html#api

```diff
diff --git a/gabbi/httpclient.py b/gabbi/httpclient.py
index 6310ef6..92fc342 100644
--- a/gabbi/httpclient.py
+++ b/gabbi/httpclient.py
@@ -182,5 +182,5 @@ def get_http(verbose=False, caption=''):
         if verbose == 'headers':
             body = False
         return VerboseHttp(body=body, headers=headers, colorize=colorize,
-                           stream=stream, caption=caption)
-    return Http()
+                           stream=stream, caption=caption, strict=True)
+    return Http(strict=True)
```

Appears to get the desired results, and according to the urllib3 docs the strict param is ignored in environments where it isn't needed.

I'm on my way out the door, so if somebody else wants to make that a pull request, go for it, otherwise I'll do it tonight and make a new release.",{},OWNER,User,False
108,IssueCommentEvent,2018-07-20 02:00:15+00:00,93209191,cemsbr/yala,8655789,codecov-io,,,342946326,406466219,"# [Codecov](https://codecov.io/gh/cemsbr/yala/pull/119?src=pr&el=h1) Report
> Merging [#119](https://codecov.io/gh/cemsbr/yala/pull/119?src=pr&el=desc) into [master](https://codecov.io/gh/cemsbr/yala/commit/3b186578f82d0ec02f93befdd3771093beca6db1?src=pr&el=desc) will **not change** coverage.
> The diff coverage is `n/a`.

[![Impacted file tree graph](https://codecov.io/gh/cemsbr/yala/pull/119/graphs/tree.svg?width=650&src=pr&height=150&token=SNtkPj7xgt)](https://codecov.io/gh/cemsbr/yala/pull/119?src=pr&el=tree)

```diff
@@           Coverage Diff           @@
##           master     #119   +/-   ##
=======================================
  Coverage   90.84%   90.84%           
=======================================
  Files           5        5           
  Lines         273      273           
  Branches       42       42           
=======================================
  Hits          248      248           
  Misses         16       16           
  Partials        9        9
```



------

[Continue to review full report at Codecov](https://codecov.io/gh/cemsbr/yala/pull/119?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/cemsbr/yala/pull/119?src=pr&el=footer). Last update [3b18657...4af6931](https://codecov.io/gh/cemsbr/yala/pull/119?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",{},NONE,User,False
109,IssueCommentEvent,2018-02-06 08:08:18+00:00,93209191,cemsbr/yala,8655789,codecov-io,,,294665526,363342605,"# [Codecov](https://codecov.io/gh/cemsbr/yala/pull/51?src=pr&el=h1) Report
> Merging [#51](https://codecov.io/gh/cemsbr/yala/pull/51?src=pr&el=desc) into [master](https://codecov.io/gh/cemsbr/yala/commit/fb48f05d9b5ecbf64d5a07b1e0d374bed932cd1e?src=pr&el=desc) will **not change** coverage.
> The diff coverage is `n/a`.

[![Impacted file tree graph](https://codecov.io/gh/cemsbr/yala/pull/51/graphs/tree.svg?src=pr&token=SNtkPj7xgt&width=650&height=150)](https://codecov.io/gh/cemsbr/yala/pull/51?src=pr&el=tree)

```diff
@@           Coverage Diff           @@
##           master      #51   +/-   ##
=======================================
  Coverage   90.87%   90.87%           
=======================================
  Files           5        5           
  Lines         263      263           
  Branches       38       38           
=======================================
  Hits          239      239           
  Misses         16       16           
  Partials        8        8
```



------

[Continue to review full report at Codecov](https://codecov.io/gh/cemsbr/yala/pull/51?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/cemsbr/yala/pull/51?src=pr&el=footer). Last update [fb48f05...48e140d](https://codecov.io/gh/cemsbr/yala/pull/51?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",{},NONE,User,False
117,IssueCommentEvent,2017-11-02 04:46:16+00:00,72066935,cs01/gdbgui,5715368,cs01,,,270525223,341316614,Which version of gdbgui are you running?,{},OWNER,User,False
129,IssueCommentEvent,2015-04-22 07:00:36+00:00,9896961,dbrgn/RPLCD,105168,dbrgn,,,14215843,95053049,"> easily done by using GPIO to switch between gnd/5v line using a transistor and some resistors

Yep, but needs additional hardware. If we do this, we'd need to properly document it.

> Is RPLCD still in active development?

Right now not very active, but I do intend to fix all bugs that may occur :) Also I want to add I2C support soon, if I find the time to do so.",{},,User,False
