,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
14,IssueCommentEvent,2016-12-05 20:28:41+00:00,68802946,h2non/pook,63402,h2non,,,193593528,264967496,"Please, upgrade pip.
",{},,User,False
21,IssueCommentEvent,2015-11-20 14:50:09+00:00,46566669,jaraco/irc,308610,jaraco,,,118056261,158421967,"Sorry, I was a bit irritated when I wrote the intial bug-report.

I'll spend some time moving stuff about, and renaming the manifold object, and get something together in the next few days.

Re: The global thing: You are correct, it's not global. I was a bit confused by the fact that the manifold class definition is assigned as a class member, and then the class member class definition is instantiated (this is presumably to allow monkey-patching the manifold object). 

----------------------------------------
Original comment by: Fake Name
",{},,User,False
42,IssueCommentEvent,2017-09-06 20:44:35+00:00,4295983,loli/medpy,832894,loli,,,248987484,327607511,"That would be a good idea for the release after the next. But for now all should be as usable as possible with minimum effort.

@raamana 
Running `pytest metric_/histogram.py`, two of the four test fails. Could you fix this, please?",{},OWNER,User,False
45,IssueCommentEvent,2018-06-21 22:48:12+00:00,41905591,Ch00k/ffmpy,11884874,horamarques,,,266214660,399267107,"Hi
any plans to add error messages on the progress output?
any ideia on how to do it?

thanks",{},NONE,User,False
46,IssueCommentEvent,2018-07-01 20:30:34+00:00,74004167,Kyria/EsiPy,1838373,Kyria,,,337051416,401631189,"Fixed it. 
It will be released in the next version later today / tomorrow :)",{},OWNER,User,False
48,IssueCommentEvent,2016-02-04 19:41:00+00:00,18603138,WoLpH/mt940,270571,WoLpH,,,131369098,180018463,"Well, it's scoped to `Transactions` by default but that's easily fixable with a little monkeypatch. I believe this should do the trick:
```
from mt940 import tags
from mt940 import models

tags.BalanceBase.scope = models.Transaction
```",{},,User,False
53,IssueCommentEvent,2016-02-21 05:31:47+00:00,20479128,amol-/depot,161618,eprikazc,,,135079713,186749146,"Hey Alessandro, thanks for the feedback :)

I have moved FileInfo to FileStorage._FileInfo and kept FileStorage.fileinfo to not break backwards compatibility. Now fileinfo just has extra parameter to be used in ""replace"" cases. I am open to refactoring _FileInfo.

I agree with you - it is better not to put so many changes in single pull request. If you wish I can rollback ""unknown"" => ""unnamed"" renaming and do it in separate pull request.",{},,User,False
58,IssueCommentEvent,2015-11-03 06:36:36+00:00,27924304,cdent/gabbi,34498,cdent,,,95359211,153258700,"Now that we have the table, I'm going to go ahead and turn the table names into headings. This will allow the names to show up in the TOC in the sidebar.",{},,User,False
59,IssueCommentEvent,2015-11-03 06:46:44+00:00,27924304,cdent/gabbi,34498,cdent,,,96535379,153260496,"Does this matter as much now that we have:

```
usage: gabbi-run [-h] [-x] [-r [RESPONSE_HANDLERS]] [target] [prefix]

Run gabbi tests from STDIN

positional arguments:
  target                A fully qualified URL (with optional path as prefix)
                        to the primary target or a host and port, : separated
  prefix                Path prefix where target app is mounted. Only used
                        when target is of the form host[:port]

optional arguments:
  -h, --help            show this help message and exit
  -x, --failfast        Exit on first failure
  -r [RESPONSE_HANDLERS], --response-handler [RESPONSE_HANDLERS]
                        Custom response handler. Should be an import path of
                        the form package.module or package.module:class.
```

and target as URL is the preferred input?",{},,User,False
76,IssueCommentEvent,2015-04-22 08:02:34+00:00,9896961,dbrgn/RPLCD,105168,dbrgn,,,69984466,95067969,Thanks for this contribution! :smiley: I hope I did not overwhelm you with the change requests. But maintaining a clean and consistent API is the most important thing for easy usage in my opinion.,{},,User,False
