,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
58,ReleaseEvent,2018-05-12 16:36:18+00:00,55258005,jopohl/urh,18219846,jopohl,,,published,untagged-36f6f525997e6e4c5a8c,,
99,ReleaseEvent,2016-12-30 12:24:43+00:00,74004167,Kyria/EsiPy,1838373,Kyria,,,published,0.1.1,v0.1.1,Fix issue where '%s' is not supported in strftime() (non unix machine) preventing esipy to work. 
786,ReleaseEvent,2015-11-22 21:44:24+00:00,45852176,arose/nglview,272250,arose,,,published,v0.3,,
809,ReleaseEvent,2018-01-23 00:20:09+00:00,36242853,bjodah/chempy,485936,bjodah,,,published,v0.6.2,chempy-0.6.2,"A package useful for chemistry written in Python
[chempy-0.6.2.tar.gz](https://github.com/bjodah/chempy/files/1654043/chempy-0.6.2.tar.gz)
"
1066,ReleaseEvent,2017-05-19 09:25:20+00:00,65118919,Noctem/aiopogo,1787524,Noctem,,,published,v1.9.1,1.9.1,Update for 0.63.1
1253,ReleaseEvent,2016-12-28 23:55:28+00:00,73047402,dhermes/bezier,520669,dhermes,,,published,0.2.1,0.2.1,"PyPI: https://pypi.python.org/pypi/bezier/0.2.1
Docs: http://bezier.readthedocs.io/en/0.2.1/

- Added [`Curve.locate()`][1] and [`_curve_helpers.newton_refine()`][2] helper
- Adding optional `color` to [`Surface.plot()`][3]
- Adding `Surface.elevate()` for degree elevation
- Fixing nodes defining the self-intersecting curve
  in `curve-curve-intersection` (no code broken, just
  ""bad"" docs)
- Allow wiggle outside of [0, 1] when intersecting linearizations
  in `from_linearized()`
- Collapsing almost-same parameter values in `intersect_one_round()`
  (via `from_linearized()`). Previously checked for bitwise
  equality and relied on checking values at the boundary of a
  subdivided interval
- Adding non-public `bezier._plot_helpers` module

[1]: http://bezier.readthedocs.io/en/0.2.1/reference/bezier.curve.html#bezier.curve.Curve.locate
[2]: http://bezier.readthedocs.io/en/0.2.1/algorithm-helpers.html#bezier._curve_helpers.newton_refine
[3]: http://bezier.readthedocs.io/en/0.2.1/reference/bezier.surface.html#bezier.surface.Surface.plot"
1453,ReleaseEvent,2017-07-13 09:37:56+00:00,759484,proycon/pynlpl,75427,proycon,,,published,v1.1.9,v1.1.9,"FoLiA library:
* Updated for FoLiA v1.4.2
* Experimental text validation support
* always serialize XML with FoLiA version of library rather than FoLiA version from document; can't guarantee there are no changes
* ``text()`` method recurses in a semantically saner fashion

General:
* Added ``pynlpl.algorithms.possiblesplits()``
* Updated installation instructions"
1644,ReleaseEvent,2017-05-15 20:42:42+00:00,52423834,etingof/snmpfwd,17447359,etingof,,,published,v0.2.0,Release 0.2.0,"Release highlights:

- Server message classifiers made available at the client side for message routing purposes
- Trunk keep-alive service implemented
- Client-side plugins support implemented
- Performance of the ""oidfilter"" plugin improved

Please refer to the [documentation](https://snmpfwd.sourceforge.io) for further details on the current features.

More [changes](https://github.com/etingof/snmpfwd/blob/master/CHANGES.txt)
"
1677,ReleaseEvent,2017-03-19 15:22:54+00:00,38114354,heitzmann/gdspy,5938451,heitzmann,,,published,v1.1.2,Bugfix release,"This release fixes a bug introduced in `fast_boolean` by updating the library to its latest version.

Gdspy license has also been changed to Boost Software License v1.0."
1738,ReleaseEvent,2016-05-19 22:04:38+00:00,27283062,ktbyers/netmiko,899716,ktbyers,,,published,v0.5.1,Netmiko 0.5.1,
2100,ReleaseEvent,2018-03-21 09:52:55+00:00,1541957,ekalinin/nodeenv,234891,ekalinin,,,published,1.3.0,1.3.0: Fish shell & Conda support,"* #189 
* #200 
* #201
* #202 
* #203 "
