,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
23,IssuesEvent,2017-04-22 12:26:18+00:00,1673145,FSX/misaka,14540039,zhengguanji,,,opened,Table can't work in Django project,[],[],0,"I can‘t use the markdown syntax to insert a table, I input this:
```
| Tables        | Are           | Cool  |
| ------------- |:-------------:| -----:|
| col 3 is      | right-aligned | $1600 |
| col 2 is      | centered      |   $12 |
| zebra stripes | are neat      |    $1 |
```

then I get this:
![mdtable](https://cloud.githubusercontent.com/assets/14540039/25304414/3fcfb9f6-2799-11e7-8344-9e022e1d0188.jpg)

It should be like this:

| Tables        | Are           | Cool  |
| ------------- |:-------------:| -----:|
| col 3 is      | right-aligned | $1600 |
| col 2 is      | centered      |   $12 |
| zebra stripes | are neat      |    $1 |

How can I get the normal table?",{},{}
25,IssuesEvent,2018-04-24 10:42:32+00:00,123098209,FeeiCN/ESD,19515911,1135,,,opened,模块aiodns无法在macOS 10.13.3 安装,[],[],0,"pip install aiodns
pip3  install aiodns
在虚拟环境和真实环境都失败
pip已经更新到最新了


stack overflow的方法也都没解决，请问如何解决

报错如下：


fatal error: too many errors emitted, stopping now [-ferror-limit=]
    20 errors generated.
    error: command 'clang' failed with exit status 1

    ----------------------------------------
Command ""/Users/lin/venv3/bin/python3 -u -c ""import setuptools, tokenize;__file__='/private/var/folders/12/zf2pb0zx63x_z2v7tr9v91440000gq/T/pip-install-9o9jy8sm/pycares/setup.py';f=getattr(tokenize, 'open', open)(__file__);code=f.read().replace('\r\n', '\n');f.close();exec(compile(code, __file__, 'exec'))"" install --record /private/var/folders/12/zf2pb0zx63x_z2v7tr9v91440000gq/T/pip-record-i7ev_a_n/install-record.txt --single-version-externally-managed --compile --install-headers /Users/lin/venv3/bin/../include/site/python3.6/pycares"" failed with error code 1 in /private/var/folders/12/zf2pb0zx63x_z2v7tr9v91440000gq/T/pip-install-9o9jy8sm/pycares/",{},{}
26,IssuesEvent,2018-04-18 03:29:57+00:00,123098209,FeeiCN/ESD,1611552,FeeiCN,,,opened,异常情况,[],[],0,对于`tuchong.com`的枚举存在问题。,{},{}
29,IssuesEvent,2016-09-12 10:27:09+00:00,20087961,T0ha/ezodf,1246847,mnach,,,closed,Insert images to ods files,[],[],2,"Hi T0ha!

We would like to add images to ods files using your library.",{},{}
64,IssuesEvent,2017-02-25 00:45:16+00:00,55258005,jopohl/urh,14796343,SapientGuardian,,,opened,Document bitness requirement for Windows,[],[],0,"It would be great to document that you need to use the 64-bit version of Python on 64-bit Windows to be able to use the native HackRF support. If you use 32-bit, the application runs, but it won't let you enable the device and provides no hints as to why.",{},{}
84,IssuesEvent,2017-04-03 08:39:00+00:00,55258005,jopohl/urh,883534,ngmacha,,,opened,Fix for low resolution / small screen size,[],[],0,"(This is copied from issue #220 for follow up)

The initial issue: 
The LCD display on my Pine64 board is having only resolution of 1024x600 while URH and most of its dialogs opens by default with the height large than 600 pixels. There are no vertical scroll bars, making the buttons and options at the bottom inaccessible - so every time opening a new dialog I have to resize them. Is it possible to enable vertical scrolls, or set the default screen size to which the windows would fit to?

@jopohl : I just wrote a fix 6c02676 for low resolutions. URH should be way better accessible on your screen now! You can check out master to have access to this fix or just wait until I make the next release.",{},{}
118,IssuesEvent,2016-04-18 16:39:02+00:00,27924304,cdent/gabbi,34498,cdent,,,opened,misleading error when supply bad request headers,[],[],0,"In a test with this:

```
tests:
- name: foo
   GET: /bar
   request_headers:
      application/json
```

The error message is:

```
    Traceback (most recent call last):
      File ""/home/cdent/src/nova/.tox/gabbi/local/lib/python2.7/site-packages/gabbi/case.py"", line 88, in wrapper
        func(self)
      File ""/home/cdent/src/nova/.tox/gabbi/local/lib/python2.7/site-packages/gabbi/case.py"", line 133, in test_request
        self._run_test()
      File ""/home/cdent/src/nova/.tox/gabbi/local/lib/python2.7/site-packages/gabbi/case.py"", line 337, in _run_test
        headers[name] = self.replace_template(headers[name])
    TypeError: string indices must be integers, not str
```

This could be better.",{},{}
119,IssuesEvent,2017-09-08 00:09:56+00:00,27924304,cdent/gabbi,463318,karhidle,,,opened,Dynamic variable generation based in test data?,[],[],0,"I have a specific scenario where the authentication token should be generated for every test and by using a few things like the request path and request method, which are defined in the yaml.
Given that, I’m unable to set the token by just using a fixture + os.environ.
Is there a way to achieve that?
Thanks!

",{},{}
122,IssuesEvent,2018-06-15 18:00:47+00:00,27924304,cdent/gabbi,155376,noorul,,,opened,Question: Passing current timestamp,[],[],0,I have a use case to pass current timestamp as HTTP post. Also I would like to add some hours to that and post again. How can I achieve this?,{},{}
145,IssuesEvent,2017-05-17 06:43:57+00:00,72066935,cs01/gdbgui,1057635,jeaye,,,opened,Unable to use -r,[],[],0,"```bash
┌─(✓)[jeaye@oryx]─[~][23:42:27]
└──╼ gdbgui -p 5001 -r
Traceback (most recent call last):
  File ""/sbin/gdbgui"", line 11, in <module>
    load_entry_point('gdbgui==0.7.6.2', 'console_scripts', 'gdbgui')()
  File ""/usr/lib/python3.6/site-packages/gdbgui/backend.py"", line 385, in main
    setup_backend(serve=True, host=args.host, port=int(args.port), debug=bool(args.debug), open_browser=(not args.no_browser), LLDB=(args.lldb or 'lldb-mi' in args.gdb.lower()))
  File ""/usr/lib/python3.6/site-packages/gdbgui/backend.py"", line 106, in setup_backend
    print('\n\n** view app at http://%s:%d **\n\n' % (socket.gethostbyname(socket.gethostname()), port))
socket.gaierror: [Errno -2] Name or service not known
```

I was originally trying this in a vagrant machine, which has port 5000 forwarded to my host. When it failed, I tried it on the host, where I can also reproduce the issue. I'd think that binding to `0.0.0.0` shouldn't cause any problems, but I may be missing something.",{},{}
