,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
62,ReleaseEvent,2018-06-18 15:45:02+00:00,55258005,jopohl/urh,18219846,jopohl,,,published,untagged-9220ccf87ea2407c5147,,
110,ReleaseEvent,2018-08-30 08:52:21+00:00,31894637,amol-/dukpy,601423,amol-,,,published,0.2.1,Version 0.2.1,"* State compatibility with Python 3.7
* Provide wheels for Python 3.7"
800,ReleaseEvent,2017-08-04 02:18:30+00:00,99284907,boppreh/mouse,231856,boppreh,,,published,v0.0.1,v0.0.1,"- Initial release, migrated from `keyboard` package."
1038,ReleaseEvent,2018-07-02 17:46:28+00:00,109304350,Kane610/deconz,24575746,Kane610,,,published,v42,Missing is_tripped method in GenericFlag,
1047,ReleaseEvent,2017-03-01 00:43:31+00:00,65118919,Noctem/aiopogo,1787524,Noctem,,,published,v1.2.0,1.2.0,
1158,ReleaseEvent,2015-06-02 08:23:00+00:00,6865808,danilop/yas3fs,1550395,danilop,,,published,v2.3.2,Version 2.3.2,General bugfixes. README updates.
1293,ReleaseEvent,2017-01-30 15:46:23+00:00,80392844,jarrekk/imgkit,10969478,jarrekk,,,published,v0.0.3,,"sync code & versions with pypi
"
1503,ReleaseEvent,2015-07-21 20:00:44+00:00,13154676,aestrivex/bctpy,605470,aestrivex,,,published,0.4,0.4.0,"Mainly includes fixes, better documentation, some test functions and 2015/01 release functions"
2233,ReleaseEvent,2018-01-04 14:12:48+00:00,81961382,rbnvrw/nd2reader,1511097,rbnvrw,,,published,3.0.7,,Fixes #4 
2533,ReleaseEvent,2016-09-22 13:26:16+00:00,21240523,glennmatthews/cot,5603551,glennmatthews,,,published,v1.7.3,Version 1.7.3,"Enhancement request #18 - When adding NICs to an OVF, if no `-nic-networks` are specified,  `cot edit-hardware` will now try to infer sequential naming of the Network elements and if successful, offer to create additional Networks as appropriate."
2999,ReleaseEvent,2018-08-03 13:25:39+00:00,126200813,ishepard/pydriller,9136821,ishepard,,,published,1.2.3,1.2.3,"Fix issue on resetting the repository. 

Contributor: @Ledenel "
3044,ReleaseEvent,2018-03-21 21:45:54+00:00,124589547,koolsb/pyblackbird,14332595,koolsb,,,published,0.4,Add support for setting all outputs to one source,
3361,ReleaseEvent,2018-06-13 09:23:29+00:00,57594783,amatellanes/fixerio,3790425,amatellanes,,,published,v1.0.0-alpha,v1.0.0-alpha,
3779,ReleaseEvent,2016-05-29 16:10:30+00:00,4321383,Alir3z4/django-cuser,591113,Alir3z4,,,published,2016.5.29,Release Version 2016.5.29,"2016.5.29
========

* Drop Python 3.2, Python 3.3 capability.
* Support Django +1.8 version only.
* Fix: Test runner and tests with newer syntax and Django versions.
"
3809,ReleaseEvent,2017-07-19 19:12:32+00:00,73920157,HadrienG/InSilicoSeq,7337110,HadrienG,,,published,0.3.0,Beta Release,"Changes:

- New `--abundance` parameter. InSilicoSeq doesn't require an abundance file anymore, and can model an abundance distribution
- New `--ncbi` parameter. You don't necessarily need input genome(s) either, they can be randomly downloaded from ncbi genomes!

Bug Fixes:
- the indel generation code now skips Ns instead of faling"
3840,ReleaseEvent,2018-06-09 17:28:48+00:00,94730967,bachya/regenmaschine,47216,bachya,,,published,v1.0.2,1.0.2,* Makes 3.5 (not 3.6) the minimum Python version.
3886,ReleaseEvent,2018-02-15 10:09:12+00:00,96750547,danielhrisca/asammdf,20952040,danielhrisca,,,published,3.0.2,Release 3.0.2,"# Fixes
* fix error for big endian types and not byte aligned records"
3887,ReleaseEvent,2017-08-03 11:45:47+00:00,96750547,danielhrisca/asammdf,20952040,danielhrisca,,,published,2.1.0,Version 2.1.0,"Major updates
=============

* handle attachment: add new attachmetns and extract file attachments
* handle zipped blocks (DZBLOCK) for mdf version >= 4.10
* handle VLDS channels
* proper handle channel with data types CANopen Date, CANopen Time and Byte Array


Changes
-------

* *get* method split into *get_channel_data* and *get_master_data*; this allows for faster file conversion and finer access to samples
* save file comment if available
* fix performance when the file has data lists
* improve performance when *load_measured_data* is *False* by not reading Source Information (mdf version 4) or Channel Extension (mdf version 3) blocks"
4177,ReleaseEvent,2017-10-02 10:36:02+00:00,64853875,nicolasramy/optimove,331710,nicolasramy,,,published,1.04,1.0.4,"- Trace calls to Optimove API
- Set timeout for request to Optimove API"
4179,ReleaseEvent,2015-11-10 17:55:53+00:00,6054289,niklasf/python-chess,402777,niklasf,,,published,v0.13.0,python-chess v0.13.0,
4342,ReleaseEvent,2017-11-19 13:36:36+00:00,2052121,chezou/Mykytea-python,916653,chezou,,,published,v0.1.3,,
4455,ReleaseEvent,2015-10-10 17:36:19+00:00,24561828,gunthercox/ChatterBot,2030578,gunthercox,,,published,0.2.6,0.2.6,"- Current conversation is now passed to logic adapter
- Added corpus module for training chat bots"
4461,ReleaseEvent,2016-07-23 12:35:28+00:00,24561828,gunthercox/ChatterBot,2030578,gunthercox,,,published,0.4.5,0.4.5,"- Use bulk operations in mongo update method [https://github.com/gunthercox/ChatterBot/pull/211]
- Add Indonesian corpus data [https://github.com/gunthercox/ChatterBot/pull/212]
- Added UTF-8 support in corpus [https://github.com/gunthercox/ChatterBot/pull/216]"
4529,ReleaseEvent,2017-05-25 20:03:31+00:00,27934955,mehcode/python-xmlsec,5380830,bgaifullin,,,published,1.0.9,Version 1.0.9,"- Added binding for method xmlSecTmplTransformAddC14NInclNamespaces
- Added new constants: NsExcC14N, NsExcC14NWithComments
"
4552,ReleaseEvent,2018-02-19 16:46:52+00:00,58094079,orbingol/NURBS-Python,5276943,orbingol,,,published,v3.4.3,NURBS-Python v3.4.3,"* Bug fixes
* Documentation updates"
4562,ReleaseEvent,2016-11-03 13:36:58+00:00,14489530,petrjasek/eve-elastic,179249,petrjasek,,,published,v0.4,,"- implement ``elastic_prefix`` resource config similar to ``mongo_prefix`` in eve
- change ``init_app`` behaviour - it won't call ``init_index`` anymore, it must be
  called explicitly"
4628,ReleaseEvent,2016-09-19 16:10:40+00:00,58070676,thombashi/sqlitebiter,15517661,thombashi,,,published,v0.2.1,,"- Fix failed to conversion when the table/attribute names conflict with SQLite reserved keywords.
- Suppress excessive log output"
4896,ReleaseEvent,2017-10-25 14:56:24+00:00,80898688,reiinakano/scikit-plot,18363734,reiinakano,,,published,v0.3.2,v0.3.2,"New Features
* Gain Chart and Lift Chart added to `scikitplot.metrics` module #71 
* Updated Jupyter notebook examples for v0.3.x by @ljvmiranda921 #69 

Bugfix
* Changed deprecated `spectral` colormap to `nipy_spectral` by @emredjan #66 
"
4920,ReleaseEvent,2018-08-16 14:32:00+00:00,17054231,srittau/python-asserts,52799,srittau,,,published,v0.8.6,Release 0.8.6,"Improvements
------------

* Add support for Python 3.7 (contributed by Frank Niessink).
"
5260,ReleaseEvent,2016-11-27 06:25:51+00:00,59484958,thombashi/pytablewriter,15517661,thombashi,,,published,v0.13.0,,"- Add pandas DataFrame as a data source
- Improve multi-byte character support
"
5694,ReleaseEvent,2018-08-26 14:26:16+00:00,130478940,lidatong/dataclasses-json,13275245,lidatong,,,published,v0.0.11,0.0.11,Fix two issues with infer missing: nested objects #6 and field defaults #7 
5858,ReleaseEvent,2017-03-12 16:30:43+00:00,13226530,alanjds/drf-nested-routers,155623,alanjds,,,published,v0.90.1,Release version tag fixed,
6101,ReleaseEvent,2017-04-27 16:48:38+00:00,5816230,michiya/django-pyodbc-azure,1407557,michiya,,,published,1.11.0.0,1.11.0.0,"- Supports Django 1.11
"
6266,ReleaseEvent,2018-04-10 16:59:04+00:00,45567517,joseph-fox/python-bloomfilter,15170268,joseph-fox,,,published,v2.3.2,Return the hash function used by the hash maker,This release allows each filter instance to have the hash function used by the hash maker.
6587,ReleaseEvent,2016-10-20 17:07:26+00:00,56381052,NikhilNarayana/FRC-YouTube-Uploader,6331403,NikhilNarayana,,,published,v2.4,Version 2.4,Make sure the file exists before trying to upload. Refactor code a bit. Implement non-blocking server and threaded uploads
6621,ReleaseEvent,2018-05-31 02:09:29+00:00,70118622,stephenhky/PyShortTextCategorization,3810067,stephenhky,,,published,0.7.1,Release 0.7.1,
6624,ReleaseEvent,2017-12-01 09:33:29+00:00,106212881,thejoeejoee/VUT-FIT-IFJ-2017-toolkit,6154740,thejoeejoee,,,published,untagged-631d1038ca67d5c1c717,,
6760,ReleaseEvent,2017-06-16 13:18:49+00:00,41092776,superdesk/superdesk-core,179249,petrjasek,5527298,superdesk,published,v1.8.2,,"### Fixed

- Fix wordpress parser image handling."
6765,ReleaseEvent,2018-04-13 10:49:44+00:00,41092776,superdesk/superdesk-core,179249,petrjasek,5527298,superdesk,published,v1.16,,"### Fixed

- Use search providers proxy for saved search validation.
- Allow contentapi elastic index re-indexing using rebuild command.
- Map caption to `description_text` in image iptc parser.

### Added

- Add `advanced_search` field to search provider schema.
- Add `monitoring_default_view` field to desk schema.
- Add macro to set item in progress when ingesting file with correspoind `assign_id`.

### Changed

- Raise `IngestFileError` on ingest error.
- Replace `editor_state` by `fields_meta` in item schema.
- Allow forcing update of specific vocabulary using init command."
6858,ReleaseEvent,2017-05-25 14:08:54+00:00,16738962,enthought/pywin32-ctypes,403930,itziakos,539651,enthought,published,v0.1.0,0.1.0 Release,"Version 0.1.0
-------------

- Update tests and provide better compatibility with pywin32 for
  Resource functions
- Fix: Python 3.5 and 3.6 support (#52).
- API additions to allow pywin32-ctypes to work with pyinstaller (#46
  and #57 contributed by @virtuald).
- Fix: do not update the global copy of the windows dlls (#42)
- Add documentation and setup automatic builds in ReadTheDocs (#3, #36).
- Add cffi backend to be used when available (#31).
- Fix: EnumResourceTypes and EnumResourceNames would only return ints
  (#21, #30).
- Restructure package layout to split core wrapping modules from
  pywin32 emulation (#15, #17).
"
6949,ReleaseEvent,2018-08-03 20:40:55+00:00,76285022,usc-isi-i2/dig-sandpaper,6811931,saggu,1073160,usc-isi-i2,published,0.2.0-r007,,
7305,ReleaseEvent,2015-01-08 06:42:31+00:00,23820144,log2timeline/dfvfs,3888750,joachimmetz,8701971,log2timeline,published,20150108,dfvfs-20150108,
7314,ReleaseEvent,2015-12-09 15:31:09+00:00,29883079,cggh/scikit-allel,703554,alimanfoo,7804180,cggh,published,v0.19.0,v0.19.0,See [release notes](http://scikit-allel.readthedocs.org/en/latest/release.html#v0-19-0).
7357,ReleaseEvent,2018-01-10 22:27:20+00:00,24757484,robotpy/robotpy-wpilib,567900,virtuald,640276,robotpy,published,2018.0.3,,
7541,ReleaseEvent,2017-04-28 16:35:31+00:00,68376693,pybel/pybel,5069736,cthoyt,22892058,pybel,published,v0.5.4,,
7596,ReleaseEvent,2016-05-06 20:42:14+00:00,11589713,deis/deis,73019,mboersma,6117407,deis,published,v1.13.1,"Deis v1.13.1 LTS - Bug fixes, updated CoreOS, and refreshed buildpacks","### v1.13.0 -> v1.13.1

#### Fixes

 - [`2a4b9ff`](https://github.com/deis/deis/commit/2a4b9ffd511340ca8a6121a4b11357ebe961e8db) controller: only load latest config

#### Maintenance

 - [`eb32fb2`](https://github.com/deis/deis/commit/eb32fb2a651fad862003eb9e0093411fefbcd79c) buildpacks: update heroku-buildpack-ruby to v146
 - [`297f885`](https://github.com/deis/deis/commit/297f88518a628094c14a8faed1cb82ff898f567e) buildpacks: update heroku-buildpack-php to v102
 - [`b53d38c`](https://github.com/deis/deis/commit/b53d38cdb2f58d18afd68d64c3bf718d2202e480) buildpacks: update heroku-buildpack-nodejs to v90
 - [`cfff045`](https://github.com/deis/deis/commit/cfff0454649a77ec1640ad4ee1d32b4c6c1cfa39) tests: update test-etcd to v2.2.3
 - [`8257291`](https://github.com/deis/deis/commit/8257291e0c9c03791e105f5d58a2e40c01a190ff) buildpacks: update heroku-buildpack-go to v34
 - [`c8957fc`](https://github.com/deis/deis/commit/c8957fcd69b2248110abad1c3933979c1f88fdb1) (all): bump CoreOS to 899.17.0
 - [`705f736`](https://github.com/deis/deis/commit/705f7363d67d676685bdfaa2dfbb6d0acf475bd6) roadmap: update for May planning meeting
 - [`fc65359`](https://github.com/deis/deis/commit/fc65359c2ba5541aadf35836940bf312007956de) (all): bump CoreOS to 899.15.0"
8303,ReleaseEvent,2017-11-29 13:13:00+00:00,24993138,google/brotli,203457,eustas,1342004,google,published,v1.0.2,Brotli v1.0.2,"This is a build-maintenance release. Major changes:
 * added `Autotools` build files
 * switched shared library version to libtool scheme

In this release semantic suffix and libtool suffix are the same: `1.0.2`. Don't expect them to match in future releases.

Minor changes:
 * `BrotliDictionary` members are not `const` now
 * `ZopfliNode` distance could be up to 128MiB
 * fixed API documentation typos
 * `total_out` is always set by decoder
 * fixed `BROTLI_ENSURE_CAPACITY` macro; no-op in preprocessed output

Other changes:
 * fixed scripts for `oss-fuzz`, test them with `Travis`
 * made Bazel JNI tests less messy
 * fixed linter warnings in JS decoder
 * fixed permissions of various files
 * added Bazel build to Appveyor matrix
 * added `Sieve` dictionary generator
"
8408,ReleaseEvent,2017-03-18 09:49:44+00:00,36525435,nioinnovation/python-xbee,13055416,jamesleesaunders,4392245,nioinnovation,published,v2.2.4,v2.2.4,"* Added DigiMesh support.
* Added support for Route Record Indicator, Many-to-One Route Request and Route Information packets.
* Improved and simplified tests.
* Documentation updates and comment typo corrections.
* Do not break on error, rather log error.
* Add Travis CI for unit tests.
* Modernized setup.py."
8721,ReleaseEvent,2017-11-13 21:55:53+00:00,35988711,tox-dev/tox-travis,425099,ryanhiebert,20345659,tox-dev,published,0.10,0.10,"* Deprecate the After All feature. (#93)
  Travis now has [Build Stages](https://docs.travis-ci.com/user/build-stages), which are a better solution.
  thanks @rpkilby for the review.
"
9048,ReleaseEvent,2018-06-25 21:03:47+00:00,16316451,GoogleCloudPlatform/google-cloud-python,638797,crwilcox,2810941,GoogleCloudPlatform,published,monitoring-0.30.0,google-cloud-monitoring 0.30.0,"### Implementation Changes
- Avoid overwriting '__module__' of messages from shared modules. (#5364)

### New Features
- Add aliases for new V3 service clients. (#5424)

### Documentation
- Remove link to `usage` on index of monitoring (#5272)

### Internal / Testing Changes
- Modify system tests to use prerelease versions of grpcio (#5304)
- Add Test runs for Python 3.7 and remove 3.4 (#5295)"
9049,ReleaseEvent,2018-04-24 17:57:02+00:00,16316451,GoogleCloudPlatform/google-cloud-python,638797,crwilcox,2810941,GoogleCloudPlatform,published,monitoring-0.29.0,google-cloud-monitoring 0.29.0,"### Implementation Changes
- Update monitoring library to use new generated client (#5212)
- Move aligner and reducer links from timeSeries.list to alertPolicies (#5011)

### Internal / Testing Changes
- Fix bad trove classifier"
9119,ReleaseEvent,2017-03-31 17:28:22+00:00,16316451,GoogleCloudPlatform/google-cloud-python,520669,dhermes,2810941,GoogleCloudPlatform,published,bigtable-0.24.0,google-cloud-bigtable 0.24.0,"- Make `Client` explicitly unpickleable. (#3230)
- Added `__all__` to  main package (#3146)
- Depends on `google-cloud-core==0.24.x` series (#3245)

PyPI: https://pypi.python.org/pypi/google-cloud-bigtable/0.24.0
"
9254,ReleaseEvent,2017-12-15 16:48:41+00:00,50213716,Illumina/interop,2104878,ezralanglois,11462464,Illumina,published,v1.1.1.test.2,Test Release 2 (Will be deleted!),
9289,ReleaseEvent,2016-10-10 15:03:45+00:00,19978672,mollie/mollie-api-python,14027813,Thijs-Riezebeek,1327170,mollie,published,v1.1.2,Release 1.1.2,"#### Changes:

* Add new payment method KBC/CBC"
9482,ReleaseEvent,2018-04-09 23:12:51+00:00,15670215,nephila/djangocms-blog,714711,yakky,630341,nephila,published,0.9.2,0.9.2,"* Fixed missing migration
"
9508,ReleaseEvent,2017-12-27 01:36:02+00:00,115147126,dwavesystems/minorminer,8395238,arcondello,5449030,dwavesystems,published,0.1.0.dev1,0.1.0.dev1,
10153,ReleaseEvent,2017-06-21 22:09:32+00:00,51040886,Azure/azure-cli,1087595,azuresdkci,6844498,Azure,published,azure-cli-find-0.2.5,azure-cli-find 0.2.5,"
The module has been published to PyPI.

View HISTORY.rst of the module for a changelog.

https://pypi.python.org/pypi/azure-cli-find/0.2.5

Full release notes at https://docs.microsoft.com/en-us/cli/azure/release-notes-azure-cli

"
10355,ReleaseEvent,2017-10-13 22:30:04+00:00,71186377,Azure/msrestazure-for-python,1050156,lmazuel,6844498,Azure,published,v0.4.15,v0.4.15,"# 2017-10-13 Version 0.4.15

## Features

- Add support for WebApp/Functions in MSIAuthentication classes
- Add parse_resource_id(), resource_id(), validate_resource_id() to parse ARM ids
- Retry strategy now reachs 24 seconds (instead of 12 seconds)"
10434,ReleaseEvent,2016-11-03 00:08:04+00:00,22072746,pantsbuild/pex,1883523,kwlzn,3065172,pantsbuild,published,v1.1.15,Release 1.1.15,"1.1.15
------

* Fix #309 by deduplicating output of the distribution finder. (#310)

* Update wheel dependency to >0.26.0. (#304)
"
10674,ReleaseEvent,2017-07-08 22:02:34+00:00,51206425,aio-libs/multidict,356399,asvetlov,7049303,aio-libs,published,v3.1.0,3.1.0,"* Fix #99: raise `RuntimeError` on dict iterations if the dict was changed

* Update `__init__.pyi` signatures
"
10809,ReleaseEvent,2015-12-17 21:34:39+00:00,16366081,numenta/nupic.core,15566,rhyolight,1039191,numenta,published,0.2.5,0.2.5,* Fixing twine upload of windows binary.
10916,ReleaseEvent,2017-09-13 15:03:17+00:00,9952134,python-visualization/folium,950575,ocefpaf,9969242,python-visualization,published,v0.5.0,v0.5.0,"## v0.5.0

- Added `Draw` plugin (ocefpaf #720)
- Better handling of URL input (ocefpaf #717)
- Versioned docs! Visit http://python-visualization.github.io/folium/docs-v0.5.0
  or simply http://python-visualization.github.io/folium/ for the current master version.

### Bug Fixes

- Fix `VideoOverlay` import (ocefpaf #719)
- Fix `choropleth` docstring (lsetiawan #713)
- Fix `choropleth` name in `LayerControl` (ocefpaf #493)"
12217,ReleaseEvent,2016-11-08 13:23:18+00:00,60082252,OCHA-DAP/hdx-python-api,3799212,mcarans,5087346,OCHA-DAP,published,v0.55,HDX Python Library v0.55,Datastore insert/upsert functionality
