,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
7,IssuesEvent,2018-03-05 06:28:57+00:00,123098209,FeeiCN/ESD,3882453,linpengstc,,,closed,泛域名处理,[],[],1,"域名有泛域名解析，例如域名xxx.com有泛域名，
但同时存在oa.xxx.com，admin.xxx.com指向的ip不是泛域名ip，这种情况如何处理。
程序中是直接判断，如果存在泛域名就不继续执行了，会遗漏上述域名",{},{}
16,IssuesEvent,2016-02-24 18:13:47+00:00,2792391,gruns/furl,1041265,gruns,,,closed,Missing __hash__ method with Python 3.x,[],[],10,"Hi,

I'm using your module directly and indirectly via the SQLAlchemy-Utils module and its `URLType` column type which coerces a URL into a `furl` object.

I've found an issue when I try and use the `URLType` type on Python 3.x, I get the following error when I try and query an object using such a column:

```python
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File "".../venv-3.5/lib/python3.5/site-packages/sqlalchemy/orm/query.py"", line 2588, in all
    return list(self)
  File "".../venv-3.5/lib/python3.5/site-packages/sqlalchemy/orm/loading.py"", line 86, in instances
    util.raise_from_cause(err)
  File "".../venv-3.5/lib/python3.5/site-packages/sqlalchemy/util/compat.py"", line 189, in raise_from_cause
    reraise(type(exception), exception, tb=exc_tb, cause=exc_value)
  File "".../venv-3.5/lib/python3.5/site-packages/sqlalchemy/util/compat.py"", line 183, in reraise
    raise value
  File "".../venv-3.5/lib/python3.5/site-packages/sqlalchemy/orm/loading.py"", line 71, in instances
    rows = [proc(row) for row in fetch]
  File "".../venv-3.5/lib/python3.5/site-packages/sqlalchemy/orm/loading.py"", line 71, in <listcomp>
    rows = [proc(row) for row in fetch]
  File "".../venv-3.5/lib/python3.5/site-packages/sqlalchemy/orm/loading.py"", line 379, in _instance
    instance = session_identity_map.get(identitykey)
  File "".../venv-3.5/lib/python3.5/site-packages/sqlalchemy/orm/identity.py"", line 146, in get
    if key not in self._dict:
TypeError: unhashable type: 'furl'
```

I've managed to fix this by monkeypatching the `furl` class with a `__hash__` method like so:

```python
from sqlalchemy_utils import URLType
from furl import furl

def furl_hash(self):
    return hash(self.url)

furl.__hash__ = furl_hash

class Foo(Model):
    url = Column(URLType)
    ...
```

Would it be possible to add such a method? I'm not sure if I'm 100% correct just using the value of `self.url` here but it looked close enough.",{},{}
30,IssuesEvent,2017-03-08 16:05:10+00:00,55258005,jopohl/urh,18219846,jopohl,,,closed,Gnuradio interface is not working if both gnuradio and pothos are installed.,"[{'id': 546048675, 'url': 'https://api.github.com/repos/jopohl/urh/labels/installation', 'name': 'installation', 'color': '006b75', 'default': False}]",[],3,"Hello. I have this problem in Windows10x64. Installed python 3.6 x64, installed Gnuradio (gnuradio_3.7.11_win64_avx2.msi) and urh. Checked that urh is enable to select airspy and sdrlay and record signal. 
But after installing PothosSDR (PothosSDR-2017.02.04-vc14-x64.exe) later, urh stops from working. It shows that gnuradio path is ok, but devices wont start with error:
`Traceback (most recent call last):
  File ""C:\Program Files\Python36\lib\site-packages\urh\dev\gr\scripts\sdrplay_recv.py"", line 23, in <module>
    from gnuradio import gr
  File ""C:\Program Files\PothosSDR\lib\python2.7\site-packages\gnuradio\gr\__init__.py"", line 41, in <module>
    from runtime_swig import *
  File ""C:\Program Files\PothosSDR\lib\python2.7\site-packages\gnuradio\gr\runtime_swig.py"", line 17, in <module>
    _runtime_swig = swig_import_helper()
  File ""C:\Program Files\PothosSDR\lib\python2.7\site-packages\gnuradio\gr\runtime_swig.py"", line 16, in swig_import_helper
    return importlib.import_module('_runtime_swig')
  File ""C:\Program Files\GNURadio-3.7\gr-python27\lib\importlib\__init__.py"", line 37, in import_module
    __import__(name)
ImportError: No module named _runtime_swig
`

Seems that urh tries to use pothos instead of gnuradio?
After uninstalling PothosSDR, urh is working again. I tested multiple times to install/uninstall PothosSDR, each time with same result. If pothos is installed, urh gets this error, if not installed, urh is working.",{},{}
78,IssuesEvent,2016-02-08 05:24:39+00:00,36836292,dme65/pySOT,1022717,ilija139,,,opened,Problem with too many failed function evaluations. ,[],[],0,"The toolbox evaluates the same function evaluations over and over again, when they failed to execute, thus getting stuck in a infinite loop. See #6 and #8.  ",{},{}
111,IssuesEvent,2015-07-20 08:09:59+00:00,6007295,fxsjy/jieba,7865325,denglizong,,,opened,能够在Tokinize函数的基础上实现词性标注？,[],[],0,"如题。Tokinize()函数能显示分词结果在文中的位置，对后续文本处理非常使用。想请教能否在此基础上实现词性标注的整合？ 也就是对于每一行，实现如下输出：
word 永和                start: 0                end:2         n
word 服装                start: 2                end:4         n
word 饰品                start: 4                end:6         n
word 有限公司            start: 6                end:10    n

还请各位牛人帮助。谢谢大家！
",{},{}
122,IssuesEvent,2016-04-01 23:01:46+00:00,18309543,glyph/txsni,856430,mithrandi,,,opened,TLSEndpoint should implement IStreamServerEndpoint,[],[],0,A minor detail overlooked.,{},{}
124,IssuesEvent,2017-11-11 12:13:10+00:00,65468547,jd/tenacity,3657959,31z4,,,opened,Add Tornado support,[],[],0,Would really love to see [Tornado](http://www.tornadoweb.org) support 🙏 ,{},{}
133,IssuesEvent,2018-06-22 19:49:38+00:00,5450742,klen/pylama,14670,italomaia,,,closed,Radon support?,[],[],4,"What about adding radon support for code metrics?
## 


<bountysource-plugin>
---
Want to back this issue? **[Post a bounty on it!](https://www.bountysource.com/issues/37571477-radon-support?utm_campaign=plugin&utm_content=tracker%2F394650&utm_medium=issues&utm_source=github)** We accept bounties via [Bountysource](https://www.bountysource.com/?utm_campaign=plugin&utm_content=tracker%2F394650&utm_medium=issues&utm_source=github).
</bountysource-plugin>",{},{}
139,IssuesEvent,2015-09-22 02:26:38+00:00,4946406,mher/flower,2822180,likaiguo,,,opened,broker.py NotImplementedError,[],[],0,"flower   -> flower:0.8.3 tornado:4.2.1 babel:2.0
software -> celery:3.1.18 (Cipater) kombu:3.0.26 py:2.7.10
            billiard:3.3.0.20 pymongo:2.7.2
platform -> system:Darwin arch:64bit imp:CPython
loader   -> celery.loaders.default.Loader
settings -> transport:mongodb results:disabled



Traceback (most recent call last):
  File ""/Users/likaiguo/.virtualenvs/talentminer/lib/python2.7/site-packages/tornado/web.py"", line 1415, in _execute
    result = yield result
  File ""/Users/likaiguo/.virtualenvs/talentminer/lib/python2.7/site-packages/tornado/gen.py"", line 870, in run
    value = future.result()
  File ""/Users/likaiguo/.virtualenvs/talentminer/lib/python2.7/site-packages/tornado/concurrent.py"", line 215, in result
    raise_exc_info(self._exc_info)
  File ""/Users/likaiguo/.virtualenvs/talentminer/lib/python2.7/site-packages/tornado/gen.py"", line 230, in wrapper
    yielded = next(result)
  File ""/Users/likaiguo/.virtualenvs/talentminer/lib/python2.7/site-packages/flower/views/broker.py"", line 28, in get
    http_api=http_api, broker_options=broker_options)
  File ""/Users/likaiguo/.virtualenvs/talentminer/lib/python2.7/site-packages/flower/utils/broker.py"", line 164, in __new__
    raise NotImplementedError
NotImplementedError",{},{}
142,IssuesEvent,2015-12-23 08:38:34+00:00,4946406,mher/flower,5242521,hero007asd,,,opened,'stats' inspect method failed,[],[],0,"flower: 0.8.3
celery: 3.1.17

When I start 
>""celery flower -A ttcelery --broker=redis://localhost:6379/0"" , 
Warning appear:
>""[W 151223 16:24:57 control:44] 'stats' inspect method failed""",{},{}
