,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url
2,PullRequestEvent,2015-04-01 21:36:21+00:00,20513123,kn/slack,33226,huyhong,,,32463383,,Properly update version to 0.2.0,open,False,10,,https://api.github.com/repos/kn/slack/issues/10,,,2015-04-01T21:36:21Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/kn/slack/pull/10.patch,https://api.github.com/repos/kn/slack/pulls/10/commits
13,PullRequestEvent,2016-04-28 19:42:46+00:00,2782546,hobu/mgrs,87751,hobu,,,47905417,,Fix how libmgrs.so is imported if installing with Python 3.5.,closed,False,10,"I tried installing the original mgrs from hobu's repo with Python 3.5 but it couldn't find the libmgrs.so library. I later realized that I had broken the installation for Python2.7, but just fixed it in the latest commit of this branch. ",https://api.github.com/repos/hobu/mgrs/issues/10,2016-04-28T19:42:46Z,2016-04-28T19:42:46Z,2016-04-28T19:42:46Z,2,23,20,1,[],[],[],[],hobu,87751,User,False,[],https://github.com/hobu/mgrs/pull/10.patch,https://api.github.com/repos/hobu/mgrs/pulls/10/commits
57,PullRequestEvent,2018-04-06 10:15:09+00:00,55258005,jopohl/urh,18219846,jopohl,,,179897750,,Improve simulator useability,closed,False,422,"- [x] save adaptive noise setting
- [x] add saved captured files to recent files",https://api.github.com/repos/jopohl/urh/issues/422,2018-04-06T10:15:09Z,2018-04-06T10:15:09Z,2018-04-06T10:15:09Z,2,9,1,4,OWNER,[],[],[],jopohl,18219846,User,False,[],https://github.com/jopohl/urh/pull/422.patch,https://api.github.com/repos/jopohl/urh/pulls/422/commits
96,PullRequestEvent,2017-08-17 12:14:03+00:00,74004167,Kyria/EsiPy,1838373,Kyria,,,136241882,,Better caching tests + Fix RedisCache,open,False,18,"* Fix coverage
* Fix small bug in RedisCache
* Stronger tests for caching (using multiple types: str, int and namedtuple)
* CI is now using travis services (redis and memcached) instead of mocking them (it's CI, not unit testing)",https://api.github.com/repos/Kyria/EsiPy/issues/18,,,2017-08-17T12:14:03Z,2,117,33,3,[],[],[],[],,,,,[],https://github.com/Kyria/EsiPy/pull/18.patch,https://api.github.com/repos/Kyria/EsiPy/pulls/18/commits
100,PullRequestEvent,2017-09-03 13:07:16+00:00,18603138,WoLpH/mt940,524304,fHachenberg,,,139046756,,correct invalid february 29th as well,open,False,45,"I recently stumbled across transaction data (from my German bank) which was entered on February 29th 2017 (2017 is not a leap year). In the printout from my bank, the entry date was given as February 28th.

So I generalized the preprocessing step to handle February 29th in non-leap years. ",https://api.github.com/repos/WoLpH/mt940/issues/45,,,2017-09-03T13:07:16Z,1,5,4,1,NONE,[],[],[],,,,,[],https://github.com/WoLpH/mt940/pull/45.patch,https://api.github.com/repos/WoLpH/mt940/pulls/45/commits
111,PullRequestEvent,2017-11-30 21:36:51+00:00,93209191,cemsbr/yala,16239342,pyup-bot,,,155725425,,Update pip-tools to 1.11.0,open,False,29,"
There's a new version of [pip-tools](https://pypi.python.org/pypi/pip-tools) available.
You are currently using **1.10.2**. I have updated it to **1.11.0**



These links might come in handy:  <a href=""https://pypi.python.org/pypi/pip-tools"">PyPI</a> | <a href=""https://pyup.io/changelogs/pip-tools/"">Changelog</a> | <a href=""https://github.com/jazzband/pip-tools/"">Repo</a> 



### Changelog
> 
>### 1.11.0


>Features:
>- Allow editable packages in requirements.in with `pip-compile --generate-hashes` ([524](https://github.com/jazzband/pip-tools/pull/524)). Thanks jdufresne
>- Allow for CA bundles with `pip-compile --cert` ([612](https://github.com/jazzband/pip-tools/pull/612)). Thanks khwilson
>- Improved `pip-compile` duration with large locally available editable requirement by skipping a copy to the cache
>([583](https://github.com/jazzband/pip-tools/pull/583)). Thanks costypetrisor
>- Slightly improved the `NoCandidateFound` error message on potential causes ([614](https://github.com/jazzband/pip-tools/pull/614)). Thanks vphilippon

>Bug Fixes:
>- Add `-markerlib` to the list of `PACKAGES_TO_IGNORE` of `pip-sync` ([613](https://github.com/jazzband/pip-tools/pull/613)).







*Got merge conflicts? Close this PR and delete the branch. I'll create a new PR for you.*

Happy merging! 🤖
