,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
16,IssuesEvent,2017-08-21 00:25:12+00:00,8387179,uiri/toml,364765,uiri,,,closed,Fails to serialize dictionaries that have numerical keys,[],[],0,"The toml library fails to serialize dictionaries that have numerical keys. 

**Expected behavior:** Numerical keys in the dictionary to serialize will be converted to strings when `toml.dumps` or `toml.dump` is called. (Like the behavior of the equivalent json functions `json.dumps` and `json.dump`).

**Actual behavior:** `toml.dumps` and `toml.dump` both return a `TypeError`.

**Example** (toml version 0.9.2, python 2.7.6):
```
import toml
d = {1: ""stuff""}
toml.dumps(d)
```

**Expected output:**
```
>>> import toml
>>> toml.dumps(d)
'{""1"": ""stuff""}'
```

**Actual Output:**
```
>>> import toml
>>> d = {1: ""stuff""}
>>> toml.dumps(d)
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/home/jakory/.local/lib/python2.7/site-packages/toml.py"", line 597, in dumps
    addtoretval, sections = _dump_sections(o, """")
  File ""/home/jakory/.local/lib/python2.7/site-packages/toml.py"", line 619, in _dump_sections
    if not re.match(r'^[A-Za-z0-9_-]+$', section):
  File ""/usr/lib/python2.7/re.py"", line 137, in match
    return _compile(pattern, flags).match(string)
TypeError: expected string or buffer
```
",{},{}
21,IssuesEvent,2015-11-20 14:39:38+00:00,46566669,jaraco/irc,308610,jaraco,,,opened,typo in code,[],[],0,"ServerConnection.connect() calls connect_factory.use_legacy_params(), but Factory class only has from_legacy_params()

----------------------------------------
- Bitbucket: https://bitbucket.org/jaraco/irc/issue/6
- Originally reported by: [puzzlet](http://bitbucket.org/puzzlet)
- Originally created at: 2012-10-23T03:34:15.758
",{},{}
41,IssuesEvent,2016-08-23 15:26:22+00:00,65411376,lacava/few,6578458,lacava,,,opened,value error in lasso,[],[],0,"occasional error: 
  File ""/home/bill/anaconda3/lib/python3.5/runpy.py"", line 184, in _run_module_as_main
    ""__main__"", mod_spec)
  File ""/home/bill/anaconda3/lib/python3.5/runpy.py"", line 85, in _run_code
    exec(code, run_globals)
  File ""/media/bill/Drive/Dropbox/PostDoc/code/few/few/few.py"", line 506, in <module>
    main()
  File ""/media/bill/Drive/Dropbox/PostDoc/code/few/few/few.py"", line 495, in main
    learner.fit(training_features, training_labels)
  File ""/media/bill/Drive/Dropbox/PostDoc/code/few/few/few.py"", line 181, in fit
    self.ml.fit(pop.X.transpose(),y_t)
  File ""/home/bill/anaconda3/lib/python3.5/site-packages/sklearn/linear_model/least_angle.py"", line 1132, in fit
    Lars.fit(self, X, y)
  File ""/home/bill/anaconda3/lib/python3.5/site-packages/sklearn/linear_model/least_angle.py"", line 671, in fit
    return_n_iter=True, positive=self.positive)
  File ""/home/bill/anaconda3/lib/python3.5/site-packages/sklearn/linear_model/least_angle.py"", line 260, in lars_path
    sign_active[n_active] = np.sign(C_)
ValueError: cannot convert float NaN to integer

should not occur due to safe operator outputs",{},{}
46,IssuesEvent,2016-11-23 15:11:55+00:00,74004167,Kyria/EsiPy,1838373,Kyria,,,opened,Cache,"[{'id': 487482593, 'url': 'https://api.github.com/repos/Kyria/EsiPy/labels/Todo', 'name': 'Todo', 'color': 'c5def5', 'default': False}]",[],0,"- [ ] Add cache management when request()
- [ ] Handle stale values (the cache manage the expiry by itself, not doing this in request) ( ? )

",{},{}
48,IssuesEvent,2016-11-29 15:13:13+00:00,74004167,Kyria/EsiPy,1838373,Kyria,,,closed,Notify when refresh is triggered in security,"[{'id': 487482593, 'url': 'https://api.github.com/repos/Kyria/EsiPy/labels/Todo', 'name': 'Todo', 'color': '9359e7', 'default': False}]",[],0,"- ~~Emit a signal when the refresh() is triggered (meaning access_token is expired) (we'll probably need a default handler)~~
- ~~Allow the user to override the called method when the signal is emitted.~~

Use the [Observer pattern](https://en.wikipedia.org/wiki/Observer_pattern) to do this, as it's the easiest way to achieve this action without having headaches or using tons of libs. 
We'll need to have a way to add (append) observers to the security object, and trigger a ""notify"" action.

As we want the observer to have a specific method and arguments (as we know what he'll have to be notified), a ""BaseSecurityObserver"" class is ""required"". ",{},{}
50,IssuesEvent,2016-10-18 14:07:44+00:00,7369432,Turbo87/utm,1857142,arnaldorusso,,,closed,Zone Number - How could be setted?,[],[],1,"Where is available a list of Zone Numbers, to be properly used with `utm` ?",{},{}
57,IssuesEvent,2017-01-17 15:14:58+00:00,27924304,cdent/gabbi,34498,cdent,,,closed,exceptions that happen in start_fixture() are swallowed during the test discovery process,[],[],1,"The discovery will fail and end up producing a seemingly non-related error like `math domain error` and the real exception is nowhere to be found.

This needs to be narrowed to a minimal test case and then figured out.

What seems likely is that something about the test suites is being processed is not following unittest/testtools rules of failure.",{},{}
75,IssuesEvent,2018-07-13 17:09:19+00:00,72066935,cs01/gdbgui,458551,chisaipete,,,opened,underlying gdb process has been killed after running to first breakpoint,[],[],0,"**Describe the bug**
I load my binary, manually set a break-point several statements into my main function, then click run.  The program spawns multiple threads as expected (it's using SDL2) but once it reaches the first break-point, execution stops, the gui is updated, and I see the following in red text in the gdbgui console:

```
The underlying gdb process has been killed. This tab will no longer function as expected.
Error occurred on server when running gdb command: gdb is not running
Error occurred on server when running gdb command: gdb is not running
Error occurred on server when running gdb command: gdb is not running
Error occurred on server when running gdb command: gdb is not running
...
```

**Screenshots**
![issue_gdbgui](https://user-images.githubusercontent.com/458551/42704464-ba0154f0-8684-11e8-8b42-09dfcf45ad72.PNG)

**Please complete the following information:**
* OS: Windows 10
* gdbgui version (`gdbgui -v`): 0.12.0.0
* gdb version (`gdb -v`): 8.1
* browser [e.g. chrome, safari]: chrome
* python packages (`pip freeze`): 
cffi==1.11.5             
click==6.7               
Flask==0.12.4            
Flask-Compress==1.4.0    
Flask-SocketIO==2.9.6    
gdbgui==0.12.0.0         
gevent==1.3.4            
greenlet==0.4.13         
itsdangerous==0.24       
Jinja2==2.10             
MarkupSafe==1.0          
pycparser==2.18          
pygdbmi==0.8.3.0         
Pygments==2.2.0          
python-engineio==2.2.0   
python-socketio==2.0.0   
six==1.11.0              
Werkzeug==0.14.1         

**Additional context**
If it helps, I'm using the neuwin.net Mingw distro.  Pretty light as far as mingw on windows gets.",{},{}
78,IssuesEvent,2017-11-15 16:14:41+00:00,72066935,cs01/gdbgui,1024790,nickamon,,,opened,Add support for a login page to gdbui server,[],[],0,I'm interested in using this wonderful tool on a school project on a remote machine that is shared with my fellow classmates.  Any thoughts on adding support for a login page?,{},{}
103,IssuesEvent,2016-05-10 14:10:51+00:00,6007295,fxsjy/jieba,19218275,xuwenbin,,,opened,【关于字典的更新】Jieba缺省带了字典，希望可以提供一个机制，让Jieba使用者也可以提交字典更新,[],[],0,"字典是中文分词的核心数据。分词的好坏，往往由字典的正确率和是否与时俱进决定。设想中，应该有这么一个机制，允许Jieba的使用者一起来贡献字典的更新。

1、比如，让Jieba的垂直行业用户，可以把针对他们的行业已经tain过的字典上传上来，分享给大家
2、再比如，Jieba自己的字典，是否可以通过对于当前一段时间互联网的最新热词/短语的流行潮流进行自我更新？",{},{}
