,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url
3,PullRequestEvent,2016-12-06 15:37:36+00:00,54391698,jd/pifpaf,200878,sileht,,,96746903,,travis: fix mysql install,open,False,37,"travis pre install part mysql of 5.6, while ubuntu suggest 5.5.

This change enforces 5.6",https://api.github.com/repos/jd/pifpaf/issues/37,,,2016-12-06T15:37:36Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/jd/pifpaf/pull/37.patch,https://api.github.com/repos/jd/pifpaf/pulls/37/commits
34,PullRequestEvent,2016-06-02 12:37:30+00:00,55258005,jopohl/urh,18219846,jopohl,,,72338513,,fix #57,open,False,64,,https://api.github.com/repos/jopohl/urh/issues/64,,,2016-06-02T12:37:30Z,1,56,75,6,[],[],[],[],,,,,[],https://github.com/jopohl/urh/pull/64.patch,https://api.github.com/repos/jopohl/urh/pulls/64/commits
48,PullRequestEvent,2017-04-27 21:00:15+00:00,20479128,amol-/depot,601423,amol-,,,114250380,,Tox tests,closed,False,42,"Related to issue #40 - allows automated texts driven by `tox.ini`.

I messed up a bit the PR #41 as I did not branch soon enough. Sorry for that.",https://api.github.com/repos/amol-/depot/issues/42,2017-04-27T21:00:15Z,2017-04-27T21:00:15Z,2017-04-27T21:00:15Z,2,60,9,4,[],[],[],[],amol-,601423,User,False,[],https://github.com/amol-/depot/pull/42.patch,https://api.github.com/repos/amol-/depot/pulls/42/commits
51,PullRequestEvent,2016-04-16 17:51:51+00:00,27924304,cdent/gabbi,34498,cdent,,,66743946,,move pytest from test-req to req,closed,False,129,"we already import pytest in our production code, hence it should be
in requirements.txt rather than test-requirements.txt, otherwise
downstream may fail when usig gabbi

ref: http://logs.openstack.org/53/306753/2/check/gate-aodh-dsvm-functional-hbase/a8f48e6/console.html#_2016-04-16_15_53_52_203",https://api.github.com/repos/cdent/gabbi/issues/129,,2016-04-16T17:51:51Z,2016-04-16T17:51:51Z,1,1,1,2,[],[],[],[],,,,,[],https://github.com/cdent/gabbi/pull/129.patch,https://api.github.com/repos/cdent/gabbi/pulls/129/commits
55,PullRequestEvent,2015-03-25 18:49:09+00:00,27924304,cdent/gabbi,34498,cdent,,,31952927,,fix typo,closed,False,25,QUARE TU NON SCRIBE,https://api.github.com/repos/cdent/gabbi/issues/25,2015-03-25T18:49:09Z,2015-03-25T18:49:09Z,2015-03-25T18:49:09Z,1,1,1,1,[],[],[],[],cdent,34498,User,False,[],https://github.com/cdent/gabbi/pull/25.patch,https://api.github.com/repos/cdent/gabbi/pulls/25/commits
57,PullRequestEvent,2017-07-06 12:35:04+00:00,27924304,cdent/gabbi,34498,cdent,,,129174609,,Template expansion in LHS of json path test,open,False,215,"This change implements template substitution ($ENVIRON, $RESPONSE,
etc) in the left hand side of a response_json_paths test. This enables
testing in situations where responses may include a server side
generated identifier as the key in an object structure.

As things stand, this is the bare minimum implementation that assumes
that the test creator will be responsible for dealing with the
vargrancies of quoting that will be required in order to generate
legitimate JSON path expressions. For example if there is a uuid (with
hyphens) at $RESPONSE['$.id'] then this expression is likely to fail:

    $.nested.structure.$RESPONSE['$.id'].name: foobar

as it will evaluate to something like

    $.nested.structure.ADC8AAFC-D564-40D1-9724-7680D3C010C2.name: foobar

which _may_ be treated as an arithemtic expression by the json parser.
The test creator would need to do:

    $.nested.structure[""$RESPONSE['$.id']""].name: foobar

or variants thereof to get a useful expression.

Docs to follow if this is considered an okay way to implement the
feature.

Fixes #170",https://api.github.com/repos/cdent/gabbi/issues/215,,,2017-07-06T12:35:04Z,1,44,5,3,[],[],[],[],,,,,[],https://github.com/cdent/gabbi/pull/215.patch,https://api.github.com/repos/cdent/gabbi/pulls/215/commits
64,PullRequestEvent,2018-08-08 17:39:25+00:00,72066935,cs01/gdbgui,5715368,cs01,,,206605510,MDExOlB1bGxSZXF1ZXN0MjA2NjA1NTEw,ss,closed,False,222,,https://api.github.com/repos/cs01/gdbgui/issues/222,,2018-08-08T17:39:24Z,2018-08-08T17:39:24Z,92,14248,6540,139,NONE,[],[],[],,,,,[],https://github.com/cs01/gdbgui/pull/222.patch,https://api.github.com/repos/cs01/gdbgui/pulls/222/commits
123,PullRequestEvent,2018-03-25 15:14:31+00:00,65468547,jd/tenacity,8660647,althonos,,,177294403,,Add `license` key to `setup.cfg`,open,False,113,"Although it duplicates with the license classifier, the lacking key causes some API to fail to retrieve the package license. The most notable is  [**shields.io**](https://shields.io/): here's how the PyPI version badge looks for your project: 

![PyPI - License](https://img.shields.io/pypi/l/tenacity.svg)

Here's how it should look:

![PyPI - License](https://img.shields.io/pypi/l/imctrans.svg)",https://api.github.com/repos/jd/tenacity/issues/113,,,2018-03-25T15:14:31Z,1,1,0,1,NONE,[],[],[],,,,,[],https://github.com/jd/tenacity/pull/113.patch,https://api.github.com/repos/jd/tenacity/pulls/113/commits
130,PullRequestEvent,2016-02-16 16:00:35+00:00,5450742,klen/pylama,90699,klen,,,50115407,,Return all errors even if a linter returns `None`,closed,False,51,"If a linter returns `None` instead of a iterable (latest isort version, fix pr: https://github.com/timothycrosley/isort/pull/362) an exceptions is raised. This can intermittently cause (depending on the random order of the linters) pylama to not return any errors at all, thus `passing` the project.",https://api.github.com/repos/klen/pylama/issues/51,2016-02-16T16:00:35Z,2016-02-16T16:00:35Z,2016-02-16T16:00:35Z,1,5,3,1,[],[],[],[],klen,90699,User,False,[],https://github.com/klen/pylama/pull/51.patch,https://api.github.com/repos/klen/pylama/pulls/51/commits
148,PullRequestEvent,2016-05-26 17:44:53+00:00,1670404,smira/txZMQ,234220,fladi,,,71595929,,Use io.open when reading UTF-8 encoded file for Python3 compatibility.,open,False,67,This way both Python2 and Python3 can use setup.py to handle the package.,https://api.github.com/repos/smira/txZMQ/issues/67,,,2016-05-26T17:44:53Z,1,4,2,1,[],[],[],[],,,,,[],https://github.com/smira/txZMQ/pull/67.patch,https://api.github.com/repos/smira/txZMQ/pulls/67/commits
