,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
9,IssuesEvent,2015-09-11 07:34:21+00:00,8387179,uiri/toml,6643536,Jenselme,,,closed,Tests fail with Burn,[],[],5,"I tried to launch your test suite but I get some failures:

```
Test: datetime-malformed-no-z (invalid)

Expected an error, but no error was reported.
-------------------------------------------------------------------------------
Test: key-special-chars (valid)

Traceback (most recent call last):
  File ""/tmp/toml-test/toml_test3.py"", line 9, in <module>
    tdata = toml.loads(sys.stdin.read())
  File ""/usr/lib/python3.4/site-packages/toml.py"", line 72, in loads
    raise Exception(""Found invalid character in key name: '#'"")
Exception: Found invalid character in key name: '#'

-------------------------------------------------------------------------------
Test: key-with-pound (valid)

Traceback (most recent call last):
  File ""/tmp/toml-test/toml_test3.py"", line 9, in <module>
    tdata = toml.loads(sys.stdin.read())
  File ""/usr/lib/python3.4/site-packages/toml.py"", line 72, in loads
    raise Exception(""Found invalid character in key name: '#'"")
Exception: Found invalid character in key name: '#'

-------------------------------------------------------------------------------
Test: string-escapes (valid)

Traceback (most recent call last):
  File ""/tmp/toml-test/toml_test3.py"", line 9, in <module>
    tdata = toml.loads(sys.stdin.read())
  File ""/usr/lib/python3.4/site-packages/toml.py"", line 300, in loads
    value, vtype = load_value(pair[1])
  File ""/usr/lib/python3.4/site-packages/toml.py"", line 402, in load_value
    raise Exception(""Reserved escape sequence used"")
Exception: Reserved escape sequence used


59 passed, 4 failed
```

Command used: `PATH=""$PATH:$(pwd)/toml_test3.py"" toml-test $(pwd)/toml_test3.py` (same problems with `toml_test.py`.

I used version 0.2.0 of toml-test suite and the lastest from master with version 0.9.0 of your software. If I use the lastest version of your test suite, I get more failures:

```
Test: datetime-malformed-no-z (invalid)

Expected an error, but no error was reported.
-------------------------------------------------------------------------------
Test: key-space (invalid)

Expected an error, but no error was reported.
-------------------------------------------------------------------------------
Test: table-whitespace (invalid)

Expected an error, but no error was reported.
-------------------------------------------------------------------------------
Test: table-with-pound (invalid)

Expected an error, but no error was reported.
-------------------------------------------------------------------------------
Test: key-space (valid)

Could not find key 'a b' in parser output.
-------------------------------------------------------------------------------
Test: key-special-chars (valid)

Could not find key '~!@$^&*()_+-`1234567890[]|/?><.,;:'' in parser output.
-------------------------------------------------------------------------------
Test: table-whitespace (valid)

Could not find key 'valid key' in parser output.
-------------------------------------------------------------------------------
Test: table-with-pound (valid)

Could not find key 'key#group' in parser output.
-------------------------------------------------------------------------------
Test: unicode-escape (valid)

Traceback (most recent call last):
  File ""/tmp/toml-test/toml_test.py"", line 53, in <module>
    tdata = toml.loads(sys.stdin.read())
  File ""/usr/lib/python2.7/site-packages/toml.py"", line 300, in loads
    value, vtype = load_value(pair[1])
  File ""/usr/lib/python2.7/site-packages/toml.py"", line 402, in load_value
    raise Exception(""Reserved escape sequence used"")
Exception: Reserved escape sequence used


69 passed, 9 failed
```

Did I do something wrong? According to http://j.xqz.ca/toml-status, all tests succeeds.",{},{}
12,IssuesEvent,2017-04-23 12:47:22+00:00,1673145,FSX/misaka,64273,FSX,,,closed,Table can't work in Django project,[],[],7,"I can‘t use the markdown syntax to insert a table, I input this:
```
| Tables        | Are           | Cool  |
| ------------- |:-------------:| -----:|
| col 3 is      | right-aligned | $1600 |
| col 2 is      | centered      |   $12 |
| zebra stripes | are neat      |    $1 |
```

then I get this:
![mdtable](https://cloud.githubusercontent.com/assets/14540039/25304414/3fcfb9f6-2799-11e7-8344-9e022e1d0188.jpg)

It should be like this:

| Tables        | Are           | Cool  |
| ------------- |:-------------:| -----:|
| col 3 is      | right-aligned | $1600 |
| col 2 is      | centered      |   $12 |
| zebra stripes | are neat      |    $1 |

How can I get the normal table?",{},{}
23,IssuesEvent,2016-11-26 23:08:55+00:00,68802946,h2non/pook,63402,h2non,,,closed,Use context,"[{'id': 446711516, 'url': 'https://api.github.com/repos/h2non/pook/labels/enhancement', 'name': 'enhancement', 'color': '84b6eb', 'default': True}]",[],1,"``` python
with pook('localhost:9200') as mock:
  mock.path('/foo').headers({'foo': 'bar'}).reply(204)
  requests.get('localhost:9200/foo')
```
",{},{}
24,IssuesEvent,2015-07-15 02:30:33+00:00,20007705,invl/retry,45865,newbery,,,opened,External dependencies,[],[],0,"The readme says no external dependencies but setup.py appears to enforce `pbr`, which in turn appears to bring in requirements.txt (`decorator` and `py).",{},{}
51,IssuesEvent,2016-03-01 09:59:56+00:00,31074875,wadda/gps3,4308824,wadda,,,opened,JSON Leftovers,[],[],0,"The socket read is run through the JSON

>     def refresh(self, gpsd_data_package):
        """"""Sets new socket data as Fix attributes
        Arguments:
            self:
            gpsd_data_package (json object):
        Provides:
        self attribute dictionaries, e.g., self.TPV['lat'], self.SKY['gdop']
        Raises:
        AttributeError: 'str' object has no attribute 'keys' when the device falls out of the system
        ValueError, KeyError: most likely extra, or mangled JSON data, should not happen, but that
        applies to a lot of things.
        """"""
        try:
            fresh_data = json.loads(gpsd_data_package)  # The reserved word 'class' is popped from JSON object class
            package_name = fresh_data.pop('class', 'ERROR')  # gpsd data package errors are also 'ERROR'.
            package = getattr(self, package_name, package_name)  # packages are named for JSON object class
            for key in package.keys():  # TODO: Rollover and retry.  It fails here when device disappears
                package[key] = fresh_data.get(key, 'n/a')  # Updates and restores 'n/a' if key is absent in the socket
                # response, present --> 'key: 'n/a'' instead.'
        except AttributeError:  # 'str' object has no attribute 'keys'
            print('No Data')
            return
        except (ValueError, KeyError) as error:
            sys.stderr.write(str(error))  # Look for extra data in stream
            return


As you see this last ValueError, KeyError throw a error with extraneous data that is in the JSON object shipped from GPSD

> [io@io gps3] :( python3 human.py -host 192.168.0.4
Keyboard interrupt received
Terminated by user
Good Bye.
.
Extra data: line 1 column 2 - line 2 column 1 (char 1 - 15)Extra data: line 1 column 5 - line 2 column 1 (char 4 - 512)Extra data: line 1 column 2 - line 2 column 1 (char 1 - 97)Extra data: line 1 column 2 - line 2 column 1 (char 1 - 113)Expecting value: line 1 column 1 (char 0)Expecting value: line 1 column 1 (char 0)Extra data: line 1 column 2 - line 2 column 1 (char 1 - 159)Expecting value: line 1 column 1 (char 0)[io@io gps3] :( 

I'm looking for a way to join this data with the data that is already in the buffer.  I'm also open to ideas.",{},{}
52,IssuesEvent,2017-10-30 01:33:55+00:00,18603138,WoLpH/mt940,270571,WoLpH,,,closed,"Missing DETAIL_KEYS for ""additional_purpose"" in transaction details",[],[],1,"In `mt940.processors._parse_mt940_details`, values for detail keys 20 thru 29 are concatenated since they together constitute the `purpose` field. The [linked spec](https://www.db-bankline.deutsche-bank.com/download/MT940_Deutschland_Structure2002.pdf) says keys 60 thru 63 should likewise be treated as the `additional_purpose` field, however only key 60 is considered. Is that on purpose (no pun intended ;-) , or may I fix it?",{},{}
56,IssuesEvent,2015-07-21 15:17:15+00:00,20479128,amol-/depot,45175,fmarczin,,,opened,Add a way of listing all stored objects,[],[],0,"I miss a way of listing all objects stored in a depot, which would be really useful. Was this left out of the API intentionally, or could this be added?",{},{}
64,IssuesEvent,2017-03-02 23:23:44+00:00,72066935,cs01/gdbgui,326807,shi-yan,,,opened,unable to interrupt a process,[],[],0,"with gdb, if I press control + c, I can stop the current process,

with gdbgui, there is no pause button.

there is an int button, which I thought was a pause button, but it doesn't seem to be the case.",{},{}
105,IssuesEvent,2016-04-01 00:27:04+00:00,5542710,gmr/queries,49469,gmr,,,closed,Is there an executemany using the TornadoSession?,[],[],2,"I have seen the concurrent queries example by wrapping the sql statements in a list but that only works if you know beforehand how many queries you are going to send. Is there a method to executemany such as i would do below?

`cars = (
    (1, 'Audi', 52642),
    (2, 'Mercedes', 57127),
    (3, 'Skoda', 9000),
    (4, 'Volvo', 29000),
    (5, 'Bentley', 350000),
    (6, 'Citroen', 21000),
    (7, 'Hummer', 41400),
    (8, 'Volkswagen', 21600)
)

cur.executemany(query, cars)`


Thanks in advance!",{},{}
111,IssuesEvent,2016-09-12 22:53:11+00:00,65468547,jd/tenacity,2048526,bodenr,,,opened,Discussion: Test util for mocking time.sleep(),[],[],0,"The way retrying is written and captures time.sleep() in a closure within Retrying.__init__(), consumers cannot patch time.sleep() in their UT code.

To get around this I've been doing some ad-hoc mocking like [1]. While this works I have to replicate it in each openstack project.

Is there some way to can devise for consumers to more easily mockout time.sleep() for their UTs? Maybe there's an easy way to do it as-is and I'm missing it.

[1] https://review.openstack.org/#/c/368235/2/cinder/tests/unit/test_utils.py@38",{},{}
113,IssuesEvent,2011-03-27 00:33:18+00:00,1079822,jodal/pykka,43726,jodal,,,closed,,[],[],[],,{},{}
134,IssuesEvent,2016-09-25 09:16:35+00:00,4946406,mher/flower,2509951,mhelmer,,,opened,Github auth and JSON `/login?code=...`,[],[],0,"I get the following traceback when setting up github oath2 with Python 3.5

It's on `GET /login?code=<code>`. Looks like it code be a py3 compatibility issue.

I'm on flower `0.9.1`
```
Traceback (most recent call last):
  File ""/srv/django/.env/lib/python3.5/site-packages/tornado/web.py"", line 1369, in _stack_context_handle_exception
    raise_exc_info((type, value, traceback))
  File ""<string>"", line 3, in raise_exc_info
  File ""/srv/django/.env/lib/python3.5/site-packages/tornado/web.py"", line 1572, in wrapper
    result = method(self, *args, **kwargs)
  File ""/srv/django/.env/lib/python3.5/site-packages/flower/views/auth.py"", line 106, in _on_access_token
    future.set_result(json.loads(response.body))
  File ""/usr/local/lib/python3.5/json/__init__.py"", line 312, in loads
    s.__class__.__name__))
TypeError: the JSON object must be str, not 'bytes'
```",{},{}
139,IssuesEvent,2015-09-07 02:33:58+00:00,41618046,r9y9/pysptk,761295,tam17aki,,,opened,compilation error?,[],[],0,"I tried to install pysptk, but unfortunately got the following error.

The whole messages is here;
https://gist.github.com/tam17aki/b67d374ed094997d07dc

Best regards,
Akira

---------------------------------

duplicate symbol _ppade in:

    build/temp.macosx-10.9-x86_64-2.7/lib/SPTK/bin/lmadf/_lmadf.o

    build/temp.macosx-10.9-x86_64-2.7/lib/SPTK/bin/mlsadf/_mlsadf.o

ld: 1 duplicate symbol for architecture x86_64

clang: error: linker command failed with exit code 1 (use -v to see invocation)

error: command 'clang' failed with exit status 1",{},{}
