,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url
28,PullRequestEvent,2015-05-14 06:30:36+00:00,2792391,gruns/furl,1041265,gruns,,,34650598,,Fix failing furl(unicode_object) on python 2.,open,False,52,Tests that an actual non utf-8 encoded `unicode` string can be passed to `furl.furl()` and attempts to fix the resulting `UnicodeEncodeError`.,https://api.github.com/repos/gruns/furl/issues/52,,,2015-05-14T06:30:35Z,2,15,3,2,[],[],[],[],,,,,[],https://github.com/gruns/furl/pull/52.patch,https://api.github.com/repos/gruns/furl/pulls/52/commits
71,PullRequestEvent,2018-01-31 20:16:01+00:00,78888191,kislyuk/yq,862013,kislyuk,,,166364796,,XML support,open,False,18,,https://api.github.com/repos/kislyuk/yq/issues/18,,,2018-01-31T20:16:01Z,3,54,14,5,OWNER,[],[],[],,,,,[],https://github.com/kislyuk/yq/pull/18.patch,https://api.github.com/repos/kislyuk/yq/pulls/18/commits
73,PullRequestEvent,2018-08-06 09:14:08+00:00,10156090,klen/mixer,499500,ephes,,,206335479,MDExOlB1bGxSZXF1ZXN0MjA2MzM1NDc5,Update django.py,open,False,103,"This line:
value = field.scheme.to_python(value)
raises an Exception when you upgrade to django 2.1. I don't know why it happens, but this workaround fixed the tests for me :).",https://api.github.com/repos/klen/mixer/issues/103,,,2018-08-06T09:14:08Z,1,5,1,1,NONE,[],[],[],,,,,[],https://github.com/klen/mixer/pull/103.patch,https://api.github.com/repos/klen/mixer/pulls/103/commits
77,PullRequestEvent,2017-06-19 04:44:14+00:00,65411376,lacava/few,23729965,rgupta90,,,126223069,,Lexicase survival,open,False,23,"This has issues and doesn't run. Creating request for analysis in this separate branch.

Gives error 'bool' is not a type identifier in

cdef void _epsilon_lexicase ""epsilon_lexicase""(Map[ArrayXXd] & F, int n,
                                                    int d, int num_selections,
                                                    Map[ArrayXi] & locs, bool lex_size, Map[ArrayXi] &sizes)
",https://api.github.com/repos/lacava/few/issues/23,,,2017-06-19T04:44:14Z,4,77,15,6,[],[],[],[],,,,,[],https://github.com/lacava/few/pull/23.patch,https://api.github.com/repos/lacava/few/pulls/23/commits
80,PullRequestEvent,2015-08-14 19:31:36+00:00,769951,mhe/pynrrd,514960,nocnokneo,,,42489723,,Cherry pick from nocnokneo,open,False,17,"Here are the fixes/improvements from my pynrrd fork that I never got around pushing back upstream (until now). Rebased against current master.

Resolves issue #15 ",https://api.github.com/repos/mhe/pynrrd/issues/17,,,2015-08-14T19:31:35Z,13,175,50,12,[],[],[],[],,,,,[],https://github.com/mhe/pynrrd/pull/17.patch,https://api.github.com/repos/mhe/pynrrd/pulls/17/commits
106,PullRequestEvent,2015-06-08 13:38:34+00:00,27924304,cdent/gabbi,1222137,jasonamyers,,,37153839,,Documentation Updates,open,False,35,"These are my suggested doc changes.


Signed-off-by: Jason Myers <jason@jasonamyers.com>",https://api.github.com/repos/cdent/gabbi/issues/35,,,2015-06-08T13:38:34Z,1,15,14,6,[],[],[],[],,,,,[],https://github.com/cdent/gabbi/pull/35.patch,https://api.github.com/repos/cdent/gabbi/pulls/35/commits
108,PullRequestEvent,2015-12-28 12:14:56+00:00,27924304,cdent/gabbi,34498,cdent,,,54651216,,Expand support for testing with python 3.5,open,False,110,"As that's the state of the art.

For travis we install python 3.5 as the base python and then test
from there. This gets around some limitations in travis.",https://api.github.com/repos/cdent/gabbi/issues/110,,,2015-12-28T12:14:56Z,1,12,8,4,[],[],[],[],,,,,[],https://github.com/cdent/gabbi/pull/110.patch,https://api.github.com/repos/cdent/gabbi/pulls/110/commits
110,PullRequestEvent,2017-12-15 12:34:24+00:00,93209191,cemsbr/yala,16239342,pyup-bot,,,157548287,,Update pylint to 1.7.5,closed,False,34,"
There's a new version of [pylint](https://pypi.python.org/pypi/pylint) available.
You are currently using **1.7.4**. I have updated it to **1.7.5**



These links might come in handy:  <a href=""https://pypi.python.org/pypi/pylint"">PyPI</a> | <a href=""https://pyup.io/changelogs/pylint/"">Changelog</a> | <a href=""https://github.com/PyCQA/pylint"">Repo</a> 


*I couldn't find a changelog for this release. Do you know where I can find one? [Tell me!](https://github.com/pyupio/changelogs/issues/new)*


*Got merge conflicts? Close this PR and delete the branch. I'll create a new PR for you.*

Happy merging! 🤖
",https://api.github.com/repos/cemsbr/yala/issues/34,,2017-12-15T12:34:24Z,2017-12-15T12:34:24Z,2,2,2,2,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/cemsbr/yala/pull/34.patch,https://api.github.com/repos/cemsbr/yala/pulls/34/commits
135,PullRequestEvent,2017-01-29 22:46:15+00:00,72066935,cs01/gdbgui,5715368,cs01,,,103663790,,fix image url for pypi,closed,False,11,,https://api.github.com/repos/cs01/gdbgui/issues/11,2017-01-29T22:46:15Z,2017-01-29T22:46:15Z,2017-01-29T22:46:15Z,1,6,13,3,[],[],[],[],cs01,5715368,User,False,[],https://github.com/cs01/gdbgui/pull/11.patch,https://api.github.com/repos/cs01/gdbgui/pulls/11/commits
163,PullRequestEvent,2016-09-12 13:58:01+00:00,48198706,dschep/ntfy,667763,dschep,,,83223780,,Update README.rst,closed,False,91,dependency install tips,https://api.github.com/repos/dschep/ntfy/issues/91,2016-09-12T13:58:01Z,2016-09-12T13:58:01Z,2016-09-12T13:58:01Z,2,7,0,1,[],[],[],[],dschep,667763,User,False,[],https://github.com/dschep/ntfy/pull/91.patch,https://api.github.com/repos/dschep/ntfy/pulls/91/commits
