,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url
11,PullRequestEvent,2017-02-03 09:32:59+00:00,54391698,jd/pifpaf,200878,sileht,,,104500510,,tests: Fix a python3 bug,closed,False,50,,https://api.github.com/repos/jd/pifpaf/issues/50,2017-02-03T09:32:59Z,2017-02-03T09:32:59Z,2017-02-03T09:32:59Z,1,2,1,1,[],[],[],[],sileht,200878,User,False,[],https://github.com/jd/pifpaf/pull/50.patch,https://api.github.com/repos/jd/pifpaf/pulls/50/commits
13,PullRequestEvent,2018-03-03 02:25:53+00:00,54391698,jd/pifpaf,1003901,andreycizov,,,172645067,,Fix error message if the given command was not found,open,False,100,"If the requested command does not exist, pifpaf will fail to create an exception message leaving a new user to a cryptic message of this form:

```
ERROR [pifpaf] sequence item 0: expected a bytes-like object, str found
```",https://api.github.com/repos/jd/pifpaf/issues/100,,,2018-03-03T02:25:53Z,1,1,1,1,NONE,[],[],[],,,,,[],https://github.com/jd/pifpaf/pull/100.patch,https://api.github.com/repos/jd/pifpaf/pulls/100/commits
23,PullRequestEvent,2018-06-19 21:45:11+00:00,19199344,2ps/djenga,26336555,blissrage,,,195967060,MDExOlB1bGxSZXF1ZXN0MTk1OTY3MDYw,[ISSUE-0011] updated syntax for python 3.*,closed,False,14,,https://api.github.com/repos/2ps/djenga/issues/14,2018-06-19T21:45:10Z,2018-06-19T21:45:10Z,2018-06-19T21:45:10Z,1,6,1,1,COLLABORATOR,[],[],[],blissrage,26336555,User,False,[],https://github.com/2ps/djenga/pull/14.patch,https://api.github.com/repos/2ps/djenga/pulls/14/commits
63,PullRequestEvent,2018-06-01 07:59:54+00:00,55258005,jopohl/urh,18219846,jopohl,,,190793578,MDExOlB1bGxSZXF1ZXN0MTkwNzkzNTc4,Add a CLI,closed,False,440,Add a command line interface to the Universal Radio Hacker.,https://api.github.com/repos/jopohl/urh/issues/440,2018-06-01T07:59:54Z,2018-06-01T07:59:54Z,2018-06-01T07:59:54Z,57,954,176,33,OWNER,[],[],[],jopohl,18219846,User,False,[],https://github.com/jopohl/urh/pull/440.patch,https://api.github.com/repos/jopohl/urh/pulls/440/commits
79,PullRequestEvent,2016-04-23 19:52:16+00:00,55258005,jopohl/urh,18219846,jopohl,,,67616719,,Hackrf,open,False,10,,https://api.github.com/repos/jopohl/urh/issues/10,,,2016-04-23T19:52:16Z,67,60513,255,66,[],[],[],[],,,,,[],https://github.com/jopohl/urh/pull/10.patch,https://api.github.com/repos/jopohl/urh/pulls/10/commits
93,PullRequestEvent,2017-05-03 23:02:51+00:00,10156090,klen/mixer,4588993,guinslym,,,118872918,,updating faker,open,False,77,"change faker 0.7.3 to 0.7.11 to close this issue
https://github.com/klen/mixer/issues/76",https://api.github.com/repos/klen/mixer/issues/77,,,2017-05-03T23:02:51Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/klen/mixer/pull/77.patch,https://api.github.com/repos/klen/mixer/pulls/77/commits
95,PullRequestEvent,2016-11-18 21:00:25+00:00,10156090,klen/mixer,17710133,illia-v,,,94435947,,Use a much lighter image for ImageField support,open,False,71,,https://api.github.com/repos/klen/mixer/issues/71,,,2016-11-18T21:00:24Z,1,2,2,4,[],[],[],[],,,,,[],https://github.com/klen/mixer/pull/71.patch,https://api.github.com/repos/klen/mixer/pulls/71/commits
118,PullRequestEvent,2018-06-29 10:05:48+00:00,20479128,amol-/depot,601423,amol-,,,198004626,MDExOlB1bGxSZXF1ZXN0MTk4MDA0NjI2,changelog: add breaking change note on 0.5.1,closed,False,52,close: #51,https://api.github.com/repos/amol-/depot/issues/52,2018-06-29T10:05:47Z,2018-06-29T10:05:47Z,2018-06-29T10:05:47Z,1,2,2,1,NONE,[],[],[],amol-,601423,User,False,[],https://github.com/amol-/depot/pull/52.patch,https://api.github.com/repos/amol-/depot/pulls/52/commits
119,PullRequestEvent,2017-03-01 19:18:04+00:00,31894637,amol-/dukpy,76750,amcgregor,,,87648172,,Several WebAssets integration changes.,closed,False,10,"- Common code extracted into new `Filter` base class: `DukpyFilter`
- `BabelJS` filter updated to use common base.
- Added `Autoprefixer` CSS filter.
- Added `BabiliJS` minifying Babel JS filter.
- Extracted WebAssets-specific JS into own subtree.
- Added `Makefile` to populate WebAssets JS dependencies using `dukpy-install`.

Tested by hand using a minimal single page application architecture.

Indentation style and some code style does not quite match. This PR is initially for review and discussion; should this be, instead, its own adapter package? Style will be updated prior to go-ahead for use/merge.
",https://api.github.com/repos/amol-/dukpy/issues/10,,2017-03-01T19:18:04Z,2017-03-01T19:18:04Z,2,43415,24,13,[],[],[],[],,,,,[],https://github.com/amol-/dukpy/pull/10.patch,https://api.github.com/repos/amol-/dukpy/pulls/10/commits
126,PullRequestEvent,2018-08-08 20:04:41+00:00,93209191,cemsbr/yala,16239342,pyup-bot,,,205327432,MDExOlB1bGxSZXF1ZXN0MjA1MzI3NDMy,Update astroid to 2.0.2,closed,False,125,"
This PR updates [astroid](https://pypi.org/project/astroid) from **1.6.5** to **2.0.2**.



<details>
  <summary>Changelog</summary>
  
  
   ### 2.0.2
   ```
   ============================

Release Date: 2018-08-01

   * Stop repeat inference attempt causing a RuntimeError in Python3.7

     Close PyCQA/pylint2317

   *  infer_call_result can raise InferenceError so make sure to handle that for the call sites
      where it is used

     infer_call_result started recently to raise InferenceError for objects for which it
     could not find any returns. Previously it was silently raising a StopIteration,
     which was especially leaking when calling builtin methods.
     Since it is after all an inference method, it is expected that it
     could raise an InferenceError rather than returning nothing.

     Close PyCQA/pylint2350
   ```
   
  
  
   ### 2.0.1
   ```
   ============================

Release Date: 2018-07-19

   * Released to clear an old wheel package on PyPI
   ```
   
  
  
   ### 2.0
   ```
   ==========================

Release Date: 2018-07-15
   
   * String representation of nodes takes in account precedence and associativity rules of operators.

   * Fix loading files with `modutils.load_from_module` when
     the path that contains it in `sys.path` is a symlink and
     the file is contained in a symlinked folder.

     Close 583

   * Reworking of the numpy brain dealing with numerictypes
     (use of inspect module to determine the class hierarchy of
      numpy.core.numerictypes module)

     Close PyCQA/pylint2140

   * Added inference support for starred nodes in for loops

     Close 146

   * Support unpacking for dicts in assignments

     Close 268

   * Add support for inferring functools.partial

     Close 125

   * Inference support for `dict.fromkeys`

     Close 110

   * `int()` builtin is inferred as returning integers.

     Close 150

   * `str()` builtin is inferred as returning strings.

     Close 148

   * DescriptorBoundMethod has the correct number of arguments defined.

   * Improvement of the numpy numeric types definition.

     Close PyCQA/pylint1971

   * Subclasses of *property* are now interpreted as properties

     Close PyCQA/pylint1601

   * AsStringRegexpPredicate has been removed.

     Use transform predicates instead of it.

   * Switched to using typed_ast for getting access to type comments

     As a side effect of this change, some nodes gained a new `type_annotation` attribute,
     which, if the type comments were correctly parsed, should contain a node object
     with the corresponding objects from the type comment.

   * typing.X[...] and typing.NewType are inferred as classes instead of instances.

   * Module.__path__ is now a list

     It used to be a string containing the path, but it doesn&#39;t reflect the situation
     on Python, where it is actually a list.

   * Fix a bug with namespace package&#39;s __path__ attribute.

     Close 528

   * Added brain tips for random.sample

     Part of PyCQA/pylint811

   * Add brain tip for `issubclass` builtin

     Close 101.

   * Fix submodule imports from six

     Close PyCQA/pylint1640

   * Fix missing __module__ and __qualname__ from class definition locals

     Close PYCQA/pylint1753

   * Fix a crash when __annotations__ access a parent&#39;s __init__ that does not have arguments

     Close 473

   * Fix multiple objects sharing the same InferenceContext.path causing uninferable results

     Close 483

   * Fix improper modification of col_offset, lineno upon inference of builtin functions

     Close PyCQA/pylint1839

   * Subprocess.Popen brain now knows of the args member

     Close PyCQA/pylint1860

   * add move_to_end method to collections.OrderedDict brain

     Close PyCQA/pylint1872

   * Include new hashlib classes added in python 3.6

   * Fix RecursionError for augmented assign

     Close 437, 447, 313, PyCQA/pylint1642, PyCQA/pylint1805, PyCQA/pylint1854, PyCQA/pylint1452

   * Add missing attrs special attribute

     Close PyCQA/pylint1884

   * Inference now understands the &#39;isinstance&#39; builtin

     Close 98

   * Stop duplicate nodes with the same key values
     from appearing in dictionaries from dictionary unpacking.

     Close PyCQA/pylint1843

   * Fix ``contextlib.contextmanager`` inference for nested context managers

     Close 1699

   * Implement inference for len builtin

     Close 112

   * Add qname method to Super object preventing potential errors in upstream
     pylint

     Close 533

   * Stop astroid from getting stuck in an infinite loop if a function shares
   its name with its decorator

     Close 375

   * Fix issue with inherited __call__ improperly inferencing self

     Close PyCQA/pylint2199

   * Fix __call__ precedence for classes with custom metaclasses

     Close PyCQA/pylint2159

   * Limit the maximum amount of interable result in an NodeNG.infer() call to
    100 by default for performance issues with variables with large amounts of
    possible values.

    The max inferable value can be tuned by setting the `max_inferable_values` flag on
    astroid.MANAGER.
   ```
   
  
</details>


 

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.org/project/astroid
  - Changelog: https://pyup.io/changelogs/astroid/
  - Repo: https://github.com/PyCQA/astroid
</details>

",https://api.github.com/repos/cemsbr/yala/issues/125,,2018-08-08T20:04:40Z,2018-08-08T20:04:40Z,1,1,1,1,COLLABORATOR,[],[],[],,,,,[],https://github.com/cemsbr/yala/pull/125.patch,https://api.github.com/repos/cemsbr/yala/pulls/125/commits
127,PullRequestEvent,2018-06-24 18:50:40+00:00,93209191,cemsbr/yala,49481,cemsbr,,,193076552,MDExOlB1bGxSZXF1ZXN0MTkzMDc2NTUy,Update pylint to 1.9.2,closed,False,97,"
This PR updates [pylint](https://pypi.org/project/pylint) from **1.9.1** to **1.9.2**.



*The bot wasn't able to find a changelog for this release. [Got an idea?](https://github.com/pyupio/changelogs/issues/new)*

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.org/project/pylint
  - Changelog: https://pyup.io/changelogs/pylint/
  - Repo: https://github.com/PyCQA/pylint
</details>

",https://api.github.com/repos/cemsbr/yala/issues/97,,2018-06-24T18:50:40Z,2018-06-24T18:50:40Z,1,1,1,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/cemsbr/yala/pull/97.patch,https://api.github.com/repos/cemsbr/yala/pulls/97/commits
146,PullRequestEvent,2017-01-29 22:35:26+00:00,72066935,cs01/gdbgui,5715368,cs01,,,103663420,,Dev/chad/fix documentation display in pypi,open,False,10,,https://api.github.com/repos/cs01/gdbgui/issues/10,,,2017-01-29T22:35:26Z,4,24,92,5,[],[],[],[],,,,,[],https://github.com/cs01/gdbgui/pull/10.patch,https://api.github.com/repos/cs01/gdbgui/pulls/10/commits
267,PullRequestEvent,2017-03-23 11:57:28+00:00,4946406,mher/flower,5230880,moin18,,,112221168,,fixed broken link to celery configuration document,open,False,682,,https://api.github.com/repos/mher/flower/issues/682,,,2017-03-23T11:57:28Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/mher/flower/pull/682.patch,https://api.github.com/repos/mher/flower/pulls/682/commits
348,PullRequestEvent,2015-01-30 13:11:31+00:00,11167307,Knio/pynmea2,2553029,joabakk,,,28360000,,VDR added,open,False,33,,https://api.github.com/repos/Knio/pynmea2/issues/33,,,2015-01-30T13:11:31Z,2,23,0,1,[],[],[],[],,,,,[],https://github.com/Knio/pynmea2/pull/33.patch,https://api.github.com/repos/Knio/pynmea2/pulls/33/commits
359,PullRequestEvent,2015-01-08 01:00:07+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,27000546,,"Traverse into CURLYNAME, LIST, DICT",open,False,96,,https://api.github.com/repos/Kuniwak/vint/issues/96,,,2015-01-08T01:00:07Z,1,43,21,1,[],[],[],[],,,,,[],https://github.com/Kuniwak/vint/pull/96.patch,https://api.github.com/repos/Kuniwak/vint/pulls/96/commits
374,PullRequestEvent,2017-11-16 20:53:43+00:00,32288304,aleaxit/gmpy,1645935,casevh,,,152981855,,test_cython.pyx : Fix issue #170,closed,False,171,adapt test to the new cython interface (PR #169),https://api.github.com/repos/aleaxit/gmpy/issues/171,2017-11-16T20:53:43Z,2017-11-16T20:53:43Z,2017-11-16T20:53:43Z,1,10,10,1,CONTRIBUTOR,[],[],[],casevh,1645935,User,False,[],https://github.com/aleaxit/gmpy/pull/171.patch,https://api.github.com/repos/aleaxit/gmpy/pulls/171/commits
406,PullRequestEvent,2017-11-25 08:20:45+00:00,10074815,berdario/pew,3112159,taion,,,154629371,,Defer pkg_resources import,open,False,168,"This looks a little silly. What's happening here is that `pkg_resources` is quite slow to import – something like 200 ms or more on my system. This makes `pew in` feel sluggish when running commands that should be quick.

This PR takes the most direct approach of moving the `pkg_resources` import into the version command, which is the only consumer.

We could also switch `setup.py` to use a regex to read from `pew/__init__.py`, as many other packages do, if you would prefer that.",https://api.github.com/repos/berdario/pew/issues/168,,,2017-11-25T08:20:44Z,1,9,10,2,NONE,[],[],[],,,,,[],https://github.com/berdario/pew/pull/168.patch,https://api.github.com/repos/berdario/pew/pulls/168/commits
