,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
78,PullRequestReviewCommentEvent,2017-06-14 19:49:43+00:00,65411376,lacava/few,6578458,lacava,,,created,44128368,65ff473cc75a5a208f40bdf85ce8693919314a26,False,feature importances are always positive so you can remove the abs() from this one,,22,{}
145,PullRequestReviewCommentEvent,2016-02-05 18:32:12+00:00,48198706,dschep/ntfy,667763,dschep,,,created,,a211feab75fb092201bd174704f908f00af6490d,False,"Raise errors or warn about Expire, retry & callback being ignored in an else clause if they're set.",,14,{}
154,PullRequestReviewCommentEvent,2015-12-09 17:23:38+00:00,10031150,emre/kaptan,26336,tony,,,created,,d6004488df4d87f048ca55d4e08eb9efb9ca5588,False,"Regarding that refactor that idea, probably out of scope for this PR.  I'll make a separate issue for that to tackle at a later time.",,24,{}
403,PullRequestReviewCommentEvent,2015-02-02 12:27:04+00:00,10074815,berdario/pew,752835,berdario,,,created,,4a5f870febc98ced3e149f859b54176a40b75704,False,"I've only skimmed the code, but I'm not sure about these changes...

there wasn't a `args.get(3)` in the original code, and this behaves differently is invoked inside a virtualenv with

`pew setproject project_dir dummy_arg`

otoh, with the changed code this would give an error (which is better than silently ignoring the dummy_arg)

I don't like the imperative code, but now that the branches have a guaranteed length, it's best to just use `sys.argv` instead of the `args` dict. That is then used only in `toggleglobalsitepackages`, which should/could be modified to avoid relying on it.

The args dict was used just to ease writing a trivially simple parsing code, but the better approach would probably be to just use a parsing library (argparser doesn't cut it here imho... I'd like something like [optparse-applicative](https://github.com/pcapriotti/optparse-applicative))",,53,{}
406,PullRequestReviewCommentEvent,2017-10-03 07:43:31+00:00,10074815,berdario/pew,752835,berdario,,,created,66675597,d0c0d9adef918be1fa7f9d6d77b4c8a964d9fc9a,False,"I can do it after merging, as well (but again, I won't touch the code before this eve :/ )",OWNER,157,{}
407,PullRequestReviewCommentEvent,2017-10-03 07:31:52+00:00,10074815,berdario/pew,752835,berdario,,,created,66673423,3bb81e8285fdc2f5ed805ceb3bba41331f408fb7,False,"I'd move the code in this function until here in a separate function `detect_shell`, or `choose_shell`... since this function is becoming a bit too big",OWNER,157,{}
534,PullRequestReviewCommentEvent,2017-11-09 21:51:08+00:00,73187175,note35/sinon,26097025,jonathan-benn,,,created,75598961,e3821faa260ae845b25b13a7b6c198b6db95e253,False,"You are right. In fact, all of the arguments are not optional. Thanks",NONE,27,{}
750,PullRequestReviewCommentEvent,2018-05-03 15:50:20+00:00,24005390,tBuLi/symfit,2188968,tBuLi,,,created,117321967,18550cf4286bffcd6911b51dca72a5d7e0c7c75e,False,"The best alternative is the way it was :). If they ever add a kwarg to minimize, we will have to have this discussion again. I agree that having to explicitly say `options={maxiter: 1000}` in your calls sucks, but that is what #106 should solve someday.",OWNER,146,{}
814,PullRequestReviewCommentEvent,2016-09-29 13:28:59+00:00,18313451,dsoprea/PySvn,2357025,tusharmakkar08,,,created,2137345,b96c9e85d56b3a4aa2b3a6c191bc05707fc65557,False,Umm.. What if a person's env variables contain nested dictionary? I can change it but it's better to take deepcopy into account,,71,{}
996,PullRequestReviewCommentEvent,2018-01-19 22:38:05+00:00,17304005,wmayner/pyemd,1775632,wmayner,,,created,90266636,7df86c3307d7fcf5653c809b1afb793c53865dc4,False,"`isinstance(bins, str)` should be preferred over explicitly checking `type` equality.",OWNER,26,{}
1033,PullRequestReviewCommentEvent,2015-01-23 22:31:30+00:00,15938073,JelteF/PyLaTeX,1162278,JelteF,,,created,,8614bd985704e562c676de664eebc7e0be579f38,False,Arguments can be a list or as well or an Arguments instance,,30,{}
1090,PullRequestReviewCommentEvent,2018-06-10 01:37:40+00:00,17066884,binux/pyspider,646451,binux,,,created,127382666,4912ebcb7b7565fddcfe197b0df25b47b13f73f0,False,`response` 里外被定义了两次，这里的 `response` 实际是 `http.ServerResponse`,OWNER,804,{}
1180,PullRequestReviewCommentEvent,2017-09-29 13:33:25+00:00,16331291,davisking/dlib,6259399,davisking,,,created,66152475,bdd3c0366a320467afbb239dc07f218d418c81f8,False,?????,OWNER,851,{}
1261,PullRequestReviewCommentEvent,2018-04-16 07:18:23+00:00,94022519,gregoil/rotest,29893016,UnDarkle,,,created,112300382,2932ddb27f1f24720abac53216f02ec2abc6a68a,False,reorder,COLLABORATOR,48,{}
1493,PullRequestReviewCommentEvent,2018-02-14 14:27:36+00:00,47562322,thouska/spotpy,16303297,philippkraft,,,created,96514822,5bcc6d9fc55b4fe76c547de5c40f05dc99a6180c,False,"Of course, copy paste problem, fixed",CONTRIBUTOR,117,{}
1536,PullRequestReviewCommentEvent,2016-09-15 13:28:00+00:00,56257335,Rambatino/CHAID,3631109,Rambatino,,,created,,ad20b1f46b5b9257411a22e0ca8e97ac778621df,False,Yup thanks! Good spot mate have some 🍻 ,,38,{}
1623,PullRequestReviewCommentEvent,2016-10-15 15:08:58+00:00,10047126,dgilland/pydash,1251349,dgilland,,,created,4373774,107ba5f4d4f66b4e372e0574b7c6f2d99c5cc4d5,False,No rush on updating that regex. The other functions are higher priority. ,,67,{}
1664,PullRequestReviewCommentEvent,2017-04-29 20:03:10+00:00,54787116,guyzmo/git-repo,254441,guyzmo,,,created,35503612,da86444ec5da602b961edbefe7aad4769f8fd27d,False,"ok, but that's going to be an issue. The `self.gh` instance shall be created in the constructor as first line [even before the call the the constructor](https://github.com/guyzmo/git-repo/blob/devel/git_repo/services/ext/github.py#L20,L22).

The reason for that is the tests, where it pulls [the `session` instance out of the `self.gh` instance](https://github.com/guyzmo/git-repo/blob/devel/tests/integration/test_github.py#L35,L36). If you change the `self.gh` instance at `self.connect()` time, there's a high probability that the tests will be testing another session instance than the one you're actually using in your methods.

So, we could patch [GithubService.__init__()](https://github.com/guyzmo/git-repo/blob/devel/git_repo/services/ext/github.py#L21,L21) so that:

````python
GITHUB_FQDN='github.com'

@register_target('hub', 'github')
class GithubService(RepositoryService):
    fqdn = GITHUB_FQDN

    def __init__(self, *args, **kwarg):
        if self.fqdn == GITHUB_FQDN:
            self.gh = github3.GitHub()
       else:
            self.gh = github3.GitHubEnterprise(RepositoryService.build_url(self))
        super(GithubService, self).__init__(*args, **kwarg)
```

and as a side effect, there's a chance that actually it enables `GithubService` to work with self hosted github instances… out of the box 🙌",,144,{}
2030,PullRequestReviewCommentEvent,2018-05-10 20:53:26+00:00,48399035,broamski/aws-mfa,5578240,broamski,,,created,119243582,287c72d6bc910cbb0fe7e6649eb16e089a1710ef,False,286 and 287 are not properly indented,OWNER,23,{}
2050,PullRequestReviewCommentEvent,2016-02-15 21:25:10+00:00,11929631,craffel/mir_eval,3009670,justinsalamon,,,created,,ae6538117041f3479947e83b2cceb73f67a45356,False,60aca30,,170,{}
2064,PullRequestReviewCommentEvent,2015-10-21 09:26:39+00:00,3489194,davidhalter/jedi,579798,immerrr,,,created,,9bdb59e098d5626f97dcd1697a617b03ec6262e0,False,It is simpler to reproduce with `py.test --fixtures jedi/`.,,637,{}
2177,PullRequestReviewCommentEvent,2017-04-06 15:25:46+00:00,23076316,horazont/aioxmpp,271710,horazont,,,created,31346361,ad3a19687013cd21cffc0199c74b47ae4ee023f0,False,We could. Keep the finalizer around and run it from ``_shutdown`` (see Service docs). That’s good enough.,,83,{}
