,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url
19,PullRequestEvent,2017-06-27 09:50:58+00:00,54391698,jd/pifpaf,200878,sileht,,,127653414,,Make uwsgi loading module within a virtualenv,open,False,64,,https://api.github.com/repos/jd/pifpaf/issues/64,,,2017-06-27T09:50:57Z,1,6,2,1,[],[],[],[],,,,,[],https://github.com/jd/pifpaf/pull/64.patch,https://api.github.com/repos/jd/pifpaf/pulls/64/commits
29,PullRequestEvent,2018-08-29 13:00:04+00:00,8387179,uiri/toml,347634,jdufresne,,,211744297,MDExOlB1bGxSZXF1ZXN0MjExNzQ0Mjk3,Correct capitalization of PyPI (not PyPi),open,False,185,See https://pypi.org/,https://api.github.com/repos/uiri/toml/issues/185,,,2018-08-29T13:00:03Z,1,1,1,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/uiri/toml/pull/185.patch,https://api.github.com/repos/uiri/toml/pulls/185/commits
49,PullRequestEvent,2017-10-19 12:41:17+00:00,68802946,h2non/pook,63402,h2non,,,147523957,,Add activate_async decorator,closed,False,48,"If you apply `pook.activate` on `async def` function you will get `RuntimeWarning: coroutine 'xxx' was never awaited` with this patch you can use `pook.activate` on `async def` functions without any warnings.

an example:
```python
@pook.activate
async def test_anything():
    # setup mock
    url = 'http://google.com/'
    pook.get(url, reply=200, response_body='...')

    no_problem = await actual_method_that_do_http_request()
    assert True == no_problem
```
",https://api.github.com/repos/h2non/pook/issues/48,2017-10-19T12:41:17Z,2017-10-19T12:41:17Z,2017-10-19T12:41:17Z,3,47,5,2,CONTRIBUTOR,[],[],[],h2non,63402,User,False,[],https://github.com/h2non/pook/pull/48.patch,https://api.github.com/repos/h2non/pook/pulls/48/commits
56,PullRequestEvent,2017-11-10 14:03:09+00:00,55258005,jopohl/urh,18219846,jopohl,,,151914769,,[WIP] make minimum message length configurable,open,False,354,"Goal of this PR is to fix #352 .

- [x] add a new dialog for advanced modulation options
- [ ] implement logic for message divisor length
- [ ] ensure ``` pause_threshold ``` and ``` message_divisor_length ``` are considered in ``` apply to all ``` action
- [ ] ensure both parameters are saved in project file
- [ ] unittests",https://api.github.com/repos/jopohl/urh/issues/354,,,2017-11-10T14:03:08Z,1,54079,50406,7,OWNER,[],[],[],,,,,[],https://github.com/jopohl/urh/pull/354.patch,https://api.github.com/repos/jopohl/urh/pulls/354/commits
62,PullRequestEvent,2017-11-17 21:41:57+00:00,55258005,jopohl/urh,18219846,jopohl,,,153400405,,Properly shut down hackrf device,open,False,361,fix #360 ,https://api.github.com/repos/jopohl/urh/issues/361,,,2017-11-17T21:41:57Z,5,436,358,12,OWNER,[],[],[],,,,,[],https://github.com/jopohl/urh/pull/361.patch,https://api.github.com/repos/jopohl/urh/pulls/361/commits
111,PullRequestEvent,2018-04-09 04:11:48+00:00,769951,mhe/pynrrd,1342819,addisonElliott,,,180206797,,Update recommended installation method,open,False,42,"Update recommended installation method in README to be using pip. 

Additionally, add link to the LICENSE in README.",https://api.github.com/repos/mhe/pynrrd/issues/42,,,2018-04-09T04:11:47Z,1,5,5,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/mhe/pynrrd/pull/42.patch,https://api.github.com/repos/mhe/pynrrd/pulls/42/commits
119,PullRequestEvent,2017-09-12 19:59:57+00:00,18603138,WoLpH/mt940,24528714,robfech,,,140669684,,Removed print command from processor.py.,open,False,46,"Seams for me to be a leftover of some debugging? Is that true?

It's my first commit, sorry if i am doing something wrong ;)",https://api.github.com/repos/WoLpH/mt940/issues/46,,,2017-09-12T19:59:57Z,1,0,1,1,NONE,[],[],[],,,,,[],https://github.com/WoLpH/mt940/pull/46.patch,https://api.github.com/repos/WoLpH/mt940/pulls/46/commits
124,PullRequestEvent,2017-02-17 10:44:59+00:00,27924304,cdent/gabbi,34498,cdent,,,106375619,,Convert file content to text_type,closed,False,203,"In [fixing a bug in gabbi-tools](https://github.com/hogarthww/gabbi-tools/pull/1), I think I found a bug in Gabbi.

It's using `str` which has different meanings on Python2 and Python3. This was failing on Python2 because it's trying to convert binary data to binary data.

Please have a look at that gabbi-tools PR to see if I can add a test to gabbi test, that would catch this bug. My thought is that `_test_data_to_string` is an internal function, and therefore, do we need to find a public function to replicate the bug, and write a test against that?",https://api.github.com/repos/cdent/gabbi/issues/203,,2017-02-17T10:44:59Z,2017-02-17T10:44:59Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/cdent/gabbi/pull/203.patch,https://api.github.com/repos/cdent/gabbi/pulls/203/commits
144,PullRequestEvent,2018-05-28 19:52:24+00:00,72066935,cs01/gdbgui,5715368,cs01,,,189477522,,Issue #194: Change --args to match 'gdb --args'. 'cmd' now only takes program name.,closed,False,198,"Here is a patch which does what I think is reasonable: causes --args to take all remaining arguments as program arguments as with 'gdb --args'. The 'cmd' argument only takes the program name now. There are three options for 'cmd':

 1. Leave 'cmd' as nargs='*'; then any flags passed as '-' are ambiguous with gdbgui arguments unless the entire command string is qutoed, in which case it might as well be nargs=1. (i.e. `gdbgui [gdbgui-args] cmd [these-are-more-gdbgui-args]`)
 1. Set 'cmd' as nargs=1; this essentially works the same as above, but shows this explicitly in the usage string. Then to pass a full command string you would either do `gdgbui 'quoted-command --with-arguments' [gdbgui-args...]`.
 1. Set 'cmd' as nargs=`argparse.REMAINDER`; in this case the first non-option argument would begin debug program arguments. This acts more like non-GNU option parsing, i.e. `gdbgui [gdbgui-options] cmd-name [cmd-arguments...]`. However, with '--args' already set to `argparse.REMAINDER`, the two are equivalent. And then it is possible confusing if you want to do something like `gdbgui cmd-name --no-browser`, because `--no-browser` would be interpreted as a command arg.

For this reason I chose the second option. It is still convenient to debug simply with `gdbgui [gdbgui-args...] program` but you have gdb-like control with `gdbgui --args program [program-args...]`.
",https://api.github.com/repos/cs01/gdbgui/issues/198,2018-05-28T19:52:24Z,2018-05-28T19:52:24Z,2018-05-28T19:52:24Z,3,22,19,1,NONE,[],[],[],cs01,5715368,User,False,[],https://github.com/cs01/gdbgui/pull/198.patch,https://api.github.com/repos/cs01/gdbgui/pulls/198/commits
231,PullRequestEvent,2015-02-11 07:44:22+00:00,6007295,fxsjy/jieba,167837,fxsjy,,,29006845,,合并 jieba3k，兼容 Python 2/3,closed,False,233,"* **合并 jieba3k**，使同一代码库兼容 Python 2/3。
* 调整了一些细节部分，例如正则表达式只编译一次，AutoPEP8 使其更加美观。

各项测试通过（一些需要外部库或需要输入文件的没测试），不过可能在一些细节方面有没处理好的地方，请再审核测试一下。",https://api.github.com/repos/fxsjy/jieba/issues/233,2015-02-11T07:44:22Z,2015-02-11T07:44:22Z,2015-02-11T07:44:22Z,68,131573,132013,48,[],[],[],[],fxsjy,167837,User,False,[],https://github.com/fxsjy/jieba/pull/233.patch,https://api.github.com/repos/fxsjy/jieba/pulls/233/commits
