,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
4,IssueCommentEvent,2015-06-08 19:22:33+00:00,35384742,xi/ldif3,202576,xi,,,86284281,110112475,To be perfectly honest I did not spend much time on licensing. I wrote a mail to the python-ldap maintainers some time ago about this but never got a response. I will check again and eventually change/clearify the license.,{},,User,False
21,IssueCommentEvent,2017-11-14 09:04:40+00:00,69408336,MrOlm/drep,4298223,lhor,,,273626742,344190381,"Perfect, it works now!
Thanks!
Coto",{},NONE,User,False
22,IssueCommentEvent,2016-07-06 02:51:46+00:00,20087961,T0ha/ezodf,2689585,T0ha,,,153780681,230658727,"Thank you for help, jayvdb. I'm currently a bit busy. I'll check and merge you request in meantime.",{},,User,False
23,IssueCommentEvent,2016-02-04 03:58:24+00:00,20087961,T0ha/ezodf,2689585,T0ha,,,130814343,179610205,Happy to help you.,{},,User,False
28,IssueCommentEvent,2017-05-20 15:30:32+00:00,25983331,fnl/segtok,109501,fnl,,,228775065,302880070,"Turns out, single-line splitting still joined lines when the next line started with continuation words that hardly ever, if at all, indicate line breaks (like, here, ""by ...""). I've fixed segtok more rigorously to not leave it any room for *not* splitting on every line in single line splitting mode or when using the split_single API function (see c572742), so that should fix this bug any possibly related ones. I've bumped the version and [released](https://pypi.python.org/pypi/segtok/1.5.6) an update to PyPI (see dc1f8e1 - new version: 1.5.6).",{},,User,False
30,IssueCommentEvent,2016-04-24 06:20:59+00:00,2792391,gruns/furl,1041265,gruns,,,150035319,213900983,"```python
f.args['one'] = [1, 2]
```

is a bad API because lists and strings behave similarly, which would force users
to check the type of `f.args` values.

Imagine you want to get the length of the parameter `&one=`. The natural way is

```python
>>> print len(f.args['one'])
```

But this is ambiguous.

```python
>>> fs = furl('http://google.com/?one=abc')
>>> fl = furl'http://google.com/?one=a&one=b&one=c')
>>> print len(fs.args['one'])
3
>>> print len(fl.args['one'])
3
```

To defeat this ambiguity, furl users would be forced to repeatedly test whether
`f.args` values are strings or lists

```python
>>> fl = furl'http://google.com/?one=a&one=b&one=c')
>>> if isinstance(f.args['one'], basestring):
...   # Handle string.
... else:
...   # Handle list.
...
```

That's cumbersome and confusing.

That said, I'm all for improving orderedmultidict's API. It's loquacious. But
allowing `f.args` values to be lists bleeds ambiguity into the API.

Does that answer your question?",{},,User,False
33,IssueCommentEvent,2016-12-08 00:29:40+00:00,68802946,h2non/pook,63402,h2non,,,187864018,265617441,Done!,{},,User,False
34,IssueCommentEvent,2016-11-26 20:57:03+00:00,68802946,h2non/pook,2354108,coveralls,,,190591551,263085555,"
[![Coverage Status](https://coveralls.io/builds/9009597/badge)](https://coveralls.io/builds/9009597)

Changes Unknown when pulling **919cfc3c91b4be578efce66a909f4f3046f6d7b2 on develop** into ** on master**.
",{},,User,False
35,IssueCommentEvent,2016-05-05 13:52:36+00:00,20007705,invl/retry,11619428,levi-rs,,,112873229,217159712,Any chance we get get the latest stable package pushed to PyPI?,{},,User,False
41,IssueCommentEvent,2017-02-21 10:22:18+00:00,55258005,jopohl/urh,24809488,stevevaius77,,,209056236,281302816,"Thanks till now, but how I can set it and I guess missing dll libegl.dll.
But again where to add this?

On Tue, Feb 21, 2017 at 1:20 PM, Johannes Pohl <notifications@github.com>
wrote:

> Seems PyQt5 itself is broken here. I guess a .dll is missing or something
> like that. I found this stackeroverflow thread
> <https://stackoverflow.com/questions/20495620/qt-5-1-1-application-failed-to-start-because-platform-plugin-windows-is-missi>
> suggesting to set the enviroment variable
>
> QT_QPA_PLATFORM_PLUGIN_PATH=%QTDIR%\plugins\platforms\
>
> —
> You are receiving this because you authored the thread.
> Reply to this email directly, view it on GitHub
> <https://github.com/jopohl/urh/issues/141#issuecomment-281302421>, or mute
> the thread
> <https://github.com/notifications/unsubscribe-auth/AXqQEEnD8cUbN2zBR1q70Olz9Q05FeGmks5rerpugaJpZM4MG8Dr>
> .
>
",{},,User,False
