,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url,partition,commit_list
83,PullRequestEvent,2018-03-12 08:51:50+00:00,10031150,emre/kaptan,16239342,pyup-bot,,,174301380,,Update sphinx-argparse to 0.2.2,open,False,75,"
This PR updates [sphinx-argparse](https://pypi.python.org/pypi/sphinx-argparse) from **0.2.1** to **0.2.2**.



<details>
  <summary>Changelog</summary>
  
  
   ### 0.2.2
   ```
   * CommonMark is now only imported if absolutely required. This should fix failures on read the docs. Thanks to Chilipp for fixing this!
   ```
   
  
</details>


 

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.python.org/pypi/sphinx-argparse
  - Changelog: https://pyup.io/changelogs/sphinx-argparse/
  - Repo: https://github.com/ribozz/sphinx-argparse
</details>

",https://api.github.com/repos/emre/kaptan/issues/75,,,2018-03-12T08:41:36Z,1,1,1,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/emre/kaptan/pull/75.patch,https://api.github.com/repos/emre/kaptan/pulls/75/commits,036,['8ffba94555298c718f89a9f1a693a45e4cc30a87']
110,PullRequestEvent,2016-08-16 08:18:14+00:00,65468547,jd/tenacity,2644,jd,,,81272446,,Use monotonic time,closed,False,2,"Monotonic time has the nice benefit of never
going backwards or getting messed up by NTPd
so use it instead of time.time for computing
durations (its a built-in on py3.x so we might
as well).",https://api.github.com/repos/jd/tenacity/issues/2,2016-08-16T08:18:12Z,2016-08-16T08:18:12Z,2016-08-16T08:18:12Z,1,5,3,2,[],[],[],[],jd,2644.0,User,False,[],https://github.com/jd/tenacity/pull/2.patch,https://api.github.com/repos/jd/tenacity/pulls/2/commits,036,['3e9c6402c1dd19f14c9d5117d1c6af80986281f4']
121,PullRequestEvent,2016-09-07 07:29:01+00:00,5450742,klen/pylama,90699,klen,,,67155940,,Fix spelling error (pyalam -> pylama),closed,False,63,,https://api.github.com/repos/klen/pylama/issues/63,2016-09-07T07:29:01Z,2016-09-07T07:29:01Z,2016-09-07T07:29:01Z,1,1,1,1,[],[],[],[],klen,90699.0,User,False,[],https://github.com/klen/pylama/pull/63.patch,https://api.github.com/repos/klen/pylama/pulls/63/commits,036,['8bd5f2d05497f28bc38bc91795e15484ad91835e']
130,PullRequestEvent,2015-04-18 11:33:28+00:00,17902915,miku/gluish,53705,miku,,,33526207,,"Refactor code, separate elasticsearch tasks out of common.py",closed,False,5,"Right now, common.py contains a bunch of tasks that I personally would not call ""common"". Maybe this commit can kick of a little refactoring of the code base ;-)

Please check that all tests are still running, on my Windows I get a bunch of errors that don't have to do with the code. (Like inability to access some temp files and such fun stuff).",https://api.github.com/repos/miku/gluish/issues/5,2015-04-18T11:33:27Z,2015-04-18T11:33:28Z,2015-04-18T11:33:28Z,1,177,164,3,[],[],[],[],miku,53705.0,User,False,[],https://github.com/miku/gluish/pull/5.patch,https://api.github.com/repos/miku/gluish/pulls/5/commits,036,['eba6c7959d25cd7c8d0f7fe042ac848633c3181b']
168,PullRequestEvent,2016-07-30 20:52:10+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,79467453,,Ready ro be v0.3.8,closed,False,173,"# CHANGE LOG

- #172 ",https://api.github.com/repos/Kuniwak/vint/issues/173,2016-07-30T20:52:10Z,2016-07-30T20:52:10Z,2016-07-30T20:52:10Z,2,1,1,1,[],"[{'login': 'Kuniwak', 'id': 1124024, 'avatar_url': 'https://avatars.githubusercontent.com/u/1124024?v=3', 'gravatar_id': '', 'url': 'https://api.github.com/users/Kuniwak', 'html_url': 'https://github.com/Kuniwak', 'followers_url': 'https://api.github.com/users/Kuniwak/followers', 'following_url': 'https://api.github.com/users/Kuniwak/following{/other_user}', 'gists_url': 'https://api.github.com/users/Kuniwak/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Kuniwak/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Kuniwak/subscriptions', 'organizations_url': 'https://api.github.com/users/Kuniwak/orgs', 'repos_url': 'https://api.github.com/users/Kuniwak/repos', 'events_url': 'https://api.github.com/users/Kuniwak/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Kuniwak/received_events', 'type': 'User', 'site_admin': False}]",[],[],Kuniwak,1124024.0,User,False,[],https://github.com/Kuniwak/vint/pull/173.patch,https://api.github.com/repos/Kuniwak/vint/pulls/173/commits,036,"['b0f0e5bb496334a8dea22422fc7c8ebec8da05bc', '135545cbce1bee2b0987e5f249de61a308560fe3']"
174,PullRequestEvent,2017-09-30 12:00:15+00:00,93703838,ahawker/ulid,16239342,pyup-bot,,,143870878,,pyup.io:  Scheduled daily dependency update on friday,closed,False,43,"


## Updates
Here's a list of all the updates bundled in this pull request. I've added some links to make it easier for you to find all the information you need.
<table align=""center"">

<tr>
<td><b>tox</b></td>
<td align=""center"">2.8.2</td>
<td align=""center"">&raquo;</td>
<td align=""center"">2.9.0</td>
<td>
     <a href=""https://pypi.python.org/pypi/tox"">PyPI</a> | <a href=""https://pyup.io/changelogs/tox/"">Changelog</a> | <a href=""https://tox.readthedocs.org/"">Docs</a> 

</td>

<tr>
<td><b>pylint</b></td>
<td align=""center"">1.7.2</td>
<td align=""center"">&raquo;</td>
<td align=""center"">1.7.3</td>
<td>
     <a href=""https://pypi.python.org/pypi/pylint"">PyPI</a> | <a href=""https://pyup.io/changelogs/pylint/"">Changelog</a> | <a href=""https://github.com/PyCQA/pylint"">Repo</a> 

</td>

</tr>
</table>



## Changelogs


### tox 2.8.2 -> 2.9.0

>### 2.9.0

>==================

>Features
>--------

>- ``tox --version`` now shows information about all registered plugins - by
>  :user:`obestwalter` (`544 &lt;https://github.com/tox-dev/tox/issues/544&gt;`_).


>Bugfixes
>--------

>- ``skip_install`` overrides ``usedevelop`` (``usedevelop`` is an option to
>  choose the installation type if the package is installed and `skip_install`
>  determines if it should be installed at all) - by :user:`ferdonline` (`571
>  &lt;https://github.com/tox-dev/tox/issues/571&gt;`_).


>Misc
>----

>- :pull:`635` inherit from correct exception - by :user:`obestwalter`
>  (`635 &lt;https://github.com/tox-dev/tox/issues/635&gt;`_).
>- spelling  and escape sequence fixes - by :user:`scoop`
>  (`637 &lt;https://github.com/tox-dev/tox/issues/637&gt;`_ and
>  `638 &lt;https://github.com/tox-dev/tox/issues/638&gt;`_).
>- add a badge to show build status of documentation on readthedocs.io -
>  by :user:`obestwalter`.

>Improved Documentation
>----------------------

>- add `towncrier &lt;https://github.com/hawkowl/towncrier&gt;`_ to allow adding
>  changelog entries with the pull requests without generating merge conflicts;
>  with this release notes are now grouped into four distinct collections:
>  `Features`, `Bugfixes`, `Improved Documentation` and `Deprecations and
>  Removals`. (`614 &lt;https://github.com/tox-dev/tox/issues/614&gt;`_)











That's it for now!

Happy merging! 🤖
",https://api.github.com/repos/ahawker/ulid/issues/43,,2017-09-30T12:00:15Z,2017-09-30T12:00:15Z,2,2,2,2,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/ahawker/ulid/pull/43.patch,https://api.github.com/repos/ahawker/ulid/pulls/43/commits,036,"['83c6d38757b1a714d6f74af553ca340bb74249dc', '23dcbb6405809b6db020c212247f0f6bb944f17d']"
181,PullRequestEvent,2017-03-13 10:28:12+00:00,38900806,aleju/imgaug,4310419,wkentaro,,,110375387,,[WIP] Add capability of transformaing non uint8 images,open,False,19,,https://api.github.com/repos/aleju/imgaug/issues/19,,,2017-03-13T10:28:12Z,1,3,20,2,[],[],[],[],,,,,[],https://github.com/aleju/imgaug/pull/19.patch,https://api.github.com/repos/aleju/imgaug/pulls/19/commits,036,"['df420a6ea6dd2bbbf21b11c1ce9c14ae8126d26b', '64a64d92131191c603597643bacccbd4497326cb', '9aae7fc1662aee90c7ebe0d989a57811e370dd57']"
232,PullRequestEvent,2015-11-10 14:34:31+00:00,4576441,kbandla/dpkt,5916357,sunhao2014,,,42772222,,Fix #91: Fragment offset values for IP packets incorrect.,closed,False,216,"Please check out #91 to have a look at the original issue.

The reason why we have this problem is in `ip.py`, there is a composite attribute `off`, it contains 4 IP fragmentation related attributes, respectively `rf`, `df`, `mf` and `offset`. Just like the strategy we deal with `_v_hl`, I added setters and getters to those attributes together with the test case.",https://api.github.com/repos/kbandla/dpkt/issues/216,2015-11-10T14:34:31Z,2015-11-10T14:34:31Z,2015-11-10T14:34:31Z,1,55,0,1,[],[],[],[],sunhao2014,5916357.0,User,False,[],https://github.com/kbandla/dpkt/pull/216.patch,https://api.github.com/repos/kbandla/dpkt/pulls/216/commits,036,['611e222e67d4b802b35114d30336eb315bda57bf']
350,PullRequestEvent,2018-07-13 17:42:16+00:00,24005390,tBuLi/symfit,2188968,tBuLi,,,201349745,MDExOlB1bGxSZXF1ZXN0MjAxMzQ5NzQ1,Freeze to sympy <= 1.1.1 until a solution has been found.,closed,False,170,to #169.,https://api.github.com/repos/tBuLi/symfit/issues/170,2018-07-13T17:42:15Z,2018-07-13T17:42:15Z,2018-07-13T17:42:16Z,1,1,1,1,OWNER,[],[],[],tBuLi,2188968.0,User,False,[],https://github.com/tBuLi/symfit/pull/170.patch,https://api.github.com/repos/tBuLi/symfit/pulls/170/commits,036,['8437c4268ed4372fb34bb83f63848c8847ef4719']
358,PullRequestEvent,2017-07-27 03:49:57+00:00,76640818,NoneGG/aredis,6464813,mumbleskates,,,132660247,,use asyncio.sleep() coroutine correctly,open,False,41,`asyncio.sleep()` is a coroutine that must be awaited or nothing will happen.,https://api.github.com/repos/NoneGG/aredis/issues/41,,,2017-07-27T03:49:57Z,1,8,6,1,[],[],[],[],,,,,[],https://github.com/NoneGG/aredis/pull/41.patch,https://api.github.com/repos/NoneGG/aredis/pulls/41/commits,036,['fa33a8f75f0fa341e2b7001876a502736c3e423d']
361,PullRequestEvent,2016-06-27 19:01:51+00:00,45852176,arose/nglview,4451957,hainm,,,75362349,,always use sys.executable -m jupyter,open,False,310,,https://api.github.com/repos/arose/nglview/issues/310,,,2016-06-27T19:01:50Z,1,7,5,1,[],[],[],[],,,,,[],https://github.com/arose/nglview/pull/310.patch,https://api.github.com/repos/arose/nglview/pulls/310/commits,036,"['91e1f80bc417258b62445975af4b0af0f2927bba', 'fae997544e92c3c8ebc27bfca3e5e76c356df0ee']"
362,PullRequestEvent,2016-10-18 18:04:01+00:00,45852176,arose/nglview,4451957,hainm,,,89862502,,more test for add_structure,closed,False,496,,https://api.github.com/repos/arose/nglview/issues/496,2016-10-18T18:04:00Z,2016-10-18T18:04:00Z,2016-10-18T18:04:00Z,4,32,31,8,[],[],[],[],hainm,4451957.0,User,False,[],https://github.com/arose/nglview/pull/496.patch,https://api.github.com/repos/arose/nglview/pulls/496/commits,036,"['587e312de79ea35293ccc122bdcd9d26f07b8f82', 'f9ce31a5bef2fb140f09d4c933e535176a814443', 'fcdca9410c437339a68f652bdbdb66dcedb9315f', '220e55c675b429a19ed74312ed81b6d7afd994a8']"
364,PullRequestEvent,2017-05-24 02:17:55+00:00,45852176,arose/nglview,4451957,hainm,,,122131344,,this.model.send --> this.send,closed,False,619,#618 ,https://api.github.com/repos/arose/nglview/issues/619,2017-05-24T02:17:54Z,2017-05-24T02:17:54Z,2017-05-24T02:17:55Z,1,346,22020,5,[],[],[],[],hainm,4451957.0,User,False,[],https://github.com/arose/nglview/pull/619.patch,https://api.github.com/repos/arose/nglview/pulls/619/commits,036,['306f7a1d58a674e551268d2a370f03c211365bab']
368,PullRequestEvent,2016-05-23 19:50:16+00:00,45852176,arose/nglview,4451957,hainm,,,71109914,,merge master to binmsg branch,open,False,197,,https://api.github.com/repos/arose/nglview/issues/197,,,2016-05-23T19:50:15Z,11,786,248,11,[],[],[],[],,,,,[],https://github.com/arose/nglview/pull/197.patch,https://api.github.com/repos/arose/nglview/pulls/197/commits,036,"['574b1de4284c85831b1732d75ae643fb0eb869ba', 'd44ed0b420bcb78bb9f11611c95220e0a348154e', 'ed0715caf044c20261fd50175afda77e230a4929', '2f524cd10c00df7a8c4bafb65cfdb487a03a32e8', '85c68603ef0daad036cd18d930b56e5844377068', '0c3152fb6b450eb7d7e0a5bea1bf4ca7d00325ea', '431144324ff561d509185791b348e89b99280478', '35779b64d48d037ba980a544d9feaa87d78ce5f7', '60ae5f16ee12d0ebafce1582ec167216bcd7618f', 'f79bb95f9923c7b7bedcbe2da6143eecd180b950', '2f7b65720257619687e1b655d86f88274351b9d5']"
382,PullRequestEvent,2018-07-18 20:58:43+00:00,12535703,csparpa/pyowm,5172190,csparpa,,,202376022,MDExOlB1bGxSZXF1ZXN0MjAyMzc2MDIy,160 weather alerts,closed,False,260,,https://api.github.com/repos/csparpa/pyowm/issues/260,2018-07-18T20:58:43Z,2018-07-18T20:58:43Z,2018-07-18T20:58:43Z,9,311,113,19,OWNER,[],[],[],csparpa,5172190.0,User,False,[],https://github.com/csparpa/pyowm/pull/260.patch,https://api.github.com/repos/csparpa/pyowm/pulls/260/commits,036,"['3c3dd6ed2d4c0981632f96b284df2a0397dd6245', '64f42b9aac3f2a27e22ce722207df97a7f0e492d', 'f99840a6ea94caacd8b663095a5d88e31de034d4', '02a173b5441050a7d4e94c714e5b96a5841ade21', '31aa3a5c406c63727ae55bfa487f6d214799887f', '3920a826755b6697f24dd14aa17eabff51227611', '34f609a4ebd64df0b1cd75701246f5355f32d731', '60a02a3828378738b4358ee07906d1339542c778', '336933f5adf89f7b33a50ad2617789f81a6fe907']"
386,PullRequestEvent,2018-07-05 04:53:24+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,199344939,MDExOlB1bGxSZXF1ZXN0MTk5MzQ0OTM5,Update pytest to 3.6.3,closed,False,367,"
This PR updates [pytest](https://pypi.org/project/pytest) from **3.6.1** to **3.6.3**.



<details>
  <summary>Changelog</summary>
  
  
   ### 3.6.2
   ```
   =========================

Bug Fixes
---------

- Fix regression in ``Node.add_marker`` by extracting the mark object of a
  ``MarkDecorator``. (`3555
  &lt;https://github.com/pytest-dev/pytest/issues/3555&gt;`_)

- Warnings without ``location`` were reported as ``None``. This is corrected to
  now report ``&lt;undetermined location&gt;``. (`3563
  &lt;https://github.com/pytest-dev/pytest/issues/3563&gt;`_)

- Continue to call finalizers in the stack when a finalizer in a former scope
  raises an exception. (`3569
  &lt;https://github.com/pytest-dev/pytest/issues/3569&gt;`_)

- Fix encoding error with `print` statements in doctests (`3583
  &lt;https://github.com/pytest-dev/pytest/issues/3583&gt;`_)


Improved Documentation
----------------------

- Add documentation for the ``--strict`` flag. (`3549
  &lt;https://github.com/pytest-dev/pytest/issues/3549&gt;`_)


Trivial/Internal Changes
------------------------

- Update old quotation style to parens in fixture.rst documentation. (`3525
  &lt;https://github.com/pytest-dev/pytest/issues/3525&gt;`_)

- Improve display of hint about ``--fulltrace`` with ``KeyboardInterrupt``.
  (`3545 &lt;https://github.com/pytest-dev/pytest/issues/3545&gt;`_)

- pytest&#39;s testsuite is no longer runnable through ``python setup.py test`` --
  instead invoke ``pytest`` or ``tox`` directly. (`3552
  &lt;https://github.com/pytest-dev/pytest/issues/3552&gt;`_)

- Fix typo in documentation (`3567
  &lt;https://github.com/pytest-dev/pytest/issues/3567&gt;`_)
   ```
   
  
</details>


 

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.org/project/pytest
  - Changelog: https://pyup.io/changelogs/pytest/
  - Repo: https://github.com/pytest-dev/pytest/issues
  - Homepage: http://pytest.org
</details>

",https://api.github.com/repos/ericmjl/nxviz/issues/367,2018-07-05T04:53:24Z,2018-07-05T04:53:24Z,2018-07-05T04:53:24Z,1,1,1,1,COLLABORATOR,[],[],[],ericmjl,2631566.0,User,False,[],https://github.com/ericmjl/nxviz/pull/367.patch,https://api.github.com/repos/ericmjl/nxviz/pulls/367/commits,036,['1869f623ecf22389ad39681f4a30cb9dd32e6f59']
389,PullRequestEvent,2017-01-16 20:01:45+00:00,63429822,ericmjl/nxviz,2631566,ericmjl,,,101750305,,Pin pandas to latest version 0.19.2,closed,False,65,"
pandas is not pinned to a specific version.

I'm pinning it to the latest version **0.19.2** for now.


These links might come in handy:  <a href=""http://pypi.python.org/pypi/pandas"">PyPI</a> | <a href=""http://pandas.pydata.org"">Homepage</a> 


*I couldn't find a changelog for this release.* 


*Got merge conflicts? Close this PR and delete the branch. I'll create a new PR for you.*

Happy merging! 🤖
",https://api.github.com/repos/ericmjl/nxviz/issues/65,,2017-01-16T20:01:45Z,2017-01-16T20:01:45Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/ericmjl/nxviz/pull/65.patch,https://api.github.com/repos/ericmjl/nxviz/pulls/65/commits,036,['8b96b2c4fb33a72891996d764e873fcf58fdc4e6']
437,PullRequestEvent,2015-04-14 11:51:35+00:00,27806545,mewwts/addict,3818079,StevenMaude,,,33249774,,"Fix ""whos"" > ""whose"" in setup.py",open,False,52,Small typo.,https://api.github.com/repos/mewwts/addict/issues/52,,,2015-04-14T11:51:35Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/mewwts/addict/pull/52.patch,https://api.github.com/repos/mewwts/addict/pulls/52/commits,036,['6a79e77ee1f7b1338a8a3d0c04682985229176c4']
450,PullRequestEvent,2017-10-09 15:24:42+00:00,16964283,olofk/fusesoc,1467123,imphil,,,145482065,,"Don't output ""Warning"" twice",open,False,177,"Currently, I get output like this:

WARNING: Unknown section 'dpi' in 'xxx.core'
WARNING: Warning: Unknown item ""top_module"" in section ""xsim"" in yyy.core

This commit removes the second ""Warning"".",https://api.github.com/repos/olofk/fusesoc/issues/177,,,2017-10-09T15:24:41Z,1,1,1,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/olofk/fusesoc/pull/177.patch,https://api.github.com/repos/olofk/fusesoc/pulls/177/commits,036,['29b4d68cd319a96394aefdb3633aec449f8e3995']
