,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
2,IssueCommentEvent,2018-07-02 19:42:21+00:00,73567304,ofek/bit,39571252,MannyKuflik,,,337535800,401912334,I did pip install bit and pip3 install bit and also tried doing it in a virtual environment,{},NONE,User,False
4,IssueCommentEvent,2017-10-01 01:46:06+00:00,73567304,ofek/bit,9677399,ofek,,,261820052,333347474,The issue is your default application for .py files is not the same Python that is on PATH.,{},OWNER,User,False
7,IssueCommentEvent,2018-06-15 06:34:25+00:00,54391698,jd/pifpaf,200878,sileht,,,330305734,397527364,"Pull-request updated, HEAD is now 2e0b7734d6e5d94c685f6e2dcca92e06c168f1d4",{},COLLABORATOR,User,False
10,IssueCommentEvent,2016-03-29 17:34:05+00:00,3462960,lazka/pgi,1690697,kirbyfan64,,,119726471,203015331,Any update on this? It just bit me about 10 seconds ago.,{},,User,False
13,IssueCommentEvent,2017-10-03 01:50:50+00:00,8387179,uiri/toml,364765,uiri,,,262055599,333716003,"Yikes! I'm so sorry. Thank you for bringing this to my attention. PyPI does not permit re-using version numbers either so once it is gone, it is gone; even if I try to upload the same file.

Would releasing a 0.9.4 solve this kind of issue? Or, rather, properly matching the version name in PyPI to the version name I'm using in the code.",{},OWNER,User,False
14,IssueCommentEvent,2018-08-29 12:35:06+00:00,8387179,uiri/toml,8655789,codecov-io,,,354655422,416936334,"# [Codecov](https://codecov.io/gh/uiri/toml/pull/181?src=pr&el=h1) Report
> Merging [#181](https://codecov.io/gh/uiri/toml/pull/181?src=pr&el=desc) into [master](https://codecov.io/gh/uiri/toml/commit/0c1bbf6be93b2f0a110a9000fb514301c4d5ab89?src=pr&el=desc) will **not change** coverage.
> The diff coverage is `n/a`.

[![Impacted file tree graph](https://codecov.io/gh/uiri/toml/pull/181/graphs/tree.svg?width=650&token=qmQKDNSmnd&height=150&src=pr)](https://codecov.io/gh/uiri/toml/pull/181?src=pr&el=tree)

```diff
@@           Coverage Diff           @@
##           master     #181   +/-   ##
=======================================
  Coverage   92.63%   92.63%           
=======================================
  Files           5        5           
  Lines         842      842           
=======================================
  Hits          780      780           
  Misses         62       62
```



------

[Continue to review full report at Codecov](https://codecov.io/gh/uiri/toml/pull/181?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/uiri/toml/pull/181?src=pr&el=footer). Last update [0c1bbf6...73e545f](https://codecov.io/gh/uiri/toml/pull/181?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",{},NONE,User,False
50,IssueCommentEvent,2016-10-17 09:10:04+00:00,10156090,klen/mixer,90699,klen,,,168520778,254153821,Thank you!,{},,User,False
56,IssueCommentEvent,2017-05-24 15:22:13+00:00,18603138,WoLpH/mt940,270571,WoLpH,,,231011084,303758253,"It appears you're right, it's definitely not storing the data. The expected output for that test file can be found in the `yml` file (should be the same as `mt940.parse()`) and it doesn't mention either of those: https://github.com/WoLpH/mt940/blob/develop/tests/self-provided/raphaelm.yml

",{},,User,False
57,IssueCommentEvent,2018-07-11 11:29:51+00:00,119872225,ZYunH/zmail,18065074,ZYunH,,,339667615,404136817,设置from可能导致拒信请注意使用  此功能已在0.1.17版本修复 重现安装即可 谢谢反馈,{},OWNER,User,False
65,IssueCommentEvent,2015-02-13 16:30:29+00:00,27924304,cdent/gabbi,34498,cdent,,,56675410,74281637,"Not actually that certain about this.  Could get long.

In general the failure reporting is far from ideal.",{},,User,False
66,IssueCommentEvent,2015-06-13 10:17:32+00:00,27924304,cdent/gabbi,173422,kiminoa,,,87880217,111695672,Yep. It was the faulty KeyError assumption that bit me. Took me almost 4 hours to narrow it down and discover my folly. Thank goodness I'm stubborn ... it's my only hope in the face of my astonishing ineptitudes ;),{},,User,False
