,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
2,PullRequestReviewCommentEvent,2018-08-23 12:58:20+00:00,20513123,kn/slack,621009,kn,,,created,148897315,3ff7bc0487ea79dacfca0a1786e24d623f46aa58,False,I think you need `channels.info` instead of `channels.history`.,OWNER,16,{}
8,PullRequestReviewCommentEvent,2015-11-30 17:11:53+00:00,7470121,wuub/rxv,588857,wuub,,,created,,1c3f6a293c25de35577606075dd49878f445e066,False,"In this specific case you're I'll side with your reasoning. There is only a single line in this try: except: block, almost nothing bad can happend.

But IMO as a general rule it's better to catch even very generic superclass exceptions, I've seen except blocks that silenced ImportErrors or SyntaxErrors in underlying code. ",,11,{}
119,PullRequestReviewCommentEvent,2018-01-07 11:43:18+00:00,27924304,cdent/gabbi,34498,cdent,,,created,87096822,d47f9430f96e8be044d2097005186213c3a7d275,False,"That is correct here as it is required for the meaning of the sentence, see: http://www.writersdigest.com/online-editor/which-vs-that",OWNER,241,{}
225,PullRequestReviewCommentEvent,2018-02-07 15:29:25+00:00,1258258,gotcha/ipdb,327925,takluyver,,,created,94750504,8ed44fa400d3acfd02183d5327acebb5423f9b08,False,"I found PR #69, where it was added, and issue #61. Neither of them mention this specific bit of config, so I'm going to assume it was a mistake, and cut it out.",NONE,143,{}
337,PullRequestReviewCommentEvent,2015-11-27 11:35:32+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,created,,35fe0fb43222c465cfbb0b50f5e727d35887741a,False,"I feel this file name is not good. 
Because the function `zip_longest` is not a asserting function.

I think it is better that move to a vint-wide namespace such as `vint.compat.itertools`.",,143,{}
343,PullRequestReviewCommentEvent,2018-06-18 16:19:02+00:00,20857415,Kuniwak/vint,9766,blueyed,,,created,129635109,eefc467f2fc65be913399bb7fc30d9aee8750977,False,Would be nice to support `--stdin-filename` that could be used to configure the name (instead of `stdin`).,CONTRIBUTOR,240,{}
379,PullRequestReviewCommentEvent,2018-03-27 22:53:56+00:00,10074815,berdario/pew,752835,berdario,,,created,107495827,0eba2d77ea9156c76bdcaba95a81a767a031a811,False,"We fill in that dictionary ourselves, this cannot be anything else but a string (and ideally it should just be a unicode string) right?",OWNER,182,{}
391,PullRequestReviewCommentEvent,2015-09-12 09:29:36+00:00,11978405,chjj/term.js,327925,takluyver,,,created,,332e9b7bc6bd943c0b05be6344d7956a05fd42e0,False,"I'm pretty sure this should not be every character over 127 - there are many characters beyond that which should still be displayed as single width, like `£` (163), or `ø` (248). Those are just examples, there are many, many more, and working out which ones need width adjustment is tricky.

I'm also not sure where the 0.7 comes from. This may work for the wide characters of one particular font, but I wouldn't rely on it working in general.

There [is already a mechanism](https://github.com/chjj/term.js/blob/v0.0.7/src/term.js#L5878) for dealing with wide characters, which works by allowing them twice the normal space in the grid. However, it doesn't know about all the wide characters, as described in #66.",,72,{}
451,PullRequestReviewCommentEvent,2018-03-28 18:08:05+00:00,6662075,joke2k/faker,89607,fcurella,,,created,107789883,e91c9d72f3dcc35edb005e105ded51e90ab4373e,False,this docstring will need to be updated to say `Age of person is between 18 and 90 years by default`,COLLABORATOR,732,{}
475,PullRequestReviewCommentEvent,2016-10-10 04:11:42+00:00,4576441,kbandla/dpkt,1717834,obormot,,,created,3442940,e526be98d56809ae4953c90cff01815ac9a2ed38,False,"It's nice to see these examples here, suggest you update the ""kx"" and ""auth"" docstrings with examples as well.",,304,{}
737,PullRequestReviewCommentEvent,2016-12-01 22:36:02+00:00,23242753,c-w/Gutenberg,1086421,c-w,,,created,11072600,77ad41af2410b8ddde8d0e852604b1d33ca925fc,False,Nit: newline before this `with` would make things more readable.,,65,{}
899,PullRequestReviewCommentEvent,2017-04-01 20:48:26+00:00,36556137,pmaupin/pdfrw,327925,takluyver,,,created,30390926,73bebf2ceebdc497f4fda31084e24b80cbae08c8,False,"It seems a bit weird to me that `toktype` can be the intern function, but I'll leave that up to you. I know you're more willing to trade some readability for performance than I would be. ;-)",,83,{}
933,PullRequestReviewCommentEvent,2017-05-06 08:36:17+00:00,18157561,saghul/aiodns,317464,saghul,,,created,36639871,dc2c8408c445d4689941da43a6b6c31dd6747082,False,"Can you please undo this line? It mentions frameworks, and *async/await* is not one.",,29,{}
951,PullRequestReviewCommentEvent,2015-12-09 20:08:16+00:00,31225609,xmunoz/sodapy,1065196,xmunoz,,,created,,f060904d7187484e5c361990ccf15115235ec56c,False,"For readability, can you instead do something like this?
```
resource = ""/api/views.json""
if new_backend:
    resource +=  ""?nbe=true""
```
   ",,10,{}
1043,PullRequestReviewCommentEvent,2015-04-22 13:40:16+00:00,17066884,binux/pyspider,11806114,Horrower,,,created,,e9263678801fe146dcd56518d87dff40e9cd289e,False,"yes. mongodb.
Seems its because of journals?

2015-04-22 6:43 GMT+04:00 Roy Binux <notifications@github.com>:

> In pyspider/scheduler/scheduler.py
> <https://github.com/binux/pyspider/pull/191#discussion_r28840853>:
>
> > @@ -574,7 +574,7 @@ def on_old_request(self, task, old_task):
> >          schedule_age = _schedule.get('age', self.default_schedule['age'])
> >          if _schedule.get('itag') and _schedule['itag'] != old_schedule.get('itag'):
> >              restart = True
> > -        elif schedule_age >= 0 and schedule_age + (old_task['lastcrawltime'] or 0) < now:
> > +        elif 'lastcrawltime' in old_task and schedule_age >= 0 and schedule_age + (old_task['lastcrawltime'] or 0) < now:
>
> elif schedule_age >= 0 and schedule_age + old_task.get('lastcrawltime', 0)
> < now:
> could be better.
>
> —
> Reply to this email directly or view it on GitHub
> <https://github.com/binux/pyspider/pull/191/files#r28840853>.
>
",,191,{}
1178,PullRequestReviewCommentEvent,2017-09-23 18:39:25+00:00,16331291,davisking/dlib,6259399,davisking,,,created,64745428,519fbc6f8ab3a0fe18af49284cc69c0827f054c6,False,"You need to reset the position in a lot of cases.  For instance, when someone clicks on a different rectangle in the same image.",OWNER,839,{}
1379,PullRequestReviewCommentEvent,2015-02-27 14:50:19+00:00,21006723,pmorissette/bt,409035,pmorissette,,,created,,8bebacac010783480e4a4b69bc416ee2af199927,False,"Lag implementation looks good to me. Only thing I would change is the default value to 0 for the lag parameter. This will avoid modifying existing strategies and I think 0 should be the default behavior as per our discussion (#8).

Thanks again for your contributions!
Phil",,10,{}
1413,PullRequestReviewCommentEvent,2017-10-05 16:15:24+00:00,41076741,sibson/redbeat,7412829,noamkush,,,created,67431462,b53efa6cf6f583511ca5b7ed813091ace20f1c67,False,We should. I will move them to decoder.py to avoid circular dependency.,NONE,68,{}
1576,PullRequestReviewCommentEvent,2016-10-17 01:24:25+00:00,10047126,dgilland/pydash,1251349,dgilland,,,created,4402237,8c40d215f3d19902d0bace07f0efb0e6fb5bc1fe,False,"Each `float()` call should have it's own try/except. It's possible that a value may not be float-able, but may have magic methods for whatever op is being called.",,70,{}
1647,PullRequestReviewCommentEvent,2016-05-28 15:42:33+00:00,1600411,jsocol/pystatsd,180459,jsocol,,,created,,ba96bdc0e03fb662f772e2815ae1b517a36608ba,False,^ again,,76,{}
1658,PullRequestReviewCommentEvent,2016-05-01 15:32:08+00:00,4477733,kevin1024/vcrpy,21099,kevin1024,,,created,,b890f40e0ee37b2a352053a56ad9a1c32474585c,False,Yeah it was a merge conflict screwup.  Good catch.,,149,{}
1689,PullRequestReviewCommentEvent,2017-03-30 16:49:02+00:00,16558526,kumar303/mohawk,55398,kumar303,,,created,30049381,dc4c1a6d66c4ffa3664ab5c5d9b09073073bfc34,False,"Could you leave this test in and just change the assertion? It should raise an error, right?",,36,{}
1964,PullRequestReviewCommentEvent,2016-02-15 23:04:27+00:00,11929631,craffel/mir_eval,417568,craffel,,,created,,ca8194a8f18d52a7b7e56402299b4e6dadb0b64f,False,"No to be pedantic, but let's put an underscore between no and offset, for consistency.  Unless nooffset is a word.",,170,{}
1965,PullRequestReviewCommentEvent,2016-02-17 22:21:35+00:00,11929631,craffel/mir_eval,1190540,bmcfee,,,created,,5c2daddf9038342d384a8801000022c4a1d0ab01,False,"Sure, but 
```python
kwargs['offset_ratio'] = kwargs.get('offset_ratio', .2)
```
is equivalent to
```python
kwargs.setdefault('offset_ratio', 0.2)
```
and you could then chcek
```python
if kwargs['offset_ratio'] is not None:
```
instead of having multiple copies kicking around.

Splitting hairs here, but since it seems like there could be some shadow-copying going on, better to minimize the number of variables in play.",,170,{}
2020,PullRequestReviewCommentEvent,2017-02-18 14:54:02+00:00,10589864,eliben/pycparser,1130906,eliben,,,created,22639181,6d066e935390c783522535320ff08fa5cfec1cd6,False,It's unfortunate that these rules both have the decorator and need a special name? Can't the decorator just attach a function attribute that would be recognized?,,169,{}
2045,PullRequestReviewCommentEvent,2017-09-05 09:42:28+00:00,20101515,giampaolo/psutil,681260,giampaolo,,,created,60541135,1e0aa8ffcecdfcf1c3892e2edf1909b9e455549c,False,I thought this wasn't supported? (it's not from `psutil/__init__.py` at least),OWNER,1123,{}
