,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
0,IssueCommentEvent,2018-08-24 01:51:03+00:00,20513123,kn/slack,621009,kn,,,353238544,415626437,ah feel free to drop `2.6` from `slack/.travis.yml`. I think it's time :),{},OWNER,User,False
4,IssueCommentEvent,2015-02-24 19:52:19+00:00,8387179,uiri/toml,379372,ConnorDoyle,,,56052884,75832098,:beers: ,{},,User,False
5,IssueCommentEvent,2016-09-09 18:03:50+00:00,8387179,uiri/toml,1173117,jdc2172,,,176068481,245991927,"Never mind, it seems simply making a wrapper object with the appropriate `__str__` method works

For example:
```
class FloatWrapper:
    def __init__(self, v):
        self.v = v
    def __str__(self):
        return '{0:.10f}'.format(self.v)
```",{},,User,False
8,IssueCommentEvent,2017-11-23 00:20:22+00:00,69408336,MrOlm/drep,4298223,lhor,,,276164841,346507189,I'm running dRep v1.4.3,{},NONE,User,False
9,IssueCommentEvent,2017-05-10 15:32:13+00:00,69408336,MrOlm/drep,13424205,MrOlm,,,221802091,300520561,"Hi Shaman,

Glad to hear that the test_suite isn't crashing for you anymore!

As far as the other problem, could you please send me your log file (log/logger.log), as well as any tables that were created in data_tables?

Thank you!
-Matt


> On May 10, 2017, at 12:04 AM, Shaman <notifications@github.com> wrote:
> 
> Hi Matt,
> 
> Apologies for the delay. I just found the time to test this again.
> 
> I pulled the latest changes (master branch) and ran the test suite. The test seems to work swimmingly! :D
> 
> I notice that the test suite seems to print the stdout multiple times now, like so:
> 
> $ ./test_suite.py 
> Step 1. Parse Arguments
> Step 2. Perform MASH (primary) clustering
> 2a. Run pair-wise MASH clustering
> 2b. Cluster pair-wise MASH clustering
> 3 primary clusters made
> Step 3. Perform secondary clustering
> Running 11 ANIn comparisons- should take ~ 0.6 min
> Step 4. Return output
> Step 1. Parse Arguments
> Step 1. Parse Arguments
> Step 2. Perform MASH (primary) clustering
> Step 2. Perform MASH (primary) clustering
> 2a. Run pair-wise MASH clustering
> 2a. Run pair-wise MASH clustering
> 2b. Cluster pair-wise MASH clustering
> 2b. Cluster pair-wise MASH clustering
> 3 primary clusters made
> 3 primary clusters made
> Step 3. Perform secondary clustering
> Step 3. Perform secondary clustering
> Step 4. Return output
> Step 4. Return output
> Step 1. Parse Arguments
> Step 1. Parse Arguments
> Step 1. Parse Arguments
> Step 2. Perform MASH (primary) clustering
> Then, I realized that in the test_backend/ecoli_wd/dereplicated_genomes folder is completely empty :(
> 
> I tested again by copying the genomes somewhere else and launching drep. However, a regular launch causes the error below.
> 
> $ dRep dereplicate_wf         RepresentativeBins         -p 4         --completeness 0.6         --strain_htr 101         --P_ani 0.6         --S_ani 0.965         --overwrite         --run_tax         -g AllBins/*.fa
> 
> Step 2. Perform MASH (primary) clustering
> 2a. Run pair-wise MASH clustering
> [====================] 100.00%
> 2b. Cluster pair-wise MASH clustering
> Traceback (most recent call last):
>   File ""/mnt/nfs/projects/ecosystem_biology/local_tools/pyenv/versions/env3.4.3/bin/dRep"", line 26, in <module>
>     controller.parseArguments(args)
>   File ""/mnt/nfs/projects/ecosystem_biology/local_tools/pyenv/versions/3.4.3/envs/env3.4.3/lib/python3.4/site-packages/drep/controller.py"", line 144, in parseArguments
>     self.dereplicate_wf_operation(**vars(args))
>   File ""/mnt/nfs/projects/ecosystem_biology/local_tools/pyenv/versions/3.4.3/envs/env3.4.3/lib/python3.4/site-packages/drep/controller.py"", line 86, in dereplicate_wf_operation
>     drep.d_workflows.dereplicate_wrapper(kwargs['work_directory'],**kwargs)
>   File ""/mnt/nfs/projects/ecosystem_biology/local_tools/pyenv/versions/3.4.3/envs/env3.4.3/lib/python3.4/site-packages/drep/d_workflows.py"", line 36, in dereplicate_wrapper
>     drep.d_cluster.d_cluster_wrapper(wd, **kwargs)
>   File ""/mnt/nfs/projects/ecosystem_biology/local_tools/pyenv/versions/3.4.3/envs/env3.4.3/lib/python3.4/site-packages/drep/d_cluster.py"", line 287, in d_cluster_wrapper
>     Cdb, Mdb, Ndb = cluster_genomes(Bdb, data_folder, **kwargs)
>   File ""/mnt/nfs/projects/ecosystem_biology/local_tools/pyenv/versions/3.4.3/envs/env3.4.3/lib/python3.4/site-packages/drep/d_cluster.py"", line 106, in cluster_genomes
>     Cdb = cluster_mash_database(Mdb, data_folder= data_folder, **kwargs)
>   File ""/mnt/nfs/projects/ecosystem_biology/local_tools/pyenv/versions/3.4.3/envs/env3.4.3/lib/python3.4/site-packages/drep/d_cluster.py"", line 662, in cluster_mash_database
>     linkage_cutoff= P_Lcutoff)
>   File ""/mnt/nfs/projects/ecosystem_biology/local_tools/pyenv/versions/3.4.3/envs/env3.4.3/lib/python3.4/site-packages/drep/d_cluster.py"", line 355, in cluster_hierarchical
>     linkage = scipy.cluster.hierarchy.linkage(arr, method= linkage_method)
>   File ""/mnt/nfs/projects/ecosystem_biology/local_tools/pyenv/versions/3.4.3/envs/env3.4.3/lib/python3.4/site-packages/scipy/cluster/hierarchy.py"", line 660, in linkage
>     n = int(distance.num_obs_y(y))
>   File ""/mnt/nfs/projects/ecosystem_biology/local_tools/pyenv/versions/3.4.3/envs/env3.4.3/lib/python3.4/site-packages/scipy/spatial/distance.py"", line 1718, in num_obs_y
>     raise ValueError(""The number of observations cannot be determined on ""
> ValueError: The number of observations cannot be determined on an empty distance matrix.
> This seems to be the same error I initially received. Let me know if you need anything else to further debug.
> 
> Best regards,
> Shaman
> 
> —
> You are receiving this because you commented.
> Reply to this email directly, view it on GitHub <https://github.com/MrOlm/drep/issues/8#issuecomment-300394433>, or mute the thread <https://github.com/notifications/unsubscribe-auth/AMzWTTliqDg6EztraU1CbCSzaZ5tHCSAks5r4WGMgaJpZM4M9tuH>.
> 

",{},,User,False
10,IssueCommentEvent,2017-05-23 15:56:34+00:00,12834019,chbrown/pi,179213,vmagamedov,,,213529980,303445061,"Thank you for reply, sounds reasonable.",{},,User,False
18,IssueCommentEvent,2015-11-20 14:38:39+00:00,46566669,jaraco/irc,308610,jaraco,,,118054092,158418100,"Fixed and released in irc 5.0.

----------------------------------------
Original comment by: Jason R. Coombs
",{},,User,False
47,IssueCommentEvent,2018-06-28 20:56:59+00:00,65411376,lacava/few,6578458,lacava,,,335871764,401170855,Feat will learn the constants for the subset of features that are differentiable using gradient descent. It is a local search built within the larger search for feature forms.  ,{},OWNER,User,False
50,IssueCommentEvent,2018-06-17 11:14:14+00:00,4295983,loli/medpy,832894,loli,,,333013167,397871633,"Imagine recording a MRI of a brain. A pixel in the resulting image has a single grey value. But since the image resolution is of course limited, this grey value number represents the average physical attributes of a small area of brain tissue.

The pixel size or spacing denotes the sizes of a single pixel, i.e., the width and height of the physical volume from which it is a representation. This is an important attribute of, e.g., satellite and medical images.

Since medical images are often recorded as volumes, we employ the term voxelspacing in MedPy. Note that MedPy aims to be dimensionality independent, hence voxelspacing can mean a volume arbitrary dimensions.

When working with texture features as in your case, the voxelspacing is important to consider to make the resulting features between images comparable. Coarseness should, for example, be expressed in physical units rather than pixels.


I hope I could help. Looking forward to your contribution!

",{},OWNER,User,False
53,IssueCommentEvent,2018-03-21 09:36:43+00:00,41905591,Ch00k/ffmpy,13408859,yarodevuci,,,266214660,374879239,@astroza how to import custom branch module?,{},NONE,User,False
