,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
46,ReleaseEvent,2017-10-16 13:39:05+00:00,55258005,jopohl/urh,18219846,jopohl,,,published,v1.8.8,v1.8.8,"These issues were fixed in this release: 

"
337,ReleaseEvent,2017-05-31 02:39:46+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,published,v0.3.13,Update vim-vimlparser,"# CHANGE LOG

- #219 
- #220 "
735,ReleaseEvent,2017-08-15 05:27:36+00:00,45852176,arose/nglview,4451957,hainm,,,published,v1.0.a4,v1.0.a4,
858,ReleaseEvent,2016-08-12 19:29:23+00:00,7751264,ksahlin/BESST,1714667,ksahlin,,,published,2.2.4,Version 2.2.4,"* An order of magnitude more efficient path traversal algorithm. It reduces the number of paths tried based on an DP (-ish) algorithm, therefore we can explore more of the graph in less time. This should give better quality scaffolds compared to older versions.
* Betteer scoring of edges when library distribution is positively skwed (long tail) by fit to lognormal distribution.
* Added better logging to Statistics.txt and fixed minor logging bugs.
* Added an output file repeats_log.tsv on the following format: `contig_accession    length  coverage    cov/mean_cov(exp number of placements)  lib_mean    placable`. This file serves as som information to future repeat placement in scaffolding.
* Added parameters `-z_min` (lower coverage cutoff), `-max_contig_overlap` how many bases in contig ends that are merged between two adjacent contigs in a created scaffold (default 200).
"
968,ReleaseEvent,2017-01-30 03:59:58+00:00,3502340,Anorov/PySocks,935203,Anorov,,,published,1.6.6,,
1205,ReleaseEvent,2017-02-16 12:09:44+00:00,23868031,hbldh/pybankid,4191111,hbldh,,,published,v0.4.0,Version 0.4.0,"Features
------------
- Critical fix to unicode handling in collect method.
- Refactoring of `setup.py`
- Added `version.py` file.
- Updated requirements.
- Added Python 3.6 to Travis CI."
1262,ReleaseEvent,2018-03-03 16:57:38+00:00,1408162,jpadilla/pyjwt,83319,jpadilla,,,published,1.6.0,v1.6.0,"### Changed

- Dropped support for python 2.6 and 3.3 #301
- An invalid signature now raises an `InvalidSignatureError` instead of `DecodeError` #316

### Fixed

- Fix over-eager fallback to stdin #304

### Added

- Audience parameter now supports iterables #306"
1432,ReleaseEvent,2016-09-22 04:20:11+00:00,56831251,yuma-m/pychord,855763,yuma-m,,,published,v0.2.0,Add ChordProgression class,- Handle chord progressions with ChordProgression class
1566,ReleaseEvent,2017-02-13 15:14:28+00:00,8352770,gklyne/annalist,557566,gklyne,,,published,release-0.1.36,"Version 0.1.36: support tooling improvements, bug fixes, and new definitions for entity tagging","This is mainly a maintence release, with changes to support and management tooling and a new installable data collection.  There are relatively few changes to the core software.

Release notes: https://github.com/gklyne/annalist/blob/master/documents/release-notes/release-v0.1.md (see ""history"" section for details).
"
2105,ReleaseEvent,2017-07-30 19:25:06+00:00,42377037,kynan/nbstripout,346079,kynan,,,published,0.2.5,v0.2.5,"* Python 3 compatibility (#16, #21, @boeddeker).
* Windows compatibility (#18, @tt293).
* Add support for appveyor (#24)."
