,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
31,PullRequestReviewCommentEvent,2017-11-22 12:04:04+00:00,82165392,flou/brume,60556,flou,,,created,78421941,baf33e5d095a6daf03b4a4d91f95c2079681ed0b,False,Please use snake_case for variable and methods names.,OWNER,10,{}
112,PullRequestReviewCommentEvent,2018-01-07 11:12:52+00:00,27924304,cdent/gabbi,3515,FND,,,created,87096247,d47f9430f96e8be044d2097005186213c3a7d275,False,"Not sure whether that's what's meant here or why it's relevant at all: As someone not intimately familiar with the code's evolution, that historical note is somewhat baffling, even confusing.",COLLABORATOR,241,{}
145,PullRequestReviewCommentEvent,2017-05-29 19:05:06+00:00,9896961,dbrgn/RPLCD,105168,dbrgn,,,created,40816449,2332d9feacf29aeb5927dac98e476f9032c1fa48,False,Dead code :skull_and_crossbones: ,,59,{}
464,PullRequestReviewCommentEvent,2015-08-24 18:55:45+00:00,6662075,joke2k/faker,3092000,wybiral,,,created,,88bd5fbae68d44ce7e84ce782e6ad0e25092e5d8,False,"No problem.

It might also be a good idea to replace the check from ```if not center:``` to ```if center is None:``` in the event that someone supplies a center of 0 (otherwise it'll get randomized).",,280,{}
599,PullRequestReviewCommentEvent,2015-04-26 12:33:15+00:00,33614304,nvbn/thefuck,2112697,scorphus,,,created,,4bce525109dc0da72de9be447ecce1bd2ba577b4,False,"Absolutely, @daenney! I'll update this pull request ASAP. Thank you!
Em 26/04/2015 06:20, ""Daniele Sluijters"" <notifications@github.com>
escreveu:

> In README.md
> <https://github.com/nvbn/thefuck/pull/130#discussion_r29108049>:
>
> > @@ -117,8 +117,16 @@ alias FUCK='fuck'
> >  Or in `config.fish`:
> >
> >  ```fish
> > -function fuck
> > -    eval (thefuck $history[1])
> > +function __thefuck_repl --description 'Replace operators into fish-compatible'
> > +    set -l tmp (echo $argv | sed 's/ && / ; and /g')
> > +    echo $tmp | sed 's/ || / ; or /g'
> > +end
> > +
> > +function fuck --description 'Correct your previous console command'
> > +    set -l eval_script /tmp/.thefuck.fish
>
> This should probably use $TMPDIR instead / when it is set.
>
> —
> Reply to this email directly or view it on GitHub
> <https://github.com/nvbn/thefuck/pull/130/files#r29108049>.
>
",,130,{}
888,PullRequestReviewCommentEvent,2016-08-30 14:45:28+00:00,48846863,pavoni/pyvera,4487313,pavoni,,,created,,a37d495c59ea963dbaf19197cd0b6adc6c0211a5,False,"I think you've moved half the logic to a new function here, which slightly obscures the issue over handling handling the `newLoadlevelTarget` special case. 

The existing code isn't great - certainly worth refactoring and perhaps handling `newLoadlevelTarget` issue as a special case without repeating the whole dictionary construction.

Happy for you to complete the refactor - or just put back (and I'll do it another time) as you wish.",,28,{}
889,PullRequestReviewCommentEvent,2016-06-28 09:10:07+00:00,48846863,pavoni/pyvera,4487313,pavoni,,,created,,14bb40ca005e53dc1a7da1f39e342a30d9091f77,False,"To make it similar to the code above - perhaps just set the state if it's wrong.
Also if you check the class you can avoid needing to add an attribute.
Might as well remove the error trace now you've got it working!
````python
    if state == STATE_JOB_IN_PROGRESS and isinstance(devices[0], VeraLock):
        # VeraLocks don't complete - so force state
        state = STATE_JOB_DONE
````",,18,{}
940,PullRequestReviewCommentEvent,2015-05-24 16:12:54+00:00,17304005,wmayner/pyemd,1775632,wmayner,,,created,,9cc33d09ed7c5d9f83ff7c7341afa6edc33aae94,False,This line actually isn't useless; see http://stackoverflow.com/a/2429515/1085344.,,3,{}
1013,PullRequestReviewCommentEvent,2015-11-27 00:59:37+00:00,17066884,binux/pyspider,646451,binux,,,created,,a220cb5a1ef21c2f23a0435a2a46f7c86507b763,False,Why empty overridden? empty is valid on OSX,,322,{}
1144,PullRequestReviewCommentEvent,2017-04-26 01:03:24+00:00,28950521,delfick/bespin,109301,delfick,,,created,34725456,ce84f839b7918047f31eab3370ee2ffbd62847a9,False,"nah, moto fakes a 169.254.169.254",,50,{}
1162,PullRequestReviewCommentEvent,2018-05-12 18:27:57+00:00,59957849,eight04/pyAPNG,1324510,eight04,,,created,119633464,6c304547dfcbf2412ce89e0314d3822111b9fc85,False,We now only use one file.,OWNER,7,{}
1249,PullRequestReviewCommentEvent,2018-01-22 07:47:00+00:00,73685532,lawsie/guizero,2329501,martinohanlon,,,created,90387858,c93908c5bee422fdc602f61eec82fdcfb43e5df2,False,"The painter class should inherit the mixins it implements (Container, Widget, etc) and the tkmixins Canvas suports (Enable, Display, Schedule, etc).",COLLABORATOR,119,{}
1257,PullRequestReviewCommentEvent,2016-02-09 01:51:57+00:00,8323977,metachris/RPIO,476186,lurch,,,created,,0511bc48f33cd80f8f51b6b6e4b7d32b3d634343,False,Strange indentation problems,,56,{}
1357,PullRequestReviewCommentEvent,2017-01-09 04:35:57+00:00,19361153,tdryer/hangups,369111,numinit,,,created,15645863,08cdab61ffbd222d5672c0b2838bebdb757a763c,False,"Where was 100 from in the original code, out of curiosity? ",,292,{}
1362,PullRequestReviewCommentEvent,2015-05-04 01:09:03+00:00,19361153,tdryer/hangups,857374,tdryer,,,created,,1824e72953232410c738a0f888aaf51a58be23a6,False,"Strangely, it says ""Android TV"" when authenticating but ""iOS device"" on the account permission page.",,116,{}
1365,PullRequestReviewCommentEvent,2016-02-28 21:12:10+00:00,19361153,tdryer/hangups,857374,tdryer,,,created,,ec9a70e9bcf1aaac597609aad8abec934c9faa05,False,Can `self._user` and `self._message` be local variables?,,214,{}
1391,PullRequestReviewCommentEvent,2018-04-30 13:38:25+00:00,64695045,willkg/everett,820826,willkg,,,created,116289229,80fe61d93d1ee9034f6996e30ae6f5d87f5c56f5,False,"Everett uses autodoc heavily, so at some point, we're going to want to flesh out this docstring and provide examples of usage.",OWNER,67,{}
1424,PullRequestReviewCommentEvent,2017-06-09 15:23:21+00:00,56257335,Rambatino/CHAID,9027149,xulaus,,,created,43184087,f18d73a48946029b567486f3a9db8bccbf232091,False,"Should be ""as shown above"". Also don't start sentences with ""And""",,67,{}
1458,PullRequestReviewCommentEvent,2016-08-19 13:44:03+00:00,10027254,benhoyt/scandir,194129,haypo,,,created,,03ab375b13d19b4757b7b6f6ee7c0ecf3ad33742,False,"The code looks duplicated, use:

```
text_type = str if IS_PY else unicode
...
```",,62,{}
1538,PullRequestReviewCommentEvent,2016-12-20 12:16:50+00:00,54787116,guyzmo/git-repo,254441,guyzmo,,,created,13747450,5275eef601bba27c342a6524a93dc628565130da,False,"I'm not for a config option for that, which would then be not homogeneous with the other services. Though you're making a good point here, we're missing `private` status of a repository creation in the API, so I believe we should add a `--private` argument to both `create` and `fork`.

About the configurations (and setting up defaults), there's issue #46 discussing this, which aims at doing things in a smart way, until then adding CLI parameters shouldn't be too much of a pain. So, I believe a good time to think about that would be for 2.0!",,82,{}
1627,PullRequestReviewCommentEvent,2017-02-13 20:11:44+00:00,16558526,kumar303/mohawk,55398,kumar303,,,created,21597374,06743074fb5e37a5293c1482fbfbf9c820403eaf,False,This exception message should say which key was duplicated,,36,{}
1628,PullRequestReviewCommentEvent,2015-10-30 22:29:01+00:00,16558526,kumar303/mohawk,55398,kumar303,,,created,,d9d7c06f998d164cc15edc4e015a4ab121aefc45,False,"since stripping is actually not the *right* thing to do (it's the easiest thing to do), I think this should log a warning. The right thing to do would be to encode the slashes but let's not do that since it's a headache on the receiving end.",,13,{}
1629,PullRequestReviewCommentEvent,2015-10-27 22:24:44+00:00,16558526,kumar303/mohawk,54458,catlee,,,created,,e309e066de62527cf78a6a33e6a81d873c32f8a7,False,"I think the only problematic parameter is the client id. We know the timestamp and mac don't have backslashes in them. ext could have backslashes, but an intelligent parser could cope by splitting on at most 3 backslashes.",,13,{}
1647,PullRequestReviewCommentEvent,2016-10-22 19:41:14+00:00,8307391,mahmoud/boltons,2320029,induane,,,created,5355267,9b964c361c6eeda4b8038373bb4839600e73b796,False,"Hey, you're knocking my bad habits!!

You're right though, getvalue() probably makes more sense. 

",,99,{}
1665,PullRequestReviewCommentEvent,2015-06-23 08:50:25+00:00,3852351,meejah/txtorcon,145599,meejah,,,created,,13197aecad0f9da2fc5650de5419b31fba403d7b,False,as-in rtn[key] + line + '\n' (with the above change too)?,,118,{}
1667,PullRequestReviewCommentEvent,2017-05-03 09:43:30+00:00,3852351,meejah/txtorcon,4574368,felipedau,,,created,35975911,ae6b0ceefa42dfadfb71d5168e6ed8bdfb085f1f,False,"Oh man, you mentioned that and I totally forgot! Sorry :/ I agree, I think it should be `six.text_type`.

Would you like me to fix that? Will it break stuff because people would then have to use `u'ALG:KEY'`?",,230,{}
1897,PullRequestReviewCommentEvent,2016-11-22 18:35:00+00:00,48399035,broamski/aws-mfa,5578240,broamski,,,created,9729296,cb8af6860213ca283ac642721593040bfaee3805,False,Nice addition.,,12,{}
1981,PullRequestReviewCommentEvent,2017-11-17 17:21:03+00:00,10589864,eliben/pycparser,13061643,ldore,,,created,77503947,106a3c2a91bbb6490520daa5c458eff844019783,False,"That would be functionally equivalent, but performance would be similar to the original implementation, as we would still compute/retrieve the visitor for each call.

Using `collections.defaultdict` is closer to the intended improvement: It creates a value only when the key is missing. However, it requires deriving a class from `defaultdict` and implementing `__missing__`.
As we need to access the current class' attributes, we need to either store a reference to it in the class, or use a closure.

I implemented both, and was surprised to see no improvement:
```
10000 iterations: 15.272s on Original
10000 iterations: 11.264s on Method cache only, using class name as key
10000 iterations: 17.910s on Method cache only, using setdefault
10000 iterations: 11.855s on Method cache only, using defaultdict
```

So `setdefault` is not better, and neither is `defaultdict`.",NONE,220,{}
1983,PullRequestReviewCommentEvent,2017-02-02 13:37:09+00:00,10589864,eliben/pycparser,1130906,eliben,,,created,19784422,1becb63cd588aeb0bf8c18772310dfdecc604c72,False,a list or a set?,,163,{}
1987,PullRequestReviewCommentEvent,2017-02-24 04:28:48+00:00,10589864,eliben/pycparser,1130906,eliben,,,created,23647728,97c0d26ce64f44487a72c575641208a22a059b1a,False,I'd prefer the expansion to return a new decl rather than modify the existing one in place. Do you think that would be much more involved?,,174,{}
2024,PullRequestReviewCommentEvent,2018-06-21 15:30:31+00:00,20101515,giampaolo/psutil,681260,giampaolo,,,created,130853117,ea8a5da2605bae6d547aea6443a7988115383bbd,False,if we assume 2 why do you pass 3?,OWNER,1284,{}
2045,PullRequestReviewCommentEvent,2017-04-05 17:45:09+00:00,23076316,horazont/aioxmpp,271710,horazont,,,created,31116683,faf6ea25c00b937b331e2ef852f1e652b80a7a71,False,"Have you tested that the assertions work? I’m afraid they don’t – this is a Signal callback, and Signal swallows exceptions (and disconnects the handler). This will probably also affect AssertionErrors.

My preferred way to do is is this:
```python
fut = asyncio.Future()
def handler(jid, node, item, *, message=None):
    fut.set_result((jid, node, item))

# […]

jid, node, item = yield from fut

self.assertEqual(jid, self.client.local_jid.bare())
self.assertEqual(node, ""urn:example:payload"")
self.assertEqual(item.registered_payload.data, EXAMPLE_TEXT)
```",,83,{}
2051,PullRequestReviewCommentEvent,2017-03-29 18:58:32+00:00,23076316,horazont/aioxmpp,152464,sebastianriese,,,created,29812611,cea077188b2063551fde4d5ed0805a4c920c8f9d,False,`_DEPGRAPH_NODE` is documented now.,,55,{}
2269,PullRequestReviewCommentEvent,2016-05-10 08:11:29+00:00,1998014,Diaoul/subliminal,319220,Diaoul,,,created,,6f0d30dc482336742ffe00173ee5e7cad3abd473,False,Is that how you're supposed to query the API?,,642,{}
2270,PullRequestReviewCommentEvent,2016-02-04 13:07:53+00:00,1998014,Diaoul/subliminal,319220,Diaoul,,,created,,ba2261dae5d9412bdc5e240f61e3cef8a818153e,False,"You can use tuples here, it's hashable:

    ('Superman Man Of Steel 2013 ANOTHER NEW SOURCE TS XViD UNiQUE.srt', 'a50ef54a73c490f3d7f63c333f5d3e07')",,513,{}
2301,PullRequestReviewCommentEvent,2017-08-15 00:20:21+00:00,41179827,Rapptz/discord.py,1695103,Rapptz,,,created,56237172,732c2e3ba2838a0c117b2e04f22ecb8f32eae090,False,Why is this here?,,718,{}
2388,PullRequestReviewCommentEvent,2017-03-10 19:42:25+00:00,32826353,dgilland/pushjack,6293747,aakhedr,,,created,26360553,21c359870afb7a84e3a68297597679d8cef68518,False,"You're right. For silent notifications, `message=None` should just do. I changed it back and add 2 new properties: `mutable_content` and `thread_id`. I tried the `send` function locally and all works, not sure why some tests are still failing?",,25,{}
2422,PullRequestReviewCommentEvent,2017-10-05 17:36:25+00:00,5934517,dpkp/kafka-python,843444,dpkp,,,created,67454473,b956125f7f286ad859ad5358ae693234540cc0e9,False,I'd probably make the bottom 4 exceptions ValueError. (The first two make sense w/ TypeError),OWNER,1238,{}
2447,PullRequestReviewCommentEvent,2017-06-17 13:02:25+00:00,10575335,eliben/pyelftools,1130906,eliben,,,created,44699962,b21cb43740fca81d0df2dc8566322926bca20bd9,False,we comply with that behavior.,,147,{}
2491,PullRequestReviewCommentEvent,2016-03-25 02:12:53+00:00,19165491,jacebrowning/yorm,939501,jacebrowning,,,created,,f4eb461ecb8a702a3e065b1ea35d91926f6f3912,False,This seems to only be used in `utilities.py`.,,108,{}
2717,PullRequestReviewCommentEvent,2017-10-23 21:04:19+00:00,78548891,rm-hull/luma.core,7972330,mlos,,,created,71329411,60baf0aaf2afe029c5d7d960c72e402c4c9e0f2f,False,Changed it to a normal list,NONE,102,{}
2746,PullRequestReviewCommentEvent,2016-12-29 10:00:27+00:00,13423891,softvar/json2html,4180800,softvar,,,created,14649777,e265e921f59d00382588e6799b118232843e387d,False,"Sorry for confusing you. I didn't mean it that way.
Let me take care of this.",,21,{}
2871,PullRequestReviewCommentEvent,2017-06-30 17:20:22+00:00,891231,bastikr/boolean.py,962850,all3fox,,,created,47446543,29e66f0e82244f90608eaad9739cf0271cb9a983,False,"If you remove the `xfail` decorator, the parser breaks and the whole thing crashes with an `IndexError`. That is not supposed to happen because the parser was designed to throw custom errors when there is a problem. So, you either throw your own errors or generic errors, not both (imho). Since it starts to throw generic errors all over sudden means there is likely some corner case that was not considered.",,70,{}
3105,PullRequestReviewCommentEvent,2016-02-25 02:52:18+00:00,5806020,rueckstiess/mtools,99221,rueckstiess,,,created,,8e31898923ba91dac1ef28244241231d6c405e37,False,`StrictVersion` doesn't seem to be used anywhere.,,399,{}
3132,PullRequestReviewCommentEvent,2018-06-01 14:56:10+00:00,56998522,skorokithakis/catt,19859003,theychx,,,created,125201019,edd2874ae310f8c622c6fe997f265d6ba9018eb4,False,Thank you for the explanation. Did you like my enum example?,COLLABORATOR,111,{}
3159,PullRequestReviewCommentEvent,2017-10-31 21:18:49+00:00,8292338,ultrabug/py3status,852504,lasers,,,created,73325252,a4f7f56dab17d8898de21083d72a61fa3eb60496,False,This module still `TODO` ?,CONTRIBUTOR,1136,{}
3160,PullRequestReviewCommentEvent,2018-08-26 20:42:19+00:00,8292338,ultrabug/py3status,1177900,maximbaz,,,created,149549804,c9fe42f3b564deab81fb7fed44260448f5759f7d,False,"Added, is that what you wanted?",CONTRIBUTOR,1458,{}
3165,PullRequestReviewCommentEvent,2017-01-13 09:14:03+00:00,8292338,ultrabug/py3status,56311,tobes,,,created,16530617,98dba03283788899261cc5bf3529e4052fd43177,False,I'd simplify this as the placeholders are described later,,658,{}
3168,PullRequestReviewCommentEvent,2016-01-12 12:09:49+00:00,8292338,ultrabug/py3status,474389,ultrabug,,,created,,c0797a58485e90835267deaeb61d53e22cee6169,False,"since users can decide on `format` now, I think this parameter is useless right ?",,156,{}
3169,PullRequestReviewCommentEvent,2016-02-27 23:19:26+00:00,8292338,ultrabug/py3status,532749,pydsigner,,,created,,772cca5e17426d9a8f7516e1222213716952c9e0,False,"try
```python
artist, title, length, elapsed, year, tracknum = parts
```
instead",,188,{}
3171,PullRequestReviewCommentEvent,2016-10-16 22:44:47+00:00,8292338,ultrabug/py3status,56311,tobes,,,created,4397735,546fb1bdeb4c24019301c88b97ea85a230a6552c,False,`splitlines()` is nicer than `split('\n')` because it understands newlines better but on unix output not such an issue,,438,{}
3180,PullRequestReviewCommentEvent,2017-09-03 17:11:23+00:00,8292338,ultrabug/py3status,56311,tobes,,,created,60300744,f9b8c76bcfa44229fd3b8d665250ea671edf2e88,False,"I usually ping people after a few days not 11 minutes ;p

I'm trying to get through the backlog

Anyhow maybe we should wait on this while we ponder things",COLLABORATOR,1044,{}
3189,PullRequestReviewCommentEvent,2017-12-15 18:46:58+00:00,8292338,ultrabug/py3status,1781287,raspbeguy,,,created,83893099,ac1eef825be094574c30d4ab43d135ed88eca80e,False,"OK then, never mind about placeholders. I'll think about that.",CONTRIBUTOR,1194,{}
3191,PullRequestReviewCommentEvent,2018-08-20 12:00:24+00:00,8292338,ultrabug/py3status,852504,lasers,,,created,147612212,f9585b9a9741e0ea7bbf2cb306ab11bdcfc2de2d,False,"Please change. We need to get away with long names if we can... since most of the modules are small or simple enough not to warrant spelling out `_count`. Those simple module often are being used with threshold and other things too.

sysdata, pomodoro, taskwarrior, etc are not simple modules, but it looks like we can avoid them too... so I want to take advantage of that situation and extend this to all modules. It's a matter of verbosity level... I chalk it down a bit. ",COLLABORATOR,1439,{}
3194,PullRequestReviewCommentEvent,2016-05-09 08:58:30+00:00,8292338,ultrabug/py3status,56311,tobes,,,created,,91b080ed502d104076162795432b4e89ae958d0e,False,`/usr/bin/insync` is this always located here?  would not just `insync` work and be more portable?,,292,{}
3195,PullRequestReviewCommentEvent,2016-07-01 06:33:52+00:00,8292338,ultrabug/py3status,474389,ultrabug,,,created,,954484b7b508138e9da952bc27bf231e26f8137b,False,"If you feel like it, please switch to the new 3.1 module testing framework (see https://github.com/ultrabug/py3status/blob/master/py3status/modules/github.py#L229)",,353,{}
3202,PullRequestReviewCommentEvent,2015-11-12 14:16:41+00:00,4387128,wbolster/happybase,4282712,bolkedebruin,,,created,,1c1e5077ffec2870eb5774c8b450adc805838ac0,False,Dependencies are the cyrus-sasl extension. Those are available on every reasonable recent *nix system,,100,{}
3268,PullRequestReviewCommentEvent,2018-03-16 17:56:49+00:00,27209819,aconrad/pycobertura,247661,aconrad,,,created,104663567,8f667bd2658625a632b304d14da66dbe174dd7f4,False,"Can you prevent using `sorted()` to optimize runtime? Maybe something like:

```python
seen_filenames = set()
filenames = []

for el in self.xml.xpath(""//class""):
    filename = el.attrib['filename']
    if filename in seen_filenames:
        continue
    seen_filenames.add(filename)
    filenames.append(filename)

return filenames
```",OWNER,82,{}
3367,PullRequestReviewCommentEvent,2017-07-21 05:09:12+00:00,41542522,cztomczak/cefpython,1187415,cztomczak,,,created,51386354,c0ad480b300002f8d65b8d8c9594647510ecb2ef,False,Wrong indent,,375,{}
3404,PullRequestReviewCommentEvent,2018-08-09 18:16:37+00:00,49332088,guykisel/inline-plz,16011037,stickler-ci,,,created,144964853,f61772054e78a6eacd0709f7d6f959a0ca737b7d,False,E1601 print statement used,CONTRIBUTOR,330,{}
